Quarter,Time,Down,ToGo,Location,KAN,OAK,Detail,EPB,EPA
2,10:46,3,7,KAN 4,14,0,Dexter McCluster up the middle for no gain (tackle by Jarvis Moss),-1.070,-2.490
2,10:07,4,7,KAN 4,14,0,Dustin Colquitt punts 47 yards,-2.490,-2.190
2,10:01,1,10,OAK 49,14,0,"Penalty on Jared Veldheer: False Start, 5 yards (no play)",2.190,1.860
2,10:01,1,15,OAK 44,14,0,Michael Bush up the middle for 1 yard (tackle by Kelly Gregg),1.860,1.110
2,9:22,2,14,OAK 45,14,0,"Kyle Boller pass complete short left to Michael Bush for no gain. Penalty on Samson Satele: Ineligible Downfield Pass, 5 yards (no play)",1.110,0.430
2,9:22,2,19,OAK 40,14,0,Kyle Boller sacked by Kelly Gregg for -10 yards,0.430,-1.550
2,8:14,3,29,OAK 30,14,0,Michael Bush right tackle for 19 yards (tackle by Javier Arenas and Donald Washington),-1.550,-0.130
2,7:38,4,10,OAK 49,14,0,"Shane Lechler punts 51 yards, touchback",-0.130,-0.280
2,7:29,1,10,KAN 20,14,0,Matt Cassel pass incomplete short right intended for Jonathan Baldwin,0.280,-0.270
2,7:26,2,10,KAN 20,14,0,Matt Cassel pass incomplete short right intended for Dwayne Bowe,-0.270,-0.960
2,7:21,3,10,KAN 20,14,0,Matt Cassel pass complete short middle to Steve Breaston for 18 yards (tackle by Stanford Routt),-0.960,1.470
2,6:35,1,10,KAN 38,14,0,"Jackie Battle left tackle for 2 yards (tackle by Darryl Blackstock and John Henderson). Penalty on Jake O'Connell: Offensive Holding, 10 yards (no play)",1.470,0.810
2,6:08,1,20,KAN 28,14,0,Jackie Battle left guard for 2 yards (tackle by John Henderson),0.810,-0.160
2,5:34,2,18,KAN 30,14,0,Matt Cassel pass complete short right to Dwayne Bowe for 6 yards (tackle by Darryl Blackstock and Tyvon Branch),-0.160,-0.030
2,4:54,3,12,KAN 36,14,0,Dexter McCluster left end for 10 yards (tackle by Darryl Blackstock),-0.030,-0.320
2,4:10,4,2,KAN 46,14,0,Dustin Colquitt punts 52 yards,-0.320,0.380
2,4:00,1,10,OAK 2,14,0,"Kyle Boller for no gain. Kyle Boller fumbles, recovered by Kyle Boller at OAK-1",-0.380,-0.850
2,3:33,2,11,OAK 1,14,0,Kyle Boller pass complete short left to Denarius Moore for 4 yards (tackle by Derrick O. Johnson),-0.850,-1.070
2,3:00,3,7,OAK 5,14,0,Michael Bush up the middle for no gain (tackle by Jon McGraw),-1.070,-2.490
2,2:22,4,7,OAK 5,14,0,"Shane Lechler punts 35 yards, out of bounds. Penalty on Demorrio Williams: Illegal Use of Hands, 5 yards (no play)",-2.490,-0.380
2,2:11,1,10,OAK 10,14,0,Kyle Boller pass complete short right to Manase Tonga for 6 yards (tackle by Justin Houston),-0.380,-0.230
2,2:00,2,4,OAK 16,14,0,Kyle Boller pass complete short right to Jacoby Ford for 3 yards (tackle by Wallace Gilberry),-0.230,-0.370
2,1:52,,,,14,0,Timeout #1 by Kansas City Chiefs,0.000,-0.370
2,1:52,3,1,OAK 19,14,0,Michael Bush right tackle for 4 yards (tackle by Justin Houston and Donald Washington),-0.370,0.480
2,1:28,1,10,OAK 23,14,0,Kyle Boller pass complete deep left to Darrius Heyward-Bey for 21 yards (tackle by Kendrick Lewis). Penalty on Travis Daniels: Defensive Offside (Declined),0.480,1.860
2,1:17,1,10,OAK 44,14,0,Kyle Boller left tackle for 20 yards (tackle by Brandon Flowers),1.860,3.180
2,1:02,,,,14,0,Timeout #2 by Oakland Raiders,0.000,3.180
2,1:02,1,10,KAN 36,14,0,Kyle Boller pass incomplete deep left intended for Darrius Heyward-Bey is intercepted by Brandon Carr at KAN-10 and returned for 2 yards (tackle by Darrius Heyward-Bey),3.180,0.350
2,0:55,1,10,KAN 12,14,0,Dexter McCluster left tackle for 9 yards (tackle by Michael Mitchell and Tyvon Branch),-0.350,0.420
2,0:30,2,1,KAN 21,14,0,Dexter McCluster up the middle for 3 yards (tackle by Tommy Kelly),0.420,0.540
2,0:10,1,10,KAN 24,14,0,Matt Cassel pass complete deep right to Dwayne Bowe for 21 yards (tackle by Nedu Ndukwe),0.540,1.930
2,0:03,1,10,KAN 45,14,0,Matt Cassel pass incomplete deep right intended for Dwayne Bowe is intercepted by Nedu Ndukwe at OAK-2,1.930,0.000
Quarter,Time,Down,ToGo,Location,KAN,OAK,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,KAN 35,14,0,"Ryan Succop kicks off 65 yards, touchback",0.000,0.280
3,15:00,1,10,OAK 20,14,0,Kyle Boller pass incomplete deep left intended for Darrius Heyward-Bey,0.280,-0.270
3,14:53,2,10,OAK 20,14,0,Kyle Boller pass incomplete short left intended for Darrius Heyward-Bey (defended by Brandon Carr),-0.270,-0.960
3,14:48,3,10,OAK 20,14,0,Kyle Boller pass incomplete short middle intended for Derek Hagan,-0.960,-2.030
3,14:44,4,10,OAK 20,14,0,"Shane Lechler punts 59 yards, returned by Javier Arenas for 15 yards (tackle by David Ausberry)",-2.030,-1.330
3,14:30,1,10,KAN 36,14,0,Jackie Battle right end for 3 yards (tackle by Aaron Curry and Darryl Blackstock),1.330,1.200
3,13:47,2,7,KAN 39,14,0,"Dexter McCluster right end for -2 yards (tackle by Michael Huff). Penalty on Michael Huff: Face Mask (15 Yards), 15 yards",1.200,2.390
3,13:18,1,10,OAK 48,14,0,Jackie Battle left end for 5 yards (tackle by Michael Mitchell and Aaron Curry),2.390,2.520
3,12:39,2,5,OAK 43,14,0,Dexter McCluster right end for 8 yards (tackle by Stanford Routt),2.520,3.250
3,12:08,1,10,OAK 35,14,0,"Matt Cassel pass complete short right to Le'Ron McClain for 4 yards (tackle by Stanford Routt). Penalty on Aaron Curry: Personal Foul, 15 yards",3.250,4.510
3,11:38,1,10,OAK 16,14,0,Jackie Battle right tackle for 7 yards (tackle by Tyvon Branch and Darryl Blackstock),4.510,5.160
3,11:09,2,3,OAK 9,14,0,Jackie Battle up the middle for 2 yards (tackle by Darryl Blackstock),5.160,4.850
3,10:29,3,1,OAK 7,20,0,"Javier Arenas up the middle for 7 yards, touchdown",4.850,7.000
3,,,,OAK 2,21,0,Ryan Succop kicks extra point good,0.000,0.000
3,,,,KAN 35,21,0,"Ryan Succop kicks off 65 yards, touchback",0.000,0.280
3,10:25,1,10,OAK 20,21,0,"Carson Palmer pass complete deep middle to Darrius Heyward-Bey for 18 yards (tackle by Andy Studebaker). Penalty on Tamba Hali: Roughing the Passer, 15 yards",0.280,2.460
3,10:25,1,10,KAN 47,21,0,Michael Bush right tackle for 8 yards (tackle by Jon McGraw and Glenn Dorsey),2.460,2.990
3,9:34,2,2,KAN 39,21,0,Michael Bush left tackle for 2 yards (tackle by Derrick O. Johnson),2.990,3.120
3,9:10,1,10,KAN 37,21,0,Carson Palmer pass incomplete deep left intended for Darrius Heyward-Bey,3.120,2.570
3,9:05,2,10,KAN 37,21,0,Michael Bush right tackle for 2 yards (tackle by Andy Studebaker and Kelly Gregg),2.570,2.150
3,8:31,3,8,KAN 35,21,0,Carson Palmer pass incomplete short right intended for Michael Bush,2.150,0.970
3,8:26,4,8,KAN 35,21,0,"Penalty on Jacoby Ford: False Start, 5 yards (no play)",0.970,0.590
3,8:26,4,13,KAN 40,21,0,Shane Lechler punts 30 yards,0.590,0.380
3,8:17,1,10,KAN 10,21,0,Jackie Battle left tackle for 7 yards (tackle by Kamerion Wimbley),-0.380,-0.090
3,7:41,2,3,KAN 17,21,0,Matt Cassel pass incomplete short right intended for Dwayne Bowe,-0.090,-0.600
3,7:36,3,3,KAN 17,21,0,Matt Cassel pass incomplete short right intended for Jonathan Baldwin,-0.600,-2.320
3,7:33,4,3,KAN 17,21,0,"Dustin Colquitt punts 42 yards, returned by Denarius Moore for 11 yards (tackle by Thomas Gafford)",-2.320,-2.390
3,7:21,1,10,KAN 48,21,0,Jacoby Ford left end for 5 yards (tackle by Jon McGraw and Glenn Dorsey),2.390,2.520
3,6:45,2,5,KAN 43,21,0,Carson Palmer pass incomplete deep left intended for Louis Murphy,2.520,1.820
3,6:39,3,5,KAN 43,21,0,Carson Palmer pass incomplete short right intended for Jacoby Ford (defended by Brandon Flowers),1.820,0.400
3,6:35,4,5,KAN 43,21,0,Shane Lechler punts 40 yards,0.400,0.380
3,6:26,1,10,KAN 3,21,0,Jackie Battle right guard for 5 yards (tackle by Richard Seymour and Darryl Blackstock),-0.380,-0.420
3,5:51,2,5,KAN 8,21,0,Jackie Battle right end for 4 yards (tackle by Stanford Routt and Michael Mitchell),-0.420,-0.370
3,5:19,3,1,KAN 12,21,0,Dexter McCluster up the middle for 2 yards (tackle by Jarvis Moss),-0.370,-0.280
3,4:42,1,10,KAN 14,21,0,Matt Cassel pass complete short left to Steve Breaston for 17 yards (tackle by Tyvon Branch),-0.280,1.000
3,4:00,1,10,KAN 31,21,0,Matt Cassel pass incomplete short left intended for Steve Breaston,1.000,0.460
3,3:54,2,10,KAN 31,21,0,Matt Cassel pass complete short right to Dwayne Bowe for 17 yards (tackle by Stanford Routt and Michael Mitchell),0.460,2.130
3,3:11,1,10,KAN 48,21,0,Matt Cassel pass complete short left to Steve Breaston for -2 yards,2.130,1.310
3,2:31,2,12,KAN 46,21,0,Dexter McCluster up the middle for 13 yards,1.310,2.850
3,1:45,1,10,OAK 41,21,0,Matt Cassel pass incomplete deep left intended for Dexter McCluster is intercepted by Demarcus Van Dyke and returned for 2 yards,2.850,-0.410
3,1:41,1,10,OAK 22,21,0,"Carson Palmer pass incomplete deep middle intended for Denarius Moore (defended by Brandon Flowers). Penalty on Jared Veldheer: Offensive Holding, 10 yards (no play)",0.410,-0.660
3,1:33,1,20,OAK 12,21,0,Michael Bush right tackle for 4 yards (tackle by Tyson Jackson),-0.660,-1.080
3,0:54,2,16,OAK 16,21,0,Carson Palmer pass complete short middle to Michael Bush for 7 yards (tackle by Jovan Belcher),-1.080,-0.690
3,0:16,3,9,OAK 23,21,0,Carson Palmer pass complete deep middle to Darrius Heyward-Bey for 21 yards (tackle by Sabby Piscitelli),-0.690,1.860
Quarter,Time,Down,ToGo,Location,KAN,OAK,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,OAK 44,21,0,Carson Palmer pass complete short left to Kevin Boss for 11 yards (tackle by Derrick O. Johnson and Jovan Belcher),1.860,2.590
4,14:30,1,10,KAN 45,27,0,"Carson Palmer pass incomplete short right intended for Denarius Moore is intercepted by Brandon Flowers at KAN-42 and returned for 58 yards, touchdown. Penalty on Brandon Flowers: Unsportsmanlike Conduct, 15 yards",2.590,-7.000
4,,,,OAK 2,28,0,Ryan Succop kicks extra point good,0.000,0.000
4,,,,KAN 20,28,0,"Ryan Succop kicks off 50 yards, returned by Jacoby Ford for 6 yards (tackle by Sabby Piscitelli). Jacoby Ford fumbles (forced by Sabby Piscitelli), recovered by David Ausberry at OAK-40",0.000,1.600
4,14:12,1,10,OAK 40,28,0,Carson Palmer pass complete short middle to Michael Bush for 5 yards (tackle by Derrick O. Johnson),1.600,1.730
4,13:38,2,5,OAK 45,28,0,Carson Palmer pass complete short left to Darrius Heyward-Bey for 15 yards (tackle by Brandon Carr),1.730,2.920
4,13:04,1,10,KAN 40,28,0,Carson Palmer pass incomplete deep middle intended for Jacoby Ford,2.920,2.370
4,13:00,2,10,KAN 40,28,0,Carson Palmer pass complete short left to Brandon Myers for 9 yards (tackle by Sabby Piscitelli),2.370,2.870
4,12:32,3,1,KAN 31,28,0,Michael Bush left guard for 1 yard (tackle by Derrick O. Johnson),2.870,3.580
4,11:53,1,10,KAN 30,28,0,Carson Palmer pass incomplete short right intended for Denarius Moore,3.580,3.030
4,11:53,2,10,KAN 30,28,0,Carson Palmer pass incomplete deep left intended for Louis Murphy,3.030,2.340
4,11:43,3,10,KAN 30,28,0,"Carson Palmer pass incomplete short right intended for Derek Hagan. Penalty on Brandon Flowers: Defensive Pass Interference, 14 yards (no play)",2.340,4.510
4,11:38,1,10,KAN 16,28,0,Carson Palmer pass incomplete deep right intended for Darrius Heyward-Bey,4.510,3.900
4,11:32,2,10,KAN 16,28,0,Carson Palmer pass incomplete short left intended for Denarius Moore is intercepted by Jon McGraw at KAN-9,3.900,0.380
4,11:26,1,10,KAN 9,28,0,Jackie Battle left end for 4 yards (tackle by Desmond Bryant and Tyvon Branch),-0.380,-0.480
4,10:47,2,6,KAN 13,28,0,Thomas Jones left end for 11 yards (tackle by Tommy Kelly),-0.480,0.540
4,10:22,1,10,KAN 24,28,0,Thomas Jones right tackle for 6 yards (tackle by Tyvon Branch),0.540,0.810
4,9:38,2,4,KAN 30,28,0,Thomas Jones right end for -2 yards (tackle by Desmond Bryant). Penalty on Le'Ron McClain: Illegal Shift (Declined),0.810,-0.160
4,9:10,,,,28,0,Timeout #1 by Kansas City Chiefs,0.000,-0.160
4,9:10,3,6,KAN 28,28,0,Dexter McCluster right end for -2 yards (tackle by Lamarr Houston),-0.160,-1.630
4,8:25,4,8,KAN 26,28,0,"Dustin Colquitt punts 65 yards, returned by Denarius Moore for 9 yards (tackle by Andy Studebaker). Penalty on Sabby Piscitelli: Face Mask (15 Yards), 15 yards",-1.630,-1.140
4,8:10,1,10,OAK 33,28,0,Carson Palmer pass complete short left to Taiwan Jones for 30 yards (tackle by Derrick O. Johnson),1.140,3.120
4,7:29,1,10,KAN 37,28,0,"Carson Palmer pass incomplete deep left intended for Louis Murphy is intercepted by Travis Daniels at KAN-18. Penalty on Travis Daniels: Unsportsmanlike Conduct, 9 yards",3.120,0.380
4,7:21,1,10,KAN 9,28,0,Thomas Jones left tackle for 1 yard (tackle by Michael Huff),-0.380,-0.710
4,6:40,2,9,KAN 10,28,0,Jackie Battle left tackle for 1 yard (tackle by Tyvon Branch and Tommy Kelly),-0.710,-1.190
4,5:56,3,8,KAN 11,28,0,Matt Cassel pass incomplete short left intended for Jonathan Baldwin,-1.190,-2.490
4,5:51,4,8,KAN 11,28,0,"Dustin Colquitt punts 58 yards, returned by Denarius Moore for 12 yards (tackle by Demorrio Williams). Penalty on Taiwan Jones: Offensive Holding, 10 yards",-2.490,-1.140
4,5:39,1,10,OAK 33,28,0,Taiwan Jones right guard for 7 yards (tackle by Sabby Piscitelli),1.140,1.540
4,5:04,2,3,OAK 40,28,0,"Taiwan Jones right end for no gain (tackle by Sabby Piscitelli). Penalty on Brandon Myers: Offensive Holding, 10 yards (no play)",1.540,0.190
4,4:58,2,13,OAK 30,28,0,Carson Palmer pass incomplete short middle intended for Taiwan Jones,0.190,-0.490
4,4:54,3,13,OAK 30,28,0,Carson Palmer pass incomplete short right intended for Louis Murphy,-0.490,-1.370
4,4:54,4,13,OAK 30,28,0,"Penalty on Shane Lechler: Delay of Game, 5 yards (no play)",-1.370,-1.700
4,4:51,4,18,OAK 25,28,0,"Shane Lechler punts 56 yards, returned by Javier Arenas for 8 yards (tackle by Richard Gordon)",-1.700,-0.740
4,4:39,1,10,KAN 27,28,0,Jackie Battle left tackle for 2 yards (tackle by Michael Huff and Tommy Kelly),0.740,0.470
4,4:32,2,8,KAN 29,28,0,"Jackie Battle right end for 24 yards (tackle by Stanford Routt). Penalty on Stanford Routt: Personal Foul, 15 yards",0.470,3.450
4,3:50,1,10,OAK 32,28,0,Thomas Jones up the middle for -2 yards (tackle by Kamerion Wimbley),3.450,2.630
4,3:07,2,12,OAK 34,28,0,Thomas Jones right end for -6 yards (tackle by Kamerion Wimbley),2.630,1.160
4,2:43,3,18,OAK 40,28,0,"Jackie Battle left tackle for 1 yard. Penalty on Lamarr Houston: Unnecessary Roughness, 15 yards",1.160,3.970
4,2:30,1,10,OAK 24,28,0,Jackie Battle left tackle for no gain (tackle by Desmond Bryant),3.970,3.430
4,2:00,2,10,OAK 24,28,0,Matt Cassel pass incomplete deep left intended for Dwayne Bowe (defended by Stanford Routt),3.430,2.740
4,1:54,3,10,OAK 24,28,0,Thomas Jones left tackle for 14 yards (tackle by Stanford Routt and Tyvon Branch),2.740,4.910
4,1:13,1,10,OAK 10,28,0,Matt Cassel kneels for -1 yards,4.910,4.020
4,0:36,2,11,OAK 11,28,0,Matt Cassel kneels for -1 yards,4.020,3.100
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
