Player,Pos
Luke McCown,QB
William Green,RB
Antonio Bryant,WR
Dennis Northcutt,WR
Aaron Shea,TE
Steve Heiden,TE
Ross Verba,LT
Enoch DeMar,LG
Jeff Faine,C
Damion Cook,RG
Joaquin Gonzalez,RT
Ebenezer Ekuban,LDE
Gerard Warren,LDT
Orpheus Roye,RDT
Kenard Lang,RDE
Chaun Thompson,SLB
Barry Gardner,MLB
Warrick Holdman,WLB
Anthony Henry,LCB
Lewis Sanders,RCB
Robert Griffith,SS
Chris Crocker,FS
