Quarter,Time,Down,ToGo,Location,NOR,CAR,Detail,EPB,EPA
1,6:42,2,4,NOR 25,7,0,Drew Brees pass complete short right to Tre'Quan Smith for 4 yards (tackle by Ross Cockrell),0.480,0.870
1,6:02,1,10,NOR 29,7,0,Latavius Murray left tackle for 9 yards (tackle by Eric Reid),0.870,1.540
1,5:21,2,1,NOR 38,7,0,Latavius Murray right tackle for 6 yards (tackle by Ross Cockrell),1.540,1.860
1,4:35,1,10,NOR 44,7,0,Drew Brees pass incomplete short right intended for Michael Thomas (defended by Tre Boston),1.860,1.320
1,4:29,2,10,NOR 44,7,0,Alvin Kamara right end for 1 yard (tackle by Luke Kuechly),1.320,0.760
1,4:04,3,9,NOR 45,7,0,Drew Brees pass complete short left to Michael Thomas for 10 yards (tackle by Tre Boston),0.760,2.590
1,3:17,1,10,CAR 45,7,0,Alvin Kamara left end for -2 yards (tackle by Luke Kuechly),2.590,1.770
1,2:32,2,12,CAR 47,7,0,Drew Brees pass complete short left to Alvin Kamara for 15 yards (tackle by Jermaine Carter),1.770,3.450
1,1:43,1,10,CAR 32,7,0,Deonte Harris left end for 7 yards (tackle by Eric Reid),3.450,3.850
1,1:10,2,3,CAR 25,7,0,"Drew Brees pass incomplete deep left intended for Michael Thomas. Penalty on James Bradberry: Defensive Pass Interference, 24 yards (no play)",3.850,6.970
1,1:05,1,1,CAR 1,13,0,"Alvin Kamara left tackle for 1 yard, touchdown",6.970,7.000
1,1:01,,,CAR 15,14,0,Wil Lutz kicks extra point good,0.000,0.000
1,1:01,,,NOR 35,14,0,"Wil Lutz kicks off 65 yards, touchback.",0.000,0.610
1,1:01,1,10,CAR 25,14,0,Will Grier left end for 2 yards (tackle by Chauncey Gardner-Johnson),0.610,0.330
1,0:20,2,8,CAR 27,14,0,Will Grier pass incomplete deep right intended for Christian McCaffrey,0.330,-0.360
1,0:15,3,8,CAR 27,14,0,Will Grier right end for 3 yards (tackle by Carl Granderson),-0.360,-1.370
Quarter,Time,Down,ToGo,Location,NOR,CAR,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,4,5,CAR 30,14,0,"Michael Palardy punts 59 yards, returned by Deonte Harris for 4 yards (tackle by Jordan Kunaszyk)",-1.370,0.220
2,14:49,1,10,NOR 15,14,0,Latavius Murray right guard for no gain (tackle by Eric Reid and Gerald McCoy),-0.220,-0.710
2,14:03,2,10,NOR 15,14,0,Drew Brees pass incomplete short right intended for Alvin Kamara,-0.710,-1.370
2,13:59,3,10,NOR 15,14,0,Drew Brees pass incomplete short right intended for Michael Thomas,-1.370,-2.440
2,13:54,4,10,NOR 15,14,0,"Thomas Morstead punts 46 yards, fair catch by Chris Hogan at CAR-39",-2.440,-1.530
2,13:46,1,10,CAR 39,14,0,Christian McCaffrey left tackle for 2 yards (tackle by Taylor Stallworth),1.530,1.260
2,13:21,2,8,CAR 41,14,0,"Will Grier pass incomplete deep left intended for Curtis Samuel. Penalty on Marshon Lattimore: Defensive Pass Interference, 29 yards (no play)",1.260,3.580
2,13:15,1,10,NOR 30,14,0,Will Grier pass incomplete short left intended for Ian Thomas,3.580,3.030
2,13:11,2,10,NOR 30,14,0,"Will Grier aborted snap, recovered by Malcom Brown at NO-32 (tackle by Christian McCaffrey)",3.030,-1.070
2,13:07,1,10,NOR 32,14,0,Drew Brees pass incomplete short left intended for Michael Thomas (defended by James Bradberry),1.070,0.530
2,13:03,2,10,NOR 32,14,0,Taysom Hill up the middle for 2 yards (tackle by Jermaine Carter),0.530,0.100
2,12:22,3,8,NOR 34,14,0,Drew Brees pass incomplete short left intended for Michael Thomas (defended by Tre Boston),0.100,-1.110
2,12:17,4,8,NOR 34,14,0,Thomas Morstead punts 57 yards out of bounds,-1.110,0.380
2,12:10,1,10,CAR 9,20,0,"Will Grier pass short right intended for Greg Olsen is intercepted by A.J. Klein at CAR-14 and returned for 14 yards, touchdown",-0.380,-7.000
2,12:04,,,CAR 15,21,0,Wil Lutz kicks extra point good,0.000,0.000
2,12:04,,,NOR 35,21,0,"Wil Lutz kicks off 65 yards, touchback.",0.000,0.610
2,12:04,1,10,CAR 25,21,0,Christian McCaffrey left end for no gain (tackle by Carl Granderson),0.610,0.060
2,11:37,2,10,CAR 25,21,0,Will Grier pass incomplete deep right intended for Curtis Samuel,0.060,-0.620
2,11:31,3,10,CAR 25,21,0,Will Grier sacked by Cameron Jordan for -7 yards,-0.620,-2.240
2,11:10,4,17,CAR 18,21,0,"Michael Palardy punts 62 yards, returned by Deonte Harris for 15 yards (tackle by Jermaine Carter and Colin Jones)",-2.240,-1.270
2,10:56,1,10,NOR 35,21,0,Latavius Murray left guard for 4 yards (tackle by Luke Kuechly and Efe Obada),1.270,1.260
2,10:17,2,6,NOR 39,21,0,Drew Brees pass complete short middle to Tre'Quan Smith for 7 yards (tackle by Luke Kuechly),1.260,1.990
2,9:37,1,10,NOR 46,21,0,Drew Brees pass complete short right to Ricky Ortiz for 8 yards (tackle by Tre Boston),1.990,2.530
2,8:51,2,2,CAR 46,21,0,Drew Brees pass complete deep left to Jared Cook for 23 yards (tackle by Javien Elliott),2.530,4.040
2,8:10,1,10,CAR 23,21,0,Alvin Kamara up the middle for 4 yards (tackle by Luke Kuechly and Jermaine Carter),4.040,4.050
2,7:28,2,6,CAR 19,21,0,"Drew Brees pass incomplete deep right intended for Josh Hill. Penalty on Tre Boston: Unnecessary Roughness, 10 yards",4.050,5.140
2,7:23,1,9,CAR 9,21,0,Latavius Murray right end for 3 yards (tackle by Javien Elliott and Luke Kuechly),5.140,4.950
2,6:40,2,6,CAR 6,21,0,"Drew Brees pass incomplete short left intended for Michael Thomas. Penalty on James Bradberry: Defensive Pass Interference, 5 yards (no play)",4.950,6.970
2,6:36,1,1,CAR 1,21,0,Drew Brees pass incomplete short middle intended for Josh Hill (defended by Luke Kuechly),6.970,5.910
2,6:32,2,1,CAR 1,27,0,"Drew Brees pass complete short right to Tre'Quan Smith for 1 yard, touchdown",5.910,7.000
2,6:27,,,CAR 15,28,0,Wil Lutz kicks extra point good,0.000,0.000
2,6:27,,,NOR 35,28,0,"Wil Lutz kicks off 65 yards, touchback.",0.000,0.610
2,6:27,1,10,CAR 25,28,0,Christian McCaffrey right guard for 3 yards (tackle by Mario Edwards),0.610,0.470
2,5:53,2,7,CAR 28,28,0,"Kyle Allen up the middle for 6 yards (tackle by Marshon Lattimore). Penalty on Matt Paradis: Offensive Holding, 10 yards (no play)",0.470,-0.980
2,5:32,2,17,CAR 18,28,0,Kyle Allen pass complete short right to Christian McCaffrey for 8 yards (tackle by Demario Davis),-0.980,-0.490
2,4:55,3,9,CAR 26,28,0,Kyle Allen right end for 4 yards (tackle by P.J. Williams),-0.490,-1.370
2,4:15,4,5,CAR 30,28,0,Michael Palardy punts 44 yards out of bounds,-1.370,-0.670
2,4:07,1,10,NOR 26,28,0,Latavius Murray up the middle for 5 yards (tackle by Ross Cockrell and Eric Reid),0.670,0.810
2,3:35,2,5,NOR 31,28,0,Drew Brees pass complete short left to Tre'Quan Smith for 32 yards (tackle by Tre Boston),0.810,3.120
2,2:55,1,10,CAR 37,28,0,Drew Brees pass complete short right to Josh Hill for 16 yards (tackle by Eric Reid),3.120,4.170
2,2:17,1,10,CAR 21,34,0,"Drew Brees pass complete deep right to Jared Cook for 21 yards, touchdown",4.170,7.000
2,2:11,,,CAR 15,35,0,Wil Lutz kicks extra point good,0.000,0.000
2,2:11,,,NOR 35,35,0,"Wil Lutz kicks off 65 yards, touchback.",0.000,0.610
2,2:11,1,10,CAR 25,35,0,Kyle Allen pass complete short right to Greg Olsen for 9 yards (tackle by Marshon Lattimore),0.610,1.280
2,2:00,2,1,CAR 34,35,0,Kyle Allen pass complete short left to Chris Hogan for 9 yards (tackle by Janoris Jenkins),1.280,1.800
2,1:43,1,10,CAR 43,35,0,Kyle Allen pass complete short right to Chris Hogan for 5 yards (tackle by Janoris Jenkins),1.800,1.930
2,1:24,2,5,CAR 48,35,0,Kyle Allen pass incomplete short right intended for Jarius Wright,1.930,1.220
2,1:20,3,5,CAR 48,35,0,Kyle Allen pass complete short right to Christian McCaffrey for 28 yards (tackle by Patrick Robinson and Malcom Brown),1.220,3.970
2,1:02,,,,,,Timeout #1 by New Orleans Saints,,
2,1:02,1,10,NOR 24,35,0,Kyle Allen pass complete short right to Christian McCaffrey for 5 yards (tackle by Janoris Jenkins),3.970,4.120
2,0:56,2,5,NOR 19,35,0,Kyle Allen pass complete short right to Curtis Samuel for 11 yards (tackle by Marshon Lattimore),4.120,5.370
2,0:50,,,,,,Timeout #1 by Carolina Panthers,,
2,0:50,1,8,NOR 8,35,0,Kyle Allen pass complete short left to Greg Olsen for 3 yards (tackle by A.J. Klein),5.370,5.150
2,0:43,2,5,NOR 5,35,0,Kyle Allen pass incomplete short right intended for Greg Olsen (defended by Patrick Robinson),5.150,4.260
2,0:39,3,5,NOR 5,35,0,Kyle Allen pass incomplete short left intended for Greg Olsen,4.260,3.010
2,0:36,4,5,NOR 5,35,3,Joey Slye 23 yard field goal good,3.010,3.000
2,0:32,,,CAR 35,35,3,"Joey Slye kicks off 65 yards, touchback.",0.000,0.610
2,0:30,1,10,NOR 25,35,3,Drew Brees kneels for -1 yards,0.610,-0.070
Quarter,Time,Down,ToGo,Location,NOR,CAR,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,NOR 35,35,3,"Wil Lutz kicks off 58 yards, returned by DeAndrew White for 25 yards (tackle by P.J. Williams and D.J. Swearinger). Penalty on P.J. Williams: Lowering the Head to Initiate Contact, 15 yards",0.000,2.060
3,14:55,1,10,CAR 47,35,3,Kyle Allen pass incomplete short middle intended for Chris Hogan,2.060,1.520
3,14:51,2,10,CAR 47,35,3,Christian McCaffrey up the middle for 10 yards (tackle by Janoris Jenkins),1.520,2.720
3,14:18,1,10,NOR 43,35,3,Christian McCaffrey up the middle for 5 yards (tackle by Malcom Brown and Patrick Robinson),2.720,2.850
3,13:59,2,5,NOR 38,35,3,Kyle Allen sacked by Mario Edwards for -4 yards,2.850,1.620
3,13:19,3,9,NOR 42,35,3,Kyle Allen pass incomplete deep right intended for Curtis Samuel (defended by Marshon Lattimore),1.620,0.460
3,13:14,4,9,NOR 42,35,3,Michael Palardy punts 41 yards out of bounds. Penalty on Janoris Jenkins: Offensive Holding,0.460,0.380
3,13:07,1,10,NOR 1,35,3,Latavius Murray up the middle for 4 yards (tackle by Mario Addison),-0.380,-0.490
3,12:28,2,6,NOR 5,35,3,Drew Brees pass complete short left to Tre'Quan Smith for 12 yards (tackle by Eric Reid),-0.490,-0.060
3,11:55,1,10,NOR 17,35,3,Drew Brees pass incomplete short left,-0.060,-0.580
3,11:49,2,10,NOR 17,35,3,Latavius Murray left tackle for 5 yards (tackle by Eric Reid and Gerald McCoy),-0.580,-0.620
3,11:06,3,5,NOR 22,35,3,Drew Brees pass complete short left to Alvin Kamara for 3 yards (tackle by Donte Jackson),-0.620,-1.700
3,10:23,4,2,NOR 25,35,3,"Thomas Morstead punts 48 yards, returned by Chris Hogan for -1 yards (tackle by J.T. Gray)",-1.700,-0.670
3,10:15,1,10,CAR 26,35,3,Kyle Allen pass complete short left to Christian McCaffrey for 5 yards (tackle by A.J. Klein),0.670,0.810
3,9:48,2,5,CAR 31,35,3,Kyle Allen pass complete deep left to Brandon Zylstra for 22 yards,0.810,2.460
3,9:22,1,10,NOR 47,35,3,Christian McCaffrey up the middle for no gain (tackle by A.J. Klein and Mario Edwards),2.460,1.910
3,8:38,2,10,NOR 47,35,3,Kyle Allen pass incomplete short right intended for Brandon Zylstra,1.910,1.220
3,8:32,3,10,NOR 47,35,3,Kyle Allen pass incomplete deep right intended for Jarius Wright,1.220,0.130
3,8:27,4,10,NOR 47,35,3,"Michael Palardy punts 47 yards, touchback.. Penalty on DeAndrew White: Illegal Touch Kick, 5 yards",0.130,-0.610
3,8:16,1,10,NOR 25,35,3,Latavius Murray left tackle for 4 yards (tackle by Jermaine Carter),0.610,0.600
3,7:44,2,6,NOR 29,35,3,Drew Brees pass complete short right to Ted Ginn for 10 yards (tackle by Ross Cockrell),0.600,1.530
3,7:09,1,10,NOR 39,35,3,Drew Brees pass complete short middle to Michael Thomas for 6 yards (tackle by Jermaine Carter),1.530,1.800
3,6:29,2,4,NOR 45,35,3,Latavius Murray left guard for no gain (tackle by Bruce Irvin and Vernon Butler),1.800,1.090
3,5:57,3,4,NOR 45,35,3,Drew Brees pass complete short left to Michael Thomas for 7 yards (tackle by Eric Reid),1.090,2.390
3,5:19,1,10,CAR 48,35,3,Latavius Murray left tackle for 3 yards (tackle by Brian Burns and Gerald McCoy),2.390,2.250
3,4:43,2,7,CAR 45,35,3,Drew Brees pass incomplete deep left intended for Ted Ginn (defended by Tre Boston),2.250,1.550
3,4:36,,,,,,Timeout #1 by New Orleans Saints,,
3,4:36,3,7,CAR 45,41,3,"Drew Brees pass complete short right to Taysom Hill for 45 yards, touchdown",1.550,7.000
3,4:24,,,CAR 15,42,3,Wil Lutz kicks extra point good,0.000,0.000
3,4:24,,,NOR 35,42,3,"Wil Lutz kicks off 65 yards, touchback.",0.000,0.610
3,4:24,1,10,CAR 25,42,3,Kyle Allen pass complete short middle to Jarius Wright for 4 yards (tackle by P.J. Williams),0.610,0.600
3,3:50,2,6,CAR 29,42,3,Kyle Allen pass complete short left to Brandon Zylstra for 5 yards (tackle by Craig Robertson),0.600,0.560
3,3:15,3,1,CAR 34,42,3,Kyle Allen pass complete short left to Jarius Wright for 6 yards (tackle by Patrick Robinson),0.560,1.600
3,2:37,1,10,CAR 40,42,3,Kyle Allen pass complete short left to Christian McCaffrey for 17 yards (tackle by Trey Hendrickson),1.600,2.720
3,2:04,1,10,NOR 43,42,3,Kyle Allen pass incomplete short middle intended for Ian Thomas (defended by David Onyemata),2.720,2.180
3,2:00,2,10,NOR 43,42,3,Kyle Allen pass complete deep left to Brandon Zylstra for 40 yards (tackle by Justin Hardee),2.180,6.510
3,1:15,,,,,,Timeout #1 by Carolina Panthers,,
3,1:15,1,3,NOR 3,42,3,Kyle Allen pass incomplete short left intended for Christian McCaffrey,6.510,5.530
3,1:12,2,3,NOR 3,42,3,Kyle Allen pass complete short left to Curtis Samuel for 2 yards (tackle by Justin Hardee),5.530,5.170
3,0:37,3,1,NOR 1,42,9,"Christian McCaffrey up the middle for 1 yard, touchdown",5.170,7.000
3,0:32,,,NOR 15,42,10,Joey Slye kicks extra point good,0.000,0.000
3,0:32,,,CAR 35,42,10,"Joey Slye kicks off 65 yards, touchback.",0.000,0.610
3,0:32,1,10,NOR 25,42,10,Latavius Murray left tackle for -2 yards (tackle by Kyle Love),0.610,-0.210
Quarter,Time,Down,ToGo,Location,NOR,CAR,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,12,NOR 23,42,10,Taysom Hill left end for 2 yards (tackle by Jermaine Carter and Efe Obada),-0.210,-0.620
4,14:21,3,10,NOR 25,42,10,Teddy Bridgewater pass complete short left to Latavius Murray for 14 yards (tackle by Andre Smith),-0.620,1.530
4,13:33,1,10,NOR 39,42,10,Dwayne Washington left end for -1 yards (tackle by Jermaine Carter),1.530,0.850
4,12:50,2,11,NOR 38,42,10,Dwayne Washington right guard for 3 yards (tackle by Wes Horton),0.850,0.560
4,12:17,3,8,NOR 41,42,10,Teddy Bridgewater sacked by Brian Burns for -3 yards,0.560,-0.850
4,11:31,4,11,NOR 38,42,10,Thomas Morstead punts 36 yards downed by Dwayne Washington,-0.850,-0.670
4,11:22,1,10,CAR 26,42,10,Kyle Allen pass complete short right to Christian McCaffrey for 5 yards (tackle by Craig Robertson),0.670,0.810
4,10:52,2,5,CAR 31,42,10,Reggie Bonnafon left guard for 2 yards (tackle by Craig Robertson and Trey Hendrickson),0.810,0.370
4,10:18,3,3,CAR 33,42,10,Kyle Allen pass complete short middle to Reggie Bonnafon for 32 yards (tackle by Janoris Jenkins),0.370,3.250
4,9:45,1,10,NOR 35,42,10,Kyle Allen pass complete short middle to Reggie Bonnafon for 7 yards (tackle by Patrick Robinson),3.250,3.650
4,9:24,2,3,NOR 28,42,10,Reggie Bonnafon left tackle for 1 yard (tackle by A.J. Klein),3.650,3.070
4,8:42,3,2,NOR 27,42,10,Kyle Allen pass incomplete short left intended for Brandon Zylstra (defended by Shy Tuttle),3.070,1.800
4,8:38,4,2,NOR 27,42,10,Kyle Allen pass incomplete deep left intended for Ian Thomas,1.800,-0.740
4,8:33,1,10,NOR 27,42,10,Latavius Murray up the middle for 4 yards (tackle by Efe Obada),0.740,0.740
4,7:53,2,6,NOR 31,42,10,Latavius Murray left guard for -7 yards (tackle by Efe Obada and Jordan Kunaszyk),0.740,-0.890
4,7:09,3,13,NOR 24,42,10,Latavius Murray up the middle for 7 yards (tackle by Jordan Kunaszyk),-0.890,-1.310
4,6:23,4,6,NOR 31,42,10,"Thomas Morstead punts 58 yards, returned by Chris Hogan for 5 yards (tackle by J.T. Gray)",-1.310,0.140
4,6:11,1,10,CAR 16,42,10,Kyle Allen pass complete short left to DeAndrew White for 18 yards (tackle by Justin Hardee),-0.140,1.200
4,5:32,1,10,CAR 34,42,10,Kyle Allen pass incomplete deep right intended for DeAndrew White (defended by Janoris Jenkins),1.200,0.660
4,5:25,2,10,CAR 34,42,10,Mike Davis up the middle for 2 yards (tackle by Taylor Stallworth),0.660,0.230
4,4:49,3,8,CAR 36,42,10,Kyle Allen pass complete short left to Brandon Zylstra for 10 yards (tackle by Justin Hardee),0.230,1.990
4,4:23,1,10,CAR 46,42,10,Kyle Allen pass incomplete short left intended for Ian Thomas (defended by D.J. Swearinger),1.990,1.450
4,4:18,2,10,CAR 46,42,10,Kyle Allen pass complete short left to Brandon Zylstra for 8 yards (tackle by Justin Hardee),1.450,1.820
4,3:57,3,2,NOR 46,42,10,Mike Davis right guard for no gain (tackle by D.J. Swearinger and David Onyemata),1.820,0.200
4,3:18,4,2,NOR 46,42,10,Kyle Allen pass complete short right to Ian Thomas for 12 yards (tackle by Craig Robertson),0.200,3.310
4,3:12,1,10,NOR 34,42,10,Kyle Allen pass complete short right to DeAndrew White for 13 yards (tackle by P.J. Williams),3.310,4.170
4,2:47,1,10,NOR 21,42,10,Kyle Allen pass incomplete short middle intended for DeAndrew White (defended by Shy Tuttle),4.170,3.630
4,2:43,2,10,NOR 21,42,10,Kyle Allen pass complete short left to Brandon Zylstra for 11 yards (tackle by Justin Hardee),3.630,4.910
4,2:06,1,10,NOR 10,42,10,Kyle Allen right end for 1 yard (tackle by A.J. Klein),4.910,4.380
4,1:58,2,9,NOR 9,42,10,Kyle Allen pass incomplete short middle intended for Chris Hogan,4.380,3.360
4,1:55,3,9,NOR 9,42,10,Kyle Allen pass short right intended for DeAndrew White is intercepted by Janoris Jenkins at NO-0 and returned for no gain,3.360,-0.280
4,1:48,1,10,NOR 20,42,12,,0.280,-0.460
4,1:05,2,11,NOR 19,42,10,Teddy Bridgewater kneels for -1 yards,-0.460,-1.330
4,0:29,3,12,NOR 18,42,10,Teddy Bridgewater kneels for -1 yards,-1.330,-2.320
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
