Quarter,Time,Down,ToGo,Location,IND,HOU,Detail,EPB,EPA
2,9:30,2,8,HOU 8,7,10,Joseph Addai up the middle for 4 yards (tackle by DeMeco Ryans),4.570,4.490
2,8:51,3,4,HOU 4,13,10,"Joseph Addai right end for 4 yards, touchdown",4.490,7.000
2,,,,HOU 2,14,10,Adam Vinatieri kicks extra point good,0.000,0.000
2,,,,IND 30,14,10,"Adam Vinatieri kicks off 69 yards, returned by Jerome Mathis for 17 yards (tackle by Matt Giordano)",0.000,0.040
2,8:35,1,10,HOU 18,14,10,Matt Schaub pass incomplete short left intended for Vonta Leach,0.040,-0.490
2,8:29,2,10,HOU 18,14,10,Matt Schaub pass complete short left to Jacoby Jones for 8 yards (tackle by Marlin Jackson),-0.490,-0.140
2,7:52,3,2,HOU 26,14,10,Jacoby Jones for 3 yards (tackle by Kelvin Hayden),-0.140,0.870
2,7:30,1,10,HOU 29,14,10,Matt Schaub up the middle for 5 yards (tackle by Gary Brackett),0.870,1.000
2,6:48,2,5,HOU 34,14,10,Jameel Cook up the middle for 1 yard (tackle by Jeff Charleston),1.000,0.430
2,6:09,3,4,HOU 35,14,10,Matt Schaub pass complete short middle to Owen Daniels for 10 yards (tackle by Antoine Bethea),0.430,1.930
2,5:29,1,10,HOU 45,14,10,Samkon Gado left guard for 5 yards (tackle by Darrell Reid),1.930,2.060
2,4:51,2,5,,14,10,Jameel Cook up the middle for 9 yards (tackle by Marlin Jackson),2.060,2.850
2,4:14,1,10,IND 41,14,10,Jameel Cook right guard for 1 yard (tackle by Dwight Freeney and Edward Johnson),2.850,2.440
2,3:40,2,9,IND 40,14,10,Matt Schaub pass incomplete short right intended for Jeb Putzier,2.440,1.750
2,3:36,3,9,IND 40,14,10,Matt Schaub pass complete short left to Samkon Gado for 2 yards (tackle by Matt Giordano),1.750,0.720
2,2:56,4,7,IND 38,14,10,"Matt Turk punts 25 yards, fair catch by T.J. Rushing",0.720,0.320
2,2:49,1,10,IND 13,14,10,Kenton Keith left guard for 2 yards (tackle by Mario Williams and DeMeco Ryans),-0.320,-0.570
2,2:19,2,8,IND 15,14,10,Peyton Manning pass incomplete short right intended for Anthony Gonzalez,-0.570,-1.180
2,2:13,3,8,IND 15,14,10,Peyton Manning pass incomplete short middle intended for Anthony Gonzalez,-1.180,-2.440
2,2:08,4,8,IND 15,14,10,"Hunter Smith punts 59 yards, returned by Jacoby Jones for 12 yards (tackle by Darrell Reid)",-2.440,-1.470
2,1:56,1,10,HOU 38,14,10,Matt Schaub pass complete short middle to Owen Daniels for 8 yards (tackle by Marlin Jackson),1.470,2.000
2,1:27,2,2,HOU 46,14,10,Jameel Cook left guard for no gain (tackle by Antoine Bethea),2.000,1.290
2,0:46,,,,14,10,Timeout #2 by Houston Texans,0.000,1.290
2,0:46,3,2,HOU 46,14,10,Matt Schaub pass incomplete short middle intended for Andre' Davis (defended by Kelvin Hayden),1.290,-0.320
2,0:39,4,2,HOU 46,14,10,Matt Turk punts 39 yards,-0.320,0.220
2,0:28,1,10,IND 15,14,10,Joseph Addai up the middle for 3 yards (tackle by DeMeco Ryans),-0.220,-0.280
Quarter,Time,Down,ToGo,Location,IND,HOU,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,HOU 30,14,10,"Kris Brown kicks off 70 yards, returned by T.J. Rushing for 26 yards (tackle by Jameel Cook)",0.000,0.670
3,14:54,1,10,IND 26,14,10,Joseph Addai right end for no gain (tackle by Travis Johnson),0.670,0.130
3,14:23,2,10,IND 26,14,10,Peyton Manning pass complete short right to Ben Utecht for 20 yards (tackle by Morlon Greenwood),0.130,1.990
3,13:51,1,10,IND 46,14,10,Joseph Addai right guard for 3 yards (tackle by DeMeco Ryans),1.990,1.860
3,13:18,2,7,IND 49,14,10,Peyton Manning pass complete deep left to Dallas Clark for 26 yards (tackle by Von Hutchins),1.860,3.910
3,12:41,1,10,HOU 25,14,10,Peyton Manning pass incomplete deep right intended for Marvin Harrison (defended by Von Hutchins),3.910,3.360
3,12:34,2,10,HOU 25,14,10,"Joseph Addai up the middle for 7 yards (tackle by Demarcus Faggins). Penalty on Ryan Diem: Offensive Holding, 10 yards (no play)",3.360,2.010
3,12:05,2,20,HOU 35,14,10,Peyton Manning pass complete short right to Joseph Addai for 8 yards (tackle by Jamar Fletcher),2.010,2.410
3,11:17,3,12,HOU 27,14,10,Peyton Manning pass complete short left to Reggie Wayne for 9 yards (tackle by Dunta Robinson),2.410,2.350
3,10:35,4,3,HOU 18,17,10,Adam Vinatieri 36 yard field goal good,2.350,3.000
3,,,,IND 30,17,10,"Adam Vinatieri kicks off 73 yards, returned by Jerome Mathis for 26 yards (tackle by Tim Jennings)",0.000,0.480
3,10:13,1,10,HOU 23,17,10,Matt Schaub pass incomplete short middle intended for Jacoby Jones is intercepted by Rocky Boiman at HOU-23 and returned for 2 yards (tackle by Chester Pitts),0.480,-4.170
,,,,,,,"HOU challenged the pass completion ruling, and the play was upheld.",,
3,10:13,1,10,HOU 21,17,10,Kenton Keith left guard for 3 yards (tackle by DeMeco Ryans),4.170,4.040
3,9:45,2,7,HOU 18,17,10,Peyton Manning pass complete short left to Reggie Wayne for 6 yards (tackle by Dunta Robinson),4.040,4.490
3,9:15,3,1,HOU 12,17,10,Kenton Keith up the middle for 4 yards (tackle by Morlon Greenwood and Mario Williams),4.490,5.370
3,8:38,1,8,HOU 8,23,10,"Joseph Addai right end for 8 yards, touchdown",5.370,7.000
3,,,,HOU 2,24,10,Adam Vinatieri kicks extra point good,0.000,0.000
3,,,,IND 30,24,10,"Adam Vinatieri kicks off 68 yards, returned by Jerome Mathis for 19 yards (tackle by Matt Giordano)",0.000,0.340
3,8:31,1,10,HOU 21,24,10,Matt Schaub pass complete short left to Jacoby Jones for 5 yards (tackle by Bob Sanders),0.340,0.480
3,7:57,2,5,HOU 26,24,10,"Matt Schaub pass complete short middle to Kevin Walter for 18 yards (tackle by Antoine Bethea). Penalty on Ephraim Salaam: Offensive Holding, 10 yards (no play)",0.480,-1.010
3,7:38,2,15,HOU 16,24,10,"Matt Schaub pass complete short left to Samkon Gado for 3 yards (tackle by Gary Brackett). Samkon Gado fumbles (forced by Gary Brackett), recovered by Jacoby Jones at HOU-19",-1.010,-0.490
3,7:07,3,7,HOU 24,24,10,Matt Schaub pass complete short right to Owen Daniels for 4 yards (tackle by Marlin Jackson),-0.490,-1.500
3,6:21,4,3,HOU 28,24,10,"Matt Turk punts 46 yards, fair catch by T.J. Rushing",-1.500,-0.670
3,6:14,1,10,IND 26,24,10,Joseph Addai right guard for 3 yards (tackle by Morlon Greenwood),0.670,0.540
3,5:43,2,7,IND 29,24,10,Peyton Manning pass incomplete short left intended for Reggie Wayne (defended by Dunta Robinson),0.540,-0.160
3,5:33,3,7,IND 29,24,10,Peyton Manning pass incomplete short right intended for Dallas Clark,-0.160,-1.440
3,5:26,4,7,IND 29,24,10,Hunter Smith punts 63 yards (tackle by Hunter Smith),-1.440,-4.370
3,5:09,1,10,IND 18,24,10,Matt Schaub pass incomplete short middle intended for Kevin Walter is intercepted by Gary Brackett at IND-3 and returned for 26 yards (tackle by Vonta Leach),4.370,-0.870
3,4:54,1,10,IND 29,24,10,Peyton Manning pass complete deep left to Reggie Wayne for 64 yards (tackle by Dunta Robinson),0.870,5.600
3,4:04,1,7,HOU 7,24,10,Kenton Keith right end for 1 yard (tackle by DeMeco Ryans and Travis Johnson),5.600,4.950
3,3:28,2,6,HOU 6,24,10,Peyton Manning pass incomplete short right intended for Marvin Harrison,4.950,4.040
3,3:23,3,6,HOU 6,24,10,Peyton Manning sacked by Amobi Okoye and Shantee Orr for -3 yards,4.040,2.830
3,2:45,4,9,HOU 9,27,10,Adam Vinatieri 28 yard field goal good,2.830,3.000
3,,,,IND 30,27,10,"Adam Vinatieri kicks off 72 yards, returned by Jerome Mathis for 29 yards (tackle by Tim Jennings)",0.000,0.740
3,2:34,1,10,HOU 27,27,10,Matt Schaub pass complete short left to Owen Daniels for 7 yards (tackle by Rocky Boiman),0.740,1.140
3,1:59,2,3,HOU 34,27,10,Matt Schaub pass complete short left to Jerome Mathis for 15 yards (tackle by Marlin Jackson),1.140,2.190
3,1:26,1,10,HOU 49,27,10,Matt Schaub pass complete short right to Owen Daniels for 9 yards (tackle by Bob Sanders),2.190,2.860
3,0:49,2,1,IND 42,27,10,Samkon Gado right tackle for no gain (tackle by Gary Brackett),2.860,2.150
3,0:17,3,1,IND 42,27,10,Matt Schaub pass complete deep right to Andre' Davis for 41 yards (tackle by Kelvin Hayden),2.150,6.970
Quarter,Time,Down,ToGo,Location,IND,HOU,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,1,IND 1,27,10,Samkon Gado right tackle for no gain (tackle by Freddie Keiaho and Gary Brackett),6.970,5.910
4,14:25,2,1,IND 1,27,16,"Samkon Gado right guard for 1 yard, touchdown",5.910,7.000
4,,,,IND 2,27,17,Kris Brown kicks extra point good,0.000,0.000
4,,,,HOU 30,27,17,"Kris Brown kicks off 67 yards, returned by T.J. Rushing for 47 yards (tackle by Vonta Leach)",0.000,2.260
4,14:10,1,10,,27,17,Peyton Manning pass complete short right to Marvin Harrison for 14 yards (tackle by Demarcus Faggins),2.260,3.180
4,13:39,1,10,HOU 36,27,17,"Kenton Keith left end for 4 yards (tackle by Morlon Greenwood). Kenton Keith fumbles (forced by Morlon Greenwood), recovered by Reggie Wayne at HOU-32",3.180,3.180
4,12:51,2,6,HOU 32,27,17,Peyton Manning pass complete short right to Marvin Harrison for 7 yards (tackle by Demarcus Faggins),3.180,3.910
4,12:18,1,10,HOU 25,27,17,Joseph Addai right guard for 6 yards (tackle by Amobi Okoye),3.910,4.200
4,11:35,2,4,HOU 19,27,17,Peyton Manning pass complete short right to Marvin Harrison for 3 yards (tackle by Morlon Greenwood),4.200,4.060
4,10:52,3,1,HOU 16,27,17,Peyton Manning pass incomplete deep left intended for Dallas Clark,4.060,2.530
4,10:44,4,1,HOU 16,30,17,Adam Vinatieri 35 yard field goal good,2.530,3.000
4,,,,IND 30,30,17,"Adam Vinatieri kicks off 74 yards, returned by Jerome Mathis for 29 yards (tackle by Rocky Boiman). Penalty on IND: Offside on Free Kick (Declined)",0.000,0.610
4,10:33,1,10,HOU 25,30,17,Matt Schaub pass complete short middle to Samkon Gado for 4 yards (tackle by Freddie Keiaho),0.610,0.600
4,10:09,2,6,HOU 29,30,17,Matt Schaub pass complete short left to Andre' Davis for 12 yards (tackle by Tim Jennings),0.600,1.660
4,9:34,1,10,HOU 41,30,17,Matt Schaub pass complete short right to Jameel Cook for 5 yards (tackle by Marlin Jackson),1.660,1.800
4,9:04,2,5,HOU 46,30,17,Matt Schaub pass complete short middle to Jameel Cook for 7 yards (tackle by Marlin Jackson),1.800,2.460
4,8:32,1,10,IND 47,30,17,Matt Schaub pass complete short middle to Jeb Putzier for 8 yards (tackle by Gary Brackett),2.460,2.990
4,8:03,2,2,IND 39,30,17,Jameel Cook up the middle for 4 yards (tackle by Gary Brackett and Marlin Jackson),2.990,3.250
4,7:29,1,10,IND 35,30,17,"Matt Schaub sacked by Josh Thomas for -5 yards. Matt Schaub fumbles (forced by Josh Thomas), recovered by Matt Schaub at IND-40",3.250,2.030
4,6:50,2,15,IND 40,30,17,Matt Schaub pass complete short right to Jeb Putzier for 11 yards (tackle by Marlin Jackson),2.030,2.810
4,6:04,3,4,IND 29,30,17,"Matt Schaub sacked by Keyunta Dawson for -6 yards. Matt Schaub fumbles (forced by Keyunta Dawson), recovered by Chester Pitts at IND-34",2.810,1.060
4,5:17,4,9,IND 34,30,17,Matt Schaub pass complete short right to Andre' Davis for 9 yards (tackle by Kelvin Hayden),1.060,3.910
4,4:37,1,10,IND 25,30,17,Matt Schaub pass complete short left to Andre' Davis for 8 yards (tackle by Marlin Jackson),3.910,4.550
4,4:04,2,2,IND 17,30,17,Samkon Gado left guard for 4 yards (tackle by Darrell Reid and Jeff Charleston),4.550,4.710
4,3:35,1,10,IND 13,30,17,Matt Schaub pass complete short right to Owen Daniels for 12 yards (tackle by Antoine Bethea),4.710,6.970
4,2:53,,,,30,17,Timeout #1 by Indianapolis Colts,0.000,6.970
4,2:53,1,1,IND 1,30,23,"Matt Schaub pass complete short left to Vonta Leach for 1 yard, touchdown",6.970,7.000
4,,,,IND 2,30,24,Kris Brown kicks extra point good,0.000,0.000
4,,,,HOU 30,,,"Kris Brown kicks off 52 yards, returned by T.J. Rushing for 9 yards (tackle by Jameel Cook)",,
4,2:49,1,10,IND 27,30,24,"Penalty on Ryan Diem: False Start, 5 yards (no play)",0.740,0.410
4,2:49,1,15,IND 22,30,24,Joseph Addai left tackle for 6 yards (tackle by DeMeco Ryans),0.410,0.330
4,2:41,,,,30,24,Timeout #2 by Houston Texans,0.000,0.330
4,2:41,2,9,IND 28,30,24,Peyton Manning pass complete short right to Marvin Harrison for 12 yards (tackle by Demarcus Faggins),0.330,1.600
4,2:28,,,,30,24,Timeout #3 by Houston Texans,0.000,1.600
4,2:28,1,10,IND 40,30,24,Joseph Addai left end for 2 yards (tackle by Anthony Weaver),1.600,1.320
4,2:00,2,8,IND 42,30,24,Joseph Addai left end for 3 yards (tackle by Anthony Weaver),1.320,1.030
4,1:16,3,5,IND 45,30,24,Joseph Addai left end for 4 yards (tackle by Von Hutchins),1.030,-0.130
4,0:25,,,,30,24,Timeout #2 by Indianapolis Colts,0.000,-0.130
4,0:25,4,1,IND 49,30,24,"Hunter Smith punts 51 yards, touchback",-0.130,-0.280
4,0:19,1,10,HOU 20,30,24,Matt Schaub sacked by Robert Mathis and Dwight Freeney for -12 yards,0.280,-1.660
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
