Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
Desmond Trufant,LVR,0,4,4,100.0%,68,17.0,17.0,0,118.7,13.8,55,13,0,0,0,0.0,0,6,0,0.0%
Brandon Facyson,LVR,0,4,4,100.0%,44,11.0,11.0,0,112.5,10.3,41,3,0,0,0,0.0,0,2,0,0.0%
Roderic Teamer,LVR,0,6,4,66.7%,19,4.8,3.2,0,70.8,8.7,6,13,1,0,0,0.0,0,5,0,0.0%
Divine Deablo,LVR,0,3,3,100.0%,49,16.3,16.3,0,118.7,3.7,11,38,0,0,0,0.0,0,8,0,0.0%
Denzel Perryman,LVR,0,4,3,75.0%,17,5.7,4.3,0,82.3,5.3,16,1,1,0,0,0.0,0,9,0,0.0%
Tre'von Moehrig,LVR,0,2,2,100.0%,17,8.5,8.5,2,141.7,8.5,17,0,0,0,0,0.0,0,1,0,0.0%
Nate Hobbs,LVR,0,3,2,66.7%,14,7.0,4.7,0,77.1,4.3,6,8,0,0,0,0.0,0,8,0,0.0%
K.J. Wright,LVR,0,1,1,100.0%,7,7.0,7.0,0,95.8,0.0,0,7,0,0,0,0.0,0,1,0,0.0%
Dallin Leavitt,LVR,0,1,1,100.0%,9,9.0,9.0,0,104.2,2.0,2,7,0,0,0,0.0,0,2,0,0.0%
Maxx Crosby,LVR,0,0,0,,,,,,,,,,0,2,1,1.0,4,6,0,0.0%
Clelin Ferrell,LVR,0,0,0,,,,,,,,,,0,0,2,0.0,2,0,0,
Quinton Jefferson,LVR,0,0,0,,,,,,,,,,1,1,0,1.0,2,3,0,0.0%
Damion Square,LVR,0,0,0,,,,,,,,,,0,1,0,0.0,1,3,2,40.0%
Yannick Ngakoue,LVR,0,0,0,,,,,,,,,,0,1,0,0.0,1,1,0,0.0%
Cory Littleton,LVR,0,0,0,,,,,,,,,,2,1,0,0.0,1,5,0,0.0%
Casey Hayward,LVR,0,5,0,0.0%,,,0.0,,39.6,21.2,,,0,0,0,0.0,0,1,0,0.0%
Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
Logan Wilson,CIN,0,11,7,63.6%,66,9.4,6.0,0,80.1,6.4,39,27,3,0,0,0.0,0,12,1,7.7%
Germaine Pratt,CIN,1,9,6,66.7%,51,8.5,5.7,0,41.7,4.1,26,25,3,0,0,0.0,0,9,0,0.0%
Chidobe Awuzie,CIN,0,9,6,66.7%,52,8.7,5.8,0,81.7,7.7,30,22,0,0,0,0.0,0,6,1,14.3%
Eli Apple,CIN,0,8,6,75.0%,82,13.7,10.3,1,146.9,10.8,61,21,0,0,0,0.0,0,6,0,0.0%
Tre Flowers,CIN,0,5,4,80.0%,53,13.3,10.6,0,110.8,6.2,20,33,0,0,0,0.0,0,5,0,0.0%
Mike Hilton,CIN,0,6,3,50.0%,36,12.0,6.0,0,68.7,11.7,33,3,2,0,0,0.0,0,4,0,0.0%
Jessie Bates III,CIN,0,6,3,50.0%,56,18.7,9.3,0,82.6,15.5,52,4,1,0,0,0.0,0,6,0,0.0%
Vonn Bell,CIN,0,3,2,66.7%,26,13.0,8.7,0,93.7,9.7,19,7,1,0,0,0.0,0,4,0,0.0%
Sam Hubbard,CIN,0,0,0,,,,,,,,,,1,4,0,1.0,5,3,1,25.0%
B.J. Hill,CIN,0,0,0,,,,,,,,,,0,1,0,1.0,2,2,0,0.0%
Trey Hendrickson,CIN,0,0,0,,,,,,,,,,0,0,0,1.0,1,1,0,0.0%
Cameron Sample,CIN,0,0,0,,,,,,,,,,0,1,0,0.0,1,0,0,
Vernon Hargreaves III,CIN,0,0,0,,,,,,,,,,1,1,0,0.0,1,0,0,
Khalid Kareem,CIN,0,0,0,,,,,,,,,,0,0,0,0.0,0,0,1,100.0%
Larry Ogunjobi,CIN,0,0,0,,,,,,,,,,0,0,0,0.0,0,0,1,100.0%
