Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Hunter Renfrow,LVR,11,8,58,0,1,23,2.9,35,4.4,6.5,0,,0,0.0,0,84.7
Darren Waller,LVR,12,7,76,0,5,60,8.6,16,2.3,9.5,1,7.0,0,0.0,0,77.1
Zay Jones,LVR,8,5,61,1,4,59,11.8,2,0.4,11.1,0,,0,0.0,1,85.9
Josh Jacobs,LVR,5,4,44,0,2,2,0.5,42,10.5,0.8,0,,0,0.0,0,103.3
Bryan Edwards,LVR,6,3,41,0,2,25,8.3,16,5.3,11.8,0,,1,16.7,0,72.2
DeSean Jackson,LVR,2,1,26,0,1,22,22.0,4,4.0,13.0,0,,1,50.0,0,95.8
Jalen Richard,LVR,2,1,4,0,,-4,-4.0,8,8.0,-2.0,0,,0,0.0,0,56.2
Foster Moreau,LVR,3,0,0,0,,0,,0,,7.0,0,,0,0.0,0,39.6
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Ja'Marr Chase,CIN,12,9,116,0,7,99,11.0,17,1.9,12.9,0,,1,8.3,0,104.9
C.J. Uzomah,CIN,6,6,64,1,3,43,7.2,21,3.5,7.2,0,,0,0.0,0,150.7
Tyler Boyd,CIN,5,4,26,1,2,23,5.8,3,0.8,6.0,0,,0,0.0,0,127.9
Joe Mixon,CIN,5,4,28,0,1,-15,-3.8,43,10.8,-1.8,0,,0,0.0,0,90.0
Tee Higgins,CIN,4,1,10,0,1,4,4.0,6,6.0,14.8,0,,1,25.0,0,39.6
