Unnamed: 0_level_0,Unnamed: 1_level_0,Off.,Off.,Def.,Def.,ST,ST
Player,Pos,Num,Pct,Num,Pct,Num,Pct
Hakeem Adeniji,G,62,100%,0,0%,6,21%
Jonah Williams,T,62,100%,0,0%,6,21%
Isaiah Prince,T,62,100%,0,0%,6,21%
Quinton Spain,G,62,100%,0,0%,6,21%
Trey Hopkins,C,62,100%,0,0%,0,0%
Joe Burrow,QB,62,100%,0,0%,0,0%
Ja'Marr Chase,WR,58,94%,0,0%,0,0%
Tyler Boyd,WR,56,90%,0,0%,0,0%
Tee Higgins,WR,55,89%,0,0%,0,0%
C.J. Uzomah,TE,52,84%,0,0%,6,21%
Joe Mixon,RB,48,77%,0,0%,0,0%
Drew Sample,TE,19,31%,0,0%,14,50%
Samaje Perine,RB,13,21%,0,0%,17,61%
Mike Thomas,WR,5,8%,0,0%,17,61%
Chris Evans,RB,3,5%,0,0%,14,50%
Mitchell Wilcox,TE,1,2%,0,0%,17,61%
Vonn Bell,SS,0,0%,77,100%,5,18%
Jessie Bates III,FS,0,0%,77,100%,5,18%
Chidobe Awuzie,CB,0,0%,77,100%,5,18%
Logan Wilson,LB,0,0%,77,100%,5,18%
Eli Apple,CB,0,0%,77,100%,0,0%
Sam Hubbard,DE,0,0%,71,92%,5,18%
Mike Hilton,CB,0,0%,68,88%,0,0%
B.J. Hill,DT,0,0%,62,81%,5,18%
Germaine Pratt,LB,0,0%,56,73%,4,14%
D.J. Reader,NT,0,0%,51,66%,5,18%
Cameron Sample,DE,0,0%,34,44%,7,25%
Trey Hendrickson,DE,0,0%,33,43%,0,0%
Khalid Kareem,DE,0,0%,29,38%,5,18%
Larry Ogunjobi,DT,0,0%,28,36%,3,11%
Tre Flowers,CB,0,0%,21,27%,22,79%
Markus Bailey,LB,0,0%,5,6%,18,64%
Vernon Hargreaves III,CB,0,0%,3,4%,0,0%
Mike Daniels,DT,0,0%,1,1%,0,0%
Clay Johnston,LB,0,0%,0,0%,17,61%
Michael Thomas,SS,0,0%,0,0%,17,61%
Keandre Jones,LB,0,0%,0,0%,16,57%
Evan McPherson,K,0,0%,0,0%,13,46%
Ricardo Allen,SS,0,0%,0,0%,9,32%
Clark Harris,LS,0,0%,0,0%,8,29%
Kevin Huber,P,0,0%,0,0%,8,29%
Jackson Carman,G,0,0%,0,0%,6,21%
Trey Hill,C,0,0%,0,0%,6,21%
Trent Taylor,WR,0,0%,0,0%,3,11%
Trae Waynes,CB,0,0%,0,0%,2,7%
