Quarter,Time,Down,ToGo,Location,NYJ,HOU,Detail,EPB,EPA
2,15:00,4,1,NYJ 1,0,13,"Stacey Mack up the middle for 1 yard, touchdown",3.550,7.000
,,,,,,,"NYJ challenged the ruling, and the play was upheld.",,
2,,,,NYJ 2,0,14,Kris Brown kicks extra point good,0.000,0.000
2,,,,HOU 30,0,14,"Kris Brown kicks off 70 yards, returned by Michael Bates for 23 yards (tackle by Jason Bell)",0.000,0.480
2,14:50,1,10,NYJ 23,0,14,Vinny Testaverde pass incomplete intended for Curtis Conway,0.480,-0.070
2,14:44,2,10,NYJ 23,0,14,Curtis Martin right guard for 8 yards (tackle by Jamie Sharper and Jay Foreman),-0.070,0.300
2,14:07,3,2,NYJ 31,0,14,Curtis Martin right guard for 2 yards (tackle by Eric Brown),0.300,1.140
2,13:28,1,10,NYJ 33,0,14,"Vinny Testaverde for no gain. Vinny Testaverde fumbles, recovered by Santana Moss at NYJ-27",1.140,-0.220
2,12:44,2,16,NYJ 27,0,14,LaMont Jordan right guard for 4 yards (tackle by Kailee Wong and Antwan Peek),-0.220,-0.360
2,12:03,3,12,NYJ 31,0,14,Vinny Testaverde pass complete to Santana Moss for 20 yards (tackle by Jason Simmons),-0.360,2.320
2,11:22,1,10,HOU 49,0,14,LaMont Jordan right guard for 5 yards (tackle by Steve Martin and Jamie Sharper),2.320,2.460
2,10:44,2,5,HOU 44,0,14,Vinny Testaverde pass incomplete intended for Chris Baker,2.460,1.750
2,10:39,3,5,HOU 44,0,14,Vinny Testaverde pass incomplete intended for Anthony Becht,1.750,0.330
2,10:33,4,5,HOU 44,0,14,"Dan Stryzinski punts 33 yards, fair catch by J.J. Moses",0.330,0.370
2,10:24,1,10,HOU 11,0,14,Domanick Williams right end for 11 yards (tackle by Ray Mickens),-0.370,0.410
2,9:40,1,10,HOU 22,0,14,"David Carr pass complete to Billy Miller for 27 yards (tackle by Sam Garnes). Penalty on Zach Wiegert: Offensive Holding, 10 yards (no play)",0.410,-0.660
2,9:07,1,20,HOU 12,0,14,David Carr pass complete to Domanick Williams for 8 yards (tackle by Ray Mickens),-0.660,-0.400
2,8:24,2,12,HOU 20,0,14,David Carr pass complete to Domanick Williams for 1 yard (tackle by Marvin Jones),-0.400,-0.960
2,7:40,3,11,HOU 21,0,14,David Carr pass complete to Andre Johnson for 25 yards (tackle by Tyrone Carter),-0.960,1.990
2,6:59,1,10,HOU 46,0,14,Domanick Williams right tackle for 3 yards (tackle by Marvin Jones and James Reed),1.990,1.860
2,6:19,2,7,HOU 49,0,14,David Carr pass complete to Domanick Williams for 7 yards (tackle by James Reed),1.860,2.650
2,5:31,1,10,NYJ 44,0,14,David Carr sacked by Victor Hobson for -7 yards,2.650,1.170
2,4:57,2,17,HOU 49,0,14,Andre Johnson right end for 10 yards (tackle by Jason Glenn),1.170,1.820
2,4:08,3,7,NYJ 41,0,14,"Penalty on Steve McKinney: False Start, 5 yards (no play)",1.820,1.160
2,3:51,,,,0,14,Timeout #1 by Houston Texans,0.000,1.160
2,3:51,3,12,NYJ 46,0,14,David Carr pass incomplete intended for Andre Johnson,1.160,0.200
2,3:45,4,12,NYJ 46,0,14,Penalty on James Reed: Encroachment (Declined),0.200,0.200
2,3:45,4,12,NYJ 46,0,14,"Chad Stanley punts 37 yards, fair catch by Santana Moss",0.200,0.380
2,3:38,1,10,NYJ 9,0,14,Curtis Martin right guard for 14 yards (tackle by Marlon McCree),-0.380,0.480
2,3:12,1,10,NYJ 23,0,14,Vinny Testaverde pass complete to Anthony Becht for 16 yards (tackle by Jamie Sharper),0.480,1.530
2,2:46,1,10,NYJ 39,0,14,Vinny Testaverde pass complete to Santana Moss for 21 yards (tackle by Eric Brown),1.530,2.920
,,,,,,,"HOU challenged the ruling, and the play was upheld.",,
2,2:31,1,10,HOU 40,0,14,Curtis Martin left end for 4 yards (tackle by Jay Foreman),2.920,2.910
2,2:08,2,6,HOU 36,0,14,Vinny Testaverde pass complete to Jerald Sowell for 5 yards (tackle by Charlie Clemons),2.910,2.870
2,2:00,3,1,HOU 31,0,14,LaMont Jordan up the middle for 13 yards (tackle by Marcus Coleman),2.870,4.370
2,1:29,1,10,HOU 18,6,14,"Vinny Testaverde pass complete to Santana Moss for 18 yards, touchdown",4.370,7.000
2,1:22,,,,6,14,Timeout #3 by Houston Texans,0.000,0.000
2,,,,HOU 2,7,14,Doug Brien kicks extra point good,0.000,0.000
2,,,,NYJ 30,7,14,"Doug Brien kicks off 61 yards, returned by J.J. Moses for 11 yards (tackle by Kenyatta Wright). Penalty on HOU: Offensive Holding, 10 yards",0.000,-0.380
2,1:16,1,10,HOU 10,7,14,Domanick Williams right guard for 4 yards (tackle by Jason Glenn),-0.380,-0.460
2,1:06,,,,7,14,Timeout #3 by New York Jets,0.000,-0.460
2,1:06,2,6,HOU 14,7,14,Domanick Williams left end for 15 yards (tackle by Sam Garnes),-0.460,0.870
2,0:40,1,10,HOU 29,7,14,Domanick Williams right guard for 3 yards (tackle by Shaun Ellis),0.870,0.730
Quarter,Time,Down,ToGo,Location,NYJ,HOU,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,NYJ 30,7,14,"Doug Brien kicks off 59 yards, returned by J.J. Moses for 26 yards (tackle by Derek Pagel)",0.000,1.400
3,14:53,1,10,HOU 37,7,14,Domanick Williams right end for 9 yards (tackle by Tyrone Carter),1.400,2.070
3,14:15,2,1,HOU 46,7,14,Domanick Williams up the middle for no gain (tackle by John Abraham),2.070,1.360
3,13:40,3,1,HOU 46,7,14,Stacey Mack left guard for 2 yards (tackle by Tyrone Carter),1.360,2.130
3,13:01,1,10,HOU 48,7,14,Domanick Williams left guard for 3 yards (tackle by Dewayne Robertson),2.130,1.990
3,12:24,2,7,NYJ 49,7,14,David Carr pass incomplete intended for Moran Norris,1.990,1.290
3,12:18,3,7,NYJ 49,7,14,David Carr pass incomplete intended for Andre Johnson,1.290,0.000
3,12:14,4,7,NYJ 49,7,14,"Chad Stanley punts 30 yards, fair catch by Santana Moss",0.000,-0.150
3,12:05,1,10,NYJ 19,7,14,Curtis Martin left end for 9 yards (tackle by Charlie Clemons),0.150,0.880
3,11:29,2,1,NYJ 28,7,14,Curtis Martin right guard for 3 yards (tackle by Charlie Clemons),0.880,1.000
3,10:52,1,10,NYJ 31,7,14,Vinny Testaverde pass complete to Curtis Martin for 1 yard (tackle by Jerry DeLoach),1.000,0.600
3,10:09,2,9,NYJ 32,7,14,Curtis Martin left end for 4 yards (tackle by Jamie Sharper and Gary Walker),0.600,0.430
3,9:26,3,5,NYJ 36,7,14,Vinny Testaverde pass incomplete intended for Kevin Swayne (defended by Eric Brown),0.430,-0.980
3,9:19,4,5,NYJ 36,7,14,"Dan Stryzinski punts 38 yards, returned by J.J. Moses for 8 yards (tackle by Quincy Stewart)",-0.980,-1.200
3,9:07,1,10,HOU 34,7,14,David Carr for 5 yards (tackle by Sam Garnes),1.200,1.330
3,8:43,2,5,HOU 39,7,14,Domanick Williams right guard for 12 yards (tackle by James Reed),1.330,2.320
3,8:01,1,10,NYJ 49,7,14,David Carr pass incomplete intended for Billy Miller (defended by Sam Garnes),2.320,1.780
3,7:57,2,10,NYJ 49,7,14,Domanick Williams up the middle for 4 yards (tackle by John Abraham),1.780,1.620
3,7:20,3,6,NYJ 45,7,14,David Carr pass complete to Andre Johnson for 9 yards (tackle by Aaron Beasley),1.620,3.180
3,6:43,1,10,NYJ 36,7,14,Domanick Williams up the middle for 6 yards (tackle by Bryan Thomas and Mo Lewis),3.180,3.450
3,6:05,2,4,NYJ 30,7,14,"Penalty on Chester Pitts: False Start, 5 yards (no play)",3.450,2.770
3,5:52,2,9,NYJ 35,7,14,David Carr for 5 yards (tackle by Jason Ferguson),2.770,2.740
3,5:10,3,4,NYJ 30,7,14,David Carr sacked by Shaun Ellis for -7 yards,2.740,0.790
3,5:02,4,11,NYJ 37,7,14,"Chad Stanley punts 37 yards, touchback",0.790,-0.280
3,4:49,1,10,NYJ 20,7,14,Vinny Testaverde pass incomplete intended for Curtis Martin (defended by Charlie Clemons),0.280,-0.270
3,4:44,2,10,NYJ 20,7,14,Vinny Testaverde pass complete to Santana Moss for 16 yards (tackle by Jason Simmons),-0.270,1.330
3,4:17,1,10,NYJ 36,7,14,Vinny Testaverde pass complete to Anthony Becht for 14 yards (tackle by Marlon McCree),1.330,2.260
3,3:34,1,10,HOU 50,7,14,Vinny Testaverde pass complete to LaMont Jordan for 5 yards (tackle by Jamie Sharper),2.260,2.390
3,3:04,2,5,HOU 45,7,14,Vinny Testaverde pass complete to Jerald Sowell for 21 yards (tackle by Eric Brown),2.390,3.970
3,2:24,1,10,HOU 24,7,14,Vinny Testaverde pass incomplete intended for Curtis Conway (defended by Marcus Coleman),3.970,3.430
3,2:17,2,10,HOU 24,7,14,LaMont Jordan for 3 yards (tackle by Marcus Coleman),3.430,3.140
3,1:45,3,7,HOU 21,7,14,Vinny Testaverde pass incomplete intended for Curtis Conway,3.140,2.060
3,1:41,4,7,HOU 21,10,14,Doug Brien 39 yard field goal good,2.060,3.000
3,,,,NYJ 30,10,14,"Doug Brien kicks off 58 yards, returned by J.J. Moses for 14 yards (tackle by Kenyatta Wright)",0.000,0.670
3,1:32,1,10,HOU 26,10,14,"Penalty on Zach Wiegert: False Start, 5 yards (no play)",0.670,0.340
3,1:32,1,15,HOU 21,10,14,David Carr pass complete to Domanick Williams for 10 yards (tackle by Sam Cowart),0.340,0.810
3,0:54,2,5,HOU 31,10,14,"Penalty on Chester Pitts: False Start, 5 yards (no play)",0.810,0.130
3,0:44,2,10,HOU 26,10,14,David Carr pass complete to Domanick Williams for 9 yards (tackle by Kenyatta Wright),0.130,0.630
Quarter,Time,Down,ToGo,Location,NYJ,HOU,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,3,1,HOU 35,10,14,Stacey Mack left guard for no gain (tackle by Kenyatta Wright and Sam Cowart),0.630,-1.040
4,14:12,4,1,HOU 35,10,14,"Penalty on Bryan Pittman: False Start, 5 yards (no play)",-1.040,-1.370
4,13:57,4,6,HOU 30,10,14,"Chad Stanley punts 35 yards, returned by Santana Moss for 26 yards (tackle by Ramon Walker)",-1.370,-2.980
4,13:45,1,10,HOU 39,10,14,Curtis Martin left tackle for 6 yards (tackle by Gary Walker),2.980,3.250
4,13:12,2,4,HOU 33,10,14,Curtis Martin right guard for -1 yards (tackle by Jamie Sharper and Jerry DeLoach),3.250,2.410
4,12:30,3,5,HOU 34,10,14,"Vinny Testaverde pass complete to Jerald Sowell for 4 yards (tackle by Jason Simmons). Penalty on Eric Brown: Defensive Offside, 5 yards (no play)",2.410,3.640
4,12:02,1,10,HOU 29,10,14,Vinny Testaverde pass incomplete (defended by Kailee Wong),3.640,3.100
4,11:55,2,10,HOU 29,10,14,Curtis Martin right guard for 1 yard (tackle by Antwan Peek),3.100,2.540
4,11:16,3,9,HOU 28,10,14,Vinny Testaverde pass complete to Santana Moss for 11 yards (tackle by Jamie Sharper),2.540,4.440
4,10:35,1,10,HOU 17,10,14,LaMont Jordan right tackle for 1 yard (tackle by Eric Brown and Jamie Sharper),4.440,4.000
4,9:58,2,9,HOU 16,10,14,Vinny Testaverde pass complete to Curtis Conway for 3 yards (tackle by Jamie Sharper),4.000,3.680
4,9:14,3,6,HOU 13,10,14,Vinny Testaverde pass incomplete intended for Curtis Conway (defended by Jason Bell),3.680,2.590
4,9:08,4,6,HOU 13,13,14,Doug Brien 30 yard field goal good,2.590,3.000
4,,,,NYJ 30,13,14,"Doug Brien kicks off 67 yards, returned by J.J. Moses for no gain. Penalty on Jerald Sowell: Offside on Free Kick, 5 yards (no play)",0.000,0.000
4,,,,NYJ 25,13,14,"Doug Brien kicks off 65 yards, returned by J.J. Moses for 20 yards (tackle by Tyrone Carter)",0.000,0.940
4,8:50,1,10,HOU 30,13,14,Domanick Williams left tackle for 5 yards (tackle by Victor Hobson and Sam Cowart),0.940,1.070
4,8:09,2,5,HOU 35,13,14,David Carr pass complete to Billy Miller for 14 yards (tackle by Victor Hobson),1.070,2.190
4,7:38,1,10,HOU 49,13,14,Domanick Williams right end for 1 yard (tackle by Sam Cowart),2.190,1.780
4,6:58,2,9,HOU 50,13,14,Domanick Williams up the middle for 5 yards (tackle by James Reed),1.780,1.750
4,6:19,3,4,NYJ 45,13,14,David Carr pass incomplete intended for Billy Miller (defended by Jason Glenn),1.750,0.270
4,6:14,4,4,NYJ 45,13,14,"Chad Stanley punts 30 yards, fair catch by Santana Moss",0.270,0.220
4,6:05,1,10,NYJ 15,13,14,Curtis Martin up the middle for -6 yards (tackle by Gary Walker),-0.220,-1.220
4,5:25,2,16,NYJ 9,13,14,Vinny Testaverde pass complete to Jerald Sowell for 3 yards (tackle by Jason Simmons),-1.220,-1.770
4,4:43,3,13,NYJ 12,13,14,Vinny Testaverde pass incomplete intended for Santana Moss (defended by Darrick Vaughn),-1.770,-2.490
4,4:36,4,13,NYJ 12,13,14,Dan Stryzinski punts 36 yards,-2.490,-2.390
4,4:28,1,10,NYJ 48,13,14,Domanick Williams left guard for 1 yard (tackle by Sam Cowart),2.390,1.980
4,3:47,2,9,NYJ 47,13,14,Domanick Williams right guard for no gain (tackle by Shaun Ellis),1.980,1.290
4,3:06,3,9,NYJ 47,13,14,David Carr for 6 yards (tackle by Sam Garnes),1.290,0.530
4,2:57,4,3,NYJ 41,13,14,"Chad Stanley punts 27 yards, returned by Santana Moss for no gain",0.530,0.280
4,2:48,1,10,NYJ 14,13,14,Vinny Testaverde pass incomplete intended for Santana Moss,-0.280,-0.750
4,2:42,2,10,NYJ 14,13,14,Vinny Testaverde pass complete to Santana Moss for 25 yards (tackle by Darrick Vaughn),-0.750,1.530
4,2:11,1,10,NYJ 39,13,14,Vinny Testaverde for 13 yards (tackle by Jamie Sharper),1.530,2.390
4,2:02,1,10,HOU 48,13,14,Curtis Martin right end for 14 yards (tackle by Eric Brown),2.390,3.310
4,1:54,1,10,HOU 34,13,14,Vinny Testaverde pass incomplete intended for Santana Moss,3.310,2.770
,,,,,,,"Replay Assistant challenged the ruling, and the play was upheld.",,
4,1:47,2,10,HOU 34,13,14,Curtis Martin right end for 20 yards (tackle by Eric Brown),2.770,4.650
4,1:33,,,,13,14,Timeout #1 by Houston Texans,0.000,4.650
4,1:33,1,10,HOU 14,13,14,LaMont Jordan up the middle for 6 yards (tackle by Corey Sears),4.650,5.090
4,1:26,,,,13,14,Timeout #2 by Houston Texans,0.000,5.090
4,1:26,2,4,HOU 8,19,14,"LaMont Jordan left guard for 8 yards, touchdown",5.090,7.000
4,,,,,19,14,"Two Point Attempt: Vinny Testaverde pass incomplete intended for Anthony Becht, conversion fails",1.000,-1.000
4,,,,NYJ 30,19,14,"Doug Brien kicks off 60 yards, returned by J.J. Moses for 63 yards (tackle by David Young)",0.000,3.780
4,1:04,1,10,NYJ 27,19,14,David Carr pass complete to Domanick Williams for 12 yards (tackle by Jason Glenn),3.780,4.580
4,0:42,1,10,NYJ 15,19,14,David Carr pass incomplete intended for Domanick Williams,4.580,3.950
4,0:39,2,10,NYJ 15,19,14,David Carr pass complete to Corey Bradford for 7 yards (tackle by Ray Green),3.950,4.450
4,0:34,3,3,NYJ 8,19,14,Domanick Williams right end for -1 yards (tackle by Jason Ferguson and Sam Garnes),4.450,2.900
4,0:27,,,,19,14,Timeout #3 by Houston Texans,0.000,2.900
4,0:27,4,4,NYJ 9,19,14,"David Carr pass incomplete intended for Andre Johnson. Penalty on NYJ: Unsportsmanlike Conduct, 4 yards",2.900,0.380
4,0:21,1,10,NYJ 5,19,14,Vinny Testaverde up the middle for -1 yards,-0.380,-0.850
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
