Player,Pos
David Carr,QB
Domanick Williams,RB
Corey Bradford,WR
Andre Johnson,WR
Jabar Gaffney,WR
Derick Armstrong,WR
Chester Pitts,LT
Todd Washington,LG
Steve McKinney,C
Zach Wiegert,RG
Greg Randall,RT
Gary Walker,LDE
Jerry DeLoach,NT
Corey Sears,RDE
Kailee Wong,LOLB
Jamie Sharper,MLB
Jay Foreman,BLB
Charlie Clemons,ROLB
Kenny Wright,LCB
Marcus Coleman,RCB
Eric Brown,SS
Marlon McCree,FS
