Unnamed: 0_level_0,Unnamed: 1_level_0,Off.,Off.,Def.,Def.,ST,ST
Player,Pos,Num,Pct,Num,Pct,Num,Pct
John Wetzel,T,45,100%,0,0%,0,0%
Justin Pugh,G,45,100%,0,0%,0,0%
Sam Bradford,QB,45,100%,0,0%,0,0%
Mike Iupati,G,45,100%,0,0%,0,0%
D.J. Humphries,T,45,100%,0,0%,0,0%
Mason Cole,C,45,100%,0,0%,0,0%
Ricky Seals-Jones,TE,44,98%,0,0%,0,0%
David Johnson,RB,35,78%,0,0%,0,0%
Chad Williams,WR,34,76%,0,0%,0,0%
Christian Kirk,WR,31,69%,0,0%,2,11%
Larry Fitzgerald,WR,26,58%,0,0%,0,0%
JJ Nelson,WR,23,51%,0,0%,0,0%
Gabe Holmes,TE,17,38%,0,0%,8,44%
Chase Edmonds,RB,10,22%,0,0%,5,28%
Derrick Coleman,FB,3,7%,0,0%,15,83%
Blaine Clausell,T,2,4%,0,0%,0,0%
Budda Baker,SS,0,0%,72,100%,4,22%
Patrick Peterson,CB,0,0%,72,100%,3,17%
Jamar Taylor,CB,0,0%,72,100%,1,6%
Antoine Bethea,FS,0,0%,72,100%,0,0%
Tre Boston,FS,0,0%,72,100%,0,0%
Josh Bynes,LB,0,0%,70,97%,9,50%
Chandler Jones,DE,0,0%,63,88%,2,11%
Benson Mayowa,DE,0,0%,56,78%,0,0%
Robert Nkemdiche,DT,0,0%,52,72%,2,11%
Corey Peters,DT,0,0%,50,69%,2,11%
Gerald Hodges,LB,0,0%,36,50%,11,61%
Rodney Gunter,DT,0,0%,26,36%,3,17%
Deone Bucannon,LB,0,0%,25,35%,15,83%
Zach Moore,DE,0,0%,16,22%,2,11%
Garrison Smith,DT,0,0%,16,22%,1,6%
Bene Benwikere,CB,0,0%,10,14%,9,50%
Jacquies Smith,DE,0,0%,9,12%,6,33%
Haason Reddick,LB,0,0%,3,4%,14,78%
Rudy Ford,SS,0,0%,0,0%,17,94%
Dennis Gardeck,LB,0,0%,0,0%,17,94%
Zeke Turner,LB,0,0%,0,0%,15,83%
Brandon Williams,CB,0,0%,0,0%,10,56%
Andy Lee,P,0,0%,0,0%,8,44%
Aaron Brewer,LS,0,0%,0,0%,8,44%
T.J. Logan,RB,0,0%,0,0%,5,28%
Deatrick Nichols,CB,0,0%,0,0%,2,11%
Phil Dawson,K,0,0%,0,0%,1,6%
