Unnamed: 0_level_0,Unnamed: 1_level_0,Off.,Off.,Def.,Def.,ST,ST
Player,Pos,Num,Pct,Num,Pct,Num,Pct
Austin Blythe,G,72,100%,0,0%,2,11%
Andrew Whitworth,T,72,100%,0,0%,2,11%
Rodger Saffold,G,72,100%,0,0%,2,11%
Cooper Kupp,WR,72,100%,0,0%,2,11%
Rob Havenstein,T,72,100%,0,0%,2,11%
Brandin Cooks,WR,72,100%,0,0%,0,0%
Jared Goff,QB,72,100%,0,0%,0,0%
Robert Woods,WR,70,97%,0,0%,0,0%
John Sullivan,C,65,90%,0,0%,0,0%
Tyler Higbee,TE,64,89%,0,0%,2,11%
Todd Gurley,RB,49,68%,0,0%,0,0%
Malcolm Brown,RB,23,32%,0,0%,8,44%
Gerald Everett,TE,8,11%,0,0%,1,6%
Brian Allen,C,7,10%,0,0%,2,11%
Josh Reynolds,WR,2,3%,0,0%,15,83%
Aqib Talib,CB,0,0%,35,78%,0,0%
Marcus Peters,CB,0,0%,35,78%,0,0%
Lamarcus Joyner,FS,0,0%,35,78%,0,0%
John Johnson,SS,0,0%,35,78%,0,0%
Cory Littleton,LB,0,0%,34,76%,7,39%
Ndamukong Suh,NT,0,0%,33,73%,0,0%
Samson Ebukam,LB,0,0%,31,69%,2,11%
Marqui Christian,FS,0,0%,30,67%,16,89%
Aaron Donald,DT,0,0%,30,67%,0,0%
Nickell Robey-Coleman,CB,0,0%,29,64%,2,11%
John Franklin-Myers,DE,0,0%,24,53%,0,0%
Dominique Easley,LB,0,0%,22,49%,0,0%
Michael Brockers,DE,0,0%,21,47%,0,0%
Matt Longacre,LB,0,0%,20,44%,1,6%
Ramik Wilson,LB,0,0%,20,44%,0,0%
Ethan Westbrooks,DT,0,0%,14,31%,0,0%
Sam Shields,CB,0,0%,11,24%,15,83%
Blake Countess,SS,0,0%,10,22%,16,89%
Bryce Hager,LB,0,0%,10,22%,16,89%
Troy Hill,CB,0,0%,10,22%,14,78%
Isaiah Johnson,FS,0,0%,5,11%,15,83%
Justin Lawler,LB,0,0%,1,2%,5,28%
Micah Kiser,LB,0,0%,0,0%,16,89%
Jojo Natson,WR,0,0%,0,0%,9,50%
Johnny Hekker,P,0,0%,0,0%,9,50%
Johnny Mundt,TE,0,0%,0,0%,6,33%
Justin Davis,RB,0,0%,0,0%,5,28%
Jake McQuaide,LS,0,0%,0,0%,4,22%
Joseph Noteboom,T,0,0%,0,0%,2,11%
