#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,15:00,CLE 25,3,1:45,-2,Punt
2,1,10:06,CLE 9,6,2:36,24,Fumble
3,1,3:56,CLE 25,7,3:28,49,Interception
4,2,13:41,CLE 9,5,2:58,22,Punt
5,2,7:17,CLE 17,5,2:21,83,Touchdown
6,2,2:47,CLE 7,3,1:04,-4,Punt
7,2,0:57,CLE 48,3,0:38,7,Interception
8,2,0:01,,0,0:01,0,End of Half
9,3,12:09,CLE 18,8,2:48,62,Field Goal
10,3,8:19,CLE 14,3,2:04,-4,Punt
11,4,14:56,CLE 25,9,3:15,68,Interception
12,4,6:35,BAL 49,3,0:26,5,Interception
13,4,3:40,CLE 20,12,3:12,57,Downs
