Unnamed: 0_level_0,Unnamed: 1_level_0,Offense,Offense,Offense,Offense,Defense,Defense,Defense,Defense,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams
Tm,Total,Tot,Pass,Rush,TOvr,Tot,Pass,Rush,TOvr,Tot,KO,KR,P,PR,FG/XP
Browns,-14.0,-13.26,-12.26,-0.11,-17.39,-3.42,-5.99,3.3,5.87,2.88,1.77,-1.83,3.51,-3.98,3.41
Ravens,14.0,3.42,5.99,-3.3,-5.87,13.26,12.26,0.11,17.39,-2.88,1.83,-1.77,3.98,-3.51,-3.41
