Quarter,Time,Down,ToGo,Location,WAS,PHI,Detail,EPB,EPA
1,11:43,2,7,WAS 28,0,7,Brian Robinson right guard for 6 yards (tackle by Haason Reddick and Kyzir White),0.470,0.560
1,11:04,3,1,WAS 34,0,7,Brian Robinson up the middle for 4 yards (tackle by Marlon Tuipulotu),0.560,1.470
1,10:29,1,10,WAS 38,0,7,Taylor Heinicke scrambles left end for 5 yards (tackle by Haason Reddick),1.470,1.600
1,9:50,2,5,WAS 43,0,7,Antonio Gibson left guard for 1 yard (tackle by T.J. Edwards and Kyzir White),1.600,1.020
1,9:11,3,4,WAS 44,0,7,Antonio Gibson right guard for 4 yards (tackle by Fletcher Cox and Javon Hargrave),1.020,2.130
1,8:28,1,10,WAS 48,0,7,Taylor Heinicke pass incomplete short right intended for Logan Thomas (defended by Darius Slay),2.130,1.580
1,8:22,,,,,,Timeout #1 by Washington Commanders,,
1,8:22,2,10,WAS 48,0,7,Brian Robinson right guard for 8 yards (tackle by T.J. Edwards and Javon Hargrave),1.580,1.950
1,7:45,3,2,PHI 44,0,7,Taylor Heinicke pass complete short right to Terry McLaurin for 26 yards (tackle by Darius Slay),1.950,4.370
1,7:06,1,10,PHI 18,0,7,Curtis Samuel up the middle for -1 yards (tackle by Josh Sweat),4.370,3.670
1,6:27,2,11,PHI 19,0,7,Taylor Heinicke pass complete short right to Jahan Dotson for 14 yards (tackle by T.J. Edwards),3.670,6.060
1,5:41,1,5,PHI 5,0,7,Antonio Gibson left guard for 4 yards (tackle by Milton Williams),6.060,5.910
1,5:03,2,1,PHI 1,6,7,"Antonio Gibson right guard for 1 yard, touchdown",5.910,7.000
1,5:00,,,PHI 15,7,7,Joey Slye kicks extra point good,0.000,0.000
1,5:00,,,WAS 35,7,7,"Joey Slye kicks off 63 yards, returned by Britain Covey for 20 yards (tackle by Percy Butler)",0.000,0.410
1,4:56,1,10,PHI 22,7,7,Miles Sanders left end for 6 yards (tackle by Benjamin St-Juste),0.410,0.680
1,4:33,2,4,PHI 28,7,7,Jalen Hurts pass complete short left to A.J. Brown for 7 yards (tackle by Benjamin St-Juste),0.680,1.270
1,3:49,1,10,PHI 35,7,7,Jalen Hurts pass complete short right to Jack Stoll for 11 yards (tackle by Darrick Forrest),1.270,1.990
1,3:18,1,10,PHI 46,7,7,Jalen Hurts pass complete short right to Zach Pascal for 10 yards (tackle by Bobby McCain and Daron Payne),1.990,2.650
1,2:56,1,10,WAS 44,7,7,Jalen Hurts pass incomplete short right intended for Zach Pascal,2.650,2.110
1,2:53,2,10,WAS 44,7,7,Jalen Hurts pass incomplete short right intended for DeVonta Smith,2.110,1.420
1,2:49,3,10,WAS 44,7,7,Jalen Hurts pass complete short left to DeVonta Smith for 11 yards (tackle by Bobby McCain),1.420,3.380
1,2:24,1,10,WAS 33,7,7,Jalen Hurts pass complete short left to DeVonta Smith for 7 yards (tackle by Benjamin St-Juste),3.380,3.780
1,1:57,2,3,WAS 26,7,7,"Kenneth Gainwell up the middle for 1 yard. Penalty on Dallas Goedert: Offensive Holding, 10 yards (accepted) (no play)",3.780,2.430
1,1:38,2,13,WAS 36,7,7,"Jalen Hurts pass incomplete deep left intended for DeVonta Smith. Penalty on Benjamin St-Juste: Defensive Pass Interference, 30 yards (accepted) (no play)",2.430,5.830
1,1:33,1,6,WAS 6,7,13,"Jalen Hurts pass complete short middle to Dallas Goedert for 6 yards, touchdown",5.830,7.000
1,1:30,,,WAS 15,7,14,Jake Elliott kicks extra point good,0.000,0.000
1,1:30,,,PHI 35,7,14,"Jake Elliott kicks off 65 yards, touchback.",0.000,0.610
1,1:30,1,10,WAS 25,7,14,Brian Robinson right tackle for 3 yards (tackle by Kyzir White and T.J. Edwards),0.610,0.470
1,0:48,2,7,WAS 28,7,14,Taylor Heinicke pass complete short left to Terry McLaurin for 5 yards (tackle by C.J. Gardner-Johnson),0.470,0.430
1,0:07,3,2,WAS 33,7,14,Taylor Heinicke pass complete short right to Terry McLaurin for 4 yards (tackle by Darius Slay),0.430,1.400
Quarter,Time,Down,ToGo,Location,WAS,PHI,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,1,10,WAS 37,7,14,Taylor Heinicke pass complete short right to Logan Thomas for 9 yards (tackle by James Bradberry),1.400,2.070
2,14:22,2,1,WAS 46,7,14,Brian Robinson left guard for 3 yards (tackle by Marlon Tuipulotu and Javon Hargrave),2.070,2.190
2,13:41,1,10,WAS 49,7,14,"Taylor Heinicke pass incomplete deep middle intended for Terry McLaurin. Penalty on Darius Slay: Illegal Contact, 5 yards (accepted) (no play)",2.190,2.520
2,13:36,1,10,PHI 46,7,14,Brian Robinson left end for 2 yards (tackle by Marcus Epps),2.520,2.250
2,13:13,2,8,PHI 44,7,14,Taylor Heinicke pass incomplete deep middle intended for Terry McLaurin,2.250,1.550
2,13:08,3,8,PHI 44,7,14,Taylor Heinicke pass complete short left to Terry McLaurin for 14 yards (tackle by T.J. Edwards),1.550,3.580
2,12:28,1,10,PHI 30,7,14,Antonio Gibson right tackle for 5 yards (tackle by Marlon Tuipulotu and Marcus Epps),3.580,3.710
2,11:47,2,5,PHI 25,7,14,Brian Robinson right guard for 4 yards (tackle by Javon Hargrave and T.J. Edwards),3.710,3.530
2,11:04,3,1,PHI 21,7,14,Brian Robinson left guard for no gain (tackle by Brandon Graham and T.J. Edwards),3.530,2.210
2,10:17,4,1,PHI 21,7,14,"Penalty on WAS: Delay of Game, 5 yards (accepted) (no play)",2.210,1.760
2,10:04,4,6,PHI 26,10,14,Joey Slye 44 yard field goal good,1.760,3.000
2,10:00,,,WAS 35,10,14,"Joey Slye kicks off 65 yards, touchback.",0.000,0.610
2,10:00,1,10,PHI 25,10,14,Jalen Hurts pass incomplete short right intended for DeVonta Smith (defended by Kendall Fuller),0.610,0.060
2,9:56,2,10,PHI 25,10,14,Jalen Hurts pass complete short left to DeVonta Smith for 5 yards (tackle by Kamren Curl),0.060,0.040
2,9:13,3,5,PHI 30,10,14,Jalen Hurts pass complete short middle to DeVonta Smith for 15 yards (tackle by Kamren Curl and Jonathan Allen),0.040,1.930
2,8:32,1,10,PHI 45,10,14,"Jalen Hurts pass intended for A.J. Brown is intercepted by Darrick Forrest at WAS-17 and returned for 28 yards (tackle by A.J. Brown) Replay Assistant challenged the runner was down by contact ruling, and the original play was overturned. Jalen Hurts pass deep middle intended for A.J. Brown is intercepted by Darrick Forrest at WAS-14 and returned for no gain (tackle by A.J. Brown)",1.930,0.280
2,8:43,1,10,WAS 14,10,14,Brian Robinson up the middle for 5 yards (tackle by Javon Hargrave),-0.280,-0.040
2,8:01,2,5,WAS 19,10,14,Antonio Gibson right tackle for 4 yards (tackle by Fletcher Cox),-0.040,-0.320
2,7:24,3,1,WAS 23,10,14,Brian Robinson up the middle for 2 yards (tackle by Robert Quinn),-0.320,0.610
2,6:48,1,10,WAS 25,10,14,Taylor Heinicke pass incomplete short right intended for Cam Sims (defended by Marcus Epps),0.610,0.060
2,6:42,2,10,WAS 25,10,14,Antonio Gibson left guard for 4 yards (tackle by C.J. Gardner-Johnson),0.060,-0.100
2,6:04,3,6,WAS 29,10,14,Taylor Heinicke pass complete short middle to Curtis Samuel for 23 yards (tackle by C.J. Gardner-Johnson),-0.100,2.390
2,5:21,1,10,PHI 48,10,14,"Tyler Larsen aborted snap, recovered by Taylor Heinicke at WAS-47 Taylor Heinicke pass incomplete middle",2.390,1.850
2,5:13,,,,,,Timeout #2 by Washington Commanders,,
2,5:13,2,10,PHI 48,10,14,Curtis Samuel left end for 5 yards (tackle by Kyzir White),1.850,1.820
2,4:32,3,5,PHI 43,10,14,Taylor Heinicke pass complete deep right to Terry McLaurin for 18 yards (tackle by C.J. Gardner-Johnson),1.820,3.910
2,3:53,1,10,PHI 25,10,14,Antonio Gibson left guard for no gain (tackle by Josiah Scott and T.J. Edwards),3.910,3.360
2,3:14,2,10,PHI 25,10,14,Taylor Heinicke pass incomplete deep left intended for Terry McLaurin (defended by C.J. Gardner-Johnson),3.360,2.680
2,3:09,3,10,PHI 25,10,14,Taylor Heinicke pass complete short middle to Terry McLaurin for 9 yards (tackle by K'Von Wallace),2.680,2.530
2,2:26,4,1,PHI 16,10,14,Curtis Samuel right tackle for 2 yards (tackle by Kyzir White and T.J. Edwards),2.530,4.650
2,2:00,1,10,PHI 14,10,14,Brian Robinson up the middle for 11 yards (tackle by Marcus Epps and Patrick Johnson),4.650,6.510
2,1:49,,,,,,Timeout #1 by Philadelphia Eagles,,
2,1:49,1,3,PHI 3,10,14,Brian Robinson right guard for 2 yards (tackle by Marcus Epps),6.510,5.910
2,1:44,,,,,,Timeout #2 by Philadelphia Eagles,,
2,1:44,2,1,PHI 1,16,14,"Brian Robinson left guard for 1 yard, touchdown",5.910,7.000
2,1:39,,,PHI 15,17,14,Joey Slye kicks extra point good,0.000,0.000
2,1:39,,,WAS 35,17,14,"Joey Slye kicks off 65 yards, touchback.",0.000,0.610
2,1:39,1,10,PHI 25,17,14,Jalen Hurts pass incomplete short middle intended for Kenneth Gainwell,0.610,0.060
2,1:35,2,10,PHI 25,17,14,Jalen Hurts pass complete short left to Kenneth Gainwell for 5 yards (tackle by Jamin Davis),0.060,0.040
2,1:17,3,5,PHI 30,17,14,Jalen Hurts pass incomplete short left intended for A.J. Brown,0.040,-1.370
2,1:12,4,5,PHI 30,17,14,"Arryn Siposs punts 40 yards, fair catch by Dax Milne at WAS-30",-1.370,-0.940
2,1:06,1,10,WAS 30,17,14,Taylor Heinicke pass complete short right to Antonio Gibson for 5 yards (tackle by Kyzir White),0.940,1.070
2,0:57,,,,,,Timeout #3 by Washington Commanders,,
2,0:57,2,5,WAS 35,17,14,Taylor Heinicke pass complete short right to Logan Thomas for 3 yards (tackle by Kyzir White),1.070,0.760
2,0:39,3,2,WAS 38,17,14,Taylor Heinicke right end for 7 yards (tackle by Marcus Epps),0.760,1.930
2,0:28,1,10,WAS 45,17,14,Taylor Heinicke spiked the ball,1.930,1.380
2,0:25,2,10,WAS 45,17,14,Taylor Heinicke pass complete short left to Dyami Brown for 15 yards (tackle by James Bradberry),1.380,2.920
2,0:11,1,10,PHI 40,17,14,Taylor Heinicke spiked the ball,2.920,2.370
2,0:09,2,10,PHI 40,17,14,Taylor Heinicke pass incomplete short left intended for Curtis Samuel,2.370,1.680
2,0:02,3,10,PHI 40,20,14,Joey Slye 58 yard field goal good,1.680,3.000
Quarter,Time,Down,ToGo,Location,WAS,PHI,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,WAS 35,20,14,"Joey Slye kicks off 65 yards, touchback.",0.000,0.610
3,15:00,1,10,PHI 25,20,14,Miles Sanders right guard for 3 yards (tackle by Jonathan Bostic),0.610,0.470
3,14:27,2,7,PHI 28,20,14,Jalen Hurts pass complete short right to DeVonta Smith for 4 yards (tackle by Benjamin St-Juste),0.470,0.300
3,13:47,3,3,PHI 32,20,14,Jalen Hurts pass incomplete short left intended for A.J. Brown (defended by Kendall Fuller),0.300,-1.240
3,13:43,4,3,PHI 32,20,14,Arryn Siposs punts 48 yards out of bounds,-1.240,-0.280
3,13:36,1,10,WAS 20,20,14,Brian Robinson left tackle for 6 yards (tackle by T.J. Edwards and Kyzir White),0.280,0.540
3,12:59,2,4,WAS 26,20,14,Brian Robinson left tackle for 3 yards (tackle by T.J. Edwards),0.540,0.230
3,12:19,3,1,WAS 29,20,14,Brian Robinson up the middle for 2 yards (tackle by Fletcher Cox),0.230,1.000
3,11:39,1,10,WAS 31,20,14,"Penalty on Cornelius Lucas: False Start, 5 yards (accepted) (no play)",1.000,0.670
3,11:19,1,15,WAS 26,20,14,Antonio Gibson up the middle for 3 yards (tackle by Fletcher Cox and Javon Hargrave),0.670,0.190
3,10:35,2,12,WAS 29,20,14,Taylor Heinicke pass complete short middle to Terry McLaurin for 11 yards (tackle by C.J. Gardner-Johnson),0.190,0.960
3,10:11,3,1,WAS 40,20,14,Taylor Heinicke up the middle for 2 yards (tackle by Javon Hargrave),0.960,1.730
3,9:32,1,10,WAS 42,20,14,Taylor Heinicke pass complete deep right to Terry McLaurin for 41 yards (tackle by Darius Slay),1.730,4.440
3,8:44,1,10,PHI 17,20,14,Brian Robinson up the middle for 2 yards (tackle by Milton Williams and Fletcher Cox),4.440,4.150
3,8:02,2,8,PHI 15,20,14,Antonio Gibson left end for 7 yards (tackle by C.J. Gardner-Johnson),4.150,4.800
3,7:22,3,1,PHI 8,20,14,Antonio Gibson up the middle for 2 yards (tackle by Robert Quinn and Javon Hargrave),4.800,5.830
3,6:43,1,6,PHI 6,20,14,Antonio Gibson for 3 yards (tackle by Brandon Graham and Javon Hargrave),5.830,5.530
3,6:02,2,3,PHI 3,20,14,Taylor Heinicke pass incomplete short right intended for Logan Thomas,5.530,4.720
3,5:57,3,3,PHI 3,20,14,Taylor Heinicke sacked by Javon Hargrave for -11 yards,4.720,2.510
3,5:17,4,14,PHI 14,23,14,Joey Slye 32 yard field goal good,2.510,3.000
3,5:13,,,WAS 35,23,14,"Joey Slye kicks off 65 yards, returned by Britain Covey for 20 yards (tackle by Jeremy Reaves)",0.000,0.280
3,5:07,1,10,PHI 20,23,14,Miles Sanders left guard for 6 yards (tackle by Jamin Davis),0.280,0.540
3,4:36,2,4,PHI 26,23,14,Miles Sanders left tackle for 4 yards (tackle by Darrick Forrest),0.540,0.940
3,4:03,1,10,PHI 30,23,14,Miles Sanders left tackle for 4 yards (tackle by Jamin Davis),0.940,0.930
3,3:35,2,6,PHI 34,23,14,Jalen Hurts pass incomplete short right,0.930,0.230
3,3:26,3,6,PHI 34,23,14,Jalen Hurts pass complete short left to Quez Watkins for 16 yards (tackle by Bobby McCain),0.230,2.260
3,2:53,1,10,PHI 50,23,14,Jalen Hurts pass complete short right to Dallas Goedert for 15 yards (tackle by Bobby McCain),2.260,3.250
3,2:25,1,10,WAS 35,23,14,Kenneth Gainwell left guard for 7 yards (tackle by Jamin Davis),3.250,3.650
3,1:59,2,3,WAS 28,23,14,Jalen Hurts left end for 2 yards (tackle by Benjamin St-Juste and Jamin Davis),3.650,3.200
3,1:27,3,1,WAS 26,23,14,Miles Sanders up the middle for 2 yards (tackle by Kamren Curl),3.200,3.970
3,0:47,1,10,WAS 24,23,14,Miles Sanders right end for 6 yards (tackle by Kamren Curl),3.970,4.290
3,0:12,2,4,WAS 18,23,14,Miles Sanders right end for 7 yards (tackle by Benjamin St-Juste),4.290,4.840
Quarter,Time,Down,ToGo,Location,WAS,PHI,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,WAS 11,23,20,"Jalen Hurts pass complete short right to DeVonta Smith for 11 yards, touchdown",4.840,7.000
4,14:54,,,WAS 15,23,21,Jake Elliott kicks extra point good,0.000,0.000
4,14:54,,,PHI 35,23,21,"Jake Elliott kicks off 65 yards, touchback.",0.000,0.610
4,14:54,1,10,WAS 25,23,21,Brian Robinson up the middle for 5 yards (tackle by Marcus Epps and Javon Hargrave),0.610,0.740
4,14:16,2,5,WAS 30,23,21,Taylor Heinicke pass complete short middle to Curtis Samuel for 5 yards (tackle by Josiah Scott),0.740,1.270
4,14:10,1,10,WAS 35,23,21,"Penalty on C.J. Gardner-Johnson: Unnecessary Roughness / Defense, 15 yards (accepted) (no play)",1.270,2.260
4,13:46,1,10,WAS 50,23,21,Brian Robinson left guard for 1 yard (tackle by Javon Hargrave and Milton Williams),2.260,1.850
4,13:07,2,9,PHI 49,23,21,Curtis Samuel right end for 6 yards (tackle by Haason Reddick),1.850,1.950
4,12:33,3,3,PHI 43,23,21,Taylor Heinicke pass deep left intended for Terry McLaurin is intercepted by C.J. Gardner-Johnson at PHI-7 and returned for no gain (tackle by Terry McLaurin),1.950,0.380
4,12:24,1,10,PHI 7,23,21,Miles Sanders right tackle for 3 yards (tackle by Darrick Forrest and Efe Obada),-0.380,-0.560
4,11:47,2,7,PHI 10,23,21,Jalen Hurts right guard for 10 yards (tackle by Darrick Forrest and Kamren Curl),-0.560,0.280
4,11:12,1,10,PHI 20,23,21,Miles Sanders left end for 8 yards (tackle by Jonathan Bostic),0.280,0.810
4,10:36,2,2,PHI 28,23,21,Jalen Hurts scrambles left guard for 1 yard (tackle by Darrick Forrest and Jamin Davis),0.810,0.230
4,9:56,3,1,PHI 29,23,21,Jalen Hurts up the middle for 2 yards (tackle by James Smith-Williams and Jonathan Bostic),0.230,1.000
4,9:14,1,10,PHI 31,23,21,"Jalen Hurts pass complete to Dallas Goedert for no gain. Dallas Goedert fumbles (forced by Jamin Davis), recovered by Jamin Davis at PHI-34, touchdown Replay Assistant challenged the runner was down by contact ruling, and the original play was overturned. Jalen Hurts pass complete short right to Dallas Goedert for 2 yards. Dallas Goedert fumbles (forced by John Ridgeway), recovered by Jamin Davis at PHI-34 (tackle by Dallas Goedert)",1.000,-3.310
4,9:09,1,10,PHI 34,23,21,Brian Robinson left guard for 1 yard (tackle by Fletcher Cox and Milton Williams),3.310,2.910
4,8:28,2,9,PHI 33,23,21,Taylor Heinicke pass complete short left to Antonio Gibson for -3 yards (tackle by Milton Williams),2.910,1.820
4,7:45,3,12,PHI 36,23,21,"Taylor Heinicke pass incomplete short left. Penalty on Tyler Larsen: Ineligible Downfield Pass, 5 yards (declined)",1.820,0.880
4,7:38,4,12,PHI 36,26,21,Joey Slye 55 yard field goal good,0.880,3.000
4,7:33,,,WAS 35,26,21,"Joey Slye kicks off 65 yards, touchback.",0.000,0.610
4,7:33,1,10,PHI 25,26,21,Miles Sanders right guard for 3 yards (tackle by Daron Payne and James Smith-Williams),0.610,0.470
4,6:55,2,7,PHI 28,26,21,Jalen Hurts pass complete short middle to Quez Watkins for 9 yards (tackle by Darrick Forrest),0.470,1.400
4,6:24,1,10,PHI 37,26,21,"Miles Sanders up the middle for no gain. Penalty on Landon Dickerson: Offensive Holding, 10 yards (accepted) (no play)",1.400,0.740
4,5:59,1,20,PHI 27,26,21,"Jalen Hurts pass complete deep middle to Quez Watkins for 50 yards. Quez Watkins fumbles (forced by Benjamin St-Juste), recovered by Darrick Forrest at WAS-15 and returned for 12 yards (tackle by Quez Watkins)",0.740,-0.740
4,5:43,1,10,WAS 27,26,21,Antonio Gibson up the middle for 3 yards (tackle by Milton Williams),0.740,0.600
4,5:00,2,7,WAS 30,26,21,Antonio Gibson up the middle for 3 yards (tackle by Milton Williams and Javon Hargrave),0.600,0.300
4,4:18,3,4,WAS 33,26,21,"Taylor Heinicke pass complete deep left to Curtis Samuel for no gain. Penalty on Jahan Dotson: Offensive Pass Interference, 10 yards (accepted) (no play)",0.300,-1.020
4,4:11,3,14,WAS 23,26,21,Taylor Heinicke pass complete short right to Antonio Gibson for 12 yards (tackle by Darius Slay),-1.020,-1.040
4,3:36,4,2,WAS 35,26,21,"Tress Way punts 50 yards, returned by Britain Covey for 5 yards (tackle by Percy Butler)",-1.040,-0.280
4,3:26,1,10,PHI 20,26,21,Miles Sanders up the middle for 2 yards (tackle by Jamin Davis and Daron Payne),0.280,0.000
4,2:54,2,8,PHI 22,26,21,Jalen Hurts pass incomplete short right intended for Miles Sanders,0.000,-0.690
4,2:49,3,8,PHI 22,26,21,Jalen Hurts sacked by Montez Sweat for -5 yards,-0.690,-2.320
4,2:18,4,13,PHI 17,26,21,"Penalty on Rick Lovato: Ineligible Downfield Kick, 5 yards (accepted) (no play)",-2.320,-2.490
4,2:08,4,18,PHI 12,26,21,"Arryn Siposs punts 53 yards, returned by Dax Milne for 12 yards (tackle by Patrick Johnson and Rick Lovato)",-2.490,-2.060
4,1:54,1,10,WAS 47,26,21,Brian Robinson right end for 1 yard (tackle by Haason Reddick),2.060,1.650
4,1:49,,,,,,Timeout #1 by Philadelphia Eagles,,
4,1:49,2,9,WAS 48,26,21,Brian Robinson up the middle for 2 yards (tackle by T.J. Edwards),1.650,1.220
4,1:45,,,,,,Timeout #2 by Philadelphia Eagles,,
4,1:45,3,7,WAS 50,26,21,Taylor Heinicke sacked by Haason Reddick for -12 yards,1.220,-0.850
4,1:45,4,19,WAS 38,26,21,"Penalty on Brandon Graham: Unnecessary Roughness / Defense, 15 yards (accepted)",-0.850,2.460
4,1:38,1,10,PHI 47,26,21,Brian Robinson left guard for 4 yards (tackle by Milton Williams),2.460,2.450
4,1:33,,,,,,Timeout #3 by Philadelphia Eagles,,
4,1:33,2,6,PHI 43,26,21,Taylor Heinicke kneels for -2 yards,2.450,1.490
4,0:52,3,8,PHI 45,26,21,Taylor Heinicke kneels for -2 yards,1.490,0.130
4,0:11,,,,,,Timeout #1 by Washington Commanders,,
4,0:11,4,10,PHI 47,26,21,"Tress Way punts 37 yards, fair catch by Britain Covey at PHI-10",0.130,0.380
4,0:05,1,10,PHI 10,32,21,"Jalen Hurts pass complete short right to Quez Watkins for 5 yards, lateral to DeVonta Smith for no gain. DeVonta Smith fumbles, recovered by Casey Toohill at PHI-1 and returned for 1 yard, touchdown",-0.380,-7.000
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
