Quarter,Time,Down,ToGo,Location,NOR,TAM,Detail,EPB,EPA
1,9:35,1,10,NOR 45,7,7,Deuce McAllister up the middle for 6 yards (tackle by Shelton Quarles),1.930,2.190
1,9:01,2,4,TAM 49,7,7,"Deuce McAllister up the middle for 4 yards (tackle by Shelton Quarles). Penalty on Mike Karney: Offensive Holding, 10 yards (no play)",2.190,0.840
1,8:34,2,14,NOR 41,7,7,Aaron Brooks pass incomplete intended for Boo Williams (defended by Ronde Barber),0.840,0.170
1,8:28,3,14,NOR 41,7,7,Deuce McAllister up the middle for 4 yards (tackle by Greg Spires and Shelton Quarles),0.170,-0.390
1,8:00,4,10,NOR 45,7,7,Mitch Berger punts 34 yards,-0.390,-0.340
1,7:51,1,10,TAM 21,7,7,Ian Smart right end for 1 yard (tackle by Mike McKenzie and Will Smith),0.340,-0.070
1,7:11,2,9,TAM 22,7,7,Brian Griese pass complete to Michael Clayton for 12 yards (tackle by Jay Bellamy),-0.070,1.200
1,6:42,1,10,TAM 34,7,7,Brian Griese pass complete to Michael Pittman for 6 yards (tackle by Will Smith),1.200,1.470
1,6:02,2,4,TAM 40,7,7,Michael Pittman left guard for 1 yard (tackle by Will Smith and James Allen),1.470,0.890
1,5:24,3,3,TAM 41,7,7,Brian Griese pass complete to Michael Clayton for 10 yards (tackle by Fakhir Brown). Penalty on Brian Young: Defensive Offside (Declined),0.890,2.320
1,4:59,1,10,NOR 49,7,7,Michael Pittman right end for 10 yards (tackle by Tebucky Jones),2.320,2.980
1,4:22,1,10,NOR 39,7,7,Michael Pittman up the middle for 3 yards (tackle by Charles Grant and Brian Young),2.980,2.850
1,3:42,2,7,NOR 36,7,7,Brian Griese pass incomplete intended for Mike Alstott,2.850,2.150
1,3:36,3,7,NOR 36,7,7,Brian Griese pass complete to Joe Jurevicius for 5 yards (tackle by Fred Thomas),2.150,1.400
1,3:36,4,2,NOR 31,7,7,"Penalty on Darren Howard: Encroachment, 5 yards (no play)",1.400,3.840
1,2:32,1,10,NOR 26,7,7,"Michael Pittman left end for 7 yards (tackle by Colby Bockwoldt). Penalty on Derrick Deese: Offensive Holding, 10 yards (no play)",3.840,3.180
1,2:07,1,20,NOR 36,7,7,Brian Griese pass incomplete intended for Joey Galloway,3.180,1.950
1,1:56,2,20,NOR 36,7,7,"Brian Griese pass complete to Mike Alstott for 5 yards (tackle by James Allen). Mike Alstott fumbles (forced by James Allen), recovered by Charles Grant at NOR-27 (tackle by Mike Alstott)",1.950,-0.740
1,1:48,1,10,NOR 27,7,7,Aaron Brooks pass complete to Donte Stallworth for 22 yards (tackle by Dwight Smith),0.740,2.190
1,1:18,1,10,NOR 49,7,7,"Aaron Brooks pass incomplete intended for Joe Horn (defended by Shelton Quarles). Penalty on Greg Spires: Defensive Offside, 5 yards (no play)",2.190,2.920
1,1:11,1,5,TAM 46,7,7,Deuce McAllister up the middle for 7 yards (tackle by Ian Gold),2.920,2.980
1,0:37,1,10,TAM 39,7,7,Aaron Brooks sacked by Simeon Rice for -1 yards,2.980,2.300
Quarter,Time,Down,ToGo,Location,NOR,TAM,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,2,11,TAM 40,7,7,Aaron Brooks sacked by Greg Spires and Simeon Rice for -9 yards,2.300,0.430
2,14:43,3,20,TAM 49,7,7,"Aaron Brooks sacked by Greg Spires for -6 yards. Aaron Brooks fumbles (forced by Greg Spires), recovered by Aaron Brooks at NOR-45",0.430,-0.390
2,14:30,4,26,NOR 45,7,7,"Mitch Berger punts 55 yards, touchback",-0.390,-0.280
2,14:17,1,10,TAM 20,7,7,Brian Griese pass incomplete intended for Michael Pittman (defended by Colby Bockwoldt),0.280,-0.270
2,14:11,2,10,TAM 20,7,7,Michael Pittman right end for 2 yards (tackle by Mike McKenzie),-0.270,-0.690
2,13:27,3,8,TAM 22,7,7,Brian Griese pass complete to Joey Galloway for 15 yards (tackle by Tebucky Jones),-0.690,1.400
2,12:46,1,10,TAM 37,7,7,Michael Pittman left tackle for 3 yards (tackle by Courtney Watson and Colby Bockwoldt),1.400,1.260
2,12:09,2,7,TAM 40,7,7,Joey Galloway left end for 5 yards (tackle by Fred Thomas),1.260,1.220
2,11:26,,,,7,7,Timeout #1 by Tampa Bay Buccaneers,0.000,1.220
2,11:26,3,2,TAM 45,7,7,Brian Griese pass incomplete intended for Michael Pittman,1.220,-0.390
2,11:18,4,2,TAM 45,7,7,Josh Bidwell punts 38 yards,-0.390,0.060
2,11:05,1,10,NOR 17,7,7,Deuce McAllister left tackle for -2 yards (tackle by Greg Spires),-0.060,-0.850
2,10:32,2,12,NOR 15,7,7,Aaron Brooks sacked by Simeon Rice for -6 yards,-0.850,-2.360
2,9:59,3,18,NOR 9,7,7,Deuce McAllister left end for 2 yards (tackle by Ian Gold),-2.360,-2.490
2,9:40,4,16,NOR 11,7,7,"Mitch Berger punts 46 yards (tackle by Kevin Houser). Penalty on Will Allen: Offensive Holding, 10 yards",-2.490,-1.140
2,9:28,1,10,TAM 33,7,7,Brian Griese pass complete to Michael Clayton for 8 yards (tackle by James Allen),1.140,1.670
2,8:50,2,2,TAM 41,7,7,Michael Pittman right tackle for 3 yards (tackle by Colby Bockwoldt),1.670,1.860
2,8:12,1,10,TAM 44,7,7,Michael Pittman up the middle for 7 yards (tackle by Jay Bellamy and Courtney Watson),1.860,2.260
2,7:35,2,3,NOR 49,7,7,Michael Pittman right tackle for 1 yard (tackle by Roger Knight),2.260,1.690
2,6:57,3,2,NOR 48,7,7,Brian Griese pass incomplete intended for Ken Dilger,1.690,0.070
2,6:50,4,2,NOR 48,7,7,"Josh Bidwell punts 48 yards, touchback",0.070,-0.280
2,6:40,1,10,NOR 20,7,7,Deuce McAllister up the middle for 4 yards (tackle by Chartric Darby and Dexter Jackson),0.280,0.270
2,6:02,2,6,NOR 24,7,7,Deuce McAllister up the middle for 4 yards (tackle by Shelton Quarles and Chidi Ahanotu),0.270,0.100
2,5:18,3,2,NOR 28,7,7,Aaron Stecker for 9 yards (tackle by Dexter Jackson),0.100,1.400
2,4:50,1,10,NOR 37,7,7,Aaron Brooks pass complete to Mike Karney for 4 yards (tackle by Ian Gold),1.400,1.400
2,4:09,2,6,NOR 41,7,7,Deuce McAllister left tackle for 4 yards (tackle by Chartric Darby and Derrick Brooks),1.400,1.220
2,3:27,3,2,NOR 45,7,7,Deuce McAllister left guard for -2 yards (tackle by Ronde Barber and Greg Spires),1.220,-0.520
2,2:56,4,4,NOR 43,7,7,"Mitch Berger punts 57 yards, touchback",-0.520,-0.280
2,2:45,1,10,TAM 20,7,7,Michael Pittman for 2 yards (tackle by Charles Grant),0.280,0.000
2,2:08,2,8,TAM 22,7,7,Brian Griese pass incomplete intended for Michael Pittman,0.000,-0.690
2,2:00,3,8,TAM 22,7,7,Brian Griese pass complete to Ken Dilger for 5 yards (tackle by Jay Bellamy),-0.690,-1.570
2,1:53,,,,7,7,Timeout #1 by New Orleans Saints,0.000,-1.570
2,1:53,4,3,TAM 27,7,7,Josh Bidwell punts 34 yards,-1.570,-1.530
2,1:40,1,10,NOR 39,7,7,"Aaron Brooks pass complete to Boo Williams for no gain. Penalty on Dewayne White: Unnecessary Roughness, 15 yards",1.530,2.520
2,1:34,1,10,TAM 46,7,7,Deuce McAllister up the middle for 7 yards (tackle by Greg Spires and Simeon Rice),2.520,2.920
2,1:01,2,3,TAM 39,7,7,Aaron Brooks pass incomplete intended for Joe Horn (defended by Dwight Smith),2.920,2.210
2,0:54,3,3,TAM 39,7,7,Aaron Brooks pass incomplete intended for Jerome Pathon (defended by Ronde Barber),2.210,0.660
2,0:48,,,,7,7,Timeout #2 by Tampa Bay Buccaneers,0.000,0.660
2,0:48,4,3,TAM 39,7,7,"Penalty on Kevin Houser: False Start, 5 yards (no play)",0.660,0.330
2,0:48,4,8,TAM 44,7,7,Mitch Berger punts 38 yards,0.330,0.380
2,0:40,1,10,TAM 6,7,7,Brian Griese kneels for -1 yards,-0.380,-0.850
Quarter,Time,Down,ToGo,Location,NOR,TAM,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,NOR 30,7,7,"Mitch Berger kicks off 56 yards, returned by Ian Smart for 17 yards (tackle by Fred McAfee)",0.000,1.000
3,14:54,1,10,TAM 31,7,7,Michael Pittman up the middle for 4 yards (tackle by Colby Bockwoldt and Courtney Watson),1.000,1.000
3,14:17,2,6,TAM 35,7,7,Brian Griese pass complete to Michael Clayton for 23 yards (tackle by Tebucky Jones),1.000,2.790
3,13:51,1,10,NOR 42,7,7,Michael Pittman for 11 yards (tackle by Mike McKenzie),2.790,3.510
3,13:14,1,10,NOR 31,7,7,Earnest Graham up the middle for 9 yards (tackle by Jay Bellamy),3.510,4.180
3,12:35,2,1,NOR 22,7,7,Michael Pittman left tackle for 3 yards (tackle by Charles Grant),4.180,4.310
3,11:55,1,10,NOR 19,7,7,Michael Pittman up the middle for 6 yards (tackle by Darren Howard),4.310,4.720
3,11:18,2,4,NOR 13,7,7,Michael Pittman right tackle for 1 yard (tackle by Charles Grant),4.720,4.190
3,10:42,3,3,NOR 12,7,7,Brian Griese pass incomplete intended for Michael Clayton is intercepted by Mike McKenzie,4.190,-0.280
3,10:33,1,10,NOR 20,7,7,Deuce McAllister right end for 2 yards (tackle by Derrick Brooks),0.280,0.000
3,9:54,2,8,NOR 22,7,7,Aaron Brooks pass incomplete intended for Donte Stallworth (defended by Brian Kelly),0.000,-0.690
3,9:49,3,8,NOR 22,7,7,Aaron Brooks pass complete to Aaron Stecker for 6 yards (tackle by Chidi Ahanotu),-0.690,-1.500
3,9:16,4,2,NOR 28,7,13,"Mitch Berger punts 31 yards, returned by Joey Galloway for 59 yards, touchdown",-1.500,-7.000
3,,,,NOR 2,7,14,Jay Taylor kicks extra point good,0.000,0.000
3,,,,TAM 30,7,14,"Jay Taylor kicks off 57 yards, returned by Fred McAfee for 16 yards (tackle by Marquis Cooper). Penalty on Ronde Barber: Offside on Free Kick, 5 yards",0.000,1.200
3,8:48,1,10,NOR 34,7,14,Aaron Brooks pass complete to Aaron Stecker for 13 yards (tackle by Ronde Barber),1.200,2.060
3,8:18,1,10,NOR 47,7,14,Deuce McAllister up the middle for 1 yard (tackle by Chartric Darby and Shelton Quarles),2.060,1.650
3,7:44,2,9,NOR 48,7,14,Deuce McAllister left guard for 18 yards (tackle by John Howell),1.650,3.310
3,7:02,1,10,TAM 34,7,14,Aaron Brooks sacked by Ronde Barber for -8 yards,3.310,1.690
3,6:29,2,18,TAM 42,7,14,Aaron Brooks sacked by Simeon Rice and Dewayne White for -3 yards,1.690,0.630
3,5:50,3,21,TAM 45,7,14,Aaron Brooks pass complete to Deuce McAllister for 9 yards (tackle by Ian Gold),0.630,0.880
3,5:03,,,,7,14,Timeout #1 by Tampa Bay Buccaneers,0.000,0.880
3,5:03,4,12,TAM 36,7,14,"Penalty on Colby Bockwoldt: False Start, 5 yards (no play)",0.880,0.530
3,5:03,4,17,TAM 41,7,14,Mitch Berger punts 30 yards,0.530,0.370
3,4:52,1,10,TAM 11,7,14,Michael Pittman right tackle for 4 yards (tackle by Colby Bockwoldt),-0.370,-0.430
3,4:21,2,6,TAM 15,7,14,Michael Pittman up the middle for 3 yards (tackle by Brian Young and Charles Grant),-0.430,-0.600
3,3:42,3,3,TAM 18,7,14,Brian Griese pass incomplete intended for Michael Pittman,-0.600,-2.240
3,3:34,4,3,TAM 18,7,14,"Josh Bidwell punts 36 yards. Penalty on Mike McKenzie: Offensive Holding, 10 yards",-2.240,-1.330
3,3:22,1,10,NOR 36,7,14,Deuce McAllister left guard for 2 yards (tackle by Simeon Rice),1.330,1.060
3,2:50,2,8,NOR 38,7,14,Deuce McAllister right tackle for 13 yards (tackle by Dwight Smith and Ronde Barber),1.060,2.320
3,2:13,1,10,TAM 49,7,14,Aaron Brooks pass complete to Joe Horn for 23 yards (tackle by Ronde Barber),2.320,3.840
3,1:36,1,10,TAM 26,7,14,Deuce McAllister up the middle for 1 yard (tackle by Dwight Smith),3.840,3.430
3,1:04,2,9,TAM 25,7,14,Deuce McAllister left guard for 7 yards (tackle by Derrick Brooks),3.430,3.750
3,0:21,3,2,TAM 18,7,14,"Aaron Brooks pass complete to Jerome Pathon for 15 yards. Jerome Pathon fumbles, recovered by Mario Edwards at TAM-4 (tackle by Deuce McAllister)",3.750,0.380
,,,,,,,"NOR challenged the ruling, and the play was upheld.",,
3,0:10,1,10,TAM 4,7,14,Michael Pittman up the middle for 6 yards (tackle by Colby Bockwoldt),-0.380,-0.340
Quarter,Time,Down,ToGo,Location,NOR,TAM,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,4,TAM 10,7,14,Michael Pittman up the middle for no gain (tackle by Willie Whitehead and Darren Howard),-0.340,-0.720
4,14:24,3,4,TAM 10,7,14,Brian Griese pass complete to Dave Moore for 5 yards (tackle by Fred Thomas),-0.720,-0.220
4,13:42,1,10,TAM 15,7,14,Michael Pittman for 58 yards (tackle by Mike McKenzie),-0.220,3.780
4,13:18,1,10,NOR 27,7,14,Earnest Graham left guard for 2 yards (tackle by Darren Howard and Courtney Watson),3.780,3.500
4,12:41,2,8,NOR 25,7,14,Earnest Graham left end for 5 yards (tackle by Colby Bockwoldt and Howard Green),3.500,3.470
4,12:00,,,,7,14,Timeout #2 by Tampa Bay Buccaneers,0.000,3.470
4,12:00,3,3,NOR 20,7,14,Brian Griese for 1 yard (tackle by Darren Howard),3.470,2.310
4,11:23,4,2,NOR 19,7,17,Jay Taylor 37 yard field goal good,2.310,3.000
4,,,,TAM 30,7,17,"Jay Taylor kicks off 41 yards, returned by Willie Whitehead for 12 yards (tackle by Ian Smart)",0.000,1.660
4,11:09,1,10,NOR 41,7,17,Deuce McAllister right guard for 2 yards (tackle by Brian Kelly and Chartric Darby),1.660,1.390
4,10:31,2,8,NOR 43,7,17,Aaron Brooks pass complete to Aaron Stecker for 7 yards (tackle by Derrick Brooks),1.390,1.620
4,9:56,3,1,TAM 50,7,17,Aaron Brooks up the middle for 2 yards (tackle by Chartric Darby and Derrick Brooks),1.620,2.390
4,9:16,1,10,TAM 48,7,17,Aaron Brooks up the middle for 2 yards (tackle by Derrick Brooks),2.390,2.120
4,8:37,2,8,TAM 46,7,17,Aaron Brooks pass complete to Joe Horn for 25 yards (tackle by Brian Kelly),2.120,4.170
4,8:08,1,10,TAM 21,7,17,Deuce McAllister right guard for 2 yards (tackle by Chartric Darby and Derrick Brooks),4.170,3.900
4,7:32,2,8,TAM 19,7,17,Deuce McAllister up the middle for 3 yards (tackle by Chartric Darby and Ian Gold),3.900,3.630
4,6:45,3,5,TAM 16,7,17,Aaron Brooks sacked by Chidi Ahanotu for -4 yards,3.630,2.120
4,6:05,4,9,TAM 20,7,17,John Carney 38 yard field goal no good,2.120,-0.810
4,6:00,1,10,TAM 28,7,17,Michael Pittman up the middle for 3 yards (tackle by Darren Howard),0.810,0.670
4,5:19,2,7,TAM 31,7,17,Michael Pittman right guard for 1 yard (tackle by Colby Bockwoldt and Charles Grant),0.670,0.100
4,4:34,3,6,TAM 32,7,17,Michael Pittman left end for -5 yards (tackle by Courtney Watson),0.100,-1.570
4,4:03,4,11,TAM 27,7,17,"Josh Bidwell punts 30 yards, returned by Michael Lewis for 53 yards (tackle by Jameel Cook)",-1.570,-6.280
4,3:44,1,4,TAM 4,7,17,Aaron Brooks pass incomplete intended for Boo Williams,6.280,5.340
4,3:37,2,4,TAM 4,13,17,"Aaron Brooks pass complete to Joe Horn for 4 yards, touchdown",5.340,7.000
4,,,,TAM 2,14,17,John Carney kicks extra point good,0.000,0.000
4,,,,NOR 30,14,17,"Mitch Berger kicks off 68 yards, returned by Joey Galloway for 13 yards (tackle by Terrence Melton). Penalty on Fred Thomas: Offside on Free Kick (Offsetting), Penalty on Ken Dilger: Illegal Block Above the Waist (Offsetting) (no play)",0.000,0.000
4,,,,NOR 30,14,17,Mitch Berger kicks off 64 yards,0.000,1.600
4,3:27,1,10,TAM 40,14,17,"Michael Pittman left guard for 1 yard (tackle by Will Smith). Michael Pittman fumbles (forced by Will Smith), recovered by Fakhir Brown at TAM-41 (tackle by Matt Stinchcomb)",1.600,-2.850
,,,,,,,"TAM challenged the ruling, and the play was upheld.",,
4,3:19,1,10,TAM 41,14,17,Aaron Brooks pass incomplete intended for Joe Horn,2.850,2.310
4,3:11,2,10,TAM 41,14,17,Deuce McAllister left guard for -2 yards (tackle by Simeon Rice),2.310,1.350
4,2:21,3,12,TAM 43,14,17,Aaron Brooks pass incomplete intended for Joe Horn,1.350,0.400
4,2:13,4,12,TAM 43,14,17,Aaron Brooks up the middle for 13 yards (tackle by Derrick Brooks),0.400,3.580
4,2:00,1,10,TAM 30,14,17,Deuce McAllister up the middle for no gain (tackle by Derrick Brooks),3.580,3.030
4,1:26,2,10,TAM 30,14,17,Aaron Brooks pass complete to Boo Williams for 22 yards (tackle by Dwight Smith),3.030,5.370
4,1:14,,,,14,17,Timeout #2 by New Orleans Saints,0.000,5.370
4,1:14,1,8,TAM 8,14,17,Deuce McAllister right end for 1 yard (tackle by Ian Gold and Brian Kelly),5.370,4.760
4,0:38,2,7,TAM 7,20,17,"Aaron Brooks pass complete to Donte Stallworth for 7 yards, touchdown",4.760,7.000
,,,,,,,"Replay Assistant challenged the ruling, and the play was upheld.",,
4,,,,TAM 2,21,17,John Carney kicks extra point good,0.000,0.000
4,,,,NOR 30,21,17,"John Carney kicks off 55 yards, returned by Earnest Graham for 17 yards (tackle by Aaron Stecker)",0.000,1.070
4,0:27,1,10,TAM 32,21,17,Brian Griese pass complete to Tim Brown for 17 yards (tackle by Courtney Watson),1.070,2.190
4,0:13,1,10,TAM 49,21,17,Brian Griese spiked the ball,2.190,1.650
4,0:11,2,10,TAM 49,21,17,"Brian Griese sacked by Darren Howard for -4 yards. Brian Griese fumbles (forced by Darren Howard), recovered by Darren Howard at TAM-45",1.650,0.000
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
