Quarter,Time,Down,ToGo,Location,OAK,KAN,Detail,EPB,EPA
1,2:57,1,15,OAK 44,0,3,Kareem Hunt left guard for 2 yards (tackle by Nicholas Morrow),2.650,2.040
1,2:15,2,13,OAK 42,0,3,Alex Smith sacked by Bruce Irvin for -3 yards,2.040,0.000
1,1:30,,,,,,Timeout #1 by Kansas City Chiefs,0.000,-0.960
1,1:30,3,16,OAK 45,0,3,Alex Smith pass complete deep right to Tyreek Hill for 17 yards (tackle by T.J. Carrie),0.960,3.710
1,0:49,1,10,OAK 28,0,3,Alex Smith pass incomplete short left intended for Albert Wilson,3.710,3.170
1,0:44,2,10,OAK 28,0,3,Alex Smith pass incomplete deep right intended for Travis Kelce (defended by NaVorro Bowman),3.170,2.480
1,0:38,3,10,OAK 28,0,3,"Alex Smith middle for 6 yards (tackle by NaVorro Bowman). Penalty on NaVorro Bowman: Defensive Holding, 5 yards",2.480,0.000
1,0:07,,,,,,Timeout #2 by Kansas City Chiefs,0.000,-4.440
1,0:07,1,10,OAK 17,0,3,Alex Smith pass complete short middle to Travis Kelce for 16 yards (tackle by Nicholas Morrow and Treyvon Hester),4.440,6.970
Quarter,Time,Down,ToGo,Location,OAK,KAN,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,1,1,OAK 1,0,9,"Kareem Hunt middle for 1 yard, touchdown",6.970,7.000
2,14:57,,,OAK 15,0,10,Harrison Butker kicks extra point good,0.000,0.000
2,14:57,,,KAN 35,0,10,"Harrison Butker kicks off 65 yards, touchback",0.000,-0.610
2,14:57,1,10,OAK 25,0,10,Marshawn Lynch middle for 1 yard (tackle by Kevin Pierre-Louis),0.610,0.200
2,14:14,2,9,OAK 26,0,10,Derek Carr pass complete short right to Cordarrelle Patterson for 2 yards (tackle by Jarvis Jenkins),0.200,-0.230
2,13:32,3,7,OAK 28,0,10,Derek Carr pass incomplete short right intended for Cordarrelle Patterson (defended by Terrance Mitchell),-0.230,-1.500
2,13:28,4,7,OAK 28,0,10,"Marquette King punts 35 yards, fair catch by Tyreek Hill",-1.500,-1.400
2,13:19,1,10,KAN 37,0,10,Alex Smith pass complete deep left to Albert Wilson for 36 yards (tackle by T.J. Carrie),1.400,3.780
2,13:03,1,10,OAK 27,0,10,Kareem Hunt right guard for 2 yards (tackle by James Cowser),3.780,3.500
2,12:20,2,8,OAK 25,0,10,Kareem Hunt left guard for 9 yards (tackle by Nicholas Morrow),3.500,4.510
2,11:42,1,10,OAK 16,0,10,Alex Smith pass complete short right to Travis Kelce for 5 yards (tackle by T.J. Carrie),4.510,4.760
2,11:00,2,5,OAK 11,0,10,Alex Smith pass incomplete short right intended for Travis Kelce,4.760,3.940
2,10:55,3,5,OAK 11,0,10,Alex Smith pass incomplete short right intended for Travis Kelce,3.940,2.750
2,10:51,4,5,OAK 11,0,13,Harrison Butker 29 yard field goal good,2.750,3.000
2,10:48,,,KAN 35,0,13,"Harrison Butker kicks off 65 yards, touchback",0.000,-0.610
2,10:48,1,10,OAK 25,0,13,Derek Carr pass incomplete deep left intended for Amari Cooper (defended by Darrelle Revis),0.610,0.060
2,10:42,2,10,OAK 25,0,13,Marshawn Lynch middle for 7 yards (tackle by Ron Parker and Reggie Ragland),0.060,0.300
2,10:03,3,3,OAK 32,0,13,Derek Carr pass complete short middle to Jared Cook for 7 yards (tackle by Kevin Pierre-Louis and Steven Nelson),0.300,0.000
2,9:18,,,,,,Timeout #1 by Oakland Raiders,0.000,-1.530
2,9:18,1,10,OAK 39,0,13,DeAndre Washington right end for 3 yards (tackle by Reggie Ragland and Justin Houston),1.530,1.390
2,8:35,2,7,OAK 42,0,13,"Derek Carr pass incomplete deep left intended for Lee Smith. Penalty on Tanoh Kpassagnon: Defensive Pass Interference, 18 yards (no play)",1.390,2.920
2,8:28,1,10,KAN 40,0,13,DeAndre Washington left guard for no gain (tackle by Justin Houston and Kevin Pierre-Louis),2.920,2.370
2,7:49,2,10,KAN 40,0,13,Derek Carr pass complete short right to Clive Walford for 7 yards (tackle by Justin Houston),2.370,2.610
2,7:09,3,3,KAN 33,0,13,DeAndre Washington left end for 9 yards (tackle by Kevin Pierre-Louis),2.610,3.970
2,6:39,1,10,KAN 24,0,13,Derek Carr pass incomplete short right intended for Michael Crabtree is intercepted by Terrance Mitchell at KAN-24,3.970,-0.540
2,6:32,1,10,KAN 24,0,13,Kareem Hunt right guard for 3 yards (tackle by Nicholas Morrow and Shilique Calhoun),0.540,0.400
2,5:55,2,7,KAN 27,0,13,Alex Smith pass complete short right to Kareem Hunt for 6 yards (tackle by Dexter McDonald),0.400,0.500
2,5:08,3,1,KAN 33,0,13,Alex Smith pass complete short right to Travis Kelce for 8 yards (tackle by NaVorro Bowman),0.500,1.660
2,4:27,1,10,KAN 41,0,13,Alex Smith pass complete short left to Kareem Hunt for 5 yards (tackle by Bruce Irvin),1.660,1.800
2,3:51,2,5,KAN 46,0,13,Alex Smith pass complete deep right to Tyreek Hill for 44 yards (tackle by T.J. Carrie),1.800,4.910
2,3:07,1,10,OAK 10,0,13,"Alex Smith pass complete short right to Travis Kelce for 10 yards. Penalty on Mitchell Schwartz: Ineligible Downfield Pass, 5 yards (no play)",4.910,4.370
2,3:00,1,15,OAK 15,0,13,Alex Smith pass complete short middle to Albert Wilson for 7 yards (tackle by Bruce Irvin),4.370,4.570
2,2:22,2,8,OAK 8,0,13,Alex Smith sacked by Khalil Mack for -12 yards,4.570,2.340
2,2:00,3,20,OAK 20,0,13,"Alex Smith pass incomplete deep left intended for Travis Kelce is intercepted by Reggie Nelson at OAK--5. Penalty on Bruce Irvin: Defensive Offside, 5 yards (no play)",2.340,2.930
2,1:50,3,15,OAK 15,0,13,Alex Smith pass incomplete short middle intended for Charcandrick West (defended by Denico Autry),2.930,2.440
2,1:45,4,15,OAK 15,0,16,Harrison Butker 33 yard field goal good,2.440,3.000
2,1:41,,,KAN 35,0,16,"Harrison Butker kicks off 65 yards, touchback",0.000,-0.610
2,1:41,1,10,OAK 25,0,16,Derek Carr pass incomplete deep left intended for Michael Crabtree,0.610,0.060
2,1:37,2,10,OAK 25,0,16,Derek Carr pass complete short right to Michael Crabtree for 9 yards (tackle by Ron Parker),0.060,0.560
2,1:32,3,1,OAK 34,0,16,DeAndre Washington middle for -3 yards (tackle by Chris Jones),0.560,0.000
2,1:26,,,,,,Timeout #3 by Kansas City Chiefs,0.000,1.310
2,1:26,4,4,OAK 31,0,16,"Marquette King punts 44 yards, returned by Tyreek Hill for no gain",-1.310,-0.610
2,1:14,1,10,KAN 25,0,16,Alex Smith pass complete short right to Tyreek Hill for 5 yards (tackle by T.J. Carrie),0.610,0.740
2,0:50,2,5,KAN 30,0,16,Alex Smith pass incomplete short right intended for Tyreek Hill (defended by Denico Autry),0.740,0.040
2,0:47,3,5,KAN 30,0,16,Alex Smith pass complete short middle to Albert Wilson for 12 yards (tackle by Dexter McDonald),0.040,1.730
2,0:26,1,10,KAN 42,0,16,Alex Smith pass incomplete deep middle intended for Travis Kelce,1.730,1.190
2,0:22,2,10,KAN 42,0,16,Alex Smith sacked by NaVorro Bowman for -4 yards,1.190,-0.030
Quarter,Time,Down,ToGo,Location,OAK,KAN,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,OAK 35,0,16,"Giorgio Tavecchio kicks off 65 yards, touchback",0.000,-0.610
3,15:00,1,10,KAN 25,0,16,Kareem Hunt middle for no gain (tackle by Khalil Mack),0.610,0.060
3,14:22,2,10,KAN 25,0,16,Alex Smith pass complete short right to Travis Kelce for 20 yards (tackle by Reggie Nelson),0.060,1.930
3,13:40,1,10,KAN 45,0,16,Alex Smith pass complete short right to Tyreek Hill for 9 yards (tackle by T.J. Carrie),1.930,2.600
3,13:14,2,1,OAK 46,0,16,Kareem Hunt middle for 8 yards (tackle by Denico Autry),2.600,3.050
3,12:39,1,10,OAK 38,0,16,Alex Smith pass complete short right to Kareem Hunt for 11 yards (tackle by James Cowser),3.050,3.780
3,11:55,1,10,OAK 27,0,16,Alex Smith pass incomplete short right intended for Tyreek Hill (defended by Khalil Mack),3.780,3.230
3,11:52,2,10,OAK 27,0,16,Alex Smith pass complete short left to Travis Kelce for 5 yards (tackle by Reggie Nelson and James Cowser),3.230,3.200
3,11:11,3,5,OAK 22,0,16,Alex Smith pass incomplete deep left intended for Demetrius Harris,3.200,2.040
3,11:05,4,5,OAK 22,0,19,Harrison Butker 40 yard field goal good,2.040,3.000
3,11:01,,,KAN 35,0,19,"Harrison Butker kicks off 65 yards, touchback",0.000,-0.610
3,11:01,1,10,OAK 25,0,19,Derek Carr pass complete short right to Michael Crabtree for 2 yards (tackle by Ron Parker),0.610,0.330
3,10:20,2,8,OAK 27,0,19,Derek Carr pass complete short left to Cordarrelle Patterson for -1 yards (tackle by Steven Nelson),0.330,-0.490
3,9:33,3,9,OAK 26,0,19,"Penalty on Michael Crabtree: False Start, 5 yards (no play)",-0.490,-1.150
3,9:11,3,14,OAK 21,0,19,Derek Carr pass incomplete deep left intended for Johnny Holton,-1.150,-1.960
3,9:01,4,14,OAK 21,0,19,"Marquette King punts 50 yards, returned by Tyreek Hill for 4 yards (tackle by DeAndre Washington)",-1.960,-1.140
3,8:47,1,10,KAN 33,0,19,Alex Smith pass incomplete short right intended for Travis Kelce,1.140,0.590
3,8:44,2,10,KAN 33,0,19,Alex Smith pass complete short right to Travis Kelce for 16 yards (tackle by Karl Joseph),0.590,2.190
3,8:04,1,10,KAN 49,0,19,Kareem Hunt right tackle for 2 yards (tackle by Nicholas Morrow),2.190,1.920
3,7:27,2,8,OAK 49,0,19,Kareem Hunt middle for 3 yards (tackle by Treyvon Hester and Nicholas Morrow),1.920,1.620
3,6:44,3,5,OAK 46,0,19,Alex Smith pass incomplete short right intended for Charcandrick West,1.620,0.200
3,6:40,4,5,OAK 46,0,19,"Dustin Colquitt punts 35 yards, fair catch by Jalen Richard",0.200,0.370
3,6:33,1,10,OAK 11,0,19,"Derek Carr pass complete short left to Johnny Holton for 8 yards (tackle by Steven Nelson). Johnny Holton fumbles (forced by Steven Nelson), recovered by Frank Zombo at OAK-28 (tackle by Seth Roberts)",-0.370,-3.710
3,6:23,1,10,OAK 28,0,19,Alex Smith pass incomplete deep middle intended for Travis Kelce is intercepted by Karl Joseph at OAK-10 and returned for -1 yards,3.710,0.380
3,6:11,1,10,OAK 9,0,19,"Marshawn Lynch left guard for 3 yards (tackle by Reggie Ragland). Penalty on Jared Cook: Offensive Holding, 4 yards (no play)",-0.380,-0.530
3,5:44,1,14,OAK 5,0,19,Derek Carr pass incomplete deep right intended for Cordarrelle Patterson (defended by Terrance Mitchell),-0.530,-1.070
3,5:38,2,14,OAK 5,0,19,Derek Carr pass incomplete deep left intended for Michael Crabtree (defended by Steven Terrell),-1.070,0.000
3,5:32,,,,,,Timeout #1 by Oakland Raiders,0.000,1.890
3,5:32,3,14,OAK 5,0,19,Derek Carr pass incomplete short middle intended for DeAndre Washington,-1.890,-2.490
3,5:26,4,14,OAK 5,0,19,"Marquette King punts 46 yards, returned by Tyreek Hill for 13 yards",-2.490,-3.050
3,5:13,1,10,OAK 38,0,19,Kareem Hunt right guard for 7 yards (tackle by Karl Joseph),3.050,3.450
3,4:42,2,3,OAK 31,0,19,Kareem Hunt right tackle for 17 yards (tackle by James Cowser),3.450,4.650
3,4:05,1,10,OAK 14,0,19,Kareem Hunt right guard for 1 yard (tackle by Eddie Vanderdoes),4.650,4.160
3,3:30,2,9,OAK 13,0,25,"Charcandrick West right tackle for 13 yards, touchdown",4.160,7.000
3,3:22,,,OAK 15,0,26,Harrison Butker kicks extra point good,0.000,0.000
3,3:22,,,KAN 35,0,26,"Harrison Butker kicks off 65 yards, touchback",0.000,-0.610
3,3:22,1,10,OAK 25,0,26,Derek Carr pass complete short right to Michael Crabtree for 13 yards (tackle by Steven Nelson),0.610,1.470
3,2:52,1,10,OAK 38,0,26,Derek Carr pass complete short right to Michael Crabtree for 9 yards (tackle by Terrance Mitchell),1.470,2.140
3,2:29,2,1,OAK 47,0,26,"Derek Carr pass incomplete deep right intended for Michael Crabtree. Penalty on Seth Roberts: Illegal Shift, 5 yards (no play)",2.140,1.460
3,2:24,2,6,OAK 42,0,26,Marshawn Lynch middle for 4 yards (tackle by Derrick Johnson),1.460,1.290
3,1:43,3,2,OAK 46,0,26,Derek Carr pass complete short right to Cordarrelle Patterson for 7 yards (tackle by Terrance Mitchell),1.290,2.460
3,1:07,1,10,KAN 47,0,26,Derek Carr sacked by Jarvis Jenkins for 0 yards,2.460,1.910
3,0:25,2,10,KAN 47,0,26,Derek Carr pass incomplete deep middle intended for Clive Walford (defended by Steven Terrell),1.910,1.220
3,0:17,3,10,KAN 47,0,26,Derek Carr sacked by Justin Houston for -6 yards,1.220,-0.260
Quarter,Time,Down,ToGo,Location,OAK,KAN,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,4,16,OAK 47,0,26,"Marquette King punts 53 yards, touchback",-0.260,-0.280
4,14:51,1,10,KAN 20,0,26,Kareem Hunt right end for 17 yards (tackle by Reggie Nelson),0.280,1.400
4,14:06,1,10,KAN 37,0,26,Kareem Hunt middle for 3 yards (tackle by Treyvon Hester),1.400,1.260
4,13:32,2,7,KAN 40,0,26,Alex Smith pass complete short left to Albert Wilson for 10 yards (tackle by T.J. Carrie),1.260,2.260
4,13:01,1,10,,0,26,Kareem Hunt middle for 3 yards (tackle by Justin Ellis and NaVorro Bowman),2.260,2.120
4,12:20,2,7,OAK 47,0,26,Kareem Hunt left guard for 1 yard (tackle by Khalil Mack),2.120,1.550
4,11:37,3,6,OAK 46,0,26,Alex Smith pass incomplete deep left intended for Albert Wilson,1.550,0.200
4,11:30,4,6,OAK 46,0,26,Dustin Colquitt punts 13 yards,0.200,-1.140
4,11:19,1,10,OAK 33,0,26,Derek Carr pass complete short left to Marshawn Lynch for 3 yards (tackle by Rakeem Nunez-Roches),1.140,1.000
4,10:49,2,7,OAK 36,0,26,Derek Carr pass incomplete short left intended for Michael Crabtree,1.000,0.300
4,10:45,3,7,OAK 36,0,26,Derek Carr pass complete short right to Jared Cook for 18 yards (tackle by Steven Terrell),0.300,2.520
4,10:09,1,10,KAN 46,0,26,Derek Carr pass complete short right to Jared Cook for 14 yards (tackle by Ron Parker),2.520,3.450
4,9:40,1,10,KAN 32,0,26,Derek Carr pass complete short right to DeAndre Washington for 10 yards (tackle by Justin Houston),3.450,4.110
4,8:58,1,10,KAN 22,6,26,"Marshawn Lynch middle for 22 yards, touchdown",4.110,7.000
4,8:51,,,KAN 15,7,26,Giorgio Tavecchio kicks extra point good,0.000,0.000
4,8:51,,,OAK 35,7,26,--,0.000,2.720
,,,,,,,"challenged the ruling, and the original play was overturned.",,
4,8:46,1,10,KAN 43,7,26,"Derek Carr pass incomplete deep right intended for Jared Cook. Penalty on Ron Parker: Defensive Pass Interference, 11 yards (no play)",2.720,3.450
4,8:43,1,10,KAN 32,7,26,"Derek Carr pass complete short left to Michael Crabtree for 29 yards (tackle by Daniel Sorensen). Penalty on Michael Crabtree: Offensive Pass Interference, 10 yards (no play)",3.450,2.790
4,8:12,1,20,KAN 42,7,26,Derek Carr pass incomplete short right intended for Marshawn Lynch (defended by Derrick Johnson),2.790,1.550
4,8:04,2,20,KAN 42,7,26,Derek Carr pass complete short left to Michael Crabtree for 13 yards (tackle by Daniel Sorensen),1.550,2.610
4,7:23,3,7,KAN 29,7,26,Derek Carr pass incomplete deep right intended for Cordarrelle Patterson,2.610,0.000
4,7:17,,,,,,Timeout #1 by Kansas City Chiefs,0.000,-1.500
4,7:17,4,7,KAN 29,13,26,"Derek Carr pass complete deep middle to Jared Cook for 29 yards, touchdown",1.500,7.000
4,7:09,,,KAN 2,15,26,"Two Point Attempt: Derek Carr pass complete to Michael Crabtree, conversion succeeds",0.000,1.000
4,7:09,,,OAK 35,15,26,"Giorgio Tavecchio kicks off 60 yards, returned by De'Anthony Thomas for 20 yards",0.000,-0.610
4,7:04,1,10,KAN 25,15,26,Kareem Hunt left end for 2 yards (tackle by NaVorro Bowman),0.610,0.330
4,6:19,2,8,KAN 27,15,26,Kareem Hunt left guard for 3 yards (tackle by Khalil Mack and Treyvon Hester),0.330,0.040
4,5:33,3,5,KAN 30,15,26,Alex Smith pass complete short left to Albert Wilson for 7 yards (tackle by Reggie Nelson),0.040,1.400
4,5:04,1,10,KAN 37,15,26,"Kareem Hunt middle for no gain (tackle by Khalil Mack). Penalty on Laurent Duvernay-Tardif: Offensive Holding, 10 yards (no play)",1.400,0.740
4,4:32,1,20,KAN 27,15,26,Kareem Hunt right guard for 4 yards (tackle by Justin Ellis),0.740,0.050
4,3:47,2,16,KAN 31,15,26,"Kareem Hunt middle for 7 yards (tackle by Dexter McDonald). Penalty on Bryan Witzmann: Offensive Holding, 10 yards (no play)",0.050,-1.300
4,3:38,2,26,KAN 21,15,26,Charcandrick West middle for 5 yards (tackle by Shilique Calhoun),-1.300,-1.290
4,2:53,3,21,KAN 26,15,26,Charcandrick West right guard for 7 yards (tackle by Karl Joseph),-1.290,0.000
4,2:45,,,,,,Timeout #2 by Oakland Raiders,0.000,1.180
4,2:45,4,14,KAN 33,15,26,"Dustin Colquitt punts 55 yards, fair catch by Jalen Richard",-1.180,0.350
4,2:39,1,10,OAK 12,15,26,Derek Carr pass complete short right to Seth Roberts for 7 yards (tackle by Derrick Johnson),-0.350,0.100
4,2:13,2,3,OAK 19,15,26,Derek Carr pass complete short right to Michael Crabtree for 5 yards (tackle by Terrance Mitchell),0.100,0.540
4,2:00,1,10,OAK 24,15,26,Derek Carr pass complete short left to Seth Roberts for 6 yards (tackle by Daniel Sorensen),0.540,0.810
4,1:31,2,4,OAK 30,15,26,Derek Carr pass complete short left to Seth Roberts for 11 yards,0.810,1.660
4,1:26,1,10,OAK 41,15,26,Derek Carr pass complete short right to Jared Cook for 7 yards (tackle by Ron Parker),1.660,2.070
4,1:00,2,3,OAK 48,15,26,Derek Carr pass incomplete short right intended for Jared Cook,2.070,1.360
4,0:56,3,3,OAK 48,15,26,Derek Carr pass complete short right to Michael Crabtree for 9 yards (tackle by Terrance Mitchell),1.360,2.720
4,0:56,1,10,KAN 43,15,26,"Penalty on Donald Penn: False Start, 5 yards (no play)",2.720,2.390
4,0:49,1,15,KAN 48,15,26,Derek Carr pass complete short right to Johnny Holton for 10 yards,2.390,2.850
4,0:46,2,5,KAN 38,15,26,Derek Carr pass incomplete deep middle intended for Johnny Holton is intercepted by Steven Terrell at KAN--1 and returned for 8 yards,2.850,0.380
4,0:36,1,10,KAN 7,15,26,Alex Smith kneels for -1 yards,-0.380,-0.850
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
