Quarter,Time,Down,ToGo,Location,SFO,ARI,Detail,EPB,EPA
1,7:06,2,15,SFO 23,7,7,"Frank Gore middle for 1 yard (tackle by Orlando Huff). Frank Gore fumbles (forced by Orlando Huff), recovered by Gerald Hayes at SFO-24 and returned for 19 yards (tackle by Alex Smith)",-0.410,-6.060
1,6:58,1,5,SFO 5,7,7,Edgerrin James left tackle for 4 yards (tackle by Mike Adams and Bryant Young),6.060,5.910
1,6:14,2,1,SFO 1,7,7,Edgerrin James middle for no gain (tackle by Jeff Ulbrich),5.910,5.170
,,,,,,,"ARI challenged the ruling, and the play was upheld.",,
1,5:54,3,1,SFO 1,7,13,"Edgerrin James middle for 1 yard, touchdown",5.170,7.000
1,,,,SFO 2,7,14,Neil Rackers kicks extra point good,0.000,0.000
1,,,,ARI 30,7,14,"Neil Rackers kicks off 69 yards, returned by Maurice Hicks for 20 yards (tackle by Hanik Milligan)",0.000,0.340
1,5:44,1,10,SFO 21,7,14,Alex Smith pass complete short left to Arnaz Battle for 12 yards (tackle by Eric Green),0.340,1.140
1,5:07,1,10,SFO 33,7,14,Frank Gore right end for 3 yards (tackle by Calvin Pace and Antrel Rolle),1.140,1.000
1,4:24,2,7,SFO 36,7,14,"Alex Smith pass complete short right to Vernon Davis for 3 yards (tackle by Calvin Pace). Vernon Davis fumbles (forced by Calvin Pace), recovered by Darnell Dockett at SFO-41 (tackle by Eric Heitmann)",1.000,-2.850
1,4:13,1,10,SFO 41,7,14,Edgerrin James left tackle for 2 yards (tackle by Walt Harris),2.850,2.580
1,3:33,2,8,SFO 39,7,14,Kurt Warner pass complete short left to Leonard Pope for 9 yards (tackle by Tony Parrish),2.580,3.580
1,2:56,1,10,SFO 30,7,14,Edgerrin James right end for -2 yards (tackle by Marques Douglas),3.580,2.760
1,2:15,2,12,SFO 32,7,14,"Kurt Warner pass complete deep left to Larry Fitzgerald for 24 yards (tackle by Sammy Davis). Penalty on Mike Adams: Roughing the Passer, 4 yards",2.760,6.280
1,1:47,1,4,SFO 4,7,14,Edgerrin James left end for -2 yards (tackle by Chad Williams),6.280,4.950
1,1:08,2,6,SFO 6,7,20,"Kurt Warner pass complete short left to Anquan Boldin for 6 yards, touchdown",4.950,7.000
1,,,,SFO 2,7,21,Neil Rackers kicks extra point good,0.000,0.000
1,,,,ARI 30,7,21,"Neil Rackers kicks off 72 yards, returned by Maurice Hicks for 23 yards (tackle by Hanik Milligan)",0.000,0.340
1,0:52,1,10,SFO 21,7,21,Frank Gore left tackle for no gain (tackle by Kendrick Clancy),0.340,-0.200
1,0:08,2,10,SFO 21,7,21,Alex Smith pass complete short left to Frank Gore for 39 yards (tackle by Adrian Wilson),-0.200,2.920
Quarter,Time,Down,ToGo,Location,SFO,ARI,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,1,10,ARI 40,7,21,"Bryan Gilmore left end for 22 yards (tackle by Adrian Wilson). Penalty on Robert Griffith: Unnecessary Roughness, 9 yards",2.920,5.140
2,14:26,1,9,ARI 9,7,21,Alex Smith pass complete short right to Eric Johnson for 2 yards (tackle by Calvin Pace),5.140,4.760
2,13:45,2,7,ARI 7,7,21,"Alex Smith pass incomplete short right intended for Frank Gore. Penalty on Eric Green: Unnecessary Roughness, 3 yards",4.760,6.280
2,13:39,1,4,ARI 4,13,21,"Frank Gore middle for 4 yards, touchdown",6.280,7.000
2,,,,ARI 2,14,21,Joe Nedney kicks extra point good,0.000,0.000
2,,,,SFO 30,14,21,"Joe Nedney kicks off 63 yards, returned by J.J. Arrington for 29 yards (tackle by Keith Lewis)",0.000,1.330
2,13:27,,,,14,21,Timeout #3 by San Francisco 49ers,0.000,1.330
2,13:27,1,10,ARI 36,14,21,Kurt Warner pass incomplete short right intended for Larry Fitzgerald,1.330,0.790
2,13:22,2,10,ARI 36,14,21,"Kurt Warner sacked by Brandon Moore for -5 yards. Kurt Warner fumbles (forced by Brandon Moore), recovered by Chris Liwienski at ARI-31",0.790,-0.560
2,13:22,3,15,ARI 31,14,21,"Penalty on Leonard Davis: False Start, 5 yards (no play)",-0.560,-1.220
2,12:12,3,20,ARI 26,14,21,Kurt Warner pass incomplete short right intended for Larry Fitzgerald,-1.220,-1.630
2,12:12,4,20,ARI 26,14,21,"Scott Player punts 38 yards, returned by Arnaz Battle for -1 yards (tackle by Aaron Francisco)",-1.630,-1.270
2,11:58,1,10,SFO 35,14,21,Frank Gore right tackle for 7 yards (tackle by Robert Griffith and Chike Okeafor),1.270,1.670
2,11:16,2,3,SFO 42,14,21,Alex Smith pass incomplete deep right intended for Arnaz Battle,1.670,0.960
2,11:10,3,3,SFO 42,14,21,Michael Robinson right end for -2 yards (tackle by Adrian Wilson),0.960,-0.720
2,10:42,4,5,SFO 40,14,21,"Andy Lee punts 41 yards, fair catch by Troy Walters",-0.720,-0.150
2,10:25,1,10,ARI 19,14,21,Edgerrin James left tackle for 6 yards (tackle by Mike Adams),0.150,0.480
2,9:42,2,4,ARI 25,14,21,Edgerrin James right end for 5 yards (tackle by Derek Smith),0.480,0.940
2,9:03,1,10,ARI 30,14,21,Kurt Warner pass complete short right to Larry Fitzgerald for 9 yards (tackle by Chad Williams),0.940,1.610
2,8:16,2,1,ARI 39,14,21,Kurt Warner pass complete short left to Larry Fitzgerald for 5 yards (tackle by Derek Smith),1.610,1.860
2,7:35,1,10,ARI 44,14,21,Kurt Warner pass complete deep right to Larry Fitzgerald for 18 yards (tackle by Shawntae Spencer),1.860,3.050
2,6:54,1,10,SFO 38,14,21,Kurt Warner pass complete short middle to Troy Walters for 13 yards (tackle by Mike Adams),3.050,3.910
2,6:17,1,10,SFO 25,14,21,Edgerrin James left end for 6 yards (tackle by Derek Smith),3.910,4.200
2,5:35,2,4,SFO 19,14,21,Edgerrin James right end for 1 yard (tackle by Bryant Young),4.200,3.660
2,4:52,3,3,SFO 18,14,21,Kurt Warner pass incomplete short middle intended for Larry Fitzgerald (defended by Shawntae Spencer),3.660,2.350
2,4:46,4,3,SFO 18,14,24,Neil Rackers 36 yard field goal good,2.350,3.000
2,,,,ARI 30,14,24,"Neil Rackers kicks off 67 yards, returned by Maurice Hicks for 32 yards (tackle by James Darling)",0.000,1.270
2,4:37,1,10,SFO 35,14,24,Frank Gore right tackle for -1 yards (tackle by Gerald Hayes),1.270,0.590
2,3:52,2,11,SFO 34,14,24,Alex Smith pass incomplete short left intended for Eric Johnson (defended by Eric Green),0.590,-0.100
2,3:46,3,11,SFO 34,14,24,"Alex Smith pass incomplete deep right intended for Antonio Bryant. Penalty on Darnell Dockett: Unnecessary Roughness, 15 yards (no play)",-0.100,2.190
2,3:39,1,10,SFO 49,14,24,Alex Smith pass incomplete deep left intended for Antonio Bryant,2.190,1.650
2,3:33,2,10,SFO 49,14,24,"Penalty on Tony Wragge: False Start, 5 yards (no play)",1.650,0.970
2,3:15,2,15,SFO 44,14,24,Alex Smith pass complete short right to Frank Gore for 8 yards (tackle by Robert Griffith),0.970,1.360
2,2:50,3,7,ARI 48,14,24,Alex Smith pass incomplete short left intended for Frank Gore,1.360,0.070
2,2:40,4,7,ARI 48,14,24,"Andy Lee punts 24 yards, fair catch by Troy Walters",0.070,-0.540
2,2:35,1,10,ARI 24,14,24,Edgerrin James middle for 3 yards (tackle by Walt Harris),0.540,0.400
2,2:11,2,7,ARI 27,14,24,Kurt Warner pass complete short middle to Edgerrin James for 4 yards (tackle by Derek Smith),0.400,0.230
2,2:00,3,3,ARI 31,14,24,Kurt Warner pass complete short right to Larry Fitzgerald for 9 yards (tackle by Shawntae Spencer),0.230,1.600
2,1:30,1,10,ARI 40,14,24,Kurt Warner pass incomplete short left intended for Edgerrin James (defended by Isaac Sopoaga),1.600,1.050
2,1:30,2,10,ARI 40,14,24,"Kurt Warner pass complete short left to Edgerrin James for 6 yards (tackle by Sammy Davis). Penalty on Anquan Boldin: Illegal Block Above the , 10 yards",1.050,0.510
2,1:22,2,14,ARI 36,14,24,"Kurt Warner pass incomplete short middle intended for Edgerrin James. Penalty on Kurt Warner: Intentional Grounding, 10 yards",0.510,-1.480
2,1:19,3,24,ARI 26,14,24,Kurt Warner pass incomplete deep right intended for Larry Fitzgerald,-1.480,-1.630
2,1:12,4,24,ARI 26,14,24,"Scott Player punts 37 yards, fair catch by Arnaz Battle",-1.630,-1.400
2,1:05,1,10,SFO 37,14,24,Alex Smith pass complete short right to Arnaz Battle for 5 yards,1.400,1.530
2,1:00,2,5,SFO 42,14,24,Alex Smith pass complete short left to Maurice Hicks for 7 yards (tackle by Robert Tate),1.530,2.190
2,0:48,1,10,SFO 49,14,24,Alex Smith spiked the ball,2.190,1.650
2,0:46,2,10,SFO 49,14,24,Alex Smith pass incomplete short left intended for Bryan Gilmore,1.650,0.960
2,0:43,3,10,SFO 49,14,24,Alex Smith pass incomplete short middle intended for Vernon Davis,0.960,-0.130
2,0:43,,,,14,24,Timeout #4 by San Francisco 49ers,0.000,-0.130
2,0:29,4,10,SFO 49,14,24,Andy Lee punts 33 yards,-0.130,-0.040
2,0:26,1,10,ARI 18,14,24,Edgerrin James middle for 2 yards (tackle by Manny Lawson),0.040,-0.130
Quarter,Time,Down,ToGo,Location,SFO,ARI,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,SFO 30,14,24,"Joe Nedney kicks off 64 yards, returned by J.J. Arrington for 30 yards (tackle by Roderick Green)",0.000,1.330
3,14:54,1,10,ARI 36,14,24,Kurt Warner pass incomplete short middle intended for Anquan Boldin,1.330,0.790
3,14:51,2,10,ARI 36,14,24,Kurt Warner pass complete short right to Larry Fitzgerald for 5 yards (tackle by Shawntae Spencer),0.790,0.760
3,14:14,3,5,ARI 41,14,24,Kurt Warner pass incomplete short right intended for Larry Fitzgerald,0.760,-0.650
3,14:10,4,5,ARI 41,14,24,"Scott Player punts 47 yards, fair catch by Arnaz Battle. Penalty on Aaron Francisco: Ineligible Downfield Kic, 5 yards (no play)",-0.650,-0.980
3,14:02,4,10,ARI 36,14,24,"Scott Player punts 49 yards, returned by Arnaz Battle for 12 yards (tackle by Darryl Blackstock)",-0.980,-0.740
3,13:49,1,10,SFO 27,14,24,Frank Gore middle for 5 yards (tackle by Orlando Huff),0.740,0.870
3,13:11,2,5,SFO 32,14,24,Alex Smith pass complete deep middle to Antonio Bryant for 18 yards (tackle by Antrel Rolle),0.870,2.260
3,12:32,1,10,ARI 50,14,24,Alex Smith sacked by Gerald Hayes for -2 yards,2.260,1.440
3,11:49,2,12,SFO 48,14,24,Alex Smith pass incomplete short middle intended for Vernon Davis (defended by Orlando Huff),1.440,0.760
3,11:44,3,12,SFO 48,14,24,"Alex Smith pass complete deep right to Antonio Bryant for 52 yards. Penalty on Kwame Harris: Offensive Holding, 10 yards (no play)",0.760,-0.560
3,11:36,3,22,SFO 38,14,24,Alex Smith pass complete short middle to Frank Gore for 10 yards (tackle by Eric Green),-0.560,-0.190
3,10:58,4,12,SFO 48,14,24,"Andy Lee punts 47 yards. Penalty on Hanik Milligan: Illegal Use of Hands, 3 yards",-0.190,0.380
3,10:46,1,10,ARI 2,14,24,Edgerrin James middle for 7 yards (tackle by Mike Adams),-0.380,-0.270
3,10:11,2,3,ARI 9,14,24,Edgerrin James middle for 5 yards (tackle by Shawntae Spencer),-0.270,-0.280
3,9:28,1,10,ARI 14,14,24,Edgerrin James left end for -1 yards (tackle by Jeff Ulbrich and Melvin Oliver),-0.280,-0.850
3,8:40,2,11,ARI 13,14,24,Kurt Warner pass incomplete deep left intended for Anquan Boldin,-0.850,-1.530
3,8:34,3,11,ARI 13,14,24,"Kurt Warner sacked by Walt Harris for -7 yards. Kurt Warner fumbles (forced by Walt Harris), recovered by Walt Harris at ARI-7 (tackle by Kurt Warner)",-1.530,-5.600
3,8:27,1,7,ARI 7,14,24,Frank Gore left tackle for 5 yards (tackle by Gerald Hayes),5.600,5.720
3,7:47,2,2,ARI 2,20,24,"Frank Gore middle for 2 yards, touchdown",5.720,7.000
3,,,,ARI 2,21,24,Joe Nedney kicks extra point good,0.000,0.000
3,,,,SFO 30,21,24,"Joe Nedney kicks off 70 yards, returned by J.J. Arrington for 24 yards (tackle by Maurice Hicks). Penalty on Obafemi Ayanbadejo: Offensive Holding, 10 yards",0.000,-0.280
3,7:35,1,10,ARI 14,21,24,Kurt Warner pass complete short left to Anquan Boldin for 19 yards (tackle by Sammy Davis),-0.280,1.140
3,6:56,1,10,ARI 33,21,24,Kurt Warner pass incomplete short right intended for Anquan Boldin (defended by Walt Harris),1.140,0.590
3,6:53,2,10,ARI 33,21,24,Kurt Warner pass incomplete short right intended for Anquan Boldin (defended by Anthony Adams),0.590,-0.100
3,6:50,3,10,ARI 33,21,24,Kurt Warner pass complete short middle to Anquan Boldin for 19 yards (tackle by Mike Adams),-0.100,2.390
3,6:04,1,10,SFO 48,21,24,"Edgerrin James right tackle for 13 yards (tackle by Brandon Moore). Penalty on Anquan Boldin: Illegal Shift, 5 yards (no play)",2.390,2.060
3,5:40,1,15,ARI 47,21,24,Kurt Warner pass complete short middle to Adam Bergen for 11 yards (tackle by Manny Lawson and Shawntae Spencer),2.060,2.660
3,5:08,2,4,SFO 42,21,24,Edgerrin James left tackle for 6 yards (tackle by Walt Harris),2.660,3.180
3,4:25,1,10,SFO 36,21,24,Edgerrin James middle for 9 yards (tackle by Mike Adams),3.180,3.850
3,3:38,2,1,SFO 27,21,24,Kurt Warner pass complete short left to Larry Fitzgerald for 18 yards (tackle by Walt Harris),3.850,5.140
3,2:59,1,9,SFO 9,21,24,J.J. Arrington middle for 2 yards (tackle by Manny Lawson and Mike Adams),5.140,4.760
3,2:22,2,7,SFO 7,21,30,"Kurt Warner pass complete short middle to Adam Bergen for 7 yards, touchdown",4.760,7.000
3,,,,SFO 2,21,31,Neil Rackers kicks extra point good,0.000,0.000
3,,,,ARI 30,21,31,"Neil Rackers kicks off 71 yards, returned by Maurice Hicks for 24 yards (tackle by Marcel Shipp)",0.000,0.480
3,2:13,1,10,SFO 23,21,31,Alex Smith pass complete short right to Vernon Davis for 5 yards (tackle by Antrel Rolle and Orlando Huff),0.480,0.610
3,1:31,2,5,SFO 28,21,31,Frank Gore middle for 11 yards (tackle by Robert Griffith),0.610,1.530
3,0:54,1,10,SFO 39,21,31,"Penalty on Frank Gore: False Start, 5 yards (no play)",1.530,1.200
3,0:26,1,15,SFO 34,21,31,Alex Smith pass complete short middle to Frank Gore for 7 yards (tackle by Darryl Blackstock),1.200,1.260
Quarter,Time,Down,ToGo,Location,SFO,ARI,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,8,SFO 41,21,31,Alex Smith pass complete deep middle to Antonio Bryant for 25 yards (tackle by Gerald Hayes),1.260,3.310
4,14:14,1,10,ARI 34,21,31,Alex Smith pass complete short right to Michael Robinson for 9 yards (tackle by Antrel Rolle),3.310,3.990
4,13:35,2,1,ARI 25,21,31,Frank Gore left tackle for 1 yard (tackle by Orlando Huff),3.990,3.970
4,12:52,1,10,ARI 24,21,31,Alex Smith pass incomplete short left intended for Eric Johnson,3.970,3.430
4,12:46,2,10,ARI 24,21,31,Alex Smith pass complete short right to Frank Gore for 8 yards (tackle by Antrel Rolle and Darnell Dockett),3.430,3.950
4,12:08,,,,21,31,Timeout #1 by San Francisco 49ers,0.000,3.950
4,12:08,3,2,ARI 16,21,31,Alex Smith pass incomplete short left intended for Vernon Davis,3.950,2.500
4,12:04,4,2,ARI 16,21,31,Joe Nedney 34 yard field goal no good,2.500,-0.540
4,12:00,1,10,ARI 24,21,31,"Kurt Warner for no gain. Kurt Warner fumbles, recovered by Milford Brown at ARI-22",0.540,-0.270
4,11:19,2,12,ARI 22,21,31,Kurt Warner sacked by Bryant Young for -6 yards,-0.270,-2.050
4,10:45,3,18,ARI 16,21,31,Kurt Warner pass incomplete short right intended for Edgerrin James (defended by Walt Harris),-2.050,-2.390
4,10:41,4,18,ARI 16,21,31,"Scott Player punts 49 yards, returned by Arnaz Battle for 60 yards (tackle by Marcel Shipp)",-2.390,-6.060
4,10:21,1,5,ARI 5,21,31,Frank Gore left tackle for 1 yard (tackle by Gerald Hayes),6.060,5.340
4,9:41,2,4,ARI 4,21,31,Alex Smith pass complete short right to Chris Hetherington for no gain,5.340,4.490
4,9:01,3,4,ARI 4,21,31,Alex Smith pass incomplete short middle intended for Frank Gore,4.490,3.030
4,8:56,4,4,ARI 4,24,31,Joe Nedney 22 yard field goal good,3.030,3.000
4,,,,SFO 30,24,31,"Joe Nedney kicks off 63 yards, returned by J.J. Arrington for 13 yards (tackle by Keith Lewis)",0.000,0.280
4,8:47,1,10,ARI 20,24,31,Edgerrin James right tackle for 4 yards (tackle by Bryant Young and Derek Smith),0.280,0.270
4,8:07,2,6,ARI 24,24,31,Kurt Warner pass complete short right to Edgerrin James for 3 yards (tackle by Manny Lawson),0.270,-0.030
4,7:32,3,3,ARI 27,24,31,Edgerrin James left tackle for 10 yards (tackle by Derek Smith),-0.030,1.400
4,6:44,1,10,ARI 37,24,31,Edgerrin James middle for no gain (tackle by Marques Douglas),1.400,0.860
4,6:05,2,10,ARI 37,24,31,Kurt Warner pass incomplete short left intended for Bryant Johnson (defended by Sammy Davis),0.860,0.170
4,6:01,3,10,ARI 37,24,31,Kurt Warner pass complete deep right to Larry Fitzgerald for 28 yards (tackle by Jeff Ulbrich),0.170,3.250
4,5:15,1,10,SFO 35,24,31,Edgerrin James right tackle for 2 yards (tackle by Melvin Oliver),3.250,2.970
4,4:35,2,8,SFO 33,24,31,Edgerrin James right tackle for 3 yards (tackle by Derek Smith and Marques Douglas),2.970,2.680
4,3:52,3,5,SFO 30,24,31,Kurt Warner pass complete short middle to Anquan Boldin for 18 yards (tackle by Manny Lawson and Mark Roman),2.680,4.780
4,3:04,1,10,SFO 12,24,31,"Edgerrin James left end for 11 yards (tackle by Ronald Fields and Mike Adams). Penalty on Reggie Wells: Offensive Holding, 10 yards (no play)",4.780,4.110
4,2:55,1,20,SFO 22,24,31,J.J. Arrington right tackle for 9 yards (tackle by Derek Smith),4.110,3.940
4,2:48,,,,24,31,Timeout #2 by San Francisco 49ers,0.000,3.940
4,2:48,2,11,SFO 13,24,31,Edgerrin James right tackle for 4 yards (tackle by Melvin Oliver),3.940,3.700
4,2:00,3,7,SFO 9,24,31,Edgerrin James left end for -3 yards (tackle by Chad Williams),3.700,2.630
4,1:54,,,,24,31,Timeout #3 by San Francisco 49ers,0.000,2.630
4,1:54,4,10,SFO 12,24,34,Neil Rackers 30 yard field goal good,2.630,3.000
4,,,,ARI 30,24,34,"Neil Rackers kicks off 70 yards, returned by Maurice Hicks for 30 yards (tackle by Darryl Blackstock)",0.000,0.940
4,1:41,1,10,SFO 30,24,34,Alex Smith pass complete short right to Bryan Gilmore for 15 yards (tackle by Antrel Rolle),0.940,1.930
4,1:36,1,10,SFO 45,24,34,Alex Smith pass incomplete deep right intended for Antonio Bryant (defended by Antrel Rolle),1.930,1.380
4,1:29,2,10,SFO 45,24,34,Alex Smith pass complete short left to Vernon Davis for 2 yards (tackle by Eric Green),1.380,0.960
4,1:23,3,8,SFO 47,24,34,Alex Smith pass complete short left to Vernon Davis for -4 yards (tackle by Antonio Smith),0.960,-0.520
4,0:40,4,12,SFO 43,24,34,"Alex Smith pass complete deep left to Antonio Bryant for 46 yards (tackle by Eric Green). Penalty on Antonio Bryant: Taunting, 15 yards",-0.520,3.840
4,0:34,1,10,ARI 26,27,34,Joe Nedney 44 yard field goal good,3.840,3.000
4,,,,SFO 30,27,34,Joe Nedney kicks onside 9 yards (onside kick successful),0.000,1.530
4,0:31,,,,27,34,Timeout #1 by Arizona Cardinals,0.000,1.530
4,0:31,1,10,SFO 39,27,34,Alex Smith pass complete deep left to Antonio Bryant for 25 yards (tackle by Aaron Francisco),1.530,3.180
4,0:20,1,10,ARI 36,27,34,Alex Smith spiked the ball,3.180,2.640
4,0:14,2,10,ARI 36,27,34,Alex Smith pass incomplete deep middle intended for Antonio Bryant (defended by Aaron Francisco),2.640,1.950
4,0:06,3,10,ARI 36,27,34,Alex Smith pass incomplete deep middle intended for Bryan Gilmore (defended by Antrel Rolle),1.950,0.880
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
