Quarter,Time,Down,ToGo,Location,BAL,PIT,Detail,EPB,EPA
1,6:43,1,10,PIT 22,0,7,Kenneth Dixon right tackle for -1 yards (tackle by Javon Hargrave and Ryan Shazier),4.110,3.430
1,6:05,2,11,PIT 23,0,7,Joe Flacco pass incomplete deep left intended for Breshad Perriman (defended by Mike Mitchell),3.430,2.740
1,5:59,3,11,PIT 23,0,7,Joe Flacco pass incomplete short right intended for Kenneth Dixon,2.740,1.930
1,5:54,4,11,PIT 23,3,7,Justin Tucker 41 yard field goal good,1.930,3.000
1,5:50,,,BAL 35,3,7,"Justin Tucker kicks off 65 yards, touchback",0.000,-0.610
1,5:50,1,10,PIT 25,3,7,Le'Veon Bell left tackle for 6 yards (tackle by C.J. Mosley and Eric Weddle),0.610,0.870
1,5:11,2,4,PIT 31,3,7,Ben Roethlisberger pass incomplete,0.870,0.170
1,5:04,3,4,PIT 31,3,7,"Penalty on Le'Veon Bell: False Start, 5 yards (no play)",0.170,-0.490
1,5:04,3,9,PIT 26,3,7,"Ben Roethlisberger pass complete deep right to Antonio Brown for 68 yards (tackle by Lardarius Webb). Penalty on Antonio Brown: Offensive Pass Interference, 10 yards (no play)",-0.490,-2.140
1,4:36,3,19,PIT 16,3,7,Ben Roethlisberger pass complete short right to Eli Rogers for 16 yards (tackle by Lardarius Webb),-2.140,-1.240
1,4:01,4,3,PIT 32,3,7,"Jordan Berry punts 55 yards, returned by Michael Campanaro for 14 yards (tackle by Tyler Matakevich)",-1.240,-0.740
1,3:51,1,10,BAL 27,3,7,Joe Flacco pass complete short right to Darren Waller for 11 yards (tackle by Ross Cockrell),0.740,1.470
1,3:25,1,10,BAL 38,3,7,Terrance West left tackle for 3 yards (tackle by Lawrence Timmons),1.470,1.330
1,2:56,2,7,BAL 41,3,7,Michael Campanaro left end for 23 yards (tackle by Sean Davis),1.330,3.180
1,2:11,1,10,PIT 36,3,7,Terrance West middle for 4 yards (tackle by Leterrius Walton and Javon Hargrave),3.180,3.180
1,1:33,2,6,PIT 32,3,7,Joe Flacco pass complete short right to Kenneth Dixon for 1 yard (tackle by Leterrius Walton),3.180,2.610
1,0:51,3,5,PIT 31,3,7,"Joe Flacco pass complete short right to Kyle Juszczyk for no gain. Penalty on Ryan Shazier: Unnecessary Roughness, 15 yards (no play)",2.610,4.510
1,0:29,1,10,PIT 16,3,7,Terrance West right guard for -1 yards (tackle by James Harrison),4.510,3.770
Quarter,Time,Down,ToGo,Location,BAL,PIT,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,2,11,PIT 17,3,7,Joe Flacco sacked by Lawrence Timmons for -10 yards,3.770,1.820
2,14:16,3,21,PIT 27,3,7,Joe Flacco pass incomplete deep middle intended for Dennis Pitta,1.820,1.670
2,14:12,4,21,PIT 27,3,7,"Sam Koch for no gain. Morgan Cox fumbles, recovered by Ricky Wagner at PIT-30",1.670,-0.940
2,14:05,1,10,PIT 30,3,7,Le'Veon Bell right tackle for 9 yards (tackle by Brent Urban),0.940,1.610
2,13:30,2,1,PIT 39,3,7,Le'Veon Bell middle for 6 yards (tackle by Zach Orr),1.610,1.930
2,12:47,1,10,PIT 45,3,7,Le'Veon Bell middle for 1 yard (tackle by Zach Orr and Lawrence Guy),1.930,1.520
2,12:02,2,9,PIT 46,3,7,Ben Roethlisberger pass incomplete deep right intended for Le'Veon Bell,1.520,0.830
2,11:54,3,9,PIT 46,3,7,Ben Roethlisberger pass incomplete short middle intended for Xavier Grimble (defended by Zach Orr). Penalty on Antonio Brown: Illegal Shift (Declined),0.830,-0.320
2,11:49,4,9,PIT 46,3,7,"Jordan Berry punts 39 yards, fair catch by Michael Campanaro",-0.320,0.220
2,11:41,1,10,BAL 15,3,7,Joe Flacco pass complete short middle to Terrance West for 9 yards (tackle by Sean Davis),-0.220,0.620
2,11:07,2,1,BAL 24,3,7,Joe Flacco pass incomplete short right intended for Mike Wallace,0.620,-0.270
2,11:02,3,1,BAL 24,3,7,Terrance West middle for 7 yards (tackle by Artie Burns and Javon Hargrave),-0.270,1.000
2,10:24,1,10,BAL 31,3,7,Joe Flacco pass complete short right to Steve Smith for 9 yards (tackle by Bud Dupree),1.000,1.680
2,9:42,2,1,BAL 40,3,7,Kenneth Dixon right tackle for 17 yards (tackle by Ross Cockrell and Mike Mitchell),1.680,2.720
2,9:16,1,10,PIT 43,3,7,Kenneth Dixon left guard for 3 yards (tackle by Daniel McCullers and James Harrison),2.720,2.580
2,8:41,2,7,PIT 40,3,7,"Joe Flacco pass incomplete short middle intended for Darren Waller. Penalty on Nick Boyle: Offensive Holding, 10 yards (no play)",2.580,1.230
2,8:36,2,17,,3,7,Joe Flacco sacked by Bud Dupree for -6 yards,1.230,-0.230
2,7:49,3,23,BAL 44,3,7,Joe Flacco pass incomplete short left intended for Kyle Juszczyk,-0.230,-0.460
2,7:45,4,23,BAL 44,3,7,"Sam Koch punts 39 yards, out of bounds",-0.460,0.060
2,7:36,1,10,PIT 17,3,7,Ben Roethlisberger pass complete short right to Le'Veon Bell for 5 yards (tackle by Lardarius Webb),-0.060,0.210
2,7:04,2,5,PIT 22,3,7,Le'Veon Bell right guard for 3 yards (tackle by Matt Judon and Zach Orr),0.210,-0.240
2,6:23,3,2,PIT 25,3,7,Ben Roethlisberger pass complete short middle to Eli Rogers for 9 yards (tackle by Jerraud Powers),-0.240,1.200
2,5:47,1,10,PIT 34,3,7,Le'Veon Bell right end for 4 yards (tackle by Zach Orr),1.200,1.200
2,5:10,2,6,PIT 38,3,7,Ben Roethlisberger pass complete short right to Le'Veon Bell for 3 yards (tackle by C.J. Mosley and Lardarius Webb),1.200,0.890
2,4:27,3,3,PIT 41,3,7,Le'Veon Bell right tackle for -1 yards (tackle by C.J. Mosley),0.890,-0.720
2,3:52,4,4,PIT 40,3,7,"Jordan Berry punts 43 yards, returned by Michael Campanaro for 11 yards (tackle by Tyler Matakevich)",-0.720,-0.810
2,3:41,1,10,BAL 28,3,7,Joe Flacco pass complete short left to Terrance West for 3 yards (tackle by Artie Burns),0.810,0.670
2,3:04,2,7,BAL 31,3,7,Joe Flacco pass incomplete short right intended for Mike Wallace,0.670,-0.030
2,3:00,3,7,BAL 31,3,7,Joe Flacco pass complete short middle to Dennis Pitta for 17 yards (tackle by Ryan Shazier),-0.030,2.130
2,2:16,1,10,BAL 48,3,7,Terrance West left tackle for 3 yards (tackle by James Harrison),2.130,1.990
2,2:00,2,7,PIT 49,3,7,Joe Flacco pass complete short middle to Mike Wallace for 3 yards (tackle by Bud Dupree),1.990,1.680
2,1:23,3,4,PIT 46,3,7,"Kenneth Dixon right guard for 6 yards (tackle by Lawrence Timmons). Kenneth Dixon fumbles (forced by Lawrence Timmons), recovered by Kenneth Dixon at PIT-40",1.680,2.920
2,0:53,1,10,PIT 40,3,7,Joe Flacco pass complete short left to Breshad Perriman for 4 yards (tackle by Lawrence Timmons),2.920,0.000
2,0:48,,,,3,7,Timeout #1 by Baltimore Ravens,0.000,-2.910
2,0:48,2,6,PIT 36,3,7,Joe Flacco pass complete short right to Breshad Perriman for 13 yards,2.910,4.040
2,0:40,1,10,PIT 23,3,7,Joe Flacco pass complete short middle to Steve Smith for 4 yards (tackle by James Harrison and Ryan Shazier),4.040,0.000
2,0:33,,,,3,7,Timeout #2 by Baltimore Ravens,0.000,-4.050
2,0:33,2,6,PIT 19,3,7,Joe Flacco pass incomplete short middle intended for Dennis Pitta,4.050,3.340
2,0:29,3,6,PIT 19,3,7,Joe Flacco pass incomplete deep right intended for Dennis Pitta. Penalty on BAL: Illegal Formation (Declined),3.340,2.210
2,0:22,4,6,PIT 19,6,7,Justin Tucker 38 yard field goal good. Penalty on Artie Burns: Defensive Offside (Declined),2.210,3.000
2,0:18,,,BAL 35,6,7,"Justin Tucker kicks off 61 yards, returned by Cobi Hamilton for 20 yards (tackle by Kyle Juszczyk)",0.000,-0.540
2,0:12,1,10,PIT 24,6,7,Ben Roethlisberger kneels for -1 yards,0.540,-0.140
Quarter,Time,Down,ToGo,Location,BAL,PIT,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,BAL 35,6,7,"Justin Tucker kicks off 59 yards, returned by Cobi Hamilton for 19 yards (tackle by Nick Boyle)",0.000,-0.610
3,14:56,1,10,PIT 25,6,7,Ben Roethlisberger pass incomplete short middle intended for David Johnson is intercepted by Zach Orr at PIT-34 and returned for 14 yards,0.610,-4.240
3,14:47,1,10,PIT 20,6,7,Terrance West middle for 1 yard (tackle by Lawrence Timmons),4.240,3.820
3,14:14,2,9,PIT 19,6,7,Terrance West left tackle for 1 yard (tackle by Javon Hargrave and Leterrius Walton),3.820,3.220
3,13:32,3,8,PIT 18,12,7,"Joe Flacco pass complete deep middle to Steve Smith for 18 yards, touchdown",3.220,7.000
3,13:26,,,PIT 2,14,7,"Two Point Attempt: Joe Flacco pass complete to Steve Smith, conversion succeeds",0.000,1.000
3,13:26,,,BAL 35,14,7,"Justin Tucker kicks off 68 yards, returned by Fitzgerald Toussaint for 20 yards (tackle by Kamar Aiken)",0.000,0.060
3,13:21,1,10,PIT 17,14,7,Ben Roethlisberger pass complete short left to Antonio Brown for 8 yards (tackle by Jerraud Powers),-0.060,0.620
3,12:53,2,2,PIT 25,14,7,Le'Veon Bell right guard for 5 yards (tackle by Zach Orr),0.620,0.940
3,12:16,1,10,PIT 30,14,7,Le'Veon Bell middle for 5 yards (tackle by Eric Weddle),0.940,1.070
3,11:32,2,5,PIT 35,14,7,Ben Roethlisberger pass complete deep middle to Eli Rogers for 39 yards (tackle by Lardarius Webb),1.070,0.000
3,10:49,,,,14,7,Timeout #1 by Pittsburgh Steelers,0.000,-3.840
3,10:49,1,10,BAL 26,14,7,Ben Roethlisberger pass complete short left to Antonio Brown for 3 yards (tackle by Jerraud Powers),3.840,3.700
3,10:09,2,7,BAL 23,14,7,Ben Roethlisberger pass complete short left to Antonio Brown for 5 yards (tackle by Zach Orr),3.700,3.750
3,9:43,3,2,BAL 18,14,7,Ben Roethlisberger pass incomplete deep left intended for Antonio Brown,3.750,2.370
3,9:37,4,2,BAL 18,14,10,Chris Boswell 36 yard field goal good,2.370,3.000
3,9:35,,,PIT 35,14,10,"Chris Boswell kicks off 65 yards, touchback",0.000,-0.610
3,9:35,1,10,BAL 25,14,10,Kenneth Dixon right guard for 2 yards (tackle by Sean Davis),0.610,0.330
3,9:01,2,8,BAL 27,14,10,Joe Flacco pass complete short left to Dennis Pitta for 8 yards (tackle by James Harrison),0.330,1.270
3,8:20,1,10,BAL 35,14,10,Kenneth Dixon left guard for 3 yards (tackle by James Harrison),1.270,1.130
3,7:41,2,7,BAL 38,14,10,Joe Flacco pass complete short right to Dennis Pitta for 6 yards (tackle by William Gay and Bud Dupree),1.130,1.220
3,6:59,3,1,BAL 44,14,10,Kenneth Dixon middle for 8 yards (tackle by Mike Mitchell and Artie Burns),1.220,2.390
3,6:14,1,10,PIT 48,14,10,Joe Flacco pass complete short right to Terrance West for 16 yards (tackle by Sean Davis),2.390,3.450
3,5:41,1,10,PIT 32,14,10,Terrance West left guard for 6 yards (tackle by Ross Cockrell and Mike Mitchell),3.450,3.710
3,5:00,2,4,PIT 26,14,10,Kenneth Dixon right tackle for 4 yards (tackle by Ross Cockrell and Lawrence Timmons),3.710,4.110
3,4:13,1,10,PIT 22,14,10,"Kenneth Dixon right tackle for 14 yards (tackle by Mike Mitchell). Penalty on Jeremy Zuttah: Offensive Holding, 10 yards (no play)",4.110,3.450
3,3:33,1,20,PIT 32,14,10,Joe Flacco pass complete short right to Steve Smith for -2 yards (tackle by William Gay),3.450,1.940
3,2:51,2,22,PIT 34,14,10,Joe Flacco pass complete short left to Mike Wallace for 1 yard (tackle by James Harrison and Artie Burns),1.940,1.420
3,2:11,3,21,PIT 33,14,10,Joe Flacco pass complete short right to Dennis Pitta for 5 yards (tackle by William Gay),1.420,1.590
3,1:32,4,16,PIT 28,17,10,Justin Tucker 46 yard field goal good,1.590,3.000
3,1:28,,,BAL 35,17,10,"Justin Tucker kicks off 65 yards, touchback",0.000,-0.610
3,1:28,1,10,PIT 25,17,10,Le'Veon Bell middle for 4 yards (tackle by Brandon Williams),0.610,0.600
3,0:49,2,6,PIT 29,17,10,Ben Roethlisberger pass incomplete short right intended for Jesse James is intercepted by C.J. Mosley at PIT-39 and returned for 28 yards,0.600,-4.840
3,0:37,1,10,PIT 11,17,10,Terrance West left tackle for 2 yards (tackle by Ryan Shazier),4.840,4.510
Quarter,Time,Down,ToGo,Location,BAL,PIT,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,8,PIT 9,17,10,Joe Flacco pass complete short left to Nick Boyle for 5 yards (tackle by James Harrison and Ryan Shazier),4.510,4.670
4,14:27,3,3,PIT 4,17,10,Joe Flacco pass incomplete short right intended for Darren Waller (defended by Sean Davis),4.670,3.030
4,14:21,4,3,PIT 4,20,10,Justin Tucker 23 yard field goal good,3.030,3.000
4,14:18,,,BAL 35,20,10,"Justin Tucker kicks off 65 yards, touchback",0.000,-0.610
4,14:18,1,10,PIT 25,20,10,Le'Veon Bell middle for -2 yards (tackle by Brandon Williams),0.610,-0.210
4,13:41,2,12,PIT 23,20,10,Ben Roethlisberger pass complete short middle to Jesse James for 21 yards (tackle by Tavon Young),-0.210,1.860
4,13:02,1,10,PIT 44,20,10,Ben Roethlisberger pass complete short left to Antonio Brown for 6 yards (tackle by Shareece Wright),1.860,2.130
4,12:28,2,4,,20,10,"Ben Roethlisberger pass incomplete deep right intended for Demarcus Ayers. Penalty on Tavon Young: Defensive Pass Interference, 35 yards (no play)",2.130,4.580
4,12:21,1,10,BAL 15,20,10,Ben Roethlisberger pass complete short right to Antonio Brown for 8 yards (tackle by Lardarius Webb),4.580,5.410
4,11:48,2,2,BAL 7,20,16,"Le'Veon Bell left tackle for 7 yards, touchdown",5.410,7.000
4,11:41,,,BAL 15,20,17,Chris Boswell kicks extra point good,0.000,0.000
4,11:41,,,PIT 35,20,17,"Chris Boswell kicks off 55 yards, out of bounds",0.000,-1.600
4,11:41,1,10,BAL 40,20,17,Kenneth Dixon right tackle for 3 yards (tackle by Ross Cockrell),1.600,1.460
4,11:00,2,7,BAL 43,20,17,Kenneth Dixon right guard for 4 yards (tackle by James Harrison and William Gay),1.460,1.290
4,10:16,3,3,BAL 47,20,17,Joe Flacco pass incomplete short middle intended for Kamar Aiken (defended by Bud Dupree),1.290,-0.260
4,10:12,4,3,BAL 47,20,17,"Sam Koch punts 43 yards, fair catch by Antonio Brown",-0.260,0.380
4,10:05,1,10,PIT 10,20,17,Le'Veon Bell for 23 yards,-0.380,1.140
4,9:29,1,10,PIT 33,20,17,Ben Roethlisberger pass incomplete short left intended for Eli Rogers (defended by Eric Weddle),1.140,0.590
4,9:26,2,10,PIT 33,20,17,Le'Veon Bell right guard for 13 yards (tackle by Lardarius Webb),0.590,1.990
4,8:51,1,10,PIT 46,20,17,Ben Roethlisberger pass complete short middle to Antonio Brown for 21 yards (tackle by C.J. Mosley and Eric Weddle),1.990,3.380
4,8:08,1,10,BAL 33,20,17,Ben Roethlisberger pass complete short left to Antonio Brown for 26 yards (tackle by Shareece Wright and Lardarius Webb),3.380,5.600
4,7:27,1,7,BAL 7,20,23,"Ben Roethlisberger pass complete short right to Le'Veon Bell for 7 yards, touchdown",5.600,7.000
4,7:16,,,BAL 15,20,24,"Chris Boswell kicks extra point good. Penalty on Lawrence Guy: Leverage, 15 yards",0.000,0.000
4,7:16,,,,20,24,"Chris Boswell kicks off 50 yards, touchback",0.000,-0.610
4,7:16,1,10,BAL 25,20,24,Joe Flacco pass incomplete short left intended for Kenneth Dixon (defended by Sean Davis),0.610,0.060
4,7:10,2,10,BAL 25,20,24,Joe Flacco pass complete short right to Steve Smith for 4 yards (tackle by Ross Cockrell and William Gay),0.060,-0.100
4,6:30,3,6,BAL 29,20,24,Joe Flacco pass complete short middle to Dennis Pitta for 11 yards (tackle by Lawrence Timmons),-0.100,1.600
4,5:57,1,10,BAL 40,20,24,Joe Flacco pass complete short middle to Kyle Juszczyk for 4 yards (tackle by James Harrison and Lawrence Timmons),1.600,1.590
4,5:25,2,6,BAL 44,20,24,Kenneth Dixon middle for 4 yards (tackle by Ryan Shazier),1.590,0.000
4,4:44,,,,20,24,Timeout #1 by Baltimore Ravens,0.000,-1.420
4,4:44,3,2,BAL 48,20,24,Kenneth Dixon right tackle for 4 yards (tackle by James Harrison),1.420,2.390
4,4:11,1,10,PIT 48,20,24,Joe Flacco pass incomplete deep left intended for Kamar Aiken,2.390,1.850
4,4:07,2,10,PIT 48,20,24,Joe Flacco pass incomplete deep middle intended for Breshad Perriman,1.850,1.160
4,4:02,3,10,PIT 48,20,24,Joe Flacco pass complete short right to Breshad Perriman for 15 yards (tackle by Mike Mitchell and Ross Cockrell),1.160,3.380
4,3:30,1,10,PIT 33,20,24,Joe Flacco pass complete short left to Dennis Pitta for 9 yards (tackle by Lawrence Timmons and Sean Davis),3.380,4.050
4,2:48,2,1,PIT 24,20,24,Kyle Juszczyk left guard for 5 yards (tackle by Artie Burns and Ryan Shazier),4.050,4.310
4,2:05,1,10,PIT 19,20,24,Joe Flacco pass complete short middle to Kyle Juszczyk for 6 yards (tackle by Ryan Shazier),4.310,4.720
4,2:00,2,4,PIT 13,20,24,Joe Flacco pass complete short left to Dennis Pitta for 3 yards (tackle by William Gay and Sean Davis),4.720,4.690
4,1:25,3,1,PIT 10,26,24,"Kyle Juszczyk middle for 10 yards, touchdown",4.690,7.000
4,1:18,,,PIT 15,27,24,Justin Tucker kicks extra point good,0.000,0.000
4,1:18,,,BAL 35,27,24,"Justin Tucker kicks off 65 yards, touchback",0.000,-0.610
4,1:18,1,10,PIT 25,27,24,Ben Roethlisberger pass complete short right to Jesse James for 3 yards (tackle by Lardarius Webb),0.610,0.470
4,1:14,2,7,PIT 28,27,24,Ben Roethlisberger pass complete short left to Antonio Brown for 8 yards,0.470,1.330
4,1:09,1,10,PIT 36,27,24,Ben Roethlisberger pass complete deep middle to Jesse James for 16 yards (tackle by C.J. Mosley),1.330,0.000
4,1:02,,,,27,24,Timeout #2 by Pittsburgh Steelers,0.000,-2.390
4,1:02,1,10,BAL 48,27,24,Ben Roethlisberger pass complete short right to Demarcus Ayers for 9 yards (tackle by Tavon Young),2.390,3.060
4,0:57,2,1,BAL 39,27,24,Ben Roethlisberger pass complete deep right to Eli Rogers for 20 yards (tackle by Tavon Young),3.060,4.310
4,0:41,1,10,BAL 19,27,24,Ben Roethlisberger spiked the ball,4.310,3.750
4,0:41,2,10,BAL 19,27,24,Ben Roethlisberger pass complete short right to Cobi Hamilton for 6 yards (tackle by Zach Orr),3.750,0.000
4,0:32,,,,27,24,Timeout #3 by Pittsburgh Steelers,0.000,-3.960
4,0:32,3,4,BAL 13,27,24,Ben Roethlisberger pass complete short right to Jesse James for 9 yards (tackle by Zach Orr),3.960,6.280
4,0:14,1,4,BAL 4,27,24,Ben Roethlisberger spiked the ball,6.280,5.340
4,0:13,2,4,BAL 4,27,30,"Ben Roethlisberger pass complete short left to Antonio Brown for 4 yards, touchdown",5.340,7.000
4,0:09,,,BAL 15,27,30,"Chris Boswell kicks extra point no good, blocked by Tavon Young. Penalty on Tavon Young: Defensive Offside, 5 yards (no play)",0.000,-1.000
4,0:09,,,BAL 10,27,31,"Chris Boswell kicks extra point good. Penalty on Tavon Young: Defensive Offside, 5 yards",0.000,0.000
4,0:09,,,PIT 40,27,31,"Chris Boswell kicks off 60 yards, touchback",0.000,-0.610
4,0:09,1,10,BAL 25,27,31,Joe Flacco pass complete short middle to Dennis Pitta for 16 yards (tackle by William Gay and Jordan Dangerfield),0.610,0.000
4,0:04,,,,27,31,Timeout #2 by Baltimore Ravens,0.000,-1.660
4,0:04,1,10,BAL 41,27,31,Joe Flacco pass incomplete short middle intended for Mike Wallace is intercepted by Ryan Shazier at PIT-44,1.660,0.000
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
