Quarter,Time,Down,ToGo,Location,JAX,IND,Detail,EPB,EPA
2,13:16,1,10,IND 22,7,0,Edgerrin James left end for no gain (tackle by Deon Grant),0.410,-0.130
2,12:33,2,10,IND 22,7,0,Peyton Manning pass complete to Brandon Stokley for 16 yards (tackle by Mike Peterson),-0.130,1.470
2,11:47,1,10,IND 38,7,0,Peyton Manning pass complete to Brandon Stokley for 38 yards (tackle by Juran Bolden),1.470,3.970
2,10:58,1,10,JAX 24,7,0,Peyton Manning pass complete to Marvin Harrison for 8 yards (tackle by Juran Bolden),3.970,4.650
2,10:13,2,2,JAX 16,7,0,Edgerrin James left tackle for 9 yards (tackle by Deon Grant),4.650,5.600
2,9:29,1,7,JAX 7,7,6,"Peyton Manning pass complete to Marvin Harrison for 7 yards, touchdown",5.600,7.000
2,,,,JAX 2,7,7,Mike Vanderjagt kicks extra point good,0.000,0.000
2,,,,IND 30,7,7,"Mike Vanderjagt kicks off 56 yards, returned by Troy Edwards for 16 yards (tackle by Gilbert Gardner)",0.000,0.940
2,9:18,1,10,JAX 30,7,7,Byron Leftwich pass complete to Todd Yoder for 9 yards (tackle by Nick Harper),0.940,1.610
2,8:36,2,1,JAX 39,7,7,Greg Jones right tackle for 6 yards (tackle by Josh Williams),1.610,1.930
2,7:55,1,10,JAX 45,7,7,Byron Leftwich sacked by Dwight Freeney for -7 yards,1.930,0.440
2,7:21,2,17,JAX 38,7,7,Byron Leftwich pass complete to Troy Edwards for 6 yards (tackle by Joe Jefferson),0.440,0.560
2,6:34,3,11,JAX 44,7,7,Byron Leftwich pass complete to Fred Taylor for 31 yards (tackle by Idrees Bashir),0.560,3.910
2,5:52,1,10,IND 25,7,7,Greg Jones up the middle for 2 yards (tackle by David Thornton and Cato June),3.910,3.630
2,5:07,2,8,IND 23,7,7,Byron Leftwich pass complete to Reggie Williams for 6 yards (tackle by Nick Harper),3.630,3.850
2,4:21,3,2,IND 17,7,7,Byron Leftwich pass complete to Fred Taylor for 6 yards (tackle by Cato June),3.850,4.840
2,3:42,1,10,IND 11,7,7,Fred Taylor up the middle for 6 yards (tackle by Nick Harper),4.840,5.280
2,2:57,2,4,IND 5,7,7,"Penalty on Mike Compton: False Start, 5 yards (no play)",5.280,4.320
2,2:32,2,9,IND 10,7,7,"Byron Leftwich pass complete to Brian Jones for 6 yards (tackle by Bob Sanders). Penalty on Robert Mathis: Defensive Offside, 5 yards (no play)",4.320,5.280
2,2:13,2,4,IND 5,7,7,Fred Taylor left end for -3 yards (tackle by Raheem Brock and Joe Jefferson),5.280,3.760
2,2:00,3,7,IND 8,7,7,Byron Leftwich pass incomplete intended for Brian Jones,3.760,2.960
2,1:56,4,7,IND 8,10,7,Josh Scobee 26 yard field goal good,2.960,3.000
2,,,,JAX 30,10,7,"Josh Scobee kicks off 74 yards, touchback",0.000,0.280
2,1:52,1,10,IND 20,10,7,Peyton Manning sacked by Greg Favors for -9 yards,0.280,-1.440
2,1:45,,,,10,7,Timeout #1 by Indianapolis Colts,0.000,-1.440
2,1:45,2,19,IND 11,10,7,Peyton Manning pass complete to Edgerrin James for 12 yards (tackle by John Henderson),-1.440,-0.560
2,1:23,3,7,IND 23,10,7,Peyton Manning pass complete to Marcus Pollard for 13 yards (tackle by Mike Peterson),-0.560,1.330
2,1:05,1,10,IND 36,10,7,"Peyton Manning pass complete to Brandon Stokley for 14 yards (tackle by Mike Peterson). Penalty on Tarik Glenn: Offensive Holding, 10 yards (no play)",1.330,0.670
2,1:00,1,20,IND 26,10,7,Peyton Manning pass complete to Edgerrin James for 15 yards (tackle by Deke Cooper),0.670,1.470
2,0:40,2,5,IND 41,10,7,Peyton Manning pass complete to Marvin Harrison for 5 yards (tackle by Juran Bolden),1.470,1.990
2,0:32,,,,10,7,Timeout #2 by Indianapolis Colts,0.000,1.990
2,0:32,1,10,IND 46,10,7,Peyton Manning pass complete to Marvin Harrison for 11 yards,1.990,2.720
2,0:28,1,10,JAX 43,10,7,Peyton Manning pass complete to Marcus Pollard for 26 yards (tackle by Deke Cooper),2.720,4.440
2,0:20,,,,10,7,Timeout #3 by Indianapolis Colts,0.000,4.440
2,0:20,1,10,JAX 17,10,7,Peyton Manning pass incomplete intended for Marvin Harrison (defended by Juran Bolden),4.440,3.850
2,0:16,2,10,JAX 17,10,13,"Peyton Manning pass complete to Dallas Clark for 17 yards, touchdown",3.850,7.000
2,,,,JAX 2,10,14,Mike Vanderjagt kicks extra point good,0.000,0.000
2,,,,IND 30,10,14,"Mike Vanderjagt kicks off 38 yards, returned by Marc Edwards for 8 yards (tackle by Jim Nelson)",0.000,1.600
2,0:06,1,10,JAX 40,10,14,Fred Taylor up the middle for 9 yards (tackle by David Thornton),1.600,2.270
Quarter,Time,Down,ToGo,Location,JAX,IND,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,IND 30,10,14,"Mike Vanderjagt kicks off 66 yards, returned by Troy Edwards for 22 yards (tackle by Joe Jefferson)",0.000,0.670
3,14:53,1,10,JAX 26,10,14,Byron Leftwich pass incomplete intended for Reggie Williams,0.670,0.130
3,14:50,2,10,JAX 26,10,14,Byron Leftwich pass incomplete intended for Jimmy Smith is intercepted by Jason David at IND-41,0.130,-1.660
3,14:41,1,10,IND 41,10,14,Peyton Manning pass incomplete intended for Brandon Stokley (defended by Deon Grant),1.660,1.120
3,14:36,2,10,IND 41,10,14,Edgerrin James right end for -2 yards (tackle by Marcus Stroud),1.120,0.170
3,13:54,3,12,IND 39,10,14,Peyton Manning pass complete to Edgerrin James for 5 yards (tackle by Deke Cooper),0.170,-0.460
3,13:14,4,7,IND 44,10,14,Hunter Smith punts 49 yards,-0.460,0.380
3,13:06,1,10,JAX 7,10,14,Byron Leftwich pass complete to Marc Edwards for 4 yards (tackle by Idrees Bashir),-0.380,-0.490
3,12:29,2,6,JAX 11,10,14,Byron Leftwich pass complete to Jimmy Smith for 10 yards (tackle by Jason David),-0.490,0.340
3,11:51,1,10,JAX 21,10,14,Fred Taylor up the middle for 8 yards (tackle by Mike Doss and David Thornton),0.340,0.880
3,11:11,2,2,JAX 29,10,14,"Penalty on Marc Edwards: False Start, 5 yards (no play)",0.880,0.210
3,10:51,2,7,JAX 24,10,14,Byron Leftwich pass incomplete intended for Reggie Williams,0.210,-0.490
3,10:46,3,7,JAX 24,10,14,Byron Leftwich pass complete to Jimmy Smith for 65 yards (tackle by Mike Doss),-0.490,4.840
3,10:19,1,10,IND 11,10,14,LaBrandon Toefield up the middle for 4 yards (tackle by Cato June and Idrees Bashir),4.840,4.890
3,9:36,2,6,IND 7,10,14,Byron Leftwich pass incomplete intended for Brian Jones (defended by Raheem Brock),4.890,3.980
3,9:32,3,6,IND 7,10,14,Byron Leftwich pass complete to Todd Yoder for 5 yards (tackle by Cato June),3.980,3.250
3,8:46,4,1,IND 2,10,14,Penalty on Larry Tripplett: Defensive Delay of Game (no play),3.250,3.250
3,8:32,4,1,IND 2,10,14,"Byron Leftwich for no gain. Byron Leftwich fumbles, recovered by Josh Williams at IND-1 (tackle by Chris Naeole)",3.250,0.380
3,8:26,1,10,IND 1,10,14,Peyton Manning pass incomplete intended for Marvin Harrison,-0.380,-0.780
3,8:21,2,10,IND 1,10,14,Edgerrin James right tackle for 6 yards (tackle by Donovin Darius),-0.780,-0.720
3,7:42,3,4,IND 7,10,14,Peyton Manning pass incomplete intended for Brandon Stokley,-0.720,-2.490
3,7:37,4,4,IND 7,10,14,Hunter Smith punts 56 yards,-2.490,-1.400
3,7:22,1,10,JAX 37,10,14,Fred Taylor up the middle for 1 yard (tackle by Larry Tripplett and Josh Williams),1.400,0.990
3,6:40,2,9,JAX 38,10,14,Fred Taylor for 29 yards (tackle by Joe Jefferson),0.990,3.380
3,6:08,1,10,IND 33,10,14,Byron Leftwich pass complete to Kyle Brady for 21 yards (tackle by Joe Jefferson),3.380,4.780
3,5:20,1,10,IND 12,10,14,LaBrandon Toefield up the middle for 4 yards (tackle by Dwight Freeney),4.780,4.830
3,4:38,2,6,IND 8,10,14,Byron Leftwich pass complete to LaBrandon Toefield for 5 yards (tackle by Jim Nelson),4.830,5.060
3,3:58,3,1,IND 3,10,14,Fred Taylor up the middle for -1 yards (tackle by Nick Harper and Montae Reagor),5.060,3.040
3,3:17,4,2,IND 4,10,14,"Josh Scobee 22 yard field goal good. Penalty on Kyle Brady: Offensive Holding, 10 yards (no play)",3.040,2.510
3,3:15,4,12,IND 14,13,14,Josh Scobee 32 yard field goal good,2.510,3.000
3,,,,JAX 30,13,14,"Josh Scobee kicks off 63 yards, returned by Dominic Rhodes for 17 yards (tackle by Tommy Hendricks)",0.000,0.540
3,3:06,1,10,IND 24,13,14,"Peyton Manning pass complete to Dallas Clark for 3 yards. Dallas Clark fumbles, recovered by Donovin Darius at IND-28 (tackle by Dallas Clark)",0.540,-3.710
3,2:56,1,10,IND 28,13,14,Byron Leftwich pass complete to Troy Edwards for 9 yards (tackle by Nick Harper),3.710,4.420
3,2:11,2,1,IND 19,13,14,Byron Leftwich pass complete to Jimmy Smith for 6 yards (tackle by Jason David),4.420,4.710
3,1:29,1,10,IND 13,13,14,Greg Jones left tackle for 2 yards (tackle by Cato June and Nick Harper),4.710,4.390
3,0:44,2,8,IND 11,13,14,Byron Leftwich right end for 3 yards (tackle by David Thornton),4.390,4.100
Quarter,Time,Down,ToGo,Location,JAX,IND,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,3,5,IND 8,13,14,Byron Leftwich pass incomplete intended for Fred Taylor (defended by Montae Reagor),4.100,2.970
4,14:56,4,5,IND 8,16,14,Josh Scobee 26 yard field goal good,2.970,3.000
4,,,,JAX 30,16,14,"Josh Scobee kicks off 62 yards, returned by James Mungro for 15 yards (tackle by Todd Yoder)",0.000,0.480
4,14:47,1,10,IND 23,16,14,Peyton Manning pass complete to Edgerrin James for 9 yards (tackle by Akin Ayodele),0.480,1.150
4,14:14,2,1,IND 32,16,14,Edgerrin James up the middle for 8 yards (tackle by Donovin Darius),1.150,1.600
4,13:37,1,10,IND 40,16,14,Peyton Manning pass incomplete,1.600,1.050
4,13:29,2,10,IND 40,16,14,Edgerrin James left tackle for 12 yards (tackle by Juran Bolden and Deon Grant),1.050,2.390
4,12:43,1,10,JAX 48,16,14,Peyton Manning pass complete to Brandon Stokley for 20 yards (tackle by Deon Grant),2.390,3.710
4,12:06,1,10,JAX 28,16,14,Edgerrin James right tackle for 6 yards (tackle by Donovin Darius),3.710,3.980
4,11:21,2,4,JAX 22,16,14,Peyton Manning pass complete to Brandon Stokley for 13 yards,3.980,5.140
4,10:40,1,9,JAX 9,16,14,"Penalty on Marvin Harrison: Illegal Touch Pass, 5 yards (no play)",5.140,4.440
,,,,,,,"JAX challenged the ruling, and the original play was overturned.",,
4,10:31,1,14,JAX 14,16,14,Peyton Manning pass incomplete intended for Marvin Harrison,4.440,3.580
4,10:28,2,14,JAX 14,16,14,Peyton Manning pass complete to Edgerrin James for 7 yards (tackle by Dewayne Washington),3.580,3.810
4,9:46,3,7,JAX 7,16,14,Peyton Manning pass incomplete intended for Marcus Pollard,3.810,2.970
4,9:41,4,7,JAX 7,16,14,"Mike Vanderjagt 24 yard field goal good. Penalty on Marcus Pollard: Tripping, 10 yards (no play)",2.970,2.310
4,9:37,4,17,JAX 17,16,17,Mike Vanderjagt 34 yard field goal good,2.310,3.000
4,,,,IND 30,16,17,"Mike Vanderjagt kicks off 53 yards, returned by Kyle Brady for 15 yards (tackle by Gary Brackett)",0.000,1.070
4,9:27,1,10,JAX 32,16,17,Byron Leftwich pass complete to Troy Edwards for 17 yards (tackle by Jason David),1.070,2.190
4,8:46,1,10,JAX 49,16,17,Fred Taylor up the middle for 4 yards (tackle by Rob Morris),2.190,2.190
4,8:05,2,6,IND 47,16,17,"Byron Leftwich pass incomplete intended for Jimmy Smith. Penalty on Josh Williams: Defensive Offside, 5 yards (no play)",2.190,2.860
4,7:45,2,1,IND 42,16,17,Fred Taylor right end for 15 yards (tackle by Mike Doss and Idrees Bashir),2.860,3.780
4,7:04,1,10,IND 27,16,17,Fred Taylor up the middle for 2 yards (tackle by David Thornton),3.780,3.500
4,6:20,2,8,IND 25,22,17,"Byron Leftwich pass complete to Jimmy Smith for 25 yards, touchdown",3.500,7.000
4,,,,,24,17,"Two Point Attempt: Byron Leftwich pass complete to Ernest Wilford, conversion succeeds",1.000,1.000
4,,,,JAX 30,24,17,"Josh Scobee kicks off 67 yards, returned by Dominic Rhodes for 15 yards (tackle by Greg Jones)",0.000,0.040
4,6:08,1,10,IND 18,24,17,Edgerrin James up the middle for 4 yards (tackle by John Henderson),0.040,0.140
4,5:40,2,6,IND 22,24,17,"Peyton Manning pass incomplete intended for Marvin Harrison. Penalty on Greg Favors: Defensive Offside, 5 yards (no play)",0.140,0.820
4,5:33,2,1,IND 27,24,17,Edgerrin James up the middle for 15 yards (tackle by Deon Grant and Donovin Darius),0.820,1.730
4,5:04,1,10,IND 42,24,17,Edgerrin James up the middle for 3 yards (tackle by Rashean Mathis),1.730,1.590
4,4:34,2,7,IND 45,24,17,Peyton Manning pass incomplete intended for Brandon Stokley (defended by John Henderson),1.590,0.890
4,4:30,3,7,IND 45,24,17,Peyton Manning pass complete to Dallas Clark for 16 yards (tackle by Donovin Darius),0.890,2.980
4,3:59,1,10,JAX 39,24,23,"Peyton Manning pass complete to Marvin Harrison for 39 yards, touchdown",2.980,7.000
4,,,,JAX 2,24,24,Mike Vanderjagt kicks extra point good,0.000,0.000
4,,,,IND 30,24,24,"Mike Vanderjagt kicks off 62 yards, returned by Troy Edwards for 27 yards (tackle by Von Hutchins)",0.000,1.270
4,3:47,1,10,JAX 35,24,24,Byron Leftwich pass complete to Fred Taylor for 11 yards (tackle by Mike Doss),1.270,1.990
4,3:07,1,10,JAX 46,24,24,Byron Leftwich pass complete to Todd Yoder for 12 yards (tackle by Mike Doss),1.990,2.790
4,2:22,1,10,IND 42,24,24,Fred Taylor up the middle for 4 yards (tackle by Josh Williams),2.790,2.780
4,2:00,2,6,IND 38,24,24,Byron Leftwich sacked by Dwight Freeney for -1 yards,2.780,1.950
4,1:45,,,,24,24,Timeout #1 by Indianapolis Colts,0.000,1.950
4,1:45,3,7,IND 39,24,24,Byron Leftwich pass complete to Ernest Wilford for 9 yards (tackle by Nick Harper),1.950,3.580
4,1:04,1,10,IND 30,24,24,Byron Leftwich pass incomplete intended for Fred Taylor,3.580,3.030
4,0:59,,,,24,24,Timeout #1 by Jacksonville Jaguars,0.000,3.030
4,0:59,2,10,IND 30,24,24,Fred Taylor up the middle for 1 yard (tackle by Jim Nelson),3.030,2.480
4,0:51,,,,24,24,Timeout #2 by Indianapolis Colts,0.000,2.480
4,0:51,3,9,IND 29,24,24,Byron Leftwich sacked by Robert Mathis for -6 yards,2.480,0.970
4,0:43,,,,24,24,Timeout #3 by Indianapolis Colts,0.000,0.970
4,0:43,4,15,IND 35,27,24,Josh Scobee 53 yard field goal good,0.970,3.000
4,,,,JAX 30,27,24,"Josh Scobee kicks off 70 yards, returned by Dominic Rhodes for 16 yards (tackle by Tommy Hendricks)",0.000,-0.140
4,0:33,1,10,IND 16,27,24,"Penalty on Marcus Pollard: False Start, 5 yards (no play)",-0.140,-0.540
4,0:33,1,15,IND 11,27,24,Peyton Manning pass complete to Marcus Pollard for 13 yards (tackle by Mike Peterson),-0.540,0.550
4,0:20,2,2,IND 24,27,24,Peyton Manning spiked the ball,0.550,-0.320
4,0:20,3,2,IND 24,27,24,Peyton Manning pass complete to Reggie Wayne for 13 yards (tackle by Dewayne Washington),-0.320,1.400
4,0:06,1,10,IND 37,27,24,Peyton Manning spiked the ball,1.400,0.860
4,0:06,2,10,IND 37,27,24,Peyton Manning pass complete to Brandon Stokley for 12 yards (tackle by Dewayne Washington),0.860,2.190
4,0:01,1,10,IND 49,27,24,"Peyton Manning pass incomplete intended for Jeff Saturday. Penalty on Jeff Saturday: Illegal Forward Pass (Declined), Penalty on Jeff Saturday: Illegal Touch Pass (Declined), Penalty on Tarik Glenn: Offensive Holding (Declined)",2.190,1.650
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
