Quarter,Time,Down,ToGo,Location,IND,JAX,Detail,EPB,EPA
2,15:00,2,9,JAX 23,7,0,"David Garrard pass incomplete short right intended for Reggie Williams. Penalty on Kelvin Hayden: Defensive Pass Interference, 7 yards (no play)",0.000,0.940
2,14:55,1,10,JAX 30,7,0,David Garrard pass complete deep middle to Greg Estandia for 22 yards (tackle by Bob Sanders),0.940,2.390
2,14:11,1,10,IND 48,7,0,Maurice Jones-Drew up the middle for 5 yards (tackle by Josh Thomas and Tyjuan Hagler),2.390,2.520
2,13:25,2,5,IND 43,7,0,Maurice Jones-Drew up the middle for no gain (tackle by Bob Sanders),2.520,1.820
2,12:44,3,5,IND 43,7,0,David Garrard pass complete short right to Dennis Northcutt for 6 yards (tackle by Kelvin Hayden),1.820,3.120
2,12:10,1,10,IND 37,7,0,David Garrard sacked by Edward Johnson for -6 yards,3.120,1.760
2,11:42,,,,7,0,Timeout #2 by Jacksonville Jaguars,0.000,1.760
2,11:42,2,16,IND 43,7,0,Quinn Gray pass complete short right to Fred Taylor for -2 yards (tackle by Gary Brackett),1.760,0.830
2,11:02,3,18,IND 45,7,0,Quinn Gray pass incomplete deep middle intended for Dennis Northcutt is intercepted by Bob Sanders at IND-21 and returned for 3 yards (tackle by Maurice Jones-Drew),0.830,-0.540
2,10:51,1,10,IND 24,7,0,Joseph Addai up the middle for 1 yard (tackle by Clint Ingram),0.540,0.130
2,10:16,2,9,IND 25,7,0,Peyton Manning pass complete short left to Reggie Wayne for 13 yards,0.130,1.470
2,9:47,1,10,IND 38,7,0,Joseph Addai up the middle for 3 yards (tackle by Clint Ingram),1.470,1.330
2,9:47,2,7,IND 41,7,0,"Penalty on Ben Utecht: False Start, 5 yards (no play)",1.330,0.650
2,9:02,2,12,IND 36,7,0,Peyton Manning pass complete short right to Dallas Clark for 11 yards (tackle by Daryl Smith),0.650,1.420
2,8:19,3,1,IND 47,7,0,Kenton Keith up the middle for 1 yard (tackle by Tony McDaniel),1.420,2.130
2,7:45,1,10,IND 48,7,0,Peyton Manning pass complete short right to Kenton Keith for 7 yards (tackle by Rashean Mathis),2.130,2.530
2,7:02,2,3,JAX 45,7,0,Kenton Keith up the middle for 4 yards (tackle by Mike Peterson and Daryl Smith),2.530,2.850
2,6:23,1,10,JAX 41,7,0,Peyton Manning pass incomplete short left intended for Dallas Clark,2.850,2.310
2,6:20,2,10,JAX 41,7,0,Peyton Manning pass complete deep left to Reggie Wayne for 31 yards,2.310,4.910
2,5:57,1,10,JAX 10,7,0,Joseph Addai left end for 9 yards (tackle by Marcus Stroud),4.910,5.910
2,5:27,2,1,JAX 1,13,0,"Peyton Manning up the middle for 1 yard, touchdown",5.910,7.000
2,,,,JAX 2,14,0,Adam Vinatieri kicks extra point good,0.000,0.000
2,,,,IND 30,14,0,"Adam Vinatieri kicks off 72 yards, returned by Maurice Jones-Drew for 25 yards (tackle by Darrell Reid)",0.000,0.480
2,5:18,1,10,JAX 23,14,0,Fred Taylor left end for 17 yards (tackle by Bob Sanders and Antoine Bethea),0.480,1.600
2,4:43,1,10,JAX 40,14,0,Fred Taylor up the middle for 3 yards (tackle by Gary Brackett),1.600,1.460
2,4:07,2,7,JAX 43,14,0,Fred Taylor up the middle for 1 yard (tackle by Edward Johnson),1.460,0.890
2,3:27,3,6,JAX 44,14,0,David Garrard pass complete short left to Marcedes Lewis for 5 yards (tackle by Tim Jennings),0.890,-0.130
2,2:55,,,,14,0,Timeout #1 by Indianapolis Colts,0.000,-0.130
2,2:54,4,1,JAX 49,14,0,Maurice Jones-Drew left end for -1 yards (tackle by Bob Sanders and Darrell Reid),-0.130,-2.390
2,2:49,1,10,JAX 48,14,0,"Penalty on Ryan Diem: False Start, 5 yards (no play)",2.390,2.060
2,2:49,1,15,IND 47,14,0,Peyton Manning pass incomplete short left intended for Reggie Wayne,2.060,1.170
2,2:45,2,15,IND 47,14,0,"Peyton Manning pass complete short left to Joseph Addai for -5 yards (tackle by John Henderson). Penalty on Marcus Stroud: Face Mask (15 Yards), 15 yards",1.170,2.720
2,2:22,1,10,JAX 43,14,0,Peyton Manning pass incomplete short left intended for Reggie Wayne,2.720,2.180
2,2:17,2,10,JAX 43,14,0,Joseph Addai up the middle for 3 yards (tackle by Daryl Smith and Mike Peterson),2.180,1.880
2,2:00,3,7,JAX 40,14,0,Peyton Manning pass complete short middle to Reggie Wayne for 11 yards (tackle by Reggie Nelson),1.880,3.640
2,1:33,1,10,JAX 29,14,0,Peyton Manning pass complete short right to Joseph Addai for 8 yards (tackle by Mike Peterson),3.640,4.180
2,1:13,2,2,JAX 21,14,0,Kenton Keith right end for 3 yards (tackle by Rashean Mathis),4.180,4.370
2,0:46,1,10,JAX 18,14,0,Peyton Manning pass incomplete deep middle intended for Reggie Wayne,4.370,3.800
2,0:41,2,10,JAX 18,14,0,Peyton Manning pass incomplete short right intended for Marvin Harrison (defended by Rashean Mathis),3.800,3.050
2,0:37,3,10,JAX 18,14,0,Peyton Manning pass incomplete short right intended for Kenton Keith,3.050,2.250
2,0:34,4,10,JAX 18,17,0,Adam Vinatieri 36 yard field goal good,2.250,3.000
2,,,,IND 30,17,0,"Adam Vinatieri kicks off 75 yards, touchback",0.000,0.280
2,0:29,1,10,JAX 20,17,0,David Garrard pass complete short right to Maurice Jones-Drew for 5 yards (tackle by Marlin Jackson),0.280,0.410
Quarter,Time,Down,ToGo,Location,IND,JAX,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,IND 30,17,0,"Adam Vinatieri kicks off 75 yards, returned by Maurice Jones-Drew for 65 yards (tackle by Tim Jennings)",0.000,2.920
3,14:51,1,10,IND 40,17,0,Fred Taylor left end for 4 yards (tackle by Freddie Keiaho),2.920,2.910
3,14:17,2,6,IND 36,17,0,Fred Taylor up the middle for 5 yards (tackle by Josh Thomas),2.910,2.870
3,13:44,3,1,IND 31,17,0,Maurice Jones-Drew up the middle for 6 yards (tackle by Freddie Keiaho),2.870,3.910
3,13:13,1,10,IND 25,17,0,Fred Taylor up the middle for 3 yards (tackle by Antoine Bethea),3.910,3.770
3,12:36,2,7,IND 22,17,0,"Fred Taylor right end for no gain (tackle by Dwight Freeney). Fred Taylor fumbles (forced by Dwight Freeney), recovered by Chris Naeole at IND-21 and returned for 2 yards",3.770,3.490
3,11:53,3,4,IND 19,17,0,Quinn Gray up the middle for 4 yards (tackle by Freddie Keiaho),3.490,4.580
3,11:21,1,10,IND 15,17,0,Maurice Jones-Drew left end for 9 yards (tackle by Bob Sanders and Freddie Keiaho),4.580,5.600
3,10:52,2,1,IND 6,17,0,Greg Jones up the middle for 2 yards (tackle by Antoine Bethea and Freddie Keiaho),5.600,6.280
3,10:12,1,4,IND 4,17,0,Maurice Jones-Drew up the middle for 3 yards (tackle by Freddie Keiaho),6.280,5.910
3,9:34,2,1,IND 1,17,6,"Maurice Jones-Drew up the middle for 1 yard, touchdown",5.910,7.000
,,,,,,,"IND challenged the runner broke the plane ruling, and the play was upheld.",,
3,,,,IND 2,17,7,John Carney kicks extra point good,0.000,0.000
3,,,,JAX 30,17,7,"John Carney kicks off 65 yards, returned by T.J. Rushing for 18 yards (tackle by Chad Nkang)",0.000,0.480
3,9:18,1,10,IND 23,17,7,Peyton Manning pass complete short left to Kenton Keith for 9 yards (tackle by Brian Williams),0.480,1.150
3,8:43,2,1,IND 32,17,7,Kenton Keith left end for 4 yards (tackle by Mike Peterson),1.150,1.330
3,8:13,1,10,IND 36,17,7,Kenton Keith up the middle for 4 yards (tackle by Paul Spicer),1.330,1.330
3,7:42,2,6,IND 40,17,7,Peyton Manning pass complete to Marvin Harrison for 1 yard (tackle by Rashean Mathis),1.330,0.760
3,7:42,3,5,IND 41,17,7,"Penalty on Marcus Stroud: Neutral Zone Infraction, 5 yards (no play)",0.760,1.990
3,7:03,1,10,IND 46,17,7,"Peyton Manning sacked by Paul Spicer for -8 yards. Peyton Manning fumbles (forced by Paul Spicer), recovered by Charlie Johnson at IND-38",1.990,0.370
3,6:13,2,18,IND 38,17,7,Peyton Manning pass complete short middle to Dallas Clark for 11 yards (tackle by Terry Cousin),0.370,1.160
3,5:28,3,7,IND 49,17,7,Peyton Manning pass complete short left to Joseph Addai for 4 yards (tackle by Sammy Knight),1.160,0.130
3,4:55,4,3,JAX 47,17,7,Hunter Smith punts 43 yards,0.130,0.380
3,4:45,1,10,JAX 4,17,7,Quinn Gray pass incomplete short left intended for John Broussard (defended by Kelvin Hayden),-0.380,-0.780
3,4:39,2,10,JAX 4,19,7,"Quinn Gray sacked by Dwight Freeney for -4 yards, safety",-0.780,-2.000
3,,,,JAX 20,,,"Adam Podlesh kicks off 54 yards, returned by T.J. Rushing for 18 yards (tackle by Brian Iwuh)",,
3,4:31,1,10,IND 44,19,7,Joseph Addai left end for 13 yards (tackle by Tony McDaniel),1.860,2.720
3,3:58,1,10,JAX 43,19,7,Joseph Addai left end for 4 yards (tackle by Reggie Hayward),2.720,2.720
3,3:12,2,6,JAX 39,19,7,Kenton Keith up the middle for 7 yards (tackle by Mike Peterson),2.720,3.450
3,2:33,1,10,JAX 32,19,7,Kenton Keith left end for 3 yards (tackle by Mike Peterson),3.450,3.310
3,1:52,2,7,JAX 29,19,7,Peyton Manning pass incomplete short middle intended for Bryan Fletcher (defended by John Henderson),3.310,2.610
3,1:47,3,7,JAX 29,19,7,Peyton Manning pass complete short middle to Dallas Clark for 9 yards (tackle by Sammy Knight),2.610,4.240
3,1:05,1,10,JAX 20,19,7,Peyton Manning sacked by Paul Spicer for -8 yards,4.240,2.610
3,0:29,2,18,JAX 28,19,7,Peyton Manning pass incomplete short left intended for Kenton Keith,2.610,1.950
3,0:23,3,18,JAX 28,19,7,Peyton Manning pass complete deep middle to Reggie Wayne for 22 yards (tackle by Sammy Knight),1.950,5.830
Quarter,Time,Down,ToGo,Location,IND,JAX,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,6,JAX 6,19,7,Peyton Manning pass incomplete short middle intended for Dallas Clark (defended by Sammy Knight),5.830,4.950
4,14:56,2,6,JAX 6,19,7,Joseph Addai up the middle for 3 yards (tackle by Sammy Knight),4.950,4.720
4,14:19,3,3,JAX 3,19,7,Joseph Addai up the middle for 2 yards (tackle by John Henderson),4.720,3.550
4,13:38,4,1,JAX 1,22,7,Adam Vinatieri 20 yard field goal good,3.550,3.000
4,,,,IND 30,22,7,"Adam Vinatieri kicks off 67 yards, returned by Maurice Jones-Drew for 19 yards (tackle by Luke Lawton)",0.000,0.410
4,13:29,1,10,JAX 22,22,7,Fred Taylor up the middle for no gain (tackle by Gary Brackett),0.410,-0.130
4,12:54,2,10,JAX 22,22,7,Quinn Gray pass complete short middle to Marcedes Lewis for 8 yards (tackle by Freddie Keiaho),-0.130,0.230
4,12:18,3,2,JAX 30,22,7,Maurice Jones-Drew left end for 7 yards (tackle by Kelvin Hayden),0.230,1.400
4,11:55,1,10,JAX 37,22,7,Fred Taylor up the middle for 4 yards (tackle by Tyjuan Hagler),1.400,1.400
4,11:22,2,6,JAX 41,22,7,Quinn Gray pass complete short right to Ernest Wilford for 8 yards (tackle by Tyjuan Hagler),1.400,2.190
4,10:56,1,10,JAX 49,22,7,Quinn Gray pass incomplete deep right intended for John Broussard is intercepted by Kelvin Hayden at IND-21,2.190,-0.340
4,10:48,1,10,IND 21,22,7,Joseph Addai up the middle for 11 yards (tackle by Derek Landri),0.340,1.070
4,10:01,1,10,IND 32,22,7,Joseph Addai right end for 2 yards (tackle by Marcus Stroud),1.070,0.800
4,9:17,2,8,IND 34,22,7,Joseph Addai left end for 1 yard (tackle by Brian Williams),0.800,0.230
4,8:32,3,7,IND 35,22,7,Peyton Manning pass complete deep middle to Reggie Wayne for 17 yards (tackle by Reggie Nelson),0.230,2.390
4,7:46,1,10,JAX 48,22,7,Kenton Keith up the middle for 1 yard (tackle by Reggie Hayward),2.390,1.980
4,7:02,2,9,JAX 47,22,7,Kenton Keith right tackle for 2 yards (tackle by Derek Landri and Daryl Smith),1.980,1.550
4,6:16,3,7,JAX 45,22,7,Peyton Manning pass incomplete short left intended for Ben Utecht is intercepted by Brian Williams at JAX-38 and returned for 4 yards (tackle by Ben Utecht),1.550,-1.730
4,6:09,1,10,JAX 42,22,7,Quinn Gray pass complete short right to George Wrighster for 5 yards (tackle by Tyjuan Hagler),1.730,1.860
4,5:51,2,5,JAX 47,22,7,Maurice Jones-Drew up the middle for 7 yards (tackle by Tyjuan Hagler),1.860,2.520
4,5:24,1,10,IND 46,22,7,Quinn Gray pass incomplete short middle intended for George Wrighster (defended by Marlin Jackson),2.520,1.980
4,5:19,2,10,IND 46,22,7,Quinn Gray pass incomplete short middle intended for Dennis Northcutt,1.980,1.290
4,5:15,3,10,IND 46,22,7,Quinn Gray pass incomplete short right intended for Ernest Wilford,1.290,0.200
4,5:10,4,10,IND 46,22,7,Quinn Gray pass incomplete short middle intended for Marcedes Lewis (defended by Gary Brackett),0.200,-1.990
4,5:04,1,10,IND 46,22,7,Kenton Keith up the middle for 13 yards (tackle by Reggie Nelson),1.990,2.850
4,4:19,1,10,JAX 41,22,7,Kenton Keith up the middle for 3 yards (tackle by Reggie Hayward),2.850,2.710
4,4:12,,,,22,7,Timeout #1 by Jacksonville Jaguars,0.000,2.710
4,4:12,2,7,JAX 38,22,7,Kenton Keith left end for 3 yards (tackle by Paul Spicer),2.710,2.410
4,4:05,,,,22,7,Timeout #2 by Jacksonville Jaguars,0.000,2.410
4,4:05,3,4,JAX 35,28,7,"Peyton Manning pass complete deep right to Dallas Clark for 35 yards, touchdown",2.410,7.000
4,,,,JAX 2,29,7,Adam Vinatieri kicks extra point good,0.000,0.000
4,,,,IND 30,29,7,"Adam Vinatieri kicks off 40 yards, returned by George Wrighster for 6 yards (tackle by Rocky Boiman)",0.000,1.330
4,3:54,1,10,JAX 36,29,7,Quinn Gray pass incomplete short middle intended for Maurice Jones-Drew,1.330,0.790
4,3:47,2,10,JAX 36,29,7,Maurice Jones-Drew up the middle for 12 yards (tackle by Kelvin Hayden),0.790,2.130
4,3:16,1,10,JAX 48,29,7,Quinn Gray pass incomplete deep left intended for Reggie Williams,2.130,1.580
4,3:11,2,10,JAX 48,29,7,Quinn Gray pass complete short left to Maurice Jones-Drew for 7 yards (tackle by Marlin Jackson),1.580,1.820
4,2:42,3,3,IND 45,29,7,Quinn Gray pass complete to Ernest Wilford for 6 yards (tackle by Tim Jennings),1.820,2.980
4,2:39,1,10,IND 39,29,7,Quinn Gray pass incomplete deep middle intended for Greg Estandia,2.980,2.440
4,2:33,2,10,IND 39,29,7,Quinn Gray pass complete short left to Dennis Northcutt for 8 yards (tackle by Marlin Jackson),2.440,2.810
4,2:27,3,2,IND 31,29,7,Quinn Gray pass incomplete deep right intended for John Broussard,2.810,1.400
4,2:20,4,2,IND 31,29,7,Quinn Gray pass complete short right to Ernest Wilford for 11 yards (tackle by Dante Hughes),1.400,4.240
4,2:14,1,10,IND 20,29,7,Quinn Gray up the middle for 4 yards (tackle by Dwight Freeney),4.240,4.280
4,2:00,2,6,IND 16,29,7,Maurice Jones-Drew up the middle for 1 yard (tackle by Edward Johnson),4.280,3.700
4,1:38,3,5,IND 15,29,7,Quinn Gray pass incomplete short left intended for Ernest Wilford,3.700,2.490
4,1:33,4,5,IND 15,29,7,Quinn Gray pass complete short left to Maurice Jones-Drew for 5 yards (tackle by Kelvin Hayden),2.490,4.910
4,1:01,,,,29,7,Timeout #3 by Jacksonville Jaguars,0.000,4.910
4,1:01,1,10,IND 10,29,7,Quinn Gray pass incomplete short right intended for Dennis Northcutt,4.910,4.190
4,0:55,2,10,IND 10,29,7,Quinn Gray pass incomplete short right intended for Reggie Williams,4.190,3.130
4,0:50,3,10,IND 10,29,7,Quinn Gray pass incomplete short middle intended for Greg Estandia,3.130,2.760
4,0:44,4,10,IND 10,29,7,"Quinn Gray sacked by Dwight Freeney for -9 yards. Quinn Gray fumbles (forced by Dwight Freeney), recovered by Raheem Brock at IND-19 (tackle by Quinn Gray)",2.760,-0.150
4,0:36,1,10,IND 19,29,7,Peyton Manning kneels for -1 yards,0.150,-0.560
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
