Quarter,Time,Down,ToGo,Location,ARI,SEA,Detail,EPB,EPA
2,13:25,2,10,ARI 39,7,7,David Johnson left guard for 1 yard (tackle by Poona Ford),0.990,0.430
2,12:52,3,9,ARI 40,7,7,Kyler Murray pass complete short right to Maxx Williams for 8 yards (tackle by Ugochukwu Amadi and Akeem King),0.430,-0.190
2,12:13,4,1,ARI 48,7,7,Andy Lee punts 21 yards out of bounds,-0.190,-1.000
2,12:06,1,10,SEA 31,7,7,Russell Wilson pass incomplete short left,1.000,0.460
2,12:02,2,10,SEA 31,7,7,Russell Wilson pass incomplete deep right,0.460,-0.230
2,11:55,3,10,SEA 31,7,7,"Penalty on Germain Ifedi: False Start, 5 yards (no play)",-0.230,-0.890
2,11:55,3,15,SEA 26,7,7,Russell Wilson sacked by Chandler Jones for -11 yards,-0.890,-2.440
2,11:20,4,26,SEA 15,7,7,"Michael Dickson punts 63 yards, returned by Pharoh Cooper for 13 yards (tackle by Jacob Hollister)",-2.440,-1.270
2,11:08,1,10,ARI 35,7,7,Kenyan Drake up the middle for 3 yards (tackle by Rasheem Green and Bradley McDougald),1.270,1.130
2,10:33,2,7,ARI 38,7,7,Kyler Murray right tackle for 4 yards (tackle by Mychal Kendricks),1.130,0.960
2,9:50,3,3,ARI 42,7,7,Kyler Murray pass complete short left to Pharoh Cooper for no gain (tackle by Bobby Wagner),0.960,-0.590
2,9:20,4,3,ARI 42,7,7,"Andy Lee punts 52 yards, fair catch by David Moore at SEA-6",-0.590,0.380
2,9:12,1,10,SEA 6,7,7,Chris Carson right guard for 2 yards (tackle by Joe Walker and Kylie Fitts),-0.380,-0.630
2,8:38,2,8,SEA 8,7,7,Chris Carson right tackle for 7 yards (tackle by Budda Baker and Joe Walker),-0.630,-0.370
2,7:51,3,1,SEA 15,7,7,C.J. Prosise left guard for -2 yards (tackle by Zach Kerr),-0.370,-2.490
2,7:14,4,3,SEA 13,7,7,"Penalty on Marquise Blair: False Start, 5 yards (no play)",-2.490,-2.490
2,7:11,4,8,SEA 8,7,7,"Michael Dickson punts 40 yards, returned by Pharoh Cooper for 9 yards (tackle by Ugochukwu Amadi). Penalty on Zeke Turner: Illegal Blindside Block, 15 yards",-2.490,-1.990
2,6:57,1,10,ARI 46,7,7,Kenyan Drake left guard for 3 yards (tackle by Branden Jackson),1.990,1.860
2,6:26,2,7,ARI 49,7,7,Kyler Murray left end for 10 yards (tackle by K.J. Wright),1.860,2.850
2,5:57,1,10,SEA 41,7,7,Kyler Murray left end for 17 yards (tackle by K.J. Wright),2.850,3.970
2,5:13,1,10,SEA 24,7,7,Kenyan Drake left end for 3 yards (tackle by Tre Flowers and Poona Ford),3.970,3.840
2,4:29,2,7,SEA 21,13,7,"Kyler Murray pass complete short left to Larry Fitzgerald for 21 yards, touchdown",3.840,7.000
2,4:16,,,SEA 15,14,7,Zane Gonzalez kicks extra point good,0.000,0.000
2,4:16,,,ARI 35,14,7,"Zane Gonzalez kicks off 62 yards, returned by Travis Homer for 15 yards (tackle by Kylie Fitts)",0.000,0.040
2,4:11,1,10,SEA 18,14,7,Russell Wilson sacked by Chandler Jones for no gain,0.040,-0.490
2,3:22,2,10,SEA 18,14,7,C.J. Prosise right tackle for 8 yards (tackle by Budda Baker),-0.490,-0.140
2,2:47,3,2,SEA 26,14,7,Russell Wilson pass complete short left to Jacob Hollister for 1 yard (tackle by Jalen Thompson),-0.140,-1.570
2,2:39,4,1,SEA 27,14,7,"Penalty on Marquise Blair: False Start, 4 yards (no play)",-1.570,-1.830
2,2:33,4,5,SEA 23,14,7,"Michael Dickson punts 39 yards, returned by Pharoh Cooper for 7 yards (tackle by Delano Hill)",-1.830,-1.930
2,2:26,1,10,ARI 45,14,7,Kyler Murray pass incomplete short left intended for Larry Fitzgerald (defended by Ezekiel Ansah),1.930,1.380
2,2:23,2,10,ARI 45,14,7,Kyler Murray pass complete short left to Kenyan Drake for 9 yards (tackle by Tre Flowers and Bobby Wagner),1.380,1.880
2,2:00,3,1,SEA 46,14,7,Kyler Murray sacked by Bobby Wagner for -1 yards,1.880,0.130
2,1:52,4,2,SEA 47,14,7,Kyler Murray pass complete short left to Pharoh Cooper for 14 yards (tackle by Delano Hill),0.130,3.380
2,1:24,1,10,SEA 33,14,7,Kyler Murray pass complete short middle to Larry Fitzgerald for 11 yards (tackle by Bobby Wagner and Delano Hill),3.380,4.110
2,0:52,1,10,SEA 22,14,7,Kyler Murray left guard for 1 yard (tackle by Shaquem Griffin),4.110,3.700
2,0:47,,,,,,Timeout #2 by Arizona Cardinals,,
2,0:47,2,9,SEA 21,14,7,Kyler Murray pass complete short middle to Damiere Byrd for 11 yards (tackle by Delano Hill and Tre Flowers),3.700,4.910
2,0:40,,,,,,Timeout #3 by Arizona Cardinals,,
2,0:40,1,10,SEA 10,14,7,Kenyan Drake right end for 2 yards (tackle by Bradley McDougald),4.910,4.570
2,0:35,,,,,,Timeout #4 by Arizona Cardinals,,
2,0:35,2,8,SEA 8,14,7,Kyler Murray pass complete short right to David Johnson for 4 yards (tackle by Rasheem Green and Bobby Wagner),4.570,4.490
2,0:27,,,,,,Timeout #2 by Seattle Seahawks,,
2,0:27,3,4,SEA 4,14,7,Kyler Murray pass incomplete short left intended for Larry Fitzgerald (defended by Tre Flowers),4.490,3.030
2,0:25,4,4,SEA 4,17,7,Zane Gonzalez 22 yard field goal good,3.030,3.000
2,0:22,,,ARI 35,17,7,"Zane Gonzalez kicks off 65 yards, touchback.",0.000,0.610
2,0:22,1,10,SEA 25,17,7,Russell Wilson pass incomplete short left intended for Travis Homer,0.610,0.060
2,0:18,2,10,SEA 25,17,7,Russell Wilson pass complete short right to Travis Homer for -1 yards (tackle by Jordan Hicks),0.060,-0.760
Quarter,Time,Down,ToGo,Location,ARI,SEA,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,ARI 35,17,7,"Zane Gonzalez kicks off 66 yards, returned by Tyler Lockett for 18 yards (tackle by Chase Edmonds)",0.000,-0.060
3,14:55,1,10,SEA 17,17,7,Travis Homer left end for 17 yards (tackle by Budda Baker),-0.060,1.200
3,14:22,1,10,SEA 34,17,7,Russell Wilson pass incomplete short left intended for D.K. Metcalf,1.200,0.660
3,14:17,2,10,SEA 34,17,7,Russell Wilson pass incomplete short left intended for Travis Homer (defended by Byron Murphy),0.660,-0.030
3,14:14,3,10,SEA 34,17,7,"Russell Wilson pass complete short middle to David Moore for 21 yards (tackle by Haason Reddick and Chandler Jones). David Moore fumbles (forced by Chandler Jones), recovered by Jordan Hicks at ARI-36 (tackle by Jacob Hollister)",-0.030,-1.330
3,14:01,1,10,ARI 36,17,7,Kyler Murray pass complete short left to Dan Arnold for 20 yards (tackle by Delano Hill and Tre Flowers),1.330,2.650
3,13:29,1,10,SEA 44,17,7,Kenyan Drake left end for 15 yards (tackle by Delano Hill),2.650,3.640
3,13:02,1,10,SEA 29,17,7,Kenyan Drake right end for -2 yards (tackle by Bobby Wagner and Rasheem Green),3.640,2.830
3,12:21,2,12,SEA 31,17,7,Kyler Murray pass incomplete deep right intended for Dan Arnold,2.830,2.150
3,12:15,3,12,SEA 31,17,7,Kyler Murray left end for 4 yards (tackle by Bradley McDougald),2.150,1.670
3,11:40,4,8,SEA 27,20,7,Zane Gonzalez 46 yard field goal good,1.670,3.000
3,11:36,,,ARI 35,20,7,"Zane Gonzalez kicks off 65 yards, touchback.",0.000,0.610
3,11:36,1,10,SEA 25,20,7,Russell Wilson pass complete short middle to Travis Homer for 9 yards (tackle by Budda Baker and Jordan Hicks),0.610,1.280
3,11:06,2,1,SEA 34,20,7,Russell Wilson up the middle for -4 yards (tackle by Caraun Reid),1.280,0.040
3,10:20,3,5,SEA 30,20,7,Russell Wilson pass incomplete deep right intended for Tyler Lockett,0.040,-1.370
3,10:13,4,5,SEA 30,20,7,"Michael Dickson punts 43 yards, returned by Pharoh Cooper for 2 yards (tackle by Cody Barton and Ben Burr-Kirven)",-1.370,-0.870
3,10:02,1,10,ARI 29,20,7,Kenyan Drake up the middle for 2 yards (tackle by Bobby Wagner and K.J. Wright),0.870,0.600
3,9:25,2,8,ARI 31,20,7,Kenyan Drake right guard for 1 yard (tackle by Poona Ford),0.600,0.040
3,8:46,3,7,ARI 32,20,7,Brett Hundley sacked by and Jarran Reed for -7 yards and Bradley McDougald for -7 yards,0.040,-1.700
3,8:09,4,14,ARI 25,20,7,"Andy Lee punts 45 yards, returned by David Moore for 5 yards (tackle by Chase Edmonds and Joe Walker). Penalty on Ugochukwu Amadi: Illegal Block Above the Waist, 10 yards",-1.700,-0.610
3,7:57,1,10,SEA 25,20,7,Travis Homer left tackle for 6 yards (tackle by Jordan Hicks and Chris Jones),0.610,0.870
3,7:20,2,4,SEA 31,20,7,Travis Homer right guard for -1 yards (tackle by Haason Reddick),0.870,0.040
3,6:41,3,5,SEA 30,20,7,Russell Wilson pass complete short right to Travis Homer for 3 yards (tackle by Cassius Marsh and Budda Baker),0.040,-1.180
3,6:14,4,2,SEA 33,20,7,"Michael Dickson punts 39 yards, fair catch by Pharoh Cooper at ARI-28",-1.180,-0.810
3,6:07,1,10,ARI 28,20,7,"Brett Hundley pass complete short right to Kenyan Drake for 3 yards (tackle by Bobby Wagner and K.J. Wright). Penalty on Bryan Mone: Roughing the Passer, 15 yards",0.810,1.990
3,5:41,1,10,ARI 46,20,7,Kenyan Drake right tackle for 5 yards (tackle by Bobby Wagner),1.990,2.130
3,4:58,2,5,SEA 49,20,7,Kenyan Drake left tackle for 4 yards (tackle by K.J. Wright and Bradley McDougald),2.130,1.950
3,4:13,3,1,SEA 45,20,7,Kenyan Drake up the middle for 2 yards (tackle by K.J. Wright),1.950,2.720
3,3:36,1,10,SEA 43,20,7,Brett Hundley pass complete short middle to Kenyan Drake for 6 yards (tackle by K.J. Wright and Ezekiel Ansah),2.720,2.990
3,2:55,2,4,SEA 37,20,7,Brett Hundley right end for 6 yards (tackle by Rasheem Green),2.990,3.510
3,2:12,1,10,SEA 31,20,7,Kenyan Drake right tackle for 5 yards (tackle by Bobby Wagner and Rasheem Green),3.510,3.640
3,1:29,2,5,SEA 26,20,7,Brett Hundley pass incomplete short right intended for Darrell Daniels (defended by Akeem King),3.640,2.940
3,1:24,3,5,SEA 26,20,7,Brett Hundley pass incomplete short middle intended for Christian Kirk,2.940,1.790
3,1:20,4,5,SEA 26,20,7,"Zane Gonzalez 45 yard field goal no good blocked by Rasheem Green, recovered by Marquise Blair (tackle by Maxx Williams)",1.790,-4.510
3,1:08,1,10,ARI 16,20,7,Travis Homer right tackle for -3 yards (tackle by Corey Peters),4.510,3.520
3,0:33,2,13,ARI 19,20,7,Russell Wilson pass complete short right to Travis Homer for 10 yards (tackle by Joe Walker),3.520,4.390
3,0:01,3,3,ARI 9,20,7,Travis Homer left tackle for -3 yards (tackle by Jordan Hicks and Joe Walker),4.390,2.660
Quarter,Time,Down,ToGo,Location,ARI,SEA,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,4,6,ARI 12,20,10,Jason Myers 30 yard field goal good,2.660,3.000
4,14:56,,,SEA 35,20,10,"Jason Myers kicks off 64 yards, returned by Pharoh Cooper for 18 yards (tackle by Nick Bellore)",0.000,0.150
4,14:50,1,10,ARI 19,20,10,Brett Hundley pass incomplete short left intended for Kenyan Drake (defended by Branden Jackson),0.150,-0.390
4,14:43,2,10,ARI 19,20,10,David Johnson right guard for 2 yards (tackle by L.J. Collier and Branden Jackson),-0.390,-0.810
4,13:56,,,,,,Timeout #1 by Arizona Cardinals,,
4,13:56,3,8,ARI 21,20,10,Brett Hundley pass complete short left to Larry Fitzgerald for 12 yards (tackle by Bobby Wagner and Jarran Reed),-0.810,1.140
4,13:09,1,10,ARI 33,20,10,Kenyan Drake left tackle for 4 yards (tackle by Branden Jackson and K.J. Wright),1.140,1.130
4,12:27,2,6,ARI 37,20,10,Brett Hundley pass incomplete deep right intended for Christian Kirk (defended by Akeem King),1.130,0.430
4,12:22,3,6,ARI 37,20,10,Brett Hundley pass incomplete short left intended for Dan Arnold (defended by Bradley McDougald),0.430,-0.910
4,12:18,4,6,ARI 37,20,10,"Andy Lee punts 56 yards, returned by David Moore for 18 yards (tackle by Zeke Turner and Trent Sherfield)",-0.910,-0.610
4,12:04,1,10,SEA 25,20,10,"Russell Wilson pass complete short left to Tyler Lockett for 12 yards (tackle by Chris Jones). Penalty on Chris Jones: Unnecessary Roughness, 15 yards",0.610,2.390
4,11:43,1,10,ARI 48,20,10,Russell Wilson pass incomplete short right intended for Tyler Lockett,2.390,1.850
4,11:38,2,10,ARI 48,20,10,Russell Wilson pass complete short left to Travis Homer for -1 yards (tackle by Joe Walker),1.850,1.030
4,10:57,3,11,ARI 49,20,10,Russell Wilson pass complete short middle to Jacob Hollister for 16 yards (tackle by Chris Jones and Jalen Thompson),1.030,3.380
4,10:21,1,10,ARI 33,20,10,Russell Wilson pass incomplete short left intended for Malik Turner,3.380,2.840
4,10:15,2,10,ARI 33,20,10,Russell Wilson pass incomplete short left intended for Tyler Lockett (defended by Chris Jones),2.840,2.150
4,10:12,3,10,ARI 33,20,10,Russell Wilson pass incomplete deep right intended for Malik Turner,2.150,1.150
4,10:07,4,10,ARI 33,20,13,Jason Myers 51 yard field goal good,1.150,3.000
4,10:02,,,SEA 35,20,13,"Jason Myers kicks off 63 yards, returned by Pharoh Cooper for 20 yards (tackle by Ryan Neal)",0.000,0.410
4,9:57,1,10,ARI 22,20,13,Brett Hundley pass complete deep right to Maxx Williams for 28 yards,0.410,2.260
4,9:19,1,10,ARI 50,20,13,Kenyan Drake left end for 6 yards (tackle by Mychal Kendricks and K.J. Wright),2.260,2.520
4,8:34,2,4,SEA 44,20,13,Kenyan Drake left end for 2 yards (tackle by K.J. Wright and Bradley McDougald),2.520,2.080
4,7:54,,,,,,Timeout #2 by Arizona Cardinals,,
4,7:54,3,2,SEA 42,20,13,Brett Hundley right end for 14 yards (tackle by Ugochukwu Amadi),2.080,3.710
4,7:14,1,10,SEA 28,20,13,Brett Hundley up the middle for 6 yards (tackle by Poona Ford),3.710,3.980
4,6:30,2,4,SEA 22,20,13,Christian Kirk left end for 8 yards (tackle by Bobby Wagner),3.980,4.650
4,5:43,1,10,SEA 14,20,13,Kenyan Drake left end for -1 yards (tackle by Mychal Kendricks),4.650,3.850
4,5:05,2,11,SEA 15,20,13,Brett Hundley right end for 12 yards (tackle by Akeem King),3.850,6.510
4,4:22,1,3,SEA 3,26,13,"Kenyan Drake right end for 3 yards, touchdown",6.510,7.000
4,4:18,,,SEA 15,27,13,Zane Gonzalez kicks extra point good,0.000,0.000
4,4:18,,,ARI 35,27,13,"Zane Gonzalez kicks off 65 yards, touchback.",0.000,0.610
4,4:18,1,10,SEA 25,27,13,Russell Wilson up the middle for 6 yards (tackle by Jordan Hicks),0.610,0.870
4,3:50,2,4,SEA 31,27,13,Russell Wilson pass complete short middle to Jacob Hollister for 16 yards (tackle by Byron Murphy and Chris Banjo),0.870,2.060
4,3:25,1,10,SEA 47,27,13,"Russell Wilson sacked by Chandler Jones for -15 yards. Russell Wilson fumbles (forced by Chandler Jones), recovered by Travis Homer at SEA-26 (tackle by Patrick Peterson)",2.060,-0.910
4,3:14,2,28,SEA 29,27,13,Russell Wilson pass complete short left to Travis Homer for 6 yards (tackle by Chris Banjo),-0.910,-0.760
4,3:07,3,22,SEA 35,27,13,Russell Wilson pass incomplete deep right intended for Tyler Lockett (defended by Chris Jones),-0.760,-1.040
4,2:59,4,22,SEA 35,27,13,Russell Wilson pass incomplete deep right intended for Tyler Lockett (defended by Chris Jones),-1.040,-3.310
4,2:50,1,10,SEA 34,27,13,Kenyan Drake right tackle for 3 yards (tackle by K.J. Wright),3.310,3.180
4,2:42,,,,,,Timeout #2 by Seattle Seahawks,,
4,2:42,2,7,SEA 31,27,13,Kenyan Drake left tackle for 2 yards (tackle by K.J. Wright and Rasheem Green),3.180,2.740
4,2:00,3,5,SEA 29,27,13,Kenyan Drake up the middle for 6 yards (tackle by Bradley McDougald and Mychal Kendricks),2.740,4.040
4,1:14,1,10,SEA 23,27,13,Brett Hundley kneels for -2 yards,4.040,3.230
4,0:38,2,12,SEA 25,27,13,Brett Hundley kneels for -1 yards,3.230,2.410
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
