#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,11:39,JAX 16,3,2:21,7,Punt
2,1,7:48,JAX 16,6,2:16,40,Punt
3,1,4:20,JAX 18,3,1:25,4,Punt
4,1,1:56,JAX 22,5,1:51,12,Punt
5,2,13:40,JAX 22,1,0:13,0,Interception
6,2,10:41,JAX 42,6,3:38,13,Punt
7,2,6:53,CLE 12,2,0:39,12,Touchdown
8,2,4:01,JAX 44,6,2:14,32,Interception
9,2,1:07,JAX 23,3,0:20,0,Punt
10,2,0:05,JAX 21,1,0:05,-1,End of Half
11,3,15:00,JAX 25,3,0:56,-3,Fumble
12,3,9:39,JAX 25,3,2:01,0,Punt
13,3,7:26,CLE 25,6,2:27,25,Touchdown
14,3,0:42,JAX 6,3,1:32,9,Interception
15,4,12:34,JAX 25,9,3:42,75,Touchdown
16,4,4:24,JAX 20,5,0:54,18,Downs
17,4,3:10,JAX 25,9,1:37,75,Touchdown
