Quarter,Time,Down,ToGo,Location,DET,CHI,Detail,EPB,EPA
2,9:43,3,8,CHI 43,0,10,Jared Goff pass complete short left to Amon-Ra St. Brown for 5 yards (tackle by Jaquan Brisker and Tremaine Edmunds),1.620,0.720
2,9:01,4,3,CHI 38,0,10,Jared Goff pass complete short middle to Donovan Peoples-Jones for 17 yards (tackle by Terell Smith),0.720,4.170
2,8:12,1,10,CHI 21,0,10,Jameson Williams left end for 4 yards (tackle by Tremaine Edmunds),4.170,4.200
2,7:30,2,6,CHI 17,0,10,Jared Goff pass complete short middle to Amon-Ra St. Brown for 5 yards (tackle by Terell Smith and Jaquan Brisker),4.200,4.490
2,7:04,3,1,CHI 12,6,10,"Jahmyr Gibbs right end for 12 yards, touchdown",4.490,7.000
2,6:59,,,CHI 15,6,10,Riley Patterson kicks extra point no good,0.000,-1.000
2,6:59,,,DET 35,6,10,"Jack Fox kicks off 65 yards, returned by Velus Jones for 23 yards (tackle by Derrick Barnes and Tracy Walker)",0.000,0.480
2,6:54,1,10,CHI 23,6,10,Justin Fields left end for 1 yard (tackle by John Cominsky),0.480,0.070
2,6:14,2,9,CHI 24,6,10,Justin Fields sacked by Aidan Hutchinson for -9 yards,0.070,-2.150
2,5:27,3,18,CHI 15,6,10,Justin Fields pass incomplete short right intended for Darnell Mooney (defended by Aidan Hutchinson),-2.150,-2.440
2,5:21,4,18,CHI 15,6,10,"Trenton Gill punts 38 yards, fair catch by Kalif Raymond at DET-47",-2.440,-2.060
2,5:15,1,10,DET 47,6,10,"Jahmyr Gibbs right tackle for 4 yards. Jahmyr Gibbs fumbles, ball out of bounds at CHI-49 (forced by Jaquan Brisker). Jahmyr Gibbs fumbles out of bounds",2.060,2.060
2,4:41,2,6,CHI 49,6,10,Jared Goff pass complete short right to Brock Wright for 4 yards (tackle by Tyrique Stevenson),2.060,1.880
2,3:54,3,2,CHI 45,6,10,Jared Goff pass complete short middle to Sam LaPorta for 10 yards (tackle by Tyrique Stevenson),1.880,3.250
2,3:13,1,10,CHI 35,6,10,Jahmyr Gibbs left tackle for 4 yards (tackle by Montez Sweat),3.250,3.240
2,2:33,2,6,CHI 31,6,10,David Montgomery right tackle for 3 yards (tackle by Jaquan Brisker and Yannick Ngakoue),3.240,2.940
2,2:00,3,3,CHI 28,6,10,Jahmyr Gibbs left tackle for 3 yards (tackle by Jaylon Johnson and Tremaine Edmunds),2.940,3.910
2,1:53,,,,,,Timeout #2 by Chicago Bears,,
2,1:53,1,10,CHI 25,6,10,Sam LaPorta right guard for 4 yards (tackle by Jaquan Brisker),3.910,3.900
2,1:15,2,6,CHI 21,6,10,Jahmyr Gibbs left end for 2 yards (tackle by Tremaine Edmunds),3.900,3.490
2,1:10,,,,,,Timeout #3 by Chicago Bears,,
2,1:10,3,4,CHI 19,6,10,Jared Goff pass complete short right to Jahmyr Gibbs for 6 yards (tackle by Montez Sweat and Justin Jones),3.490,4.710
2,0:45,1,10,CHI 13,6,10,Jared Goff pass complete short right to Kalif Raymond for 5 yards (tackle by Jaquan Brisker),4.710,4.960
2,0:30,,,,,,Timeout #1 by Detroit Lions,,
2,0:30,2,5,CHI 8,12,10,"Jared Goff pass complete short middle to Josh Reynolds for 8 yards, touchdown",4.960,7.000
2,0:26,,,CHI 15,13,10,Riley Patterson kicks extra point good,0.000,0.000
2,0:26,,,DET 35,13,10,"Jack Fox kicks off 65 yards, touchback.",0.000,0.610
2,0:26,1,10,CHI 25,13,10,Justin Fields pass incomplete deep left intended for Darnell Mooney (defended by Jerry Jacobs),0.610,0.060
2,0:20,2,10,CHI 25,13,10,Justin Fields sacked by John Cominsky for -7 yards,0.060,-1.720
Quarter,Time,Down,ToGo,Location,DET,CHI,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,CHI 35,13,10,"Cairo Santos kicks off 65 yards, touchback.",0.000,0.610
3,15:00,1,10,DET 25,13,10,Jared Goff pass incomplete short right intended for Kalif Raymond (defended by Tyrique Stevenson),0.610,0.060
3,14:54,2,10,DET 25,13,10,David Montgomery left guard for 4 yards (tackle by Tremaine Edmunds),0.060,-0.100
3,14:15,3,6,DET 29,13,10,Jared Goff pass incomplete deep left intended for Jameson Williams,-0.100,-1.440
3,14:10,4,6,DET 29,13,10,"Jack Fox punts 58 yards, returned by Trent Taylor for 15 yards (tackle by Jack Campbell and Khalil Dorsey)",-1.440,-0.810
3,13:58,1,10,CHI 28,13,10,D.J. Moore left end for 4 yards (tackle by Jack Campbell),0.810,0.800
3,13:21,2,6,CHI 32,13,10,Justin Fields pass complete deep middle to Darnell Mooney for 16 yards (tackle by Jack Campbell),0.800,2.130
3,12:42,1,10,CHI 48,13,10,Khalil Herbert left end for 4 yards (tackle by Alex Anzalone),2.130,2.120
3,12:01,2,6,DET 48,13,10,Justin Fields pass complete short middle to Velus Jones for 11 yards (tackle by Ifeatu Melifonwu),2.120,3.120
3,11:26,1,10,DET 37,13,10,Justin Fields pass incomplete short left intended for Darnell Mooney,3.120,2.570
3,11:20,2,10,DET 37,13,10,Justin Fields pass complete short right to D.J. Moore for 2 yards (tackle by Alex Anzalone),2.570,2.150
3,10:38,3,8,DET 35,13,10,Justin Fields pass complete short left to D.J. Moore for 13 yards,2.150,4.110
3,10:18,1,10,DET 22,13,10,"Justin Fields pass incomplete short middle intended for Velus Jones. Penalty on Jerry Jacobs: Defensive Pass Interference, 4 yards (accepted) (no play)",4.110,4.370
3,10:17,1,10,DET 18,13,10,Justin Fields pass complete short right to Tyler Scott for 11 yards (tackle by Cameron Sutton and Brian Branch),4.370,5.600
3,9:32,1,7,DET 7,13,10,Khalil Herbert left tackle for no gain (tackle by Derrick Barnes),5.600,4.760
3,8:54,2,7,DET 7,13,10,Justin Fields pass incomplete short right intended for D.J. Moore (defended by Kerby Joseph),4.760,3.810
3,8:49,3,7,DET 7,13,10,Justin Fields pass incomplete short middle,3.810,2.970
3,8:42,4,7,DET 7,13,13,Cairo Santos 25 yard field goal good,2.970,3.000
3,8:38,,,CHI 35,13,13,"Cairo Santos kicks off 65 yards, touchback.",0.000,0.610
3,8:38,1,10,DET 25,13,13,"Penalty on Penei Sewell: False Start, 5 yards (accepted) (no play)",0.610,0.280
3,8:38,1,15,DET 20,13,13,Jared Goff pass incomplete short left intended for Josh Reynolds (defended by Jaquan Brisker),0.280,-0.610
3,8:34,2,15,DET 20,13,13,Jared Goff pass incomplete short middle intended for Amon-Ra St. Brown,-0.610,-1.290
3,8:31,3,15,DET 20,13,13,Jared Goff pass complete short middle to Jahmyr Gibbs for 12 yards (tackle by Jaquan Brisker and Kyler Gordon),-1.290,-1.240
3,7:50,4,3,DET 32,13,13,"Jack Fox punts 51 yards, returned by Trent Taylor for 31 yards (tackle by Jack Fox)",-1.240,-2.130
3,7:36,1,10,CHI 48,13,13,"Justin Fields pass complete deep middle to Cole Kmet for no gain (tackle by Cameron Sutton). Penalty on Lucas Patrick: Offensive Holding, 10 yards (accepted) (no play)",2.130,1.470
3,7:05,1,20,CHI 38,13,13,Justin Fields pass complete short left to Cole Kmet for 5 yards (tackle by Kindle Vildor),1.470,0.910
3,6:25,2,15,CHI 43,13,13,Justin Fields pass complete short middle to Cole Kmet for 6 yards (tackle by Brian Branch and Jack Campbell),0.910,1.020
3,5:41,3,9,CHI 49,13,13,Justin Fields pass incomplete short middle intended for D.J. Moore (defended by Jalen Reeves-Maybin),1.020,-0.130
3,5:36,4,9,CHI 49,13,13,"Trenton Gill punts 38 yards, returned by Kalif Raymond for 4 yards (tackle by Josh Blackwell)",-0.130,0.060
3,5:29,1,10,DET 17,13,13,Jahmyr Gibbs right tackle for no gain (tackle by Zacch Pickens),-0.060,-0.580
3,4:57,2,10,DET 17,13,13,Jahmyr Gibbs left tackle for -1 yards (tackle by T.J. Edwards),-0.580,-1.410
3,4:18,3,11,DET 16,13,13,Jared Goff pass incomplete short middle intended for Sam LaPorta,-1.410,-2.390
3,4:15,4,11,DET 16,13,13,"Jack Fox punts 43 yards, returned by Trent Taylor for 9 yards (tackle by Brock Wright)",-2.390,-2.260
3,4:06,1,10,DET 50,13,13,D'Onta Foreman left guard for 7 yards (tackle by Alex Anzalone and Derrick Barnes),2.260,2.660
3,3:31,2,3,DET 43,13,13,Justin Fields pass incomplete short right intended for D.J. Moore,2.660,1.950
3,3:26,3,3,DET 43,13,13,"Justin Fields pass complete short left to Cole Kmet for 8 yards (tackle by Alex Anzalone) DET challenged the pass completion ruling, and the play was upheld.",1.950,3.250
3,3:03,1,10,DET 35,13,13,Justin Fields pass complete short left to Khari Blasingame for -3 yards,3.250,2.300
3,2:26,2,13,DET 38,13,13,Justin Fields left tackle for no gain (tackle by Derrick Barnes),2.300,1.620
3,1:46,3,13,DET 38,13,13,Justin Fields pass incomplete short right,1.620,0.720
3,1:42,4,13,DET 38,13,19,"Justin Fields pass complete deep left to D.J. Moore for 38 yards, touchdown. Penalty on Aidan Hutchinson: Defensive Offside, 5 yards (declined)",0.720,7.000
3,1:36,,,CHI 35,13,19,"Cairo Santos kicks extra point blocked blocked by Romeo Okwara, recovered by Benito Jones",0.000,-1.000
3,1:36,,,CHI 35,13,19,"Cairo Santos kicks off 64 yards, returned by Craig Reynolds for 22 yards (tackle by Travis Homer)",0.000,0.480
3,1:31,1,10,DET 23,13,19,Jahmyr Gibbs right end for 6 yards (tackle by Tyrique Stevenson),0.480,0.740
3,1:02,2,4,DET 29,13,19,"Jared Goff aborted snap, recovered by T.J. Edwards at DET-29",0.740,-3.640
3,1:00,1,10,DET 29,13,19,Justin Fields pass complete short left to Marcedes Lewis for 4 yards (tackle by Isaiah Buggs and Derrick Barnes),3.640,3.640
3,0:15,2,6,DET 25,13,19,Justin Fields pass complete short right to D'Onta Foreman for 16 yards (tackle by Cameron Sutton),3.640,4.650
Quarter,Time,Down,ToGo,Location,DET,CHI,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,DET 14,13,19,Justin Fields pass incomplete short left intended for Cole Kmet,4.650,4.380
4,14:55,2,9,DET 9,13,19,Justin Fields pass complete short left to D.J. Moore for -2 yards (tackle by Kindle Vildor),4.380,3.120
4,14:19,3,11,DET 11,13,25,"Justin Fields scrambles right end for 11 yards, touchdown",3.120,7.000
4,14:12,,,DET 2,13,25,Two Point Attempt: Justin Fields pass incomplete,1.000,-1.000
4,14:12,,,CHI 35,13,25,"Cairo Santos kicks off 65 yards, touchback.",0.000,0.610
4,14:12,1,10,DET 25,13,25,Jared Goff pass complete short left to Brock Wright for 2 yards (tackle by Jaquan Brisker),0.610,0.330
4,13:43,2,8,DET 27,13,25,Jared Goff pass complete short right to Jahmyr Gibbs for -2 yards (tackle by Tremaine Edmunds),0.330,-0.620
4,13:02,3,10,DET 25,13,25,Jared Goff pass complete short right to Josh Reynolds for 9 yards (tackle by Jaquan Brisker),-0.620,-1.110
4,12:18,4,1,DET 34,13,25,Jahmyr Gibbs right tackle for -4 yards (tackle by Jack Sanborn and Tyrique Stevenson),-1.110,-3.580
4,12:13,1,10,DET 30,13,25,D'Onta Foreman left guard for 4 yards (tackle by Alex Anzalone),3.580,3.570
4,11:36,2,6,DET 26,13,25,Justin Fields pass incomplete short right intended for Darnell Mooney,3.570,2.870
4,11:33,3,6,DET 26,13,25,Justin Fields pass complete short middle to D.J. Moore for 8 yards (tackle by Kindle Vildor),2.870,4.370
4,10:53,1,10,DET 18,13,25,Justin Fields left end for -1 yards (tackle by Benito Jones),4.370,3.670
4,10:09,2,11,DET 19,13,25,Justin Fields pass complete short left to D.J. Moore for 9 yards (tackle by Kerby Joseph),3.670,4.510
4,9:26,3,2,DET 10,13,25,Justin Fields pass incomplete short right intended for Darnell Mooney,4.510,2.890
4,9:23,4,2,DET 10,13,28,Cairo Santos 28 yard field goal good,2.890,3.000
4,9:20,,,CHI 35,13,28,"Cairo Santos kicks off 65 yards, touchback.",0.000,0.610
4,9:20,1,10,DET 25,13,28,Jared Goff pass complete short left to David Montgomery for 5 yards (tackle by Terell Smith),0.610,0.740
4,8:49,2,5,DET 30,13,28,David Montgomery left tackle for 13 yards (tackle by Jaquan Brisker),0.740,1.800
4,8:17,1,10,DET 43,13,28,David Montgomery right guard for 5 yards (tackle by Justin Jones and Zacch Pickens),1.800,1.930
4,7:45,2,5,DET 48,13,28,David Montgomery left guard for 11 yards (tackle by Eddie Jackson),1.930,2.850
4,7:11,1,10,CHI 41,13,28,Jared Goff pass incomplete short left intended for Sam LaPorta (defended by Montez Sweat),2.850,2.310
4,7:09,2,10,CHI 41,13,28,Jared Goff pass incomplete short middle intended for Amon-Ra St. Brown,2.310,1.620
4,7:04,3,10,CHI 41,13,28,Jared Goff pass complete short left to David Montgomery for 10 yards (tackle by Jaquan Brisker),1.620,3.510
4,6:37,1,10,CHI 31,13,28,Jared Goff pass complete short middle to Kalif Raymond for 5 yards (tackle by Jaquan Brisker),3.510,3.640
4,6:12,2,5,CHI 26,13,28,"Penalty on Kayode Awosika: False Start, 5 yards (accepted) (no play)",3.640,2.970
4,6:12,2,10,CHI 31,13,28,Jared Goff pass incomplete short middle intended for Amon-Ra St. Brown (defended by Jaquan Brisker),2.970,2.280
4,6:07,3,10,CHI 31,13,28,Jared Goff sacked by and Gervon Dexter for -7 yards and Montez Sweat for -7 yards,2.280,0.720
4,5:21,4,17,CHI 38,13,28,Jared Goff pass incomplete deep middle intended for Amon-Ra St. Brown,0.720,-1.470
4,5:16,1,10,CHI 38,13,28,D'Onta Foreman right guard for 2 yards (tackle by Jack Campbell and Isaiah Buggs),1.470,1.190
4,4:37,2,8,CHI 40,13,28,Justin Fields pass incomplete deep middle intended for D.J. Moore,1.190,0.500
4,4:31,3,8,CHI 40,13,28,"Justin Fields scrambles right end for no gain (tackle by Alex Anzalone). Penalty on Darnell Wright: Offensive Holding, 10 yards (accepted) (no play)",0.500,-0.820
4,4:24,3,18,CHI 30,13,28,Roschon Johnson right guard for 6 yards (tackle by Alex Anzalone and John Cominsky),-0.820,-0.980
4,3:42,4,12,CHI 36,13,28,"Trenton Gill punts 53 yards, returned by Kalif Raymond for 14 yards (tackle by Dylan Cole and Noah Sewell)",-0.980,-0.610
4,3:32,1,10,DET 25,13,28,Jared Goff pass complete deep left to Josh Reynolds for 27 yards (tackle by Eddie Jackson and Jaquan Brisker),0.610,2.390
4,3:08,1,10,CHI 48,13,28,Jared Goff sacked by and Montez Sweat for -10 yards and Justin Jones for -10 yards,2.390,0.500
4,2:56,,,,,,Timeout #2 by Detroit Lions,,
4,2:56,2,20,DET 42,13,28,Jared Goff pass incomplete short left intended for Sam LaPorta,0.500,-0.160
4,2:51,3,20,DET 42,13,28,Jared Goff sacked by Justin Jones for -9 yards,-0.160,-1.180
4,2:44,,,,,,Timeout #3 by Detroit Lions,,
4,2:44,4,29,DET 33,13,28,"Jared Goff pass incomplete deep left. Penalty on Rasheem Green: Defensive Offside, 5 yards (accepted) (no play)",-1.180,-0.850
4,2:39,4,24,DET 38,13,28,Jared Goff pass deep middle intended for Jameson Williams is intercepted by Tremaine Edmunds at CHI-32 and returned for 6 yards,-0.850,-1.470
4,2:31,1,10,CHI 38,13,28,D'Onta Foreman left tackle for 5 yards (tackle by Jack Campbell and John Cominsky),1.470,1.600
4,2:00,2,5,CHI 43,13,28,D'Onta Foreman right end for 7 yards (tackle by Ifeatu Melifonwu and Derrick Barnes),1.600,2.260
4,1:13,1,10,CHI 50,13,28,Justin Fields kneels for -1 yards,2.260,1.580
4,0:34,2,11,CHI 49,13,28,Justin Fields kneels for -1 yards,1.580,0.760
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
