#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,15:00,TAM 25,8,3:32,71,Field Goal
2,1,9:57,TAM 18,2,0:59,-8,Fumble
3,1,8:55,TAM 27,7,4:25,28,Punt
4,1,1:37,TAM 10,2,0:57,-3,Interception
5,1,0:24,TAM 25,16,7:33,45,Field Goal
6,2,6:02,TEN 34,5,2:15,28,Field Goal
7,2,1:09,TAM 25,8,0:54,75,Touchdown
8,3,13:01,TAM 44,4,1:50,56,Touchdown
9,3,9:37,TAM 20,8,4:17,37,Punt
10,3,0:37,TAM 21,4,1:48,9,Punt
11,4,6:55,TAM 25,3,0:52,11,Fumble
12,4,3:41,TAM 28,9,1:48,39,Downs
13,4,0:42,TAM 24,3,0:24,12,Interception
