Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Mike Evans,TAM,12,11,198,2,8,178,16.2,20,1.8,15.2,0,,1,8.3,0,158.3
Chris Godwin,TAM,8,4,43,0,3,22,5.5,21,5.3,10.5,0,,0,0.0,1,26.6
Cameron Brate,TAM,6,3,32,0,3,28,9.3,4,1.3,7.0,0,,1,16.7,0,66.0
Peyton Barber,TAM,3,1,8,0,1,-2,-2.0,10,10.0,2.7,0,,0,0.0,0,42.4
Dare Ogunbowale,TAM,3,1,3,0,1,-1,-1.0,4,4.0,2.3,0,,1,33.3,0,42.4
Ronald Jones II,TAM,3,1,17,0,1,5,5.0,12,12.0,2.3,0,,0,0.0,0,53.5
Breshad Perriman,TAM,4,0,0,0,,0,,0,,24.5,0,,0,0.0,1,0.0
Scott Miller,TAM,1,0,0,0,,0,,0,,25.0,0,,0,0.0,0,39.6
Tanner Hudson,TAM,1,0,0,0,,0,,0,,9.0,0,,0,0.0,0,39.6
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Jonnu Smith,TEN,7,6,78,1,4,43,7.2,35,5.8,6.7,1,6.0,0,0.0,0,152.7
Adam Humphries,TEN,6,3,24,0,2,15,5.0,9,3.0,8.3,0,,0,0.0,0,60.4
Anthony Firkser,TEN,5,3,43,0,2,28,9.3,15,5.0,10.0,0,,0,0.0,0,87.9
Tajae Sharpe,TEN,3,3,18,1,2,17,5.7,1,0.3,5.7,0,,0,0.0,0,131.2
Corey Davis,TEN,6,2,9,0,,6,3.0,3,1.5,23.0,0,,0,0.0,0,42.4
A.J. Brown,TEN,3,2,11,1,1,10,5.0,1,0.5,10.7,0,,0,0.0,0,112.5
Dion Lewis,TEN,1,1,2,0,,2,2.0,0,0.0,2.0,0,,0,0.0,0,79.2
Derrick Henry,TEN,1,1,8,0,0,-4,-4.0,12,12.0,-4.0,0,,0,0.0,0,100.0
MyCole Pruitt,TEN,1,0,0,0,,0,,0,,5.0,0,,0,0.0,0,39.6
