Quarter,Time,Down,ToGo,Location,TEN,JAX,Detail,EPB,EPA
3,13:05,1,10,TEN 46,0,13,D'Ernest Johnson right end for 1 yard (tackle by Roger McCreary and Elijah Molden),2.520,2.110
3,12:25,2,9,TEN 45,0,13,Trevor Lawrence scrambles up the middle for 5 yards (tackle by Teair Tart),2.110,2.080
3,11:38,,,,,,Timeout #1 by Jacksonville Jaguars,,
3,11:38,3,4,TEN 40,0,13,D'Ernest Johnson left end for no gain (tackle by Harold Landry and Arden Key),2.080,0.590
3,10:56,4,4,TEN 40,0,13,Trevor Lawrence pass complete short left to D'Ernest Johnson for 34 yards (tackle by K'Von Wallace),0.590,5.830
3,10:04,1,6,TEN 6,0,13,Trevor Lawrence left guard for -3 yards (tackle by Denico Autry),5.830,4.380
3,9:21,2,9,TEN 9,0,19,"Trevor Lawrence scrambles left end for 9 yards, touchdown",4.380,7.000
3,9:12,,,TEN 15,0,20,Brandon McManus kicks extra point good,0.000,0.000
3,9:12,,,JAX 35,0,20,"Brandon McManus kicks off 66 yards, returned by Tyjae Spears for 19 yards (tackle by Andrew Wingard)",0.000,0.040
3,9:06,1,10,TEN 18,0,20,"Penalty on Trevon Wesco: False Start, 5 yards (accepted) (no play)",0.040,-0.450
3,9:06,1,15,TEN 13,0,20,Will Levis pass complete short right to Josh Whyle for 7 yards (tackle by Montaric Brown and Devin Lloyd),-0.450,-0.130
3,8:29,2,8,TEN 20,0,20,Derrick Henry up the middle for 1 yard (tackle by Devin Lloyd and Folorunso Fatukasi),-0.130,-0.790
3,7:41,3,7,TEN 21,0,20,Will Levis pass complete short right to Tyjae Spears for 6 yards (tackle by Devin Lloyd and Andre Cisco),-0.790,-1.570
3,6:59,4,1,TEN 27,0,20,"Ryan Stonehouse punts 73 yards, touchback.",-1.570,-0.280
3,6:51,1,10,JAX 20,0,20,Travis Etienne right end for 2 yards (tackle by Elijah Molden),0.280,0.000
3,6:14,2,8,JAX 22,0,20,Travis Etienne left end for 11 yards (tackle by Jack Gibbens and Amani Hooker),0.000,1.140
3,5:35,1,10,JAX 33,0,20,Trevor Lawrence pass complete deep right to Calvin Ridley for 26 yards (tackle by Roger McCreary),1.140,2.850
3,4:53,1,10,TEN 41,0,20,D'Ernest Johnson up the middle for 3 yards (tackle by Jack Gibbens and Harold Landry),2.850,2.710
3,4:14,2,7,TEN 38,0,20,Trevor Lawrence pass complete deep left to Christian Kirk for 18 yards (tackle by Tre Avery),2.710,4.240
3,3:30,1,10,TEN 20,0,26,"Trevor Lawrence pass complete deep left to Calvin Ridley for 20 yards, touchdown",4.240,7.000
3,3:22,,,TEN 15,0,27,Brandon McManus kicks extra point good,0.000,0.000
3,3:22,,,JAX 35,0,27,"Brandon McManus kicks off 65 yards, returned by Tyjae Spears for 25 yards (tackle by Antonio Johnson and Andrew Wingard)",0.000,0.610
3,3:15,1,10,TEN 25,0,27,Tyjae Spears up the middle for 5 yards (tackle by Josh Allen and Montaric Brown),0.610,0.740
3,2:29,2,5,TEN 30,0,27,Will Levis pass complete short middle to Nick Westbrook-Ikhine for 7 yards (tackle by Foyesade Oluokun),0.740,1.400
3,1:52,1,10,TEN 37,0,27,"Penalty on Dillon Radunz: False Start, 5 yards (accepted) (no play)",1.400,1.070
3,1:33,1,15,TEN 32,0,27,Will Levis pass complete short right to Tyjae Spears for 6 yards (tackle by Devin Lloyd),1.070,0.990
3,0:54,2,9,TEN 38,0,27,Tyjae Spears up the middle for 4 yards (tackle by Montaric Brown),0.990,0.830
3,0:10,3,5,TEN 42,0,27,"Will Levis pass incomplete left. Penalty on K'Lavon Chaisson: Roughing the Passer, 15 yards (accepted) (no play)",0.830,2.720
3,0:05,1,10,JAX 43,6,27,"Will Levis pass complete deep right to DeAndre Hopkins for 43 yards, touchdown",2.720,7.000
3,0:00,,,JAX 15,7,27,Nick Folk kicks extra point good,0.000,0.000
Quarter,Time,Down,ToGo,Location,TEN,JAX,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,,,TEN 35,7,27,"Nick Folk kicks off 65 yards, touchback.",0.000,0.610
4,15:00,1,10,JAX 25,7,27,Travis Etienne left guard for -1 yards (tackle by Monty Rice and Teair Tart),0.610,-0.070
4,14:19,2,11,JAX 24,7,27,Trevor Lawrence pass complete short right to Calvin Ridley for 2 yards (tackle by Roger McCreary),-0.070,-0.490
4,13:40,3,9,JAX 26,7,27,Trevor Lawrence pass complete short left to Zay Jones for 4 yards (tackle by Eric Garror),-0.490,-1.370
4,13:01,4,5,JAX 30,7,27,"Logan Cooke punts 49 yards, returned by Eric Garror for 15 yards. Eric Garror fumbles (forced by Ross Matiscik), recovered by Ross Matiscik at TEN-36 (tackle by Ross Matiscik) Replay Assistant challenged the fumble ruling, and the play was upheld.",-1.370,3.180
4,12:54,1,10,TEN 36,7,27,Trevor Lawrence pass incomplete deep left intended for Evan Engram,3.180,2.640
4,12:46,2,10,TEN 36,7,27,Trevor Lawrence pass complete short middle to Evan Engram for 3 yards (tackle by Monty Rice),2.640,2.350
4,12:06,3,7,TEN 33,7,27,Trevor Lawrence pass complete short middle to Evan Engram for 13 yards (tackle by Mike Brown and Monty Rice),2.350,4.240
4,11:17,1,10,TEN 20,7,27,Trevor Lawrence pass complete short left to Zay Jones for 2 yards (tackle by Tre Avery),4.240,3.960
4,10:33,2,8,TEN 18,7,27,Trevor Lawrence pass complete short right to Travis Etienne for 5 yards (tackle by Monty Rice),3.960,4.100
4,9:44,3,3,TEN 13,7,27,Travis Etienne up the middle for 2 yards (tackle by Monty Rice),4.100,2.850
4,8:59,4,1,TEN 11,7,27,Tank Bigsby right guard for 3 yards (tackle by Harold Landry and Monty Rice),2.850,5.370
4,8:15,1,8,TEN 8,7,27,D'Ernest Johnson right end for 3 yards (tackle by Roger McCreary),5.370,5.150
4,7:34,2,5,TEN 5,7,33,"Trevor Lawrence scrambles right end for 5 yards, touchdown Replay Assistant challenged the runner broke the plane ruling, and the play was upheld.",5.150,7.000
4,7:28,,,TEN 15,7,34,Brandon McManus kicks extra point good,0.000,0.000
4,7:28,,,JAX 35,7,34,"Brandon McManus kicks off 65 yards, touchback.",0.000,0.610
4,7:28,1,10,TEN 25,7,34,"Will Levis pass complete short left to Derrick Henry for 10 yards (tackle by Roy Robertson-Harris). Penalty on Peter Skoronski: Ineligible Downfield Pass, 5 yards (accepted) (no play)",0.610,0.280
4,7:06,1,15,TEN 20,7,34,"Derrick Henry up the middle for 6 yards (tackle by Devin Lloyd and Travon Walker). Penalty on Adam Gotsis: Defensive Holding, 5 yards (accepted)",0.280,1.000
4,6:42,1,10,TEN 31,7,34,Will Levis pass complete deep left to Chris Moore for 49 yards (tackle by Montaric Brown),1.000,4.240
4,5:56,1,10,JAX 20,7,34,Derrick Henry left end for 16 yards (tackle by Andre Cisco and Devin Lloyd),4.240,6.280
4,5:14,1,4,JAX 4,7,34,Tyjae Spears left guard for 2 yards (tackle by Tyler Lacy and Travon Walker),6.280,5.720
4,4:34,2,2,JAX 2,13,34,"Will Levis pass complete short right to Jeffery Simmons for 2 yards, touchdown",5.720,7.000
4,4:28,,,JAX 15,14,34,Nick Folk kicks extra point good,0.000,0.000
4,4:28,,,TEN 35,14,34,"Nick Folk kicks onside 11 yards, returned by Evan Engram for no gain",0.000,2.520
4,4:27,1,10,TEN 46,14,34,Tank Bigsby right guard for 2 yards (tackle by TK McLendon and Eric Garror),2.520,2.250
4,3:44,2,8,TEN 44,14,34,Tank Bigsby up the middle for 1 yard (tackle by Harold Landry and Kyle Peko),2.250,1.680
4,3:01,3,7,TEN 43,14,34,Tank Bigsby right end for 6 yards (tackle by Jack Gibbens),1.680,0.790
4,2:54,4,1,TEN 37,14,34,Tank Bigsby up the middle for 6 yards (tackle by Mike Brown and Terrell Edmunds),0.790,3.510
4,2:07,1,10,TEN 31,14,34,Tank Bigsby left end for -3 yards (tackle by Rashad Weaver),3.510,2.560
4,2:00,2,13,TEN 34,14,34,Tank Bigsby left guard for no gain (tackle by Harold Landry and Rashad Weaver),2.560,1.880
4,1:17,3,13,TEN 34,14,34,Tank Bigsby left end for 6 yards (tackle by Jaleel Johnson and Monty Rice),1.880,1.590
4,0:33,4,7,TEN 28,14,34,Tank Bigsby right guard for no gain (tackle by Harold Landry),1.590,-0.810
4,0:27,1,10,TEN 28,14,34,Will Levis kneels for -1 yards,0.810,0.130
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
