Unnamed: 0_level_0,Unnamed: 1_level_0,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
Brian Westbrook,PHI,0,0,,0,0,3,25,8.3,0,0
Bruce Perry,PHI,3,57,19.0,0,0,0,0,,0,0
,,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
Phillip Buchanon,HOU,2,41,20.5,0,0,1,0,0.0,0,0
Roc Alexander,HOU,1,18,18.0,0,0,0,0,,0,0
Derrick Lewis,HOU,1,27,27.0,0,0,0,0,,0,0
Wali Lundy,HOU,1,19,19.0,0,0,0,0,,0,0
