0,1
Officials,Officials
Referee,Walt Anderson
Umpire,Bruce Stritesky
Head Linesman,Steve Stelljes
Line Judge,Byron Boston
Back Judge,Todd Prukop
Side Judge,Laird Hayes
Field Judge,Eugene Hall
