Unnamed: 0_level_0,Unnamed: 1_level_0,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
Aaron Ross,NYG,0,0,,0,0,3,30,10.0,0,18
Devin Thomas,NYG,4,103,25.8,0,36,0,0,,0,0
Danny Ware,NYG,1,17,17.0,0,17,0,0,,0,0
,,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
Patrick Peterson,ARI,0,0,,0,0,3,28,9.3,0,12
A.J. Jefferson,ARI,2,53,26.5,0,29,0,0,,0,0
Andre Roberts,ARI,1,21,21.0,0,21,0,0,,0,0
