Quarter,Time,Down,ToGo,Location,SEA,STL,Detail,EPB,EPA
2,0:48,1,10,STL 47,7,3,Russell Wilson pass incomplete short middle intended for Golden Tate (defended by Trumaine Johnson),2.460,1.910
2,0:43,2,10,STL 47,7,3,Russell Wilson sacked by Robert Quinn for -5 yards,1.910,0.560
2,0:21,3,15,SEA 48,7,3,Russell Wilson sacked by Robert Quinn for -6 yards,0.560,0.560
2,0:12,3,15,SEA 48,7,3,Timeout #2 by St. Louis Rams,0.560,-0.590
2,0:12,4,21,SEA 42,7,3,Jon Ryan punts 51 yards,-0.590,1.730
Quarter,Time,Down,ToGo,Location,SEA,STL,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,STL 35,7,3,"Greg Zuerlein kicks off no gain, touchback",0.000,0.280
3,15:00,1,10,SEA 20,7,3,Marshawn Lynch right tackle for 2 yards (tackle by Jo-Lonn Dunbar),0.280,0.000
3,14:24,2,8,SEA 22,7,3,Russell Wilson pass complete short middle to Zach Miller for 6 yards (tackle by Darian Stewart),0.000,0.100
3,13:43,3,2,SEA 28,7,3,Russell Wilson sacked by Chris Long for -6 yards,0.100,-1.900
3,13:12,4,8,SEA 22,7,3,"Jon Ryan punts 46 yards, returned by Tavon Austin for 7 yards (tackle by Byron Maxwell)",-1.900,-1.530
3,12:59,1,10,STL 39,7,3,Kellen Clemens pass incomplete short right intended for Lance Kendricks,1.530,0.990
3,12:53,2,10,STL 39,7,3,Kellen Clemens pass complete short right to Lance Kendricks for 5 yards (tackle by Bobby Wagner and Bruce Irvin),0.990,0.960
3,12:10,3,5,STL 44,7,3,Kellen Clemens pass incomplete short right intended for Jared Cook,0.960,-0.460
3,12:05,4,5,STL 44,7,3,"Johnny Hekker punts 48 yards, out of bounds",-0.460,0.380
3,11:57,1,10,SEA 8,7,3,Russell Wilson sacked by Chris Long for -7 yards,-0.380,-1.290
3,11:21,2,17,SEA 1,7,3,Michael Robinson right guard for no gain (tackle by Michael Brockers),-1.290,-2.240
3,10:37,3,17,SEA 1,7,3,Marshawn Lynch left tackle for 9 yards (tackle by Janoris Jenkins and James Laurinaitis),-2.240,-2.490
3,10:00,4,8,SEA 10,7,3,"Jon Ryan punts 37 yards, returned by Tavon Austin for no gain",-2.490,-2.460
3,9:52,1,10,SEA 47,7,3,Zac Stacy up the middle for 11 yards (tackle by Bobby Wagner),2.460,3.180
3,9:15,1,10,SEA 36,7,3,Zac Stacy up the middle for 6 yards (tackle by Earl Thomas),3.180,3.450
3,8:37,2,4,SEA 30,7,3,Zac Stacy up the middle for 3 yards (tackle by Red Bryant),3.450,3.140
3,7:55,3,1,SEA 27,7,3,Zac Stacy left tackle for 2 yards (tackle by Malcolm Smith),3.140,3.910
3,7:15,1,10,SEA 25,7,3,Daryl Richardson up the middle for 1 yard (tackle by Brandon Mebane),3.910,3.500
3,6:31,2,9,SEA 24,7,3,Kellen Clemens left end for 6 yards (tackle by Earl Thomas),3.500,3.660
3,5:45,3,3,SEA 18,7,3,"Kellen Clemens up the middle for 8 yards (tackle by K.J. Wright). Penalty on Jake Long: Illegal Formation, 5 yards (no play)",3.660,2.940
3,5:20,3,8,SEA 23,7,3,"Kellen Clemens pass incomplete short middle intended for Zac Stacy (defended by Earl Thomas). Penalty on Walter Thurmond: Defensive Holding, 5 yards (no play)",2.940,4.370
3,5:11,1,10,SEA 18,7,3,Zac Stacy up the middle for 1 yard (tackle by Tony McDaniel),4.370,3.940
3,4:31,2,9,SEA 17,7,3,Kellen Clemens pass incomplete deep left intended for Brian Quick,3.940,3.170
3,4:21,3,9,SEA 17,7,3,Kellen Clemens pass complete short left to Jared Cook for 7 yards (tackle by K.J. Wright),3.170,2.890
3,4:05,4,2,SEA 10,7,6,Greg Zuerlein 28 yard field goal good,2.890,3.000
3,4:05,,,STL 35,7,6,"Greg Zuerlein kicks off 65 yards, touchback",0.000,-0.280
3,4:01,1,10,SEA 20,7,6,Russell Wilson pass incomplete deep left intended for Jermaine Kearse,0.280,-0.270
3,3:56,2,10,SEA 20,13,6,"Russell Wilson pass complete deep left to Golden Tate for 80 yards, touchdown. Penalty on Golden Tate: Taunting, 15 yards",-0.270,7.000
3,3:56,,,STL 2,14,6,Steven Hauschka kicks extra point good,0.000,0.000
3,3:56,,,SEA 20,14,6,"Steven Hauschka kicks off 74 yards, returned by Tavon Austin for 27 yards (tackle by Heath Farwell). Penalty on Daren Bates: Offensive Holding, 10 yards",0.000,-0.410
3,3:38,1,10,STL 22,14,6,"Kellen Clemens pass incomplete deep left intended for Lance Kendricks. Penalty on Brandon Browner: Unnecessary Roughness, 15 yards",0.410,1.400
3,3:32,1,10,STL 37,14,6,Kellen Clemens pass complete deep right to Chris Givens for 23 yards (tackle by Richard Sherman),1.400,2.920
3,2:51,1,10,SEA 40,14,6,Zac Stacy left tackle for 1 yard (tackle by K.J. Wright),2.920,2.510
3,2:10,2,9,SEA 39,14,6,"Kellen Clemens sacked by Bruce Irvin for -7 yards. Kellen Clemens fumbles (forced by Bruce Irvin), ball out of bounds at SEA-32",2.510,0.890
,,,,,,,"SEA challenged the incomplete pass ruling, and the original play was overturned.",,
3,1:57,3,16,SEA 46,14,6,"Penalty on Michael Bennett: Encroachment, 5 yards (no play)",0.890,1.550
3,1:41,3,11,SEA 41,14,6,"Penalty on Rodger Saffold: False Start, 5 yards (no play)",1.550,0.890
3,1:20,3,16,SEA 46,14,6,"Kellen Clemens sacked by Cliff Avril for -7 yards. Penalty on Brandon Browner: Defensive Holding, 5 yards (no play)",0.890,2.850
3,0:57,1,10,SEA 41,14,6,Chris Givens right end for 16 yards (tackle by Earl Thomas),2.850,3.910
3,0:26,1,10,SEA 25,14,6,Zac Stacy up the middle for no gain (tackle by Brandon Mebane),3.910,3.360
Quarter,Time,Down,ToGo,Location,SEA,STL,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,10,SEA 25,14,6,Kellen Clemens pass complete short middle to Jared Cook for 19 yards (tackle by Bobby Wagner),3.360,5.830
4,14:29,1,6,SEA 6,14,6,Zac Stacy up the middle for 3 yards (tackle by Bobby Wagner),5.830,5.530
4,13:37,2,3,SEA 3,14,6,Kellen Clemens pass incomplete short middle intended for Jared Cook. Penalty on Jake Long: Ineligible Downfield Pass (Declined),5.530,4.720
4,13:30,3,3,SEA 3,14,6,Kellen Clemens sacked by Walter Thurmond for -6 yards,4.720,2.830
4,12:56,4,9,SEA 9,14,9,Greg Zuerlein 27 yard field goal good,2.830,3.000
4,12:56,,,STL 35,14,9,"Greg Zuerlein kicks off 65 yards, touchback",0.000,-0.280
4,12:51,1,10,SEA 20,14,9,Marshawn Lynch left tackle for 5 yards (tackle by Kendall Langford),0.280,0.410
4,12:12,2,5,SEA 25,14,9,Russell Wilson pass incomplete short right intended for Golden Tate,0.410,-0.300
4,12:05,3,5,SEA 25,14,9,Russell Wilson pass incomplete short right intended for Jermaine Kearse,-0.300,-1.700
4,12:01,4,5,SEA 25,14,9,"Jon Ryan punts 44 yards, fair catch by Tavon Austin",-1.700,-1.000
4,11:53,1,10,STL 31,14,9,"Kellen Clemens pass incomplete short middle intended for Zac Stacy. Penalty on K.J. Wright: Unnecessary Roughness, 15 yards",1.000,1.990
4,11:48,1,10,STL 46,14,9,Zac Stacy up the middle for 2 yards (tackle by Tony McDaniel),1.990,1.720
4,11:11,2,8,STL 48,14,9,Kellen Clemens pass complete short right to Jared Cook for 5 yards (tackle by K.J. Wright),1.720,1.690
4,10:28,3,3,SEA 47,14,9,Kellen Clemens pass complete short right to Tavon Austin for 12 yards (tackle by Richard Sherman),1.690,3.250
4,9:56,1,10,SEA 35,14,9,Zac Stacy up the middle for 1 yard (tackle by Bruce Irvin),3.250,2.840
4,9:19,2,9,SEA 34,14,9,Zac Stacy left tackle for 2 yards (tackle by Bruce Irvin),2.840,2.410
4,8:38,3,7,SEA 32,14,9,Kellen Clemens pass incomplete short middle intended for Jared Cook,2.410,1.240
4,8:33,4,7,SEA 32,14,9,Greg Zuerlein 50 yard field goal no good,1.240,-1.600
4,8:28,1,10,SEA 40,14,9,Russell Wilson pass complete short left to Doug Baldwin for 12 yards (tackle by James Laurinaitis),1.600,2.390
4,7:53,1,10,STL 48,14,9,Marshawn Lynch right tackle for -1 yards (tackle by Chris Long),2.390,1.710
4,7:08,2,11,STL 49,14,9,Russell Wilson pass complete short right to Marshawn Lynch for 4 yards (tackle by Trumaine Johnson),1.710,1.550
4,6:32,3,7,STL 45,14,9,Russell Wilson sacked by Chris Long for -7 yards,1.550,-0.190
4,5:58,4,14,SEA 48,14,9,Jon Ryan punts 49 yards,-0.190,0.380
4,5:42,1,10,STL 3,14,9,Zac Stacy left end for 8 yards (tackle by Earl Thomas),-0.380,-0.200
4,5:10,2,2,STL 11,14,9,Zac Stacy up the middle for 18 yards (tackle by Richard Sherman),-0.200,0.870
4,4:33,1,10,STL 29,14,9,Kellen Clemens pass complete short middle to Chris Givens for 21 yards (tackle by Bruce Irvin),0.870,2.260
4,3:49,1,10,,14,9,Kellen Clemens pass complete short middle to Daryl Richardson for 8 yards (tackle by Bobby Wagner),2.260,2.790
4,3:13,2,2,SEA 42,14,9,Daryl Richardson up the middle for 3 yards (tackle by Tony McDaniel),2.790,2.980
4,2:31,1,10,SEA 39,14,9,Kellen Clemens pass complete short right to Lance Kendricks for 18 yards (tackle by Bruce Irvin),2.980,4.170
4,2:00,1,10,SEA 21,14,9,Daryl Richardson left tackle for 5 yards (tackle by Earl Thomas),4.170,4.370
4,1:23,2,5,SEA 16,14,9,Daryl Richardson left tackle for 10 yards (tackle by Brandon Mebane),4.370,5.830
4,0:46,1,6,SEA 6,14,9,Kellen Clemens pass incomplete short right intended for Austin Pettis,5.830,4.950
4,0:38,2,6,SEA 6,14,9,Daryl Richardson right guard for 4 yards (tackle by Earl Thomas),4.950,4.950
4,0:31,2,6,SEA 6,14,9,Timeout #1 by St. Louis Rams,4.950,4.950
4,0:31,3,2,SEA 2,14,9,"Kellen Clemens pass incomplete short left intended for Chris Givens. Penalty on Chris Clemons: Defensive Offside, 1 yards (no play)",4.950,5.170
4,0:27,3,1,SEA 1,14,9,Daryl Richardson up the middle for no gain (tackle by Heath Farwell),5.170,5.170
4,0:04,3,1,SEA 1,14,9,Timeout #2 by St. Louis Rams,5.170,3.550
4,0:04,4,1,SEA 1,14,9,Kellen Clemens pass incomplete short left intended for Brian Quick,3.550,-0.380
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
