Unnamed: 0_level_0,Unnamed: 1_level_0,Offense,Offense,Offense,Offense,Defense,Defense,Defense,Defense,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams
Tm,Total,Tot,Pass,Rush,TOvr,Tot,Pass,Rush,TOvr,Tot,KO,KR,P,PR,FG/XP
Rams,-5.0,-8.8,-11.74,2.88,-9.49,8.93,3.65,5.65,0.0,-3.02,0.47,-0.84,2.35,-2.97,-2.03
Seahawks,5.0,-8.93,-3.65,-5.65,0.0,8.8,11.74,-2.88,9.49,3.02,0.84,-0.47,2.97,-2.35,2.03
