Unnamed: 0_level_0,Unnamed: 1_level_0,Off.,Off.,Def.,Def.,ST,ST
Player,Pos,Num,Pct,Num,Pct,Num,Pct
Khalif Barnes,G,69,100%,0,0%,4,12%
Menelik Watson,T,69,100%,0,0%,4,12%
Austin Howard,G,69,100%,0,0%,4,12%
Donald Penn,T,69,100%,0,0%,4,12%
Stefen Wisniewski,C,69,100%,0,0%,0,0%
Derek Carr,QB,69,100%,0,0%,0,0%
Mychal Rivera,TE,54,78%,0,0%,11,34%
Andre Holmes,WR,54,78%,0,0%,8,25%
James Jones,WR,41,59%,0,0%,0,0%
Brian Leonhardt,TE,38,55%,0,0%,19,59%
Darren McFadden,RB,34,49%,0,0%,4,12%
Marcel Reece,FB,33,48%,0,0%,6,19%
Brice Butler,WR,19,28%,0,0%,8,25%
Kenbrell Thompkins,WR,18,26%,0,0%,2,6%
Vincent Brown,WR,14,20%,0,0%,0,0%
Jamize Olawale,FB,12,17%,0,0%,18,56%
Matt McCants,T,11,16%,0,0%,4,12%
Latavius Murray,RB,9,13%,0,0%,7,22%
Maurice Jones-Drew,RB,8,12%,0,0%,0,0%
Charles Woodson,FS,0,0%,66,100%,8,25%
Sio Moore,LB,0,0%,66,100%,5,16%
Tarell Brown,CB,0,0%,66,100%,5,16%
Brandian Ross,SS,0,0%,64,97%,8,25%
D.J. Hayden,CB,0,0%,64,97%,5,16%
Khalil Mack,LB,0,0%,61,92%,5,16%
Miles Burris,LB,0,0%,61,92%,5,16%
Antonio Smith,DT,0,0%,53,80%,5,16%
Justin Tuck,DE,0,0%,52,79%,5,16%
Larry Asante,FS,0,0%,48,73%,18,56%
Justin Ellis,DT,0,0%,40,61%,1,3%
Benson Mayowa,DE,0,0%,22,33%,1,3%
C.J. Wilson,DE,0,0%,20,30%,5,16%
Pat Sims,NT,0,0%,15,23%,0,0%
Denico Autry,DE,0,0%,12,18%,17,53%
Neiko Thorpe,CB,0,0%,10,15%,22,69%
Stacy McGee,DT,0,0%,6,9%,4,12%
Ray-Ray Armstrong,LB,0,0%,0,0%,23,72%
Jamar Chaney,LB,0,0%,0,0%,23,72%
Chimdi Chekwa,CB,0,0%,0,0%,23,72%
Keith McGill,CB,0,0%,0,0%,23,72%
Jon Condo,LS,0,0%,0,0%,10,31%
Sebastian Janikowski,K,0,0%,0,0%,9,28%
Marquette King,P,0,0%,0,0%,6,19%
Denarius Moore,WR,0,0%,0,0%,5,16%
Matt Schaub,QB,0,0%,0,0%,4,12%
Kevin Boothe,C,0,0%,0,0%,4,12%
