Quarter,Time,Down,ToGo,Location,STL,SEA,Detail,EPB,EPA
2,2:52,1,10,SEA 43,0,7,Matt Hasselbeck pass complete short left to T.J. Houshmandzadeh for 9 yards (tackle by James Laurinaitis),1.800,2.470
2,2:19,2,1,STL 48,0,7,Julius Jones left end for 1 yard (tackle by Will Witherspoon),2.470,2.460
2,2:00,1,10,STL 47,0,7,Matt Hasselbeck pass complete short left to Julius Jones for 11 yards (tackle by Ronald Bartell),2.460,3.180
2,1:53,1,10,STL 36,0,7,Matt Hasselbeck pass incomplete deep left intended for John Carlson,3.180,2.640
2,1:47,2,10,STL 36,0,7,Julius Jones right end for 5 yards (tackle by Ronald Bartell),2.640,2.610
2,1:05,3,5,STL 31,0,7,Matt Hasselbeck pass incomplete deep right intended for Nate Burleson (defended by Ronald Bartell),2.610,1.350
2,0:59,4,5,STL 31,0,7,"Olindo Mare 49 yard field goal no good, blocked, recovered by Quincy Butler and returned for 51 yards. Penalty on STL: Defensive 12 On-field, 5 yards (no play)",1.350,3.840
,,,,,,,"Replay Assistant challenged the too many players on field ruling, and the original play was overturned.",,
2,0:49,1,10,STL 26,0,7,Julius Jones right tackle for 6 yards (tackle by James Hall),3.840,4.110
2,0:24,2,4,STL 20,0,7,Matt Hasselbeck pass complete short left to T.J. Houshmandzadeh for 8 yards (tackle by James Butler),4.110,4.780
2,0:18,,,,0,7,Timeout #2 by Seattle Seahawks,0.000,4.780
2,0:18,1,10,STL 12,0,13,"Matt Hasselbeck pass complete short right to Nate Burleson for 12 yards, touchdown",4.780,7.000
2,,,,STL 2,0,14,Olindo Mare kicks extra point good,0.000,0.000
2,,,,SEA 30,0,14,"Olindo Mare kicks off 70 yards, touchback",0.000,0.280
2,0:12,1,10,STL 20,0,14,Steven Jackson left guard for 3 yards (tackle by Darryl Tapp). Penalty on Steven Jackson: Unnecessary Roughness (Declined),0.280,0.140
Quarter,Time,Down,ToGo,Location,STL,SEA,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,STL 30,0,14,"Josh Brown kicks off 64 yards, returned by Josh Wilson for 20 yards (tackle by Quinton Culberson)",0.000,0.670
3,14:56,1,10,SEA 26,0,14,Julius Jones right end for 7 yards (tackle by O.J. Atogwe),0.670,1.070
3,14:19,2,3,SEA 33,0,14,Matt Hasselbeck pass complete short left to John Carlson for 5 yards (tackle by James Laurinaitis and David Vobora),1.070,1.470
3,13:46,1,10,SEA 38,0,14,Matt Hasselbeck pass incomplete short left intended for T.J. Houshmandzadeh,1.470,0.920
3,13:43,2,10,SEA 38,0,14,Julius Jones left end for 3 yards (tackle by James Hall),0.920,0.630
3,13:01,3,7,SEA 41,0,14,Matt Hasselbeck pass complete short middle to T.J. Houshmandzadeh for 6 yards (tackle by Justin King and Jonathan Wade),0.630,-0.260
3,12:22,4,1,SEA 47,0,14,"Jon Ryan punts 53 yards, touchback",-0.260,-0.280
3,12:11,1,10,STL 20,0,14,Steven Jackson right tackle for 5 yards (tackle by Cory Redding and Deon Grant),0.280,0.410
3,11:32,2,5,STL 25,0,14,Marc Bulger pass incomplete deep middle intended for Laurent Robinson (defended by Jordan Babineaux),0.410,-0.300
3,11:24,3,5,STL 25,0,14,"Marc Bulger pass complete short right to Laurent Robinson for 4 yards (tackle by Josh Wilson). Penalty on Darryl Tapp: Defensive Offside, 5 yards (no play)",-0.300,0.940
3,10:59,1,10,STL 30,0,14,Marc Bulger pass complete short left to Laurent Robinson for 10 yards (tackle by Ken Lucas),0.940,1.600
3,10:32,1,10,STL 40,0,14,"Marc Bulger pass complete short right to Donnie Avery for 5 yards (tackle by Colin Cole). Penalty on Richie Incognito: Unnecessary Roughness, 15 yards",1.600,-0.300
3,10:02,2,20,STL 30,0,14,Marc Bulger pass incomplete deep right intended for Keenan Burton,-0.300,-0.960
3,9:55,3,20,STL 30,0,14,Marc Bulger pass complete short right to Randy McMichael for 10 yards (tackle by Josh Wilson and Kelly Jennings),-0.960,-0.720
3,9:11,4,10,STL 40,0,14,Donnie Jones punts 59 yards,-0.720,0.380
3,8:57,1,10,SEA 1,0,14,Matt Hasselbeck pass complete short left to Nate Burleson for 6 yards (tackle by Jonathan Wade and Chris Long),-0.380,-0.340
3,8:25,2,4,SEA 7,0,14,Edgerrin James right end for 2 yards (tackle by Clifton Ryan),-0.340,-0.480
3,7:40,3,2,SEA 9,0,14,Justin Forsett right tackle for 7 yards (tackle by O.J. Atogwe),-0.480,-0.140
3,7:11,1,10,SEA 16,0,14,Edgerrin James middle for 6 yards (tackle by David Vobora),-0.140,0.280
3,6:34,2,4,SEA 22,0,14,Matt Hasselbeck pass complete short left to T.J. Houshmandzadeh for 7 yards (tackle by Ronald Bartell),0.280,0.870
3,5:55,1,10,SEA 29,0,14,Matt Hasselbeck pass complete short middle to John Carlson for 38 yards (tackle by O.J. Atogwe and James Butler),0.870,3.380
3,5:08,1,10,STL 33,0,20,"Matt Hasselbeck pass complete deep left to John Carlson for 33 yards, touchdown",3.380,7.000
3,,,,STL 2,0,21,Olindo Mare kicks extra point good,0.000,0.000
3,,,,SEA 30,0,21,"Olindo Mare kicks off 70 yards, touchback",0.000,0.280
3,5:02,1,10,STL 20,0,21,Marc Bulger pass incomplete short middle intended for Steven Jackson,0.280,-0.270
3,4:59,2,10,STL 20,0,21,Steven Jackson right tackle for 1 yard (tackle by Aaron Curry),-0.270,-0.820
3,4:10,3,9,STL 21,0,21,Marc Bulger pass incomplete deep right intended for Keenan Burton,-0.820,-1.960
3,4:04,4,9,STL 21,0,21,"Donnie Jones punts 46 yards, returned by Justin Forsett for 5 yards (tackle by Daniel Fells)",-1.960,-1.470
3,3:52,1,10,SEA 38,0,27,"Julius Jones left tackle for 62 yards, touchdown",1.470,7.000
3,,,,STL 2,0,28,Olindo Mare kicks extra point good,0.000,0.000
3,,,,SEA 30,0,28,"Olindo Mare kicks off 70 yards, touchback",0.000,0.280
3,3:42,1,10,STL 20,0,28,Marc Bulger sacked by Lawrence Jackson for -5 yards,0.280,-1.070
3,3:12,2,15,STL 15,0,28,Marc Bulger pass complete short left to Laurent Robinson for 9 yards (tackle by Ken Lucas),-1.070,-0.430
3,2:29,3,6,STL 24,0,28,Marc Bulger pass complete short right to Donnie Avery for 12 yards (tackle by Kelly Jennings),-0.430,1.330
3,1:52,1,10,STL 36,0,28,Steven Jackson middle for 2 yards (tackle by David Hawthorne),1.330,1.060
3,1:08,2,8,STL 38,0,28,Marc Bulger pass incomplete short left intended for Randy McMichael (defended by Will Herring),1.060,0.370
3,1:05,3,8,STL 38,0,28,Marc Bulger right end for 2 yards (tackle by Darryl Tapp),0.370,-0.720
3,0:07,4,6,STL 40,0,28,"Donnie Jones punts 60 yards, touchback",-0.720,-0.280
Quarter,Time,Down,ToGo,Location,STL,SEA,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,SEA 20,0,28,Julius Jones middle for 6 yards (tackle by Will Witherspoon and Gary Gibson),0.280,0.540
4,14:32,2,4,SEA 26,0,28,Julius Jones left tackle for 1 yard (tackle by Chris Long),0.540,-0.030
4,13:51,3,3,SEA 27,0,28,Justin Forsett right end for 8 yards (tackle by James Laurinaitis and James Butler),-0.030,1.270
4,13:06,1,10,SEA 35,0,28,Julius Jones right tackle for 1 yard (tackle by James Laurinaitis and Chris Long),1.270,0.860
4,12:26,2,9,SEA 36,0,28,Matt Hasselbeck pass complete short left to John Carlson for 5 yards (tackle by David Vobora and James Laurinaitis),0.860,0.830
4,11:44,3,4,SEA 41,0,28,Matt Hasselbeck pass complete short right to John Carlson for 13 yards (tackle by O.J. Atogwe and Ronald Bartell),0.830,2.520
4,10:59,1,10,STL 46,0,28,Matt Hasselbeck pass incomplete short right intended for Deon Butler (defended by Jonathan Wade),2.520,1.980
4,10:30,2,10,STL 46,0,28,Julius Jones right end for no gain (tackle by David Vobora),1.980,1.290
4,10:15,3,10,STL 46,0,28,Justin Forsett left end for 2 yards (tackle by O.J. Atogwe),1.290,0.330
4,9:31,4,8,STL 44,0,28,"Jon Ryan punts 44 yards, touchback",0.330,-0.280
4,9:23,1,10,STL 20,0,28,Steven Jackson left tackle for 1 yard (tackle by Nick Reed),0.280,-0.130
4,8:46,2,9,STL 21,0,28,Marc Bulger pass incomplete short right intended for Keenan Burton (defended by Josh Wilson),-0.130,-0.820
4,8:41,3,9,STL 21,0,28,Marc Bulger sacked by Brandon Mebane for -6 yards,-0.820,-2.440
4,8:06,4,15,STL 15,0,28,Donnie Jones punts 61 yards,-2.440,-0.540
4,7:56,1,10,SEA 24,0,28,Matt Hasselbeck pass incomplete short left intended for Deon Butler,0.540,0.000
4,7:52,2,10,SEA 24,0,28,Edgerrin James left guard for 2 yards (tackle by David Vobora and James Laurinaitis),0.000,-0.430
4,7:09,3,8,SEA 26,0,28,Matt Hasselbeck pass complete short right to Ben Obomanu for 11 yards (tackle by James Butler and James Laurinaitis),-0.430,1.400
4,6:27,1,10,SEA 37,0,28,Edgerrin James left tackle for 8 yards (tackle by Bradley Fletcher),1.400,1.940
4,5:45,2,2,SEA 45,0,28,Edgerrin James left tackle for no gain (tackle by Gary Gibson),1.940,1.220
4,5:14,3,2,SEA 45,0,28,Edgerrin James middle for -1 yards (tackle by James Laurinaitis),1.220,-0.460
4,4:31,4,3,SEA 44,0,28,"Jon Ryan punts 44 yards, fair catch by Derek Stanley",-0.460,0.350
4,4:22,1,10,STL 12,0,28,"Penalty on Jason Smith: False Start, 5 yards (no play)",-0.350,-0.570
4,4:22,1,15,STL 7,0,28,Marc Bulger pass incomplete short middle intended for Keenan Burton (defended by Darryl Tapp),-0.570,-1.150
4,4:17,2,15,STL 7,0,28,Steven Jackson left tackle for 22 yards (tackle by Aaron Curry),-1.150,0.870
4,4:09,1,10,STL 29,0,28,Marc Bulger pass complete deep middle to Laurent Robinson for 45 yards (tackle by Ken Lucas and Jordan Babineaux),0.870,3.840
4,3:33,1,10,SEA 26,0,28,Marc Bulger pass complete deep middle to Randy McMichael for 18 yards (tackle by Deon Grant and Jordan Babineaux),3.840,5.370
4,2:58,1,8,SEA 8,0,28,Marc Bulger pass incomplete short left intended for Laurent Robinson,5.370,4.570
4,2:52,2,8,SEA 8,0,28,Marc Bulger pass incomplete short right intended for Donnie Avery,4.570,3.580
4,2:48,3,8,SEA 8,0,28,Steven Jackson middle for 1 yard (tackle by Aaron Curry and Patrick Kerney),3.580,2.970
4,2:10,4,7,SEA 7,0,28,Marc Bulger pass incomplete short middle intended for Randy McMichael,2.970,0.380
4,2:00,1,10,SEA 8,0,28,Edgerrin James right tackle for 5 yards (tackle by Will Witherspoon and O.J. Atogwe),-0.380,-0.410
4,1:54,,,,0,28,Timeout #1 by Los Angeles Rams,0.000,-0.410
4,1:54,2,5,SEA 13,0,28,Edgerrin James right tackle for 4 yards (tackle by O.J. Atogwe),-0.410,-0.370
4,1:47,,,,0,28,Timeout #2 by Los Angeles Rams,0.000,-0.370
4,1:47,3,1,SEA 17,0,28,Edgerrin James right tackle for -1 yards (tackle by Gary Gibson),-0.370,-2.390
4,1:39,,,,0,28,Timeout #3 by Los Angeles Rams,0.000,-2.390
4,1:39,4,2,SEA 16,0,28,Jon Ryan punts 70 yards,-2.390,0.280
4,1:24,1,10,STL 14,0,28,Marc Bulger pass complete short right to Laurent Robinson for 11 yards (tackle by Jordan Babineaux),-0.280,0.610
4,1:00,1,10,STL 25,0,28,Marc Bulger pass complete short right to Keenan Burton for 5 yards (tackle by Aaron Curry),0.610,0.740
4,0:31,2,5,STL 30,0,28,"Marc Bulger pass complete short left to Donnie Avery for 5 yards (tackle by Josh Wilson). Penalty on Darryl Tapp: Defensive Offside, 5 yards (no play)",0.740,1.270
4,0:25,1,10,STL 35,0,28,Marc Bulger pass complete short right to Donnie Avery for 7 yards (tackle by Josh Wilson),1.270,1.670
4,0:01,2,3,STL 42,0,28,Marc Bulger pass incomplete deep left intended for Laurent Robinson (defended by Ken Lucas),1.670,0.960
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
