Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Corey Davis,TEN,6,4,49,0,3,25,6.3,24,6.0,6.2,0,,0,0.0,0,91.7
Taywan Taylor,TEN,5,3,30,0,1,15,5.0,15,5.0,8.2,0,,0,0.0,0,77.1
Tajae Sharpe,TEN,4,3,30,0,3,29,9.7,1,0.3,14.0,0,,0,0.0,0,95.8
Dion Lewis,TEN,4,3,14,0,1,-6,-2.0,20,6.7,-1.3,0,,0,0.0,0,79.2
Darius Jennings,TEN,1,1,6,0,,0,0.0,6,6.0,0.0,0,,0,0.0,0,91.7
Nick Williams,TEN,2,0,0,0,,0,,0,,14.5,0,,1,50.0,1,0.0
Luke Stocker,TEN,1,0,0,0,,0,,0,,3.0,0,,0,0.0,0,39.6
Derrick Henry,TEN,1,0,0,0,0,0,,0,,4.0,0,,0,0.0,0,39.6
Jonnu Smith,TEN,1,0,0,0,,0,,0,,9.0,0,,0,0.0,0,39.6
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Zay Jones,BUF,4,3,20,0,2,16,5.3,4,1.3,7.0,0,,0,0.0,0,85.4
LeSean McCoy,BUF,3,2,23,0,1,-2,-1.0,25,12.5,-2.0,0,,0,0.0,0,89.6
Jason Croom,BUF,2,2,9,0,,0,0.0,9,4.5,0.0,0,,0,0.0,0,85.4
Kelvin Benjamin,BUF,5,1,11,0,1,10,10.0,1,1.0,17.6,0,,0,0.0,0,39.6
Ray-Ray McCloud,BUF,1,1,7,0,1,-4,-4.0,11,11.0,-4.0,0,,0,0.0,0,95.8
Charles Clay,BUF,1,1,12,0,1,10,10.0,2,2.0,10.0,0,,0,0.0,0,116.7
Taiwan Jones,BUF,1,0,0,0,,0,,0,,0.0,0,,0,0.0,0,39.6
Andre Holmes,BUF,2,0,0,0,,0,,0,,22.5,0,,0,0.0,1,0.0
Stephen Hauschka,BUF,1,0,0,0,,0,,0,,-8.0,0,,0,0.0,0,39.6
