#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,15:00,TEN 25,4,0:31,18,Fumble
2,1,9:03,TEN 39,3,1:08,8,Punt
3,1,5:02,BUF 25,7,3:27,18,Field Goal
4,2,12:21,TEN 20,4,2:44,7,Interception
5,2,5:03,TEN 12,10,5:03,52,Field Goal
6,3,9:50,TEN 5,5,2:57,8,Punt
7,3,6:30,TEN 25,2,0:44,24,Fumble
8,3,1:59,TEN 25,15,6:29,54,Field Goal
9,4,7:51,TEN 46,7,3:08,22,Field Goal
