Quarter,Time,Down,ToGo,Location,DEN,OAK,Detail,EPB,EPA
2,0:42,1,10,,0,21,Steve Beuerlein pass complete to Shannon Sharpe for 13 yards (tackle by Bill Romanowski),2.260,3.120
2,0:37,1,10,,,,Timeout #2 by Denver Broncos,2.260,3.120
2,0:37,1,10,OAK 37,0,21,Steve Beuerlein pass complete to Rod Smith for 11 yards (tackle by Clarence Love),3.120,3.840
2,0:20,1,10,OAK 26,0,21,Steve Beuerlein pass complete to Rod Smith for 24 yards (tackle by Clarence Love),3.840,6.740
2,0:07,1,2,OAK 2,0,21,"Steve Beuerlein pass incomplete. Penalty on DEN: Offensive 12 On-field, 5 yards (no play)",6.740,5.600
2,0:06,1,2,OAK 2,,,Timeout #3 by Oakland Raiders,6.740,5.600
2,0:06,1,7,OAK 7,3,21,Jason Elam 25 yard field goal good,5.600,3.000
2,0:06,,,DEN 30,3,21,"Micah Knorr kicks off 53 yards, returned by Marcus Knight for 15 yards (tackle by Sam Brandon)",0.000,0.940
Quarter,Time,Down,ToGo,Location,DEN,OAK,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,DEN 30,3,21,"Micah Knorr kicks off 62 yards, returned by Marcus Knight for 16 yards (tackle by Donnie Spragan)",0.000,0.540
3,14:57,1,10,OAK 24,3,21,Rich Gannon pass incomplete (defended by Kavika Pittman),0.540,0.000
3,14:52,2,10,OAK 24,3,21,Rich Gannon pass complete to Charlie Garner for 37 yards (tackle by Kenoy Kennedy),0.000,2.980
3,14:16,1,10,DEN 39,3,21,Tyrone Wheatley right end for -3 yards (tackle by Ian Gold),2.980,2.040
3,13:37,2,13,DEN 42,3,21,Rich Gannon pass complete to Tim Brown for 18 yards (tackle by Izell Reese),2.040,3.970
3,12:52,1,10,DEN 24,3,21,Charlie Garner left end for -5 yards (tackle by John Mobley),3.970,2.760
3,12:08,2,15,DEN 29,3,21,Rich Gannon pass incomplete intended for Doug Jolley,2.760,2.080
3,12:02,3,15,DEN 29,3,21,Rich Gannon sacked by Bertrand Berry for -5 yards,2.080,1.060
3,11:29,4,20,DEN 34,3,21,"Shane Lechler punts 34 yards, touchback",1.060,-0.280
3,11:20,1,10,DEN 20,3,21,Steve Beuerlein middle for 8 yards (tackle by DeLawrence Grant),0.280,0.810
3,10:48,2,2,DEN 28,3,21,Clinton Portis right end for 3 yards (tackle by Eric Barton),0.810,1.000
3,10:13,1,10,DEN 31,3,21,Clinton Portis for 9 yards (tackle by Rod Woodson),1.000,1.680
3,9:43,2,1,DEN 40,3,21,Mike Anderson middle for 11 yards (tackle by Rod Woodson),1.680,2.320
3,9:03,1,10,OAK 49,3,21,Steve Beuerlein pass complete to Rod Smith for 5 yards (tackle by Rod Woodson),2.320,2.460
3,8:28,2,5,OAK 44,3,21,Steve Beuerlein pass complete to Shannon Sharpe for 7 yards (tackle by Bill Romanowski),2.460,3.120
3,7:51,1,10,OAK 37,3,21,"Steve Beuerlein pass incomplete intended for Ashley Lelie (defended by Terrance Shaw). Penalty on DeLawrence Grant: Encroachment, 5 yards (no play)",3.120,3.850
3,7:43,1,5,OAK 32,3,21,Clinton Portis middle for 13 yards (tackle by Rod Woodson),3.850,4.310
3,7:05,1,10,OAK 19,3,21,Steve Beuerlein pass complete to Rod Smith for 9 yards (tackle by Rod Woodson),4.310,5.360
3,6:35,2,1,OAK 10,3,21,Mike Anderson middle for 8 yards (tackle by Bill Romanowski and Anthony Dorsett),5.360,6.740
3,6:01,1,2,OAK 2,3,21,Mike Anderson middle for 1 yard (tackle by Trace Armstrong and Sam Adams),6.740,5.910
3,5:24,2,1,OAK 1,9,21,"Steve Beuerlein right end for 1 yard, touchdown",5.910,7.000
3,5:24,,,OAK 1,10,21,Jason Elam kicks extra point good,0.000,0.000
3,5:24,,,DEN 30,10,21,"Micah Knorr kicks off 66 yards, returned by Marcus Knight for 22 yards (tackle by Donnie Spragan). Marcus Knight fumbles, recovered by Reuben Droughns at OAK-30",0.000,-3.580
3,5:09,1,10,OAK 30,10,21,"Penalty on DEN: Offensive 12 On-field, 5 yards (no play)",3.580,3.250
3,5:09,1,15,OAK 35,10,21,Steve Beuerlein pass incomplete intended for Clinton Portis (defended by Napoleon Harris),3.250,2.360
3,5:03,2,15,OAK 35,10,21,"Penalty on Matt Lepsis: False Start, 5 yards (no play)",2.360,1.680
3,5:03,2,20,OAK 40,10,21,Steve Beuerlein pass incomplete intended for Rod Smith,1.680,1.020
3,4:58,3,20,OAK 40,10,21,"Steve Beuerlein sacked by Trace Armstrong for -7 yards. Steve Beuerlein fumbles (forced by Trace Armstrong), recovered by Steve Beuerlein at OAK-47",1.020,0.130
3,4:18,4,27,OAK 47,10,21,"Micah Knorr punts 31 yards, fair catch by Tim Brown",0.130,0.140
3,4:14,1,10,OAK 16,10,21,Charlie Garner right end for 9 yards (tackle by Kenoy Kennedy and Bertrand Berry),-0.140,0.690
3,3:36,2,1,OAK 25,10,21,Tyrone Wheatley right tackle for no gain (tackle by Trevor Pryce and John Mobley),0.690,-0.200
3,2:59,3,1,OAK 25,10,21,Zack Crockett middle for 2 yards (tackle by Ian Gold),-0.200,0.740
3,2:15,1,10,OAK 27,10,21,Tyrone Wheatley right end for 3 yards (tackle by Tyrone Poole),0.740,0.600
3,1:39,2,7,OAK 30,10,21,Rich Gannon right end for 3 yards (tackle by John Mobley and Al Wilson),0.600,0.300
3,0:58,3,4,OAK 33,10,21,Rich Gannon pass incomplete intended for Jerry Rice (defended by Denard Walker),0.300,-1.180
3,0:53,4,4,OAK 33,10,21,"Shane Lechler punts 43 yards, returned by Deltha O'Neal for 44 yards (tackle by Shane Lechler)",-1.180,-3.450
3,0:37,1,10,OAK 32,10,21,Steve Beuerlein pass incomplete intended for Ashley Lelie (defended by Anthony Dorsett),3.450,2.900
3,0:32,2,10,OAK 32,10,21,Steve Beuerlein pass complete to Shannon Sharpe for 30 yards (tackle by Anthony Dorsett),2.900,6.740
Quarter,Time,Down,ToGo,Location,DEN,OAK,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,2,OAK 2,16,21,"Clinton Portis right tackle for 2 yards, touchdown",6.740,7.000
4,15:00,1,,OAK 2,16,21,"Two Point Attempt: Steve Beuerlein pass incomplete intended for Shannon Sharpe, conversion fails",1.000,-1.000
4,15:00,,,DEN 30,16,21,"Micah Knorr kicks off 62 yards, returned by Marcus Knight for 34 yards (tackle by Micah Knorr). Penalty on Zack Crockett: Offensive Holding, 10 yards",0.000,0.540
4,14:49,1,10,OAK 24,16,21,Rich Gannon pass complete to Tim Brown for 9 yards (tackle by Denard Walker),0.540,1.210
4,14:09,2,1,OAK 33,16,21,Charlie Garner left end for 9 yards (tackle by Jimmy Spencer),1.210,1.730
4,13:39,1,10,OAK 42,16,21,Tyrone Wheatley middle for 2 yards (tackle by Trevor Pryce and John Mobley),1.730,1.460
4,13:06,2,8,OAK 44,16,21,Rich Gannon pass complete to Jerry Rice for 6 yards (tackle by Al Wilson),1.460,1.550
4,12:38,3,2,,16,21,Rich Gannon pass complete to Jerry Rice for 9 yards (tackle by Al Wilson),1.550,2.850
4,12:08,1,10,DEN 41,16,21,Charlie Garner left tackle for 5 yards (tackle by Al Wilson and Tyrone Poole),2.850,2.980
4,11:40,2,5,DEN 36,16,21,Rich Gannon pass incomplete intended for Tim Brown,2.980,2.280
4,11:32,3,5,DEN 36,16,21,"Rich Gannon sacked by Ian Gold for -4 yards. Rich Gannon fumbles (forced by Ian Gold), recovered by Bertrand Berry at DEN-39 (tackle by Barry Sims)",2.280,-1.530
4,11:25,1,10,DEN 39,16,21,Steve Beuerlein pass incomplete intended for Rod Smith,1.530,0.990
4,11:22,2,10,DEN 39,16,21,Clinton Portis middle for 1 yard (tackle by Roderick Coleman and John Parrella),0.990,0.430
4,10:42,3,9,DEN 40,16,21,Steve Beuerlein pass incomplete intended for Ed McCaffrey (defended by Derrick Gibson),0.430,-0.720
4,10:36,4,9,DEN 40,16,21,"Micah Knorr punts 32 yards, fair catch by Tim Brown. Penalty on Lenny Walls: Unsportsmanlike Conduct, 15 yards",-0.720,-1.800
4,10:29,1,10,OAK 43,16,21,Charlie Garner right end for 20 yards (tackle by Izell Reese and Al Wilson),1.800,3.120
4,9:46,1,10,DEN 37,16,21,Tyrone Wheatley left end for 17 yards (tackle by Izell Reese and Ian Gold),3.120,4.240
4,9:04,1,10,DEN 20,16,21,Charlie Garner right end for 19 yards (tackle by Izell Reese and Deltha O'Neal),4.240,6.970
4,8:15,1,1,DEN 1,16,21,Zack Crockett left tackle for no gain (tackle by Sam Brandon and Tyrone Poole),6.970,5.910
4,7:39,2,1,DEN 1,16,21,Zack Crockett middle for no gain (tackle by Al Wilson and Kavika Pittman),5.910,5.170
4,7:01,3,1,DEN 1,16,27,"Zack Crockett middle for 1 yard, touchdown",5.170,7.000
4,7:01,,,DEN 1,16,28,Sebastian Janikowski kicks extra point good,0.000,0.000
4,7:01,,,OAK 30,16,28,"Sebastian Janikowski kicks off 68 yards, returned by Reuben Droughns for 19 yards (tackle by Jon Ritchie). Penalty on Travian Smith: Unnecessary Roughness, 15 yards",0.000,1.330
4,6:49,1,10,DEN 36,16,28,Steve Beuerlein pass incomplete intended for Ed McCaffrey (defended by Terrance Shaw),1.330,0.790
4,6:44,2,10,DEN 36,16,28,Steve Beuerlein pass complete to Ashley Lelie for 14 yards (tackle by Clarence Love),0.790,2.260
4,6:17,1,10,,16,28,"Penalty on Shannon Sharpe: False Start, 5 yards (no play)",2.260,1.930
4,5:54,1,15,DEN 45,16,28,Steve Beuerlein pass incomplete intended for Scottie Montgomery (defended by Clarence Love),1.930,1.040
4,5:49,2,15,DEN 45,16,28,Steve Beuerlein pass incomplete intended for Ed McCaffrey is intercepted by Eric Barton at OAK-44 and returned for 3 yards,1.040,-2.060
4,5:39,1,10,OAK 47,16,28,Tyrone Wheatley left end for 4 yards (tackle by Chester McGlockton),2.060,2.060
4,5:02,2,6,DEN 49,16,28,Tyrone Wheatley right end for no gain (tackle by Al Wilson),2.060,1.360
4,4:17,3,6,DEN 49,16,28,Rich Gannon pass complete to Charlie Garner for 9 yards (tackle by Al Wilson),1.360,2.920
4,3:36,1,10,DEN 40,16,28,Tyrone Wheatley right tackle for 2 yards (tackle by Ian Gold and Lional Dalton),2.920,2.640
4,2:55,2,8,DEN 38,16,28,Tyrone Wheatley left tackle for 3 yards (tackle by Al Wilson and Kavika Pittman),2.640,2.340
4,2:46,2,8,DEN 38,,,Timeout #1 by Denver Broncos,2.640,2.340
4,2:46,3,5,DEN 35,16,28,Tyrone Wheatley middle for 3 yards (tackle by Tyrone Poole),2.340,1.300
4,2:40,3,5,DEN 35,,,Timeout #2 by Denver Broncos,2.340,1.300
4,2:40,4,2,DEN 32,16,28,"Penalty on Mo Collins: False Start, 5 yards (no play)",1.300,0.790
4,2:40,4,7,DEN 37,16,28,"Shane Lechler punts 37 yards, touchback",0.790,-0.280
4,2:30,1,10,DEN 20,16,28,Steve Beuerlein pass complete to Ashley Lelie for 48 yards (tackle by Anthony Dorsett),0.280,3.450
4,2:03,1,10,OAK 32,16,28,"Steve Beuerlein pass complete to Shannon Sharpe for no gain. Penalty on DEN: False Start, 5 yards (no play)",3.450,3.120
4,1:58,1,15,OAK 37,16,28,Steve Beuerlein pass incomplete intended for Ed McCaffrey (defended by Clarence Love),3.120,2.230
4,1:52,2,15,OAK 37,16,28,Steve Beuerlein pass incomplete intended for Ashley Lelie,2.230,1.550
4,1:46,3,15,OAK 37,16,28,Steve Beuerlein pass incomplete intended for Shannon Sharpe,1.550,0.790
4,1:40,3,15,OAK 37,,,Timeout #3 by Denver Broncos,1.550,0.790
4,1:40,4,15,OAK 37,16,28,Steve Beuerlein pass complete to Ashley Lelie for 17 yards (tackle by Bill Romanowski),0.790,4.240
4,1:21,1,10,OAK 20,16,28,Steve Beuerlein pass incomplete,4.240,3.690
4,1:20,2,10,OAK 20,16,28,Steve Beuerlein pass incomplete intended for Ashley Lelie (defended by Rod Woodson),3.690,3.010
4,1:16,3,10,OAK 20,16,28,Steve Beuerlein pass incomplete intended for Rod Smith,3.010,2.120
4,1:10,4,10,OAK 20,16,28,Steve Beuerlein sacked by Roderick Coleman for -8 yards,2.120,-0.810
4,1:06,1,10,OAK 28,16,28,Rich Gannon kneels for no gain,0.810,0.260
4,0:25,2,10,OAK 28,16,28,Rich Gannon kneels for -1 yards,0.260,-0.560
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
