Quarter,Time,Down,ToGo,Location,WAS,NYG,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,3,2,WAS 36,7,0,Ron Dayne left tackle for 1 yard (tackle by Marcus Washington and Fred Smoot),2.480,1.000
2,14:25,4,1,WAS 35,7,0,Ron Dayne left end for -1 yards (tackle by Antonio Pierce and Marcus Washington),1.000,-1.400
2,14:15,1,10,WAS 37,7,0,Clinton Portis right guard for 2 yards (tackle by Keith Washington and Barrett Green),1.400,1.130
2,14:15,2,8,WAS 39,7,0,Clinton Portis left tackle for 5 yards (tackle by Barrett Green),1.130,1.090
2,13:20,3,3,WAS 44,7,0,"Mark Brunell sacked by Fred Robbins for -4 yards. Mark Brunell fumbles (forced by Fred Robbins), recovered by Michael Strahan at WAS-38 (tackle by Chris Samuels)",1.090,-3.050
2,13:01,1,10,WAS 38,7,6,"Kurt Warner pass complete to Tim Carter for 38 yards, touchdown",3.050,7.000
2,,,,WAS 2,7,7,Steve Christie kicks extra point good,0.000,0.000
2,,,,NYG 30,7,7,"Steve Christie kicks off 55 yards, returned by Chad Morton for 13 yards (tackle by Wesly Mallard)",0.000,0.810
2,12:47,1,10,WAS 28,7,7,Clinton Portis right tackle for 3 yards (tackle by Michael Strahan and Lance LeGree),0.810,0.670
2,12:13,2,7,WAS 31,7,7,Laveranues Coles left end for -16 yards (tackle by Norman Hand). Penalty on Lennie Friedman: Offensive Holding (Declined),0.670,-2.640
2,11:35,3,23,WAS 15,7,7,Clinton Portis right end for 21 yards (tackle by Brent Alexander),-2.640,-0.980
2,10:53,4,2,WAS 36,7,7,"Tom Tupa punts 38 yards, returned by Mark Jones for 15 yards (tackle by Antonio Pierce)",-0.980,-1.660
2,10:40,1,10,NYG 41,7,7,Tim Carter right end for 8 yards (tackle by Matt Bowen and Antonio Pierce),1.660,2.200
2,10:03,2,2,NYG 49,7,7,Kurt Warner pass complete to Ike Hilliard for 7 yards (tackle by Cornelius Griffin),2.200,2.650
2,9:35,1,10,WAS 44,7,7,Tiki Barber left tackle for 5 yards (tackle by Antonio Pierce),2.650,2.780
2,9:06,2,5,WAS 39,7,7,Tiki Barber right tackle for 2 yards (tackle by Marcus Washington),2.780,2.350
2,8:35,3,3,WAS 37,7,7,"Penalty on Chris Snee: False Start, 5 yards (no play)",2.350,1.690
2,8:20,3,8,WAS 42,7,7,Kurt Warner pass incomplete intended for Tiki Barber,1.690,0.460
2,8:04,4,8,WAS 42,7,7,"Jeff Feagles punts 32 yards, fair catch by Chad Morton",0.460,0.380
2,7:56,1,10,WAS 10,7,7,Mark Brunell pass complete to Rod Gardner for 3 yards (tackle by Will Allen),-0.380,-0.560
2,7:31,2,7,WAS 13,7,7,Mark Brunell pass complete to Chris Cooley for 6 yards (tackle by Will Allen),-0.560,-0.370
2,6:45,3,1,WAS 19,7,13,"Clinton Portis left guard for -3 yards (tackle by Shaun Williams). Clinton Portis fumbles (forced by Shaun Williams), recovered by Barrett Green at WAS-16 and returned for 16 yards, touchdown",-0.370,-7.000
2,,,,WAS 2,7,14,Steve Christie kicks extra point good,0.000,0.000
2,,,,NYG 30,7,14,"Steve Christie kicks off 61 yards, returned by Chad Morton for 18 yards (tackle by Jim Maxwell)",0.000,0.740
2,6:12,1,10,WAS 27,7,14,"Mark Brunell pass complete to Chris Cooley for 6 yards (tackle by Barrett Green). Penalty on Osi Umenyiora: Roughing the Passer, 15 yards",0.740,2.130
2,5:48,,,,7,14,Timeout #1 by Washington Redskins,0.000,2.130
2,5:48,1,10,WAS 48,7,14,Mark Brunell pass incomplete intended for Clinton Portis is intercepted by Fred Robbins at WAS-39 and returned for 13 yards (tackle by Clinton Portis),2.130,-3.840
2,5:39,1,10,WAS 26,7,14,Tiki Barber up the middle for no gain (tackle by Marcus Washington),3.840,3.300
2,5:14,2,10,WAS 26,7,14,Kurt Warner pass complete to Ike Hilliard for 6 yards (tackle by Marcus Washington),3.300,3.400
2,5:01,3,4,WAS 20,7,14,Kurt Warner pass incomplete intended for Tiki Barber (defended by Antonio Pierce),3.400,2.200
2,4:39,4,4,WAS 20,7,17,Steve Christie 38 yard field goal good,2.200,3.000
2,,,,NYG 30,7,17,"Steve Christie kicks off 59 yards, returned by Chad Morton for 17 yards (tackle by Marcellus Rivers)",0.000,0.810
2,4:28,1,10,WAS 28,7,17,Mark Brunell pass incomplete intended for Rod Gardner (defended by Barrett Green),0.810,0.260
2,4:21,2,10,WAS 28,7,17,Clinton Portis right guard for 1 yard (tackle by Lance LeGree and William Joseph),0.260,-0.300
2,3:57,3,9,WAS 29,7,17,Mark Brunell pass incomplete intended for Rod Gardner,-0.300,-1.440
2,3:34,4,9,WAS 29,7,17,"Tom Tupa punts 54 yards, returned by Mark Jones for 7 yards (tackle by Khary Campbell)",-1.440,-0.540
2,3:21,1,10,NYG 24,7,17,Kurt Warner pass complete to Tiki Barber for 11 yards (tackle by Marcus Washington),0.540,1.270
2,2:47,1,10,NYG 35,7,17,Tiki Barber right end for 11 yards (tackle by Brandon Noble and Matt Bowen),1.270,1.990
2,2:00,1,10,NYG 46,7,17,"Penalty on Chris Snee: False Start, 5 yards (no play)",1.990,1.660
2,2:00,1,15,NYG 41,7,17,Kurt Warner pass complete to Tim Carter for 18 yards (tackle by Matt Bowen),1.660,2.850
2,1:55,1,10,WAS 41,7,17,Tiki Barber right end for 8 yards (tackle by Matt Bowen),2.850,3.390
2,1:35,2,2,WAS 33,7,17,Kurt Warner pass complete to Tim Carter for 7 yards (tackle by Walt Harris),3.390,3.840
2,1:31,1,10,WAS 26,7,17,Kurt Warner pass incomplete intended for Jeremy Shockey (defended by LaVar Arrington),3.840,3.300
2,1:25,2,10,WAS 26,7,17,Kurt Warner pass complete to Ike Hilliard for 15 yards (tackle by Shawn Springs),3.300,4.840
2,1:14,,,,7,17,Timeout #2 by New York Giants,0.000,4.840
2,1:14,1,10,WAS 11,7,17,Kurt Warner pass complete to Amani Toomer for 7 yards (tackle by Sean Taylor),4.840,5.470
2,0:53,2,3,WAS 4,7,17,Kurt Warner pass incomplete intended for Amani Toomer,5.470,4.670
2,0:44,3,3,WAS 4,7,17,Kurt Warner pass incomplete intended for Ike Hilliard,4.670,3.030
2,0:41,4,3,WAS 4,7,20,Steve Christie 22 yard field goal good,3.030,3.000
2,,,,NYG 30,7,20,"Steve Christie kicks off 64 yards, returned by Chad Morton for 49 yards (tackle by Steve Christie)",0.000,2.590
2,0:29,1,10,NYG 45,7,20,Mark Brunell pass complete to Laveranues Coles for 16 yards (tackle by Gibril Wilson),2.590,3.640
2,0:20,,,,7,20,Timeout #2 by Washington Redskins,0.000,3.640
2,0:20,1,10,NYG 29,7,20,Mark Brunell right guard for 6 yards (tackle by Terry Cousin),3.640,3.910
2,0:05,,,,7,20,Timeout #3 by Washington Redskins,0.000,3.910
2,0:05,2,4,NYG 23,7,20,John Hall 41 yard field goal no good,3.910,0.940
Quarter,Time,Down,ToGo,Location,WAS,NYG,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,NYG 30,7,20,"Steve Christie kicks off 60 yards, returned by Chad Morton for 43 yards (tackle by David Tyree). Penalty on Jim Molinaro: Offensive Holding, 10 yards",0.000,-0.220
3,14:52,1,10,WAS 15,7,20,Mark Brunell pass incomplete intended for Laveranues Coles (defended by Will Allen). Penalty on Rod Gardner: Illegal Motion (Declined),-0.220,-0.710
3,14:46,2,10,WAS 15,7,20,Mark Brunell pass incomplete intended for Chris Cooley (defended by Shaun Williams),-0.710,-1.370
3,14:41,3,10,WAS 15,7,20,Mark Brunell up the middle for 21 yards (tackle by Will Allen),-1.370,1.330
3,14:24,1,10,WAS 36,7,20,"Mark Brunell up the middle for 4 yards (tackle by Wesly Mallard). Penalty on Rod Gardner: Illegal Formation, 5 yards (no play)",1.330,1.000
3,13:40,1,15,WAS 31,7,20,"Mark Brunell pass incomplete intended for Clinton Portis. Penalty on Will Allen: Illegal Contact, 5 yards (no play)",1.000,1.330
3,13:33,1,10,WAS 36,7,20,Clinton Portis left tackle for 2 yards (tackle by Osi Umenyiora),1.330,1.060
3,13:04,2,8,WAS 38,7,20,Mark Brunell pass incomplete intended for Rod Gardner (defended by Nick Greisen),1.060,0.370
3,12:48,3,8,WAS 38,7,20,Mark Brunell pass complete to Clinton Portis for 16 yards (tackle by Shaun Williams),0.370,2.520
3,12:12,1,10,NYG 46,7,20,Mark Brunell pass complete to Walter Rasby for 11 yards (tackle by Brent Alexander),2.520,3.250
3,11:39,1,10,NYG 35,7,20,Clinton Portis right tackle for 6 yards (tackle by Wesly Mallard and Kevin Lewis),3.250,3.510
3,11:08,2,4,NYG 29,7,20,Clinton Portis left guard for 5 yards (tackle by Shaun Williams and Brent Alexander),3.510,3.970
3,10:45,1,10,NYG 24,7,20,Patrick Ramsey sacked by Fred Robbins for -6 yards,3.970,2.620
3,10:11,2,16,NYG 30,7,20,"Clinton Portis left end for no gain (tackle by Will Allen). Clinton Portis fumbles (forced by Will Allen), recovered by Osi Umenyiora at NYG-30 (tackle by James Thrash)",2.620,-2.190
3,9:45,1,10,NYG 49,7,20,Kurt Warner pass complete to Jeremy Shockey for 9 yards (tackle by Shawn Springs),2.190,2.860
3,9:17,2,1,WAS 42,7,20,Ron Dayne left tackle for 2 yards (tackle by Cornelius Griffin),2.860,2.920
3,8:50,1,10,WAS 40,7,20,Kurt Warner pass complete to Jeremy Shockey for 8 yards (tackle by LaVar Arrington),2.920,3.450
3,8:10,2,2,WAS 32,7,20,Tiki Barber left guard for -1 yards (tackle by Cornelius Griffin),3.450,2.610
3,7:39,3,3,WAS 33,7,20,Kurt Warner pass incomplete intended for Amani Toomer,2.610,1.190
3,7:22,4,3,WAS 33,7,20,"Steve Christie 51 yard field goal no good, blocked by Joe Salave'a",1.190,-1.730
3,7:17,1,10,WAS 42,7,20,Patrick Ramsey pass complete to Laveranues Coles for 9 yards (tackle by Will Allen),1.730,2.400
3,6:50,2,1,NYG 49,7,20,Ladell Betts right tackle for 7 yards (tackle by Kevin Lewis),2.400,2.790
3,6:15,1,10,NYG 42,7,20,Ladell Betts right tackle for 3 yards (tackle by Michael Strahan),2.790,2.650
3,5:41,2,7,NYG 39,7,20,Patrick Ramsey pass incomplete intended for Rod Gardner,2.650,1.950
3,5:34,3,7,NYG 39,7,20,"Penalty on Patrick Ramsey: Delay of Game, 5 yards (no play)",1.950,1.290
3,5:34,3,12,NYG 44,7,20,Patrick Ramsey pass incomplete intended for Clinton Portis. Penalty on WAS: Illegal Formation (Declined),1.290,0.330
3,5:27,4,12,NYG 44,7,20,Tom Tupa punts 36 yards,0.330,0.380
3,5:15,1,10,NYG 8,7,20,Ron Dayne right guard for 1 yard (tackle by Joe Salave'a),-0.380,-0.710
3,4:45,2,9,NYG 9,7,20,Kurt Warner pass complete to Jim Finn for 3 yards (tackle by Ryan Clark),-0.710,-0.950
3,4:04,3,6,NYG 12,7,20,Kurt Warner pass complete to Amani Toomer for 5 yards (tackle by Marcus Washington),-0.950,-2.320
3,3:25,4,1,NYG 17,7,20,"Jeff Feagles punts 47 yards, returned by Chad Morton for 6 yards (tackle by David Tyree)",-2.320,-1.730
3,3:09,1,10,WAS 42,7,20,Patrick Ramsey pass complete to Rod Gardner for 51 yards (tackle by Will Allen),1.730,5.600
3,2:34,1,7,NYG 7,7,20,Patrick Ramsey pass complete to Laveranues Coles for 5 yards (tackle by Reggie Torbor),5.600,5.720
3,1:56,2,2,NYG 2,7,20,"Penalty on Derrick Dockery: False Start, 5 yards (no play)",5.720,4.760
3,1:40,2,7,NYG 7,7,20,Patrick Ramsey pass incomplete intended for Rod Gardner,4.760,3.810
3,1:29,3,7,NYG 7,7,20,Patrick Ramsey pass incomplete intended for Laveranues Coles is intercepted by Brent Alexander at NYG-0,3.810,-0.280
3,1:22,1,10,NYG 20,7,20,Kurt Warner pass complete to Jeremy Shockey for 1 yard (tackle by Shawn Springs),0.280,-0.130
3,0:51,2,9,NYG 21,7,20,Ron Dayne left end for -2 yards (tackle by Marcus Washington and Fred Smoot),-0.130,-1.140
3,0:15,3,11,NYG 19,7,20,"Penalty on Chris Snee: False Start, 5 yards (no play)",-1.140,-2.030
Quarter,Time,Down,ToGo,Location,WAS,NYG,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,3,16,NYG 14,7,20,Tiki Barber right guard for 1 yard (tackle by Cornelius Griffin),-2.030,-2.440
4,14:24,4,15,NYG 15,7,20,Jeff Feagles punts 34 yards,-2.440,-2.320
4,14:15,1,10,NYG 49,7,20,Patrick Ramsey pass complete to Laveranues Coles for 2 yards (tackle by Will Allen),2.320,2.050
4,13:52,2,8,NYG 47,7,20,"Patrick Ramsey pass complete to Clinton Portis for 3 yards (tackle by Will Allen). Penalty on Rod Gardner: Illegal Shift, 5 yards (no play)",2.050,1.380
4,13:05,2,13,WAS 48,7,20,"Patrick Ramsey up the middle for 17 yards (tackle by Shaun Williams). Penalty on Michael Strahan: Face Mask (5 Yards), 5 yards",1.380,3.580
4,13:05,1,10,NYG 30,7,20,Patrick Ramsey pass complete to Laveranues Coles for 16 yards (tackle by Michael Strahan),3.580,4.650
4,12:40,1,10,NYG 14,7,20,Ladell Betts right tackle for 1 yard (tackle by Michael Strahan),4.650,4.160
4,12:15,2,9,NYG 13,13,20,"Patrick Ramsey pass complete to Clinton Portis for 13 yards, touchdown. Penalty on Clinton Portis: Taunting, 15 yards",4.160,7.000
4,,,,NYG 2,14,20,John Hall kicks extra point good,0.000,0.000
4,,,,WAS 15,14,20,"John Hall kicks off 65 yards, returned by Willie Ponder for 25 yards (tackle by Chris Cooley). Willie Ponder fumbles (forced by Chris Cooley), recovered by Todd Franz at NYG-45 (tackle by Wesly Mallard)",0.000,-2.590
4,11:51,1,10,NYG 45,14,20,"Patrick Ramsey pass incomplete intended for Rod Gardner. Penalty on Kevin Lewis: Illegal Contact, 5 yards (no play)",2.590,2.920
4,11:45,1,10,NYG 40,14,20,Clinton Portis left tackle for 1 yard (tackle by Fred Robbins),2.920,2.510
4,11:14,2,9,NYG 39,14,20,Patrick Ramsey pass incomplete intended for Laveranues Coles (defended by Nick Greisen),2.510,1.820
4,11:05,3,9,NYG 39,14,20,Patrick Ramsey pass complete to Rod Gardner for 12 yards (tackle by Will Allen). Penalty on Will Allen: Illegal Contact (Declined),1.820,3.780
4,10:41,1,10,NYG 27,14,20,Clinton Portis left tackle for 2 yards (tackle by Shaun Williams and Michael Strahan),3.780,3.500
4,10:18,2,8,NYG 25,14,20,Patrick Ramsey pass incomplete intended for Laveranues Coles is intercepted by Gibril Wilson at NYG-10,3.500,0.380
4,9:59,1,10,NYG 10,14,20,Tiki Barber right end for no gain (tackle by Brandon Noble),-0.380,-0.780
4,9:33,2,10,NYG 10,14,20,Kurt Warner pass complete to Amani Toomer for 14 yards (tackle by Fred Smoot),-0.780,0.540
4,8:55,1,10,NYG 24,14,20,Kurt Warner pass incomplete intended for Amani Toomer,0.540,0.000
4,8:35,2,10,NYG 24,14,20,Kurt Warner pass incomplete intended for Tiki Barber (defended by Antonio Pierce),0.000,-0.690
4,8:29,3,10,NYG 24,14,20,Kurt Warner pass incomplete intended for Amani Toomer (defended by Fred Smoot),-0.690,-1.770
4,8:25,4,10,NYG 24,14,20,"Jeff Feagles punts 39 yards, returned by Chad Morton for 6 yards (tackle by Ryan Kuehl)",-1.770,-1.800
4,8:09,1,10,WAS 43,14,20,"Patrick Ramsey for no gain. Patrick Ramsey fumbles, recovered by Patrick Ramsey at WAS-38",1.800,0.580
4,7:40,2,15,WAS 38,14,20,Patrick Ramsey pass complete to Laveranues Coles for 22 yards (tackle by Wesly Mallard),0.580,2.920
4,7:06,1,10,NYG 40,14,20,Clinton Portis up the middle for 1 yard (tackle by William Joseph and Lance LeGree),2.920,2.510
4,6:28,2,9,NYG 39,14,20,Patrick Ramsey pass incomplete intended for Rod Gardner is intercepted by Brent Alexander at NYG-9 and returned for 1 yard (tackle by Rod Gardner),2.510,0.380
4,6:15,1,10,NYG 10,14,20,Kurt Warner pass complete to Ike Hilliard for 9 yards (tackle by LaVar Arrington),-0.380,0.240
4,5:53,2,1,NYG 19,14,20,Ron Dayne right guard for 4 yards (tackle by Marcus Washington),0.240,0.480
4,5:09,1,10,NYG 23,14,20,Ron Dayne right tackle for 1 yard (tackle by Renaldo Wynn and Antonio Pierce),0.480,0.070
4,4:19,2,9,NYG 24,14,20,Kurt Warner pass incomplete intended for Jeremy Shockey,0.070,-0.630
4,4:04,3,9,NYG 24,14,20,Kurt Warner pass complete to Amani Toomer for 11 yards (tackle by Andre Lott),-0.630,1.270
4,3:16,,,,14,20,Timeout #1 by New York Giants,0.000,1.270
4,3:16,1,10,NYG 35,14,20,Tiki Barber left tackle for no gain (tackle by Marcus Washington),1.270,0.720
4,2:44,2,10,NYG 35,14,20,Tiki Barber right guard for 1 yard (tackle by Ryan Clark),0.720,0.170
4,2:25,,,,14,20,Timeout #1 by Washington Redskins,0.000,0.170
4,2:25,3,9,NYG 36,14,20,Kurt Warner pass incomplete intended for Amani Toomer,0.170,-0.980
4,2:20,4,9,NYG 36,14,20,Jeff Feagles punts 40 yards,-0.980,-0.540
4,2:11,1,10,WAS 24,14,20,Patrick Ramsey sacked by William Joseph for -6 yards,0.540,-0.910
4,2:00,2,16,WAS 18,14,20,Patrick Ramsey pass incomplete intended for Laveranues Coles,-0.910,-1.640
4,1:54,3,16,WAS 18,14,20,Patrick Ramsey pass complete to Laveranues Coles for 12 yards (tackle by Will Allen),-1.640,-1.370
4,1:33,4,4,WAS 30,14,20,Patrick Ramsey pass incomplete intended for Clinton Portis (defended by Gibril Wilson),-1.370,-3.580
4,1:24,1,10,WAS 30,14,20,Tiki Barber left guard for 3 yards (tackle by Ryan Clark),3.580,3.440
4,1:16,,,,14,20,Timeout #2 by Washington Redskins,0.000,3.440
4,1:16,2,7,WAS 27,14,20,Tiki Barber right guard for 4 yards (tackle by Sean Taylor),3.440,3.270
4,1:08,,,,14,20,Timeout #3 by Washington Redskins,0.000,3.270
4,1:08,3,3,WAS 23,14,20,Tiki Barber left guard for no gain (tackle by Antonio Pierce and Cornelius Griffin),3.270,2.030
4,0:23,,,,14,20,Timeout #2 by New York Giants,0.000,2.030
4,0:23,4,3,WAS 23,14,20,Tiki Barber left end for -6 yards (tackle by Marcus Washington and Ryan Clark),2.030,-0.940
4,0:18,1,10,WAS 30,14,20,"Patrick Ramsey sacked by Keith Washington for -8 yards. Patrick Ramsey fumbles (forced by Keith Washington), recovered by Lennie Friedman at WAS-28",0.940,-0.690
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
