Quarter,Time,Down,ToGo,Location,ATL,CAR,Detail,EPB,EPA
2,8:55,,,,,,Timeout #1 by Carolina Panthers,,
2,8:55,3,12,ATL 28,0,3,P.J. Walker sacked by and DeAundre Alford for -7 yards and Arnold Ebiketie for -7 yards,2.350,0.970
2,8:08,4,19,ATL 35,0,3,"Penalty on CAR: Delay of Game, 5 yards (declined)",0.970,0.970
2,7:53,4,19,ATL 35,0,3,Johnny Hekker punts 32 yards downed by Cory Littleton,0.970,0.380
2,7:43,1,10,ATL 3,0,3,Tyler Allgeier left guard for 3 yards (tackle by Donte Jackson),-0.380,-0.560
2,7:09,2,7,ATL 6,0,3,Tyler Allgeier right tackle for 3 yards (tackle by Shaq Thompson and Matthew Ioannidis),-0.560,-0.720
2,6:23,3,4,ATL 9,0,3,Tyler Allgeier up the middle for 3 yards (tackle by Derrick Brown and Brian Burns),-0.720,-2.490
2,5:32,4,1,ATL 12,0,3,Bradley Pinion punts 31 yards out of bounds,-2.490,-2.720
2,5:26,1,10,ATL 43,0,3,P.J. Walker pass complete short right to Giovanni Ricci for 2 yards (tackle by Richie Grant),2.720,2.450
2,4:43,2,8,ATL 41,0,9,"Laviska Shenault left end for 41 yards, touchdown",2.450,7.000
2,4:34,,,ATL 15,0,10,Eddy Pineiro kicks extra point good,0.000,0.000
2,4:34,,,CAR 35,0,10,"Eddy Pineiro kicks off 65 yards, touchback.",0.000,0.610
2,4:34,1,10,ATL 25,0,10,Marcus Mariota pass incomplete deep right intended for Olamide Zaccheaus (defended by Donte Jackson),0.610,0.060
2,4:25,2,10,ATL 25,0,10,Marcus Mariota pass intended for Kyle Pitts is intercepted by Jaycee Horn at CAR-37 and returned for 18 yards (tackle by Cordarrelle Patterson),0.060,-2.590
2,4:11,1,10,ATL 45,0,10,D'Onta Foreman up the middle for 5 yards (tackle by Mykal Walker and Lorenzo Carter),2.590,2.720
2,3:34,2,5,ATL 40,0,10,D'Onta Foreman left guard for 4 yards (tackle by Rashad Fenton),2.720,2.540
2,2:55,3,1,ATL 36,0,10,Chuba Hubbard up the middle for 4 yards (tackle by Mykal Walker),2.540,3.450
2,2:29,1,10,ATL 32,0,10,D'Onta Foreman up the middle for 4 yards (tackle by Mykal Walker),3.450,3.440
2,2:00,2,6,ATL 28,0,10,D'Onta Foreman left tackle for -1 yards (tackle by Adetokunbo Ogundeji),3.440,2.610
2,1:55,,,,,,Timeout #1 by Atlanta Falcons,,
2,1:55,3,7,ATL 29,0,10,Chuba Hubbard up the middle for -2 yards (tackle by Ta'Quon Graham),2.610,1.320
2,1:52,,,,,,Timeout #2 by Atlanta Falcons,,
2,1:52,4,9,ATL 31,0,13,Eddy Pineiro 49 yard field goal good,1.320,3.000
2,1:47,,,CAR 35,0,13,"Eddy Pineiro kicks off 65 yards, touchback.",0.000,0.610
2,1:14,1,10,ATL 25,0,13,"Marcus Mariota pass complete short middle to Drake London for 14 yards (tackle by Xavier Woods). Penalty on Xavier Woods: Unnecessary Roughness / Defense, 15 yards (accepted)",0.610,2.520
2,1:41,1,10,CAR 46,0,13,Avery Williams up the middle for 6 yards (tackle by Brian Burns and Frankie Luvu),2.520,2.790
2,1:15,2,4,CAR 40,0,13,Marcus Mariota pass complete short left to Olamide Zaccheaus for 6 yards (tackle by Donte Jackson and Brian Burns),2.790,3.310
2,0:50,1,10,CAR 34,0,13,Avery Williams for 12 yards (tackle by Donte Jackson and Xavier Woods),3.310,4.110
2,0:26,1,10,CAR 22,0,13,Marcus Mariota pass complete short left to Drake London for 5 yards (tackle by Xavier Woods),4.110,4.290
2,0:21,,,,,,Timeout #3 by Atlanta Falcons,,
2,0:21,2,5,CAR 17,0,13,Marcus Mariota pass complete short left to Cordarrelle Patterson for 2 yards (tackle by Frankie Luvu),4.290,3.930
2,0:04,3,3,CAR 15,0,13,Marcus Mariota spiked the ball,3.930,2.540
2,0:03,4,3,CAR 15,3,13,Younghoe Koo 33 yard field goal good,2.540,3.000
Quarter,Time,Down,ToGo,Location,ATL,CAR,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,ATL 35,3,13,"Bradley Pinion kicks off 65 yards, touchback.",0.000,0.610
3,15:00,1,10,CAR 25,3,13,P.J. Walker pass incomplete short right intended for Terrace Marshall (defended by Richie Grant),0.610,0.060
3,14:59,2,10,CAR 25,3,13,"Penalty on Shi Smith: Unnecessary Roughness / Offense, 12 yards (accepted) (no play)",0.060,-1.640
3,14:55,2,22,CAR 13,3,13,D'Onta Foreman right guard for 6 yards (tackle by Rashaan Evans),-1.640,-1.510
3,14:23,3,16,CAR 19,3,13,P.J. Walker pass incomplete short right intended for Laviska Shenault,-1.510,-2.140
3,14:20,4,16,CAR 19,3,13,Johnny Hekker punts 52 yards out of bounds,-2.140,-0.870
3,14:13,1,10,ATL 29,3,13,Cordarrelle Patterson left guard for 3 yards (tackle by Frankie Luvu),0.870,0.730
3,13:35,2,7,ATL 32,3,13,"Marcus Mariota scrambles right end for 26 yards (tackle by Xavier Woods and Yetur Gross-Matos). Penalty on Jaycee Horn: Defensive Holding, 5 yards (accepted)",0.730,3.120
3,13:05,1,10,CAR 37,3,13,Cordarrelle Patterson right tackle for 9 yards (tackle by Jaycee Horn and Derrick Brown),3.120,3.790
3,12:34,2,1,CAR 28,3,13,"Tyler Allgeier left end for no gain (tackle by Xavier Woods). Penalty on Parker Hesse: Offensive Holding, 13 yards (accepted) (no play)",3.790,2.030
3,12:01,2,14,CAR 41,3,13,Marcus Mariota pass complete short left to Drake London for 5 yards (tackle by Frankie Luvu and Derrick Brown),2.030,2.010
3,11:31,3,9,CAR 36,3,13,Marcus Mariota sacked by Frankie Luvu for -5 yards,2.010,0.530
3,10:56,4,14,CAR 41,3,13,Bradley Pinion punts 39 yards downed by KhaDarel Hodge,0.530,0.380
3,10:46,1,10,CAR 2,3,13,"Penalty on Ikem Ekwonu: False Start, 1 yard (accepted) (no play)",-0.380,-0.420
3,10:46,1,11,CAR 1,3,13,"D'Onta Foreman up the middle for 1 yard (tackle by DeAngelo Malone). Penalty on Ikem Ekwonu: Offensive Holding, 10 yards (declined)",-0.420,-0.780
3,10:32,2,10,CAR 2,3,13,D'Onta Foreman up the middle for 1 yard (tackle by Ta'Quon Graham and Darren Hall),-0.780,-1.300
3,9:57,3,9,CAR 3,3,13,D'Onta Foreman left tackle for 5 yards (tackle by Mykal Walker and Abdullah Anderson),-1.300,-2.490
3,9:14,4,4,CAR 8,3,13,"Johnny Hekker punts 48 yards, returned by Avery Williams for 14 yards (tackle by Sean Chandler and Sam Franklin)",-2.490,-2.790
3,9:01,1,10,CAR 42,3,13,Marcus Mariota pass incomplete deep right intended for Kyle Pitts,2.790,2.240
3,8:57,2,10,CAR 42,3,13,"Marcus Mariota pass incomplete intended for Kyle Pitts. Penalty on Donte Jackson: Defensive Pass Interference, 11 yards (accepted) (no play)",2.240,3.510
3,8:52,1,10,CAR 31,3,13,Tyler Allgeier right guard for 6 yards (tackle by Shaq Thompson and Yetur Gross-Matos),3.510,3.780
3,8:13,2,4,CAR 25,3,13,Tyler Allgeier right tackle for 6 yards (tackle by Bravvion Roy and Brian Burns),3.780,4.310
3,7:26,1,10,CAR 19,3,13,Caleb Huntley right end for 11 yards (tackle by Cory Littleton and Myles Hartsfield),4.310,5.370
3,7:01,1,8,CAR 8,3,13,Caleb Huntley left tackle for 1 yard (tackle by Shaq Thompson),5.370,4.760
3,6:20,2,7,CAR 7,9,13,"Marcus Mariota pass complete short middle to Drake London for 7 yards, touchdown",4.760,7.000
3,6:15,,,CAR 15,9,13,Younghoe Koo kicks extra point no good,0.000,-1.000
3,6:15,,,ATL 35,9,13,"Penalty on Xavier Woods: Unnecessary Roughness / Defense, 15 yards (accepted) (no play)",0.000,-2.260
3,6:15,1,10,ATL 50,9,13,"Bradley Pinion kicks off 43 yards, returned by Raheem Blackshear for 9 yards (tackle by DeAngelo Malone)",2.260,-0.140
3,6:10,1,10,CAR 16,9,13,Chuba Hubbard left guard for 3 yards (tackle by Lorenzo Carter),-0.140,-0.180
3,5:33,2,7,CAR 19,9,13,P.J. Walker pass complete short left to Terrace Marshall for 43 yards (tackle by Rashaan Evans),-0.180,3.050
3,4:44,1,10,ATL 38,9,13,Raheem Blackshear up the middle for 8 yards (tackle by Richie Grant),3.050,3.590
3,4:16,2,2,ATL 30,9,13,"D'Onta Foreman up the middle for no gain (tackle by Grady Jarrett). Penalty on Brady Christensen: Offensive Holding, 10 yards (accepted) (no play)",3.590,2.240
3,3:47,2,12,ATL 40,9,13,P.J. Walker pass complete deep right to Shi Smith for 17 yards,2.240,4.040
3,3:14,1,10,ATL 23,9,13,P.J. Walker right tackle for 8 yards (tackle by Jaylinn Hawkins),4.040,4.750
3,2:51,2,2,ATL 15,9,13,D'Onta Foreman left guard for 3 yards (tackle by Abdullah Anderson and Ta'Quon Graham),4.750,4.780
3,1:56,1,10,ATL 12,9,19,"D'Onta Foreman right tackle for 12 yards, touchdown",4.780,7.000
3,1:51,,,ATL 15,9,19,Eddy Pineiro kicks extra point no good,0.000,-1.000
3,1:51,,,CAR 35,9,19,"Eddy Pineiro kicks off 65 yards, touchback.",0.000,0.610
3,1:51,1,10,ATL 25,9,19,Marcus Mariota pass complete deep middle to Olamide Zaccheaus for 28 yards (tackle by Cory Littleton and Shaq Thompson),0.610,2.460
3,1:05,1,10,CAR 47,9,19,Tyler Allgeier left end for 1 yard (tackle by Daviyon Nixon),2.460,2.050
3,0:15,2,9,CAR 46,9,19,Marcus Mariota pass complete short middle to Tyler Allgeier for -6 yards (tackle by Matthew Ioannidis),2.050,0.560
Quarter,Time,Down,ToGo,Location,ATL,CAR,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,3,15,ATL 48,9,19,Marcus Mariota pass incomplete deep left intended for Kyle Pitts,0.560,-0.190
4,14:55,4,15,ATL 48,9,19,Bradley Pinion punts 28 yards out of bounds,-0.190,-0.540
4,14:47,1,10,CAR 24,9,19,"D'Onta Foreman right tackle for 23 yards (tackle by Darren Hall). Penalty on Abdullah Anderson: Defensive Holding, 5 yards (accepted)",0.540,2.390
4,14:29,1,10,ATL 48,9,19,D'Onta Foreman left guard for 3 yards (tackle by Ta'Quon Graham),2.390,2.250
4,13:52,2,7,ATL 45,9,19,P.J. Walker pass complete short right to Laviska Shenault for 6 yards (tackle by DeAngelo Malone and Richie Grant),2.250,2.340
4,13:24,3,1,ATL 39,9,19,Raheem Blackshear up the middle for 3 yards (tackle by Rashaan Evans and Jaylinn Hawkins),2.340,3.180
4,12:42,1,10,ATL 36,9,19,D'Onta Foreman left guard for 9 yards (tackle by Grady Jarrett),3.180,3.850
4,12:09,2,1,ATL 27,9,19,D'Onta Foreman right guard for no gain (tackle by Ta'Quon Graham and Abdullah Anderson),3.850,3.140
4,11:33,3,1,ATL 27,9,19,P.J. Walker up the middle for 3 yards (tackle by Arnold Ebiketie),3.140,3.970
4,10:59,1,10,ATL 24,9,19,"Penalty on Ikem Ekwonu: False Start, 5 yards (accepted) (no play)",3.970,3.640
4,10:59,1,15,ATL 29,9,19,Raheem Blackshear left guard for 4 yards (tackle by Timmy Horne),3.640,3.300
4,10:15,2,11,ATL 25,9,19,P.J. Walker pass complete short right to Laviska Shenault for 3 yards (tackle by Jaylinn Hawkins),3.300,3.010
4,9:32,3,8,ATL 22,9,19,P.J. Walker pass incomplete short right intended for D'Onta Foreman (defended by DeAundre Alford),3.010,1.990
4,9:26,4,8,ATL 22,9,22,Eddy Pineiro 40 yard field goal good,1.990,3.000
4,9:22,,,CAR 35,9,22,"Eddy Pineiro kicks off 66 yards, returned by Cordarrelle Patterson for 28 yards (tackle by Sean Chandler)",0.000,0.740
4,9:17,1,10,ATL 27,9,22,Marcus Mariota pass complete short middle to MyCole Pruitt for 6 yards (tackle by Frankie Luvu),0.740,1.010
4,8:42,2,4,ATL 33,9,22,Caleb Huntley up the middle for 15 yards (tackle by Frankie Luvu),1.010,2.130
4,8:18,1,10,ATL 48,9,22,Caleb Huntley up the middle for 6 yards (tackle by Yetur Gross-Matos and Frankie Luvu),2.130,2.390
4,7:55,2,4,CAR 46,9,22,Marcus Mariota pass incomplete short right intended for Kyle Pitts (defended by Shaq Thompson),2.390,1.680
4,7:50,3,4,CAR 46,9,22,Marcus Mariota sacked by Frankie Luvu for -6 yards,1.680,-0.190
4,7:36,,,,,,Timeout #1 by Carolina Panthers,,
4,7:36,4,10,ATL 48,9,22,Marcus Mariota sacked by Brian Burns for -8 yards,-0.190,-2.920
4,7:32,1,10,ATL 40,9,22,D'Onta Foreman right tackle for 2 yards (tackle by Richie Grant and Rashad Fenton),2.920,2.640
4,6:53,2,8,ATL 38,9,22,D'Onta Foreman right end for -3 yards (tackle by Rashaan Evans),2.640,1.550
4,6:12,3,11,ATL 41,9,22,P.J. Walker pass complete short right to D.J. Moore for 1 yard (tackle by Arnold Ebiketie),1.550,0.590
4,5:32,4,10,ATL 40,9,22,Johnny Hekker punts 37 yards downed by Chandler Wooten,0.590,0.380
4,5:18,1,10,ATL 3,9,22,Marcus Mariota pass incomplete deep left intended for Kyle Pitts,-0.380,-0.780
4,5:13,2,10,ATL 3,9,22,Marcus Mariota pass complete to Drake London for 7 yards (tackle by C.J. Henderson),-0.780,-0.600
4,4:40,3,3,ATL 10,9,22,Marcus Mariota scrambles right tackle for 14 yards (tackle by Frankie Luvu),-0.600,0.540
4,4:19,1,10,ATL 24,9,22,Marcus Mariota pass complete to Tyler Allgeier for -6 yards (tackle by Shaq Thompson and Brian Burns),0.540,-0.910
4,3:48,2,16,ATL 18,9,22,Marcus Mariota pass complete deep right to Damiere Byrd for 21 yards,-0.910,1.530
4,3:40,1,10,ATL 39,9,22,Marcus Mariota pass complete short right to Damiere Byrd for 18 yards (tackle by Xavier Woods),1.530,2.720
4,3:34,1,10,CAR 43,9,22,Marcus Mariota pass complete deep middle to Kyle Pitts for 18 yards (tackle by Xavier Woods),2.720,3.910
4,3:01,1,10,CAR 25,15,22,"Marcus Mariota pass complete deep left to KhaDarel Hodge for 25 yards, touchdown",3.910,7.000
4,2:56,,,CAR 15,15,22,Younghoe Koo kicks extra point blocked blocked by C.J. Henderson,0.000,-1.000
4,2:56,,,ATL 35,15,22,"Bradley Pinion kicks off 65 yards, touchback.",0.000,0.610
4,2:56,1,10,CAR 25,15,22,D'Onta Foreman up the middle for 4 yards (tackle by Ta'Quon Graham and Grady Jarrett),0.610,0.600
4,2:50,,,,,,Timeout #1 by Atlanta Falcons,,
4,2:50,2,6,CAR 29,15,22,D'Onta Foreman left tackle for -1 yards (tackle by Rashaan Evans),0.600,-0.230
4,2:46,,,,,,Timeout #2 by Atlanta Falcons,,
4,2:46,3,7,CAR 28,15,22,P.J. Walker pass incomplete short left intended for D.J. Moore (defended by Richie Grant),-0.230,-1.500
4,2:43,4,7,CAR 28,15,22,"Johnny Hekker punts 47 yards, returned by Avery Williams for 9 yards (tackle by Damien Wilson)",-1.500,-1.200
4,2:33,1,10,ATL 34,15,22,Avery Williams left tackle for -1 yards (tackle by Derrick Brown),1.200,0.520
4,2:05,2,11,ATL 33,15,22,Marcus Mariota sacked by Marquis Haynes for -7 yards,0.520,-1.090
4,1:58,3,18,ATL 26,15,22,Marcus Mariota pass incomplete deep middle intended for Olamide Zaccheaus,-1.090,-1.630
4,1:54,4,18,ATL 26,15,22,Marcus Mariota sacked by Marquis Haynes for -7 yards,-1.630,-4.310
4,1:50,1,10,ATL 19,15,22,D'Onta Foreman left tackle for 4 yards (tackle by Mykal Walker and Grady Jarrett),4.310,4.350
4,1:45,,,,,,Timeout #3 by Atlanta Falcons,,
4,1:45,2,6,ATL 15,15,22,D'Onta Foreman left guard for 5 yards (tackle by Mykal Walker),4.350,4.690
4,1:04,3,1,ATL 10,15,22,"D'Onta Foreman left guard for no gain (tackle by Darren Hall). Penalty on Ikem Ekwonu: Offensive Holding, 10 yards (accepted) (no play)",4.690,2.940
4,0:58,3,11,ATL 20,15,22,D'Onta Foreman right tackle for 1 yard (tackle by Mykal Walker),2.940,2.180
4,0:14,,,,,,Timeout #2 by Carolina Panthers,,
4,0:14,4,10,ATL 19,15,25,Eddy Pineiro 37 yard field goal good,2.180,3.000
4,0:10,,,CAR 35,15,25,"Eddy Pineiro kicks off 56 yards, returned by Keith Smith for 11 yards (tackle by Keith Taylor)",0.000,0.280
4,0:04,1,10,ATL 20,15,25,Avery Williams right tackle for 8 yards (tackle by Brian Burns),0.280,0.810
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
