#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,15:00,IND 25,10,5:23,75,Touchdown
2,1,6:48,IND 28,3,1:26,9,Punt
3,1,0:10,IND 10,5,3:12,11,Punt
4,2,4:50,IND 25,5,2:17,16,Punt
5,2,1:43,IND 45,5,1:30,22,Field Goal
6,3,14:49,PHI 22,4,1:35,5,Field Goal
7,3,8:56,IND 47,4,2:24,-4,Punt
8,3,4:57,IND 45,8,4:22,23,Missed FG
9,4,13:31,IND 25,5,2:43,32,Fumble
10,4,9:34,IND 34,11,4:57,47,Field Goal
11,4,1:20,IND 25,6,0:49,8,Downs
