Quarter,Time,Down,ToGo,Location,ARI,SEA,Detail,EPB,EPA
1,1:35,3,9,SEA 41,7,0,Josh McCown pass complete to Bryant Johnson for 11 yards (tackle by Marcus Trufant),1.680,3.580
1,1:03,1,10,SEA 30,7,0,Emmitt Smith left guard for 8 yards (tackle by Orlando Huff and Ken Hamlin),3.580,4.110
1,0:25,2,2,SEA 22,7,0,Josh McCown pass incomplete intended for Larry Fitzgerald is intercepted by Ken Lucas at SEA-0,4.110,-0.280
1,0:16,1,10,SEA 20,7,0,Trent Dilfer pass incomplete intended for Jerry Rice,0.280,-0.270
1,0:11,2,10,SEA 20,7,0,Trent Dilfer pass complete to Ryan Hannam for 18 yards (tackle by David Macklin),-0.270,1.470
Quarter,Time,Down,ToGo,Location,ARI,SEA,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,1,10,SEA 38,7,0,Trent Dilfer pass incomplete intended for Itula Mili,1.470,0.920
2,14:53,2,10,SEA 38,7,0,Shaun Alexander left guard for 3 yards (tackle by Gerald Hayes),0.920,0.630
2,14:18,3,7,SEA 41,7,0,Trent Dilfer pass incomplete intended for Maurice Morris,0.630,-0.650
2,14:12,4,7,SEA 41,7,0,"Ken Walter punts 33 yards, fair catch by Karl Williams",-0.650,-0.670
2,14:06,1,10,ARI 26,7,0,Josh McCown pass complete to Anquan Boldin for 11 yards (tackle by Solomon Bates),0.670,1.400
2,13:34,1,10,ARI 37,7,0,Emmitt Smith left tackle for 2 yards (tackle by Ken Hamlin),1.400,1.130
2,12:59,2,8,ARI 39,7,0,Emmitt Smith up the middle for 13 yards (tackle by Kris Richard),1.130,2.390
2,12:27,1,10,SEA 48,7,0,Emmitt Smith up the middle for 2 yards (tackle by Rashad Moore and Rocky Bernard),2.390,2.120
2,11:49,2,8,SEA 46,7,0,Josh McCown pass incomplete intended for Anquan Boldin (defended by Ken Hamlin),2.120,1.420
2,11:45,3,8,SEA 46,7,0,Josh McCown pass complete to Josh Scobey for -9 yards (tackle by Antonio Cochran),1.420,-0.390
2,11:14,4,17,ARI 45,7,0,"Scott Player punts 36 yards, returned by Bobby Engram for 7 yards (tackle by Michael Stone)",-0.390,-0.670
2,11:05,1,10,SEA 26,7,0,Trent Dilfer pass complete to Darrell Jackson for 17 yards (tackle by Ifeanyi Ohalete),0.670,1.800
2,10:32,1,10,SEA 43,7,0,Shaun Alexander right guard for 1 yard (tackle by Gerald Hayes),1.800,1.390
2,9:49,2,9,SEA 44,7,0,Trent Dilfer pass incomplete intended for Darrell Jackson,1.390,0.690
2,9:42,3,9,SEA 44,7,0,Trent Dilfer pass complete to Maurice Morris for 3 yards (tackle by Karlos Dansby),0.690,-0.260
2,9:00,4,6,SEA 47,7,0,"Ken Walter punts 34 yards, fair catch by Karl Williams",-0.260,-0.150
2,8:54,1,10,ARI 19,7,0,Emmitt Smith right guard for -1 yards (tackle by Chike Okeafor),0.150,-0.560
2,8:24,2,11,ARI 18,7,0,Emmitt Smith left end for 2 yards (tackle by Ken Lucas),-0.560,-0.940
2,7:50,3,9,ARI 20,7,0,Josh McCown pass incomplete intended for Bryant Johnson (defended by Ken Lucas),-0.940,-2.030
,,,,,,,"ARI challenged the ruling, and the play was upheld.",,
2,7:42,4,9,ARI 20,7,0,"Scott Player punts 48 yards, returned by Bobby Engram for 48 yards (tackle by Quentin Harris)",-2.030,-4.240
2,7:25,1,10,ARI 20,7,0,Trent Dilfer pass incomplete intended for Ryan Hannam,4.240,3.690
2,7:20,2,10,ARI 20,7,0,Shaun Alexander up the middle for 3 yards (tackle by Ronald McKinnon and Karlos Dansby),3.690,3.360
2,6:46,3,7,ARI 17,7,0,"Trent Dilfer pass incomplete intended for Darrell Jackson. Penalty on Duane Starks: Illegal Contact, 5 yards (no play)",3.360,4.780
2,6:41,1,10,ARI 12,7,0,Shaun Alexander up the middle for 4 yards (tackle by Bertrand Berry),4.780,4.830
2,6:08,2,6,ARI 8,7,0,Trent Dilfer pass complete to Darrell Jackson for 5 yards (tackle by Duane Starks),4.830,5.060
2,5:26,3,1,ARI 3,7,0,Shaun Alexander left tackle for 2 yards (tackle by Gerald Hayes),5.060,6.970
2,4:51,1,1,ARI 1,7,6,"Shaun Alexander left guard for 1 yard (tackle by Gerald Hayes). Shaun Alexander fumbles (forced by Gerald Hayes), recovered by Shaun Alexander at ARI-0, touchdown",6.970,7.000
,,,,,,,"ARI challenged the ruling, and the play was upheld.",,
2,,,,ARI 2,7,7,Josh Brown kicks extra point good,0.000,0.000
2,,,,SEA 30,7,7,"Josh Brown kicks off 66 yards, returned by Josh Scobey for 24 yards (tackle by Terreal Bierria)",0.000,0.810
2,4:38,1,10,ARI 28,7,7,Josh McCown pass incomplete intended for Freddie Jones (defended by Solomon Bates),0.810,0.260
2,4:32,2,10,ARI 28,7,7,Emmitt Smith up the middle for 2 yards (tackle by Rashad Moore and Cedric Woodard),0.260,-0.160
2,3:52,3,8,ARI 30,7,7,Josh McCown pass complete to Freddie Jones for 5 yards (tackle by Marquand Manuel),-0.160,-1.040
2,3:21,4,3,ARI 35,7,7,"Scott Player punts 40 yards, returned by Bobby Engram for 6 yards (tackle by Obafemi Ayanbadejo)",-1.040,-1.000
2,3:10,1,10,SEA 31,7,7,Trent Dilfer pass incomplete intended for Darrell Jackson (defended by David Macklin),1.000,0.460
2,3:08,2,10,SEA 31,7,7,Shaun Alexander left tackle for 14 yards (tackle by Ifeanyi Ohalete),0.460,1.930
2,2:36,1,10,SEA 45,7,7,Trent Dilfer pass complete to Darrell Jackson for 8 yards (tackle by Duane Starks),1.930,2.460
2,2:04,2,2,ARI 47,7,7,Shaun Alexander up the middle for 3 yards (tackle by Bertrand Berry),2.460,2.650
2,1:58,1,10,ARI 44,7,7,Trent Dilfer pass complete to Darrell Jackson for 9 yards (tackle by James Darling),2.650,3.330
2,1:30,2,1,ARI 35,7,7,Shaun Alexander left tackle for 11 yards (tackle by Ifeanyi Ohalete and Adrian Wilson),3.330,3.970
2,0:58,1,10,ARI 24,7,7,Trent Dilfer pass incomplete intended for Darrell Jackson,3.970,3.430
2,0:53,2,10,ARI 24,7,7,Shaun Alexander right guard for 5 yards (tackle by James Darling),3.430,3.410
2,0:40,,,,7,7,Timeout #1 by Seattle Seahawks,0.000,3.410
2,0:40,3,5,ARI 19,7,7,Trent Dilfer pass complete to Jerramy Stevens for 3 yards (tackle by Ifeanyi Ohalete),3.410,2.500
2,0:03,,,,7,7,Timeout #2 by Seattle Seahawks,0.000,2.500
2,0:03,4,2,ARI 16,7,10,Josh Brown 34 yard field goal good,2.500,3.000
Quarter,Time,Down,ToGo,Location,ARI,SEA,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,ARI 30,7,10,"Neil Rackers kicks off 70 yards, returned by Maurice Morris for 30 yards (tackle by Robert Tate)",0.000,0.940
3,14:54,1,10,SEA 30,7,10,Shaun Alexander right tackle for 3 yards (tackle by Russell Davis and Adrian Wilson),0.940,0.800
3,14:17,2,7,SEA 33,7,10,Trent Dilfer pass incomplete intended for Darrell Jackson,0.800,0.100
3,14:13,3,7,SEA 33,7,10,Trent Dilfer pass incomplete intended for Darrell Jackson,0.100,-1.180
3,14:09,4,7,SEA 33,7,10,"Ken Walter punts 28 yards, fair catch by Karl Williams",-1.180,-1.530
3,14:01,1,10,ARI 39,7,10,Emmitt Smith left tackle for 2 yards (tackle by Kris Richard),1.530,1.260
3,13:26,2,8,ARI 41,7,10,Anquan Boldin right end for 3 yards (tackle by Isaiah Kacyvenski),1.260,0.960
3,12:57,3,5,ARI 44,7,10,Josh McCown left end for 4 yards (tackle by Chike Okeafor),0.960,-0.190
3,12:57,4,1,ARI 48,7,10,"Penalty on Michael Stone: False Start, 5 yards (no play)",-0.190,-0.520
3,12:10,4,6,ARI 43,7,10,"Scott Player punts 45 yards, fair catch by Bobby Engram. Penalty on SEA: Defensive 12 On-field (Declined)",-0.520,0.350
3,12:05,1,10,SEA 12,7,10,Shaun Alexander left end for 12 yards (tackle by James Darling),-0.350,0.540
3,11:26,1,10,SEA 24,7,10,Shaun Alexander right guard for 2 yards (tackle by Bertrand Berry),0.540,0.270
3,10:47,2,8,SEA 26,7,10,Trent Dilfer pass incomplete intended for Jerry Rice (defended by Ifeanyi Ohalete),0.270,-0.430
3,10:39,3,8,SEA 26,7,10,"Penalty on Trent Dilfer: Delay of Game, 5 yards (no play)",-0.430,-1.090
3,10:39,3,13,SEA 21,7,10,"Shaun Alexander right tackle for 7 yards (tackle by Ifeanyi Ohalete). Penalty on Darrell Jackson: Offensive Holding, 10 yards",-1.090,-1.640
3,10:08,3,16,SEA 18,7,10,Maurice Morris left guard for 10 yards (tackle by Quentin Harris),-1.640,-1.500
3,9:36,4,6,SEA 28,7,10,"Ken Walter punts 40 yards, returned by Karl Williams for 1 yard (tackle by Kris Richard)",-1.500,-1.140
3,9:27,1,10,ARI 33,7,10,Josh McCown pass complete to Bryant Johnson for 7 yards (tackle by Marcus Trufant),1.140,1.540
3,8:48,2,3,ARI 40,7,10,Josh McCown pass complete to Anquan Boldin for 21 yards (tackle by Ken Hamlin),1.540,2.980
3,8:14,1,10,SEA 39,7,10,Emmitt Smith left tackle for no gain (tackle by Marquand Manuel),2.980,2.440
3,7:39,2,10,SEA 39,7,10,"Josh McCown sacked by Antonio Cochran for -9 yards. Josh McCown fumbles (forced by Antonio Cochran), recovered by Leonard Davis at SEA-44",2.440,1.090
3,6:40,3,15,SEA 44,7,10,"Josh McCown sacked by Chike Okeafor for -11 yards. Josh McCown fumbles (forced by Chike Okeafor), recovered by Anthony Clement at ARI-47",1.090,-0.260
3,6:03,4,24,ARI 47,7,10,"Scott Player punts 35 yards, fair catch by Bobby Engram",-0.260,-0.040
3,5:55,1,10,SEA 18,7,10,Trent Dilfer pass complete to Darrell Jackson for 53 yards (tackle by Ronald McKinnon),0.040,3.640
3,5:05,1,10,ARI 29,7,10,Shaun Alexander right tackle for 1 yard (tackle by Gerald Hayes),3.640,3.240
3,4:27,2,9,ARI 28,7,10,Shaun Alexander left tackle for 8 yards (tackle by James Darling),3.240,3.600
3,3:50,3,1,ARI 20,7,10,Trent Dilfer pass complete to Bobby Engram for 3 yards (tackle by Ronald McKinnon),3.600,4.440
3,3:13,1,10,ARI 17,7,16,"Shaun Alexander right guard for 17 yards, touchdown",4.440,7.000
3,,,,ARI 2,7,17,Josh Brown kicks extra point good,0.000,0.000
3,,,,SEA 30,7,17,"Josh Brown kicks off 66 yards, returned by Josh Scobey for 30 yards (tackle by Kris Richard)",0.000,1.200
3,3:00,1,10,ARI 34,7,17,Josh McCown pass incomplete,1.200,0.660
3,2:57,2,10,ARI 34,7,17,Josh McCown pass incomplete intended for Bryant Johnson (defended by Ken Hamlin),0.660,-0.030
3,2:51,3,10,ARI 34,7,17,Josh McCown pass incomplete intended for Larry Fitzgerald is intercepted by Marcus Trufant at ARI-45 and returned for 6 yards (tackle by Obafemi Ayanbadejo),-0.030,-2.980
3,2:43,1,10,ARI 39,7,17,"Maurice Morris right end for -2 yards (tackle by Russell Davis). Penalty on Bertrand Berry: Neutral Zone Infraction, 5 yards (no play)",2.980,3.710
3,2:23,1,5,ARI 34,7,17,Shaun Alexander left tackle for 7 yards (tackle by Adrian Wilson),3.710,3.780
3,1:47,1,10,ARI 27,7,17,Shaun Alexander right tackle for no gain (tackle by Duane Starks),3.780,3.230
3,1:06,2,10,ARI 27,7,17,Trent Dilfer pass complete to Darrell Jackson for 9 yards (tackle by Ifeanyi Ohalete),3.230,3.840
3,0:26,3,1,ARI 18,7,17,Shaun Alexander right end for 5 yards (tackle by Peppi Zellner),3.840,4.710
Quarter,Time,Down,ToGo,Location,ARI,SEA,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,ARI 13,7,17,"Trent Dilfer pass incomplete intended for Heath Evans. Penalty on Sean Locklear: Offensive Holding, 10 yards (no play)",4.710,4.040
4,14:57,1,20,ARI 23,7,23,"Shaun Alexander right end for 23 yards, touchdown",4.040,7.000
4,,,,ARI 2,7,24,Josh Brown kicks extra point good,0.000,0.000
4,,,,SEA 30,7,24,"Josh Brown kicks off 69 yards, returned by Josh Scobey for 29 yards (tackle by Niko Koutouvides)",0.000,0.940
4,14:43,1,10,ARI 30,7,24,Emmitt Smith left end for 2 yards (tackle by Chike Okeafor and Cedric Woodard),0.940,0.660
4,14:09,2,8,ARI 32,7,24,Josh McCown pass complete to Anquan Boldin for 7 yards (tackle by Solomon Bates),0.660,0.890
4,13:45,3,1,ARI 39,7,24,Josh McCown pass complete to Obafemi Ayanbadejo for 16 yards (tackle by Isaiah Kacyvenski),0.890,2.590
4,13:27,1,10,SEA 45,7,24,Josh McCown pass complete to Larry Fitzgerald for 5 yards (tackle by Marcus Trufant),2.590,2.720
4,12:56,2,5,SEA 40,7,24,Emmitt Smith right guard for 11 yards (tackle by Ken Hamlin),2.720,3.640
4,12:20,1,10,SEA 29,7,24,Larry Fitzgerald left end for no gain (tackle by Ken Hamlin),3.640,3.100
4,11:40,2,10,SEA 29,13,24,"Josh McCown pass complete to Larry Fitzgerald for 29 yards, touchdown",3.100,7.000
4,,,,SEA 2,14,24,Neil Rackers kicks extra point good,0.000,0.000
4,,,,ARI 30,14,24,"Neil Rackers kicks off 69 yards, returned by Maurice Morris for 19 yards (tackle by LeVar Woods)",0.000,0.280
4,11:27,1,10,SEA 20,14,24,"Penalty on Itula Mili: False Start, 5 yards (no play)",0.280,-0.310
4,11:27,1,15,SEA 15,14,24,Trent Dilfer pass incomplete intended for Darrell Jackson,-0.310,-1.070
4,11:21,2,15,SEA 15,14,24,Shaun Alexander left guard for 8 yards (tackle by Duane Starks),-1.070,-0.560
4,10:42,3,7,SEA 23,14,24,Trent Dilfer pass incomplete intended for Bobby Engram is intercepted by Duane Starks at ARI-46,-0.560,-1.990
4,10:35,1,10,ARI 46,14,24,Obafemi Ayanbadejo up the middle for 6 yards (tackle by Ken Hamlin and Antonio Cochran),1.990,2.260
4,10:09,2,4,SEA 48,14,24,Obafemi Ayanbadejo up the middle for 3 yards (tackle by Rocky Bernard and Cedric Woodard),2.260,1.950
4,9:36,3,1,SEA 45,14,24,"Emmitt Smith left tackle for -3 yards (tackle by Solomon Bates and Ken Lucas). Penalty on Ken Lucas: Unnecessary Roughness, 15 yards",1.950,3.380
4,9:14,1,10,SEA 33,14,24,Emmitt Smith left guard for 5 yards (tackle by Rocky Bernard and Ken Hamlin),3.380,3.510
4,8:45,2,5,SEA 28,14,24,Emmitt Smith left tackle for 2 yards (tackle by Ken Lucas and Antonio Cochran),3.510,3.070
4,8:04,3,3,SEA 26,14,24,Josh McCown sacked by Chike Okeafor for -8 yards,3.070,1.060
4,7:36,,,,14,24,Timeout #1 by Seattle Seahawks,0.000,1.060
4,7:36,4,11,SEA 34,14,24,Neil Rackers 52 yard field goal no good,1.060,-1.800
4,7:31,1,10,SEA 43,14,24,--,1.800,1.520
4,6:47,2,8,SEA 45,14,24,Shaun Alexander up the middle for no gain (tackle by Gerald Hayes),1.520,0.830
4,6:40,,,,14,24,Timeout #1 by Arizona Cardinals,0.000,0.830
4,6:40,3,8,SEA 45,14,24,Shaun Alexander right guard for 3 yards (tackle by James Darling),0.830,-0.190
4,5:57,4,5,SEA 48,14,24,Ken Walter punts 28 yards,-0.190,-0.540
4,5:48,1,10,ARI 24,14,24,Josh McCown pass complete to Bryant Johnson for 5 yards (tackle by Ken Lucas),0.540,0.670
4,5:22,2,5,ARI 29,14,24,Emmitt Smith left guard for -1 yards (tackle by Chike Okeafor),0.670,-0.160
4,4:53,3,6,ARI 28,14,24,"Josh McCown pass complete to Bryant Johnson for 18 yards (tackle by Michael Boulware). Bryant Johnson fumbles (forced by Michael Boulware), recovered by Josh Scobey at ARI-46",-0.160,1.990
4,4:19,1,10,ARI 46,14,24,Josh McCown pass incomplete intended for Bryant Johnson (defended by Ken Hamlin),1.990,1.450
4,4:13,2,10,ARI 46,14,24,Emmitt Smith right tackle for 5 yards (tackle by Isaiah Kacyvenski),1.450,1.420
4,3:46,3,5,SEA 49,14,24,Josh McCown pass incomplete intended for Eric Edwards,1.420,0.000
4,3:39,4,5,SEA 49,14,24,"Josh McCown pass complete to Bryant Johnson for 4 yards (tackle by Marcus Trufant). Penalty on Marcus Trufant: Illegal Use of Hands, 6 yards (no play)",0.000,2.720
4,3:34,1,10,SEA 43,14,24,Josh McCown right end for 6 yards (tackle by Antonio Cochran and Michael Boulware),2.720,2.990
4,3:06,2,4,SEA 37,14,24,Josh McCown pass complete to Obafemi Ayanbadejo for 8 yards (tackle by Kris Richard),2.990,3.640
4,2:37,1,10,SEA 29,20,24,"Josh McCown pass complete to Larry Fitzgerald for 29 yards, touchdown",3.640,7.000
4,,,,SEA 2,21,24,Neil Rackers kicks extra point good,0.000,0.000
4,,,,ARI 30,21,24,"Neil Rackers kicks off 70 yards, touchback",0.000,0.280
4,2:30,1,10,SEA 20,21,24,Shaun Alexander left end for 1 yard (tackle by Karlos Dansby),0.280,-0.130
4,2:24,,,,21,24,Timeout #2 by Arizona Cardinals,0.000,-0.130
4,2:24,2,9,SEA 21,21,24,Shaun Alexander left tackle for 3 yards (tackle by Kyle Vanden Bosch),-0.130,-0.430
4,2:18,,,,21,24,Timeout #3 by Arizona Cardinals,0.000,-0.430
4,2:18,3,6,SEA 24,21,24,"Trent Dilfer left end for 7 yards. Trent Dilfer fumbles, ball out of bounds at SEA-32",-0.430,1.000
4,1:59,1,10,SEA 31,21,24,Trent Dilfer kneels for -1 yards,1.000,0.320
4,1:19,2,11,SEA 30,21,24,Trent Dilfer kneels for -1 yards,0.320,-0.490
4,0:39,3,12,SEA 29,21,24,Trent Dilfer kneels for -1 yards,-0.490,-1.500
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
