Player,Pos
Brad Johnson,QB
Charlie Garner,RB
Mike Alstott,FB
Tim Brown,WR
Joey Galloway,WR
Ken Dilger,TE
Derrick Deese,LT
Matt Stinchcomb,LG
John Wade,C
Cosey Coleman,RG
Todd Steussie,RT
Simeon Rice,DE
Greg Spires,DE
Chartric Darby,DT
Anthony McFarland,DT
Ian Gold,SLB
Shelton Quarles,MLB
Derrick Brooks,WLB
Brian Kelly,LCB
Ronde Barber,RCB
Dwight Smith,SS
Jermaine Phillips,FS
