0,1
Game Info,Game Info
Won Toss,Chargers
Roof,outdoors
Surface,grass
Duration,2:49
Attendance,67837
Weather,"73 degrees, relative humidity 70%, wind 8 mph, wind chill 0"
Vegas Line,San Diego Chargers -6.0
Over/Under,42.5 (under)
