Unnamed: 0_level_0,Unnamed: 1_level_0,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
Brandon McGowan,CHI,0,0,,0,0,1,0,0.0,0,0
Danieal Manning,CHI,2,41,20.5,0,0,0,0,,0,0
Devin Hester,CHI,1,29,29.0,0,0,0,0,,0,0
,,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
Craig Davis,SDG,0,0,,0,0,1,-1,-1.0,0,0
Darren Sproles,SDG,1,22,22.0,0,0,0,0,,0,0
Michael Turner,SDG,1,15,15.0,0,0,0,0,,0,0
