Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Giovani Bernard,TAM,10,9,51,1,4,-18,-2.0,69,7.7,-1.1,1,9.0,0,0.0,0,121.2
Mike Evans,TAM,10,8,106,0,7,73,9.1,33,4.1,13.5,0,,0,0.0,0,110.8
Chris Godwin,TAM,7,6,74,0,4,35,5.8,39,6.5,5.0,0,,0,0.0,0,110.7
Cameron Brate,TAM,5,4,35,0,2,12,3.0,23,5.8,6.4,0,,0,0.0,0,95.8
Rob Gronkowski,TAM,8,4,55,0,2,28,7.0,27,6.8,11.8,0,,2,25.0,0,72.4
Leonard Fournette,TAM,3,3,26,0,2,8,2.7,18,6.0,2.7,1,3.0,0,0.0,0,102.8
Tyler Johnson,TAM,6,3,63,0,2,50,16.7,13,4.3,11.8,0,,0,0.0,0,87.5
Scott Miller,TAM,3,2,11,0,,3,1.5,8,4.0,6.0,0,,0,0.0,0,72.9
Jaelon Darden,TAM,1,1,0,0,,-1,-1.0,1,1.0,-1.0,0,,0,0.0,0,79.2
O.J. Howard,TAM,1,1,11,0,1,4,4.0,7,7.0,4.0,1,1.0,0,0.0,0,112.5
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Cooper Kupp,LAR,12,9,96,2,5,68,7.6,28,3.1,8.9,1,9.0,1,8.3,0,137.5
Tyler Higbee,LAR,5,5,40,1,3,3,0.6,37,7.4,0.6,0,,0,0.0,0,139.6
Van Jefferson,LAR,6,4,42,0,3,20,5.0,22,5.5,9.7,1,4.0,0,0.0,0,86.8
DeSean Jackson,LAR,5,3,120,1,2,56,18.7,64,21.3,27.2,0,,0,0.0,0,143.7
Sony Michel,LAR,4,3,12,0,0,-7,-2.3,19,6.3,-1.0,0,,0,0.0,0,77.1
Robert Woods,LAR,6,3,33,0,3,25,8.3,8,2.7,9.8,0,,0,0.0,0,66.7
