Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Rob Gronkowski,TAM,10,7,115,0,5,53,7.6,62,8.9,9.4,2,3.5,0,0.0,0,108.3
Cyril Grayson,TAM,8,6,81,1,5,69,11.5,12,2.0,14.0,0,,0,0.0,0,146.4
Mike Evans,TAM,7,4,47,1,4,40,10.0,7,1.8,19.6,0,,0,0.0,1,77.7
Tyler Johnson,TAM,6,4,50,0,2,33,8.3,17,4.3,13.5,0,,1,16.7,0,92.4
Le'Veon Bell,TAM,3,3,30,0,2,5,1.7,25,8.3,1.7,1,3.0,0,0.0,0,108.3
Antonio Brown,TAM,5,3,26,0,1,14,4.7,12,4.0,6.4,1,3.0,0,0.0,0,73.7
Cameron Brate,TAM,3,2,5,1,1,4,2.0,1,0.5,1.3,0,,0,0.0,0,109.7
Ke'Shawn Vaughn,TAM,3,2,14,0,0,11,5.5,3,1.5,3.0,0,,0,0.0,0,77.1
Breshad Perriman,TAM,3,2,41,0,1,25,12.5,16,8.0,10.7,0,,0,0.0,0,109.7
Ronald Jones II,TAM,1,1,1,0,0,1,1.0,0,0.0,1.0,0,,0,0.0,0,79.2
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Braxton Berrios,NYJ,12,8,65,1,6,12,1.5,53,6.6,5.8,0,,0,0.0,0,108.0
Ty Johnson,NYJ,4,3,47,0,2,-11,-3.7,58,19.3,-2.8,0,,0,0.0,0,113.5
Keelan Cole,NYJ,5,2,35,0,2,30,15.0,5,2.5,18.0,0,,1,20.0,0,64.6
Daniel Brown,NYJ,2,2,29,0,1,7,3.5,22,11.0,3.5,0,,0,0.0,0,118.7
Kenny Yeboah,NYJ,2,2,36,0,2,33,16.5,3,1.5,16.5,0,,0,0.0,0,118.7
Michael Carter,NYJ,1,1,9,0,0,2,2.0,7,7.0,2.0,0,,0,0.0,0,104.2
Jeff Smith,NYJ,4,1,13,0,1,13,13.0,0,0.0,6.5,0,,0,0.0,0,40.6
