#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,11:22,BAL 27,3,1:02,2,Punt
2,1,8:16,BAL 27,3,0:46,2,Interception
3,1,6:11,BAL 25,3,1:03,4,Punt
4,1,2:15,PIT 43,4,1:40,9,Downs
5,2,13:58,BAL 12,11,6:52,42,Punt
6,2,3:37,PIT 17,3,0:57,17,Touchdown
7,2,1:51,BAL 33,3,0:51,2,Punt
8,3,15:00,BAL 17,5,2:50,17,Punt
9,3,10:10,BAL 39,3,1:03,3,Punt
10,3,3:38,BAL 37,4,2:40,12,Punt
11,4,12:38,BAL 42,6,3:09,58,Touchdown
12,4,6:50,BAL 14,5,2:26,15,Interception
13,4,4:24,BAL 23,2,0:55,15,Fumble
14,4,1:48,BAL 21,3,0:37,14,Interception
