#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,15:00,PIT 34,7,3:38,50,Field Goal
2,1,10:20,PIT 36,3,2:04,-7,Punt
3,1,7:30,BAL 35,7,1:19,11,Field Goal
4,1,5:08,PIT 10,5,2:53,31,Fumble
5,1,0:35,PIT 34,3,1:37,66,Touchdown
6,2,7:06,PIT 11,6,3:29,9,Punt
7,2,2:40,PIT 21,3,0:49,6,Punt
8,2,1:00,,6,1:00,38,End of Half
9,3,12:10,PIT 20,3,2:00,0,Punt
10,3,9:07,PIT 20,11,5:29,51,Field Goal
11,3,0:58,PIT 12,6,3:20,25,Punt
12,4,9:29,PIT 41,3,2:39,-7,Punt
13,4,3:29,BAL 38,3,1:41,-1,Punt
14,4,1:11,BAL 45,2,1:11,-2,End of Game
