0,1
Game Info,Game Info
Won Toss,Buccaneers
Roof,outdoors
Surface,grass
Duration,3:07
Attendance,62731
Weather,"73 degrees, relative humidity 94%, wind 5 mph"
Vegas Line,New York Jets -3.5
Over/Under,36.5 (under)
