#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,15:00,SFO 30,3,1:13,6,Punt
2,1,13:01,SFO 32,3,1:21,-9,Punt
3,1,3:11,CHI 46,5,2:31,16,Field Goal
4,2,13:27,SFO 29,3,1:01,5,Punt
5,2,11:30,SFO 24,10,5:10,43,Field Goal
6,2,4:35,SFO 30,5,1:40,15,Punt
7,2,1:36,SFO 48,3,1:11,-5,Punt
8,3,14:11,CHI 39,1,0:11,5,Fumble
9,3,13:05,SFO 20,3,1:52,-5,Punt
10,3,9:30,SFO 34,3,1:23,6,Punt
11,3,4:23,SFO 12,3,1:24,7,Punt
12,4,13:59,SFO 35,8,2:49,33,Missed FG
13,4,7:43,SFO 25,7,3:51,39,Interception
14,4,3:52,SFO 32,8,1:18,9,Downs
