Quarter,Time,Down,ToGo,Location,TAM,WAS,Detail,EPB,EPA
1,2:51,1,10,WAS 25,9,0,Taylor Heinicke pass complete short right to Logan Thomas for 24 yards (tackle by Carlton Davis),0.610,2.190
1,2:16,1,10,WAS 49,9,0,Taylor Heinicke pass complete deep middle to Terry McLaurin for 18 yards (tackle by Carlton Davis),2.190,3.380
1,1:40,1,10,TAM 33,9,0,Antonio Gibson right guard for 2 yards (tackle by Kevin Minter),3.380,3.110
1,1:01,2,8,TAM 31,9,0,Taylor Heinicke right end for 10 yards (tackle by Antoine Winfield),3.110,4.170
1,0:29,1,10,TAM 21,9,0,Antonio Gibson up the middle for 2 yards (tackle by Jason Pierre-Paul and Kevin Minter),4.170,3.900
Quarter,Time,Down,ToGo,Location,TAM,WAS,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,2,8,TAM 19,9,0,Taylor Heinicke pass incomplete short right,3.900,3.180
2,14:56,3,8,TAM 19,9,0,Taylor Heinicke pass complete short left to Steven Sims for 10 yards,3.180,5.140
2,14:22,1,9,TAM 9,9,0,Taylor Heinicke right end for 2 yards (tackle by Kevin Minter),5.140,4.760
2,13:45,2,7,TAM 7,9,0,Antonio Gibson up the middle for 5 yards (tackle by Ndamukong Suh and Rakeem Nunez-Roches),4.760,4.950
2,13:02,3,2,TAM 2,9,6,"J.D. McKissic right tackle for 2 yards, touchdown",4.950,7.000
2,12:59,,,TAM 15,9,7,Dustin Hopkins kicks extra point good,0.000,0.000
2,12:59,,,WAS 35,9,7,"Dustin Hopkins kicks onside 26 yards, returned by Anthony Nelson for no gain",0.000,1.530
2,12:58,1,10,TAM 39,9,7,Antonio Brown left end for 22 yards (tackle by Cole Holcomb),1.530,2.980
2,12:14,1,10,WAS 39,9,7,Leonard Fournette right tackle for 3 yards (tackle by Jeremy Reaves and Jonathan Bostic),2.980,2.850
2,11:37,2,7,WAS 36,9,7,Tom Brady pass complete short left to Leonard Fournette for 4 yards (tackle by Jonathan Bostic),2.850,2.680
2,10:51,3,3,WAS 32,9,7,Tom Brady pass complete short left to Leonard Fournette for 5 yards (tackle by Kamren Curl),2.680,3.780
2,10:09,1,10,WAS 27,15,7,"Tom Brady pass complete deep left to Chris Godwin for 27 yards, touchdown",3.780,7.000
2,10:03,,,WAS 2,15,7,"Two Point Attempt: Leonard Fournette rushes, conversion fails.",1.000,-1.000
2,10:03,,,TAM 35,15,7,"Bradley Pinion kicks off 65 yards, touchback.",0.000,0.610
2,10:03,1,10,WAS 25,15,7,Taylor Heinicke pass complete short right to Cam Sims for 5 yards (tackle by Carlton Davis),0.610,0.740
2,9:28,2,5,WAS 30,15,7,Taylor Heinicke pass incomplete short right intended for Cam Sims,0.740,0.040
2,9:23,3,5,WAS 30,15,7,Taylor Heinicke pass complete short middle to Cam Sims for 5 yards (tackle by Jamel Dean),0.040,1.270
2,8:42,1,10,WAS 35,15,7,Antonio Gibson left end for 11 yards (tackle by Antoine Winfield),1.270,1.990
2,8:15,1,10,WAS 46,15,7,Steven Sims left end for 4 yards (tackle by Jamel Dean),1.990,1.990
2,7:46,2,6,WAS 50,15,7,Taylor Heinicke pass complete short right to Terry McLaurin for 8 yards (tackle by Carlton Davis),1.990,2.790
2,7:10,1,10,TAM 42,15,7,Taylor Heinicke pass incomplete short left intended for Isaiah Wright,2.790,2.240
2,7:04,2,10,TAM 42,15,7,Antonio Gibson right guard for 1 yard (tackle by Rakeem Nunez-Roches and Ndamukong Suh),2.240,1.680
2,6:21,3,9,TAM 41,15,7,Taylor Heinicke pass incomplete short middle intended for Cam Sims (defended by Carlton Davis),1.680,0.530
2,6:17,4,9,TAM 41,15,7,"Tress Way punts 28 yards, fair catch by Jaydon Mickens at TB-13",0.530,0.320
2,6:10,1,10,TAM 13,15,7,Leonard Fournette up the middle for 8 yards (tackle by Jonathan Bostic and Kamren Curl),-0.320,0.350
2,5:36,2,2,TAM 21,15,7,Leonard Fournette right guard for 4 yards (tackle by Mychal Kendricks and Daron Payne),0.350,0.610
2,4:58,1,10,TAM 25,15,7,Tom Brady pass complete short left to Leonard Fournette for 22 yards (tackle by Jeremy Reaves),0.610,2.060
2,4:13,1,10,TAM 47,15,7,Tom Brady pass complete deep right to Cameron Brate for 19 yards (tackle by Cole Holcomb),2.060,3.310
2,3:36,1,10,WAS 34,15,7,Leonard Fournette right tackle for 3 yards (tackle by Jonathan Bostic),3.310,3.180
2,2:56,2,7,WAS 31,15,7,Tom Brady pass complete short middle to Cameron Brate for 24 yards (tackle by Kendall Fuller),3.180,5.600
2,2:06,1,7,WAS 7,15,7,Leonard Fournette right end for 2 yards (tackle by Montez Sweat and Mychal Kendricks),5.600,5.150
2,2:00,2,5,WAS 5,15,7,Tom Brady pass incomplete short middle intended for Chris Godwin (defended by Ronald Darby),5.150,4.260
2,1:57,3,5,WAS 5,15,7,Tom Brady pass incomplete short middle intended for Rob Gronkowski (defended by Jonathan Bostic),4.260,3.010
2,1:53,4,5,WAS 5,18,7,Ryan Succop 23 yard field goal good,3.010,3.000
2,1:50,,,TAM 35,18,7,"Bradley Pinion kicks off 65 yards, touchback.",0.000,0.610
2,1:50,1,10,WAS 25,18,7,Taylor Heinicke sacked by Anthony Nelson for -6 yards,0.610,-0.810
2,1:43,,,,,,Timeout #1 by Tampa Bay Buccaneers,,
2,1:43,2,16,WAS 19,18,7,Taylor Heinicke pass incomplete short right intended for Steven Sims,-0.810,-1.510
2,1:40,3,16,WAS 19,18,7,Taylor Heinicke pass complete short right to Steven Sims for 12 yards (tackle by Mike Edwards),-1.510,-1.310
2,1:34,,,,,,Timeout #2 by Tampa Bay Buccaneers,,
2,1:34,4,4,WAS 31,18,7,"Tress Way punts 52 yards, returned by Jaydon Mickens for 9 yards (tackle by Khaleke Hudson)",-1.310,-0.670
2,1:22,1,10,TAM 26,18,7,Tom Brady pass incomplete short right intended for Mike Evans,0.670,0.130
2,1:18,,,,,,Timeout #3 by Tampa Bay Buccaneers,,
2,1:18,2,10,TAM 26,18,7,Tom Brady pass complete short left to Antonio Brown for 13 yards (tackle by Jeremy Reaves),0.130,1.530
2,0:59,1,10,TAM 39,18,7,Tom Brady pass incomplete short middle intended for Chris Godwin,1.530,0.990
2,0:54,2,10,TAM 39,18,7,Tom Brady pass incomplete short right intended for Cameron Brate,0.990,0.300
2,0:50,3,10,TAM 39,18,7,Tom Brady sacked by Montez Sweat for -2 yards,0.300,-0.910
2,0:42,,,,,,Timeout #1 by Washington Football Team,,
2,0:42,4,12,TAM 37,18,7,Bradley Pinion punts 53 yards downed by Mike Edwards,-0.910,0.380
2,0:30,1,10,WAS 10,18,7,Taylor Heinicke pass complete short right to J.D. McKissic for 7 yards (tackle by Lavonte David),-0.380,-0.090
2,0:10,2,3,WAS 17,18,7,Taylor Heinicke right end for 10 yards (tackle by Lavonte David),-0.090,0.740
2,0:03,1,10,WAS 27,18,7,J.D. McKissic left end for 3 yards (tackle by Jason Pierre-Paul),0.740,0.600
Quarter,Time,Down,ToGo,Location,TAM,WAS,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,TAM 35,18,7,"Bradley Pinion kicks off 66 yards, returned by Danny Johnson for 31 yards (tackle by Ryan Smith)",0.000,0.940
3,14:55,1,10,WAS 30,18,7,Taylor Heinicke pass incomplete short left intended for Antonio Gibson,0.940,0.390
3,14:47,2,10,WAS 30,18,7,Taylor Heinicke pass complete short left to Terry McLaurin for 12 yards (tackle by Jamel Dean),0.390,1.730
3,14:15,1,10,WAS 42,18,7,"Taylor Heinicke pass complete short middle to Terry McLaurin for 3 yards (tackle by Jordan Whitehead). Penalty on Jason Pierre-Paul: Defensive Offside, 5 yards (no play)",1.730,2.460
3,13:51,1,5,WAS 47,18,7,Taylor Heinicke pass complete deep left to Logan Thomas for 29 yards (tackle by Lavonte David),2.460,3.970
3,13:07,1,10,TAM 24,18,7,Taylor Heinicke right tackle for 3 yards (tackle by Kevin Minter),3.970,3.840
3,12:32,2,7,TAM 21,18,7,Antonio Gibson up the middle for 3 yards (tackle by Ndamukong Suh),3.840,3.570
3,11:54,3,4,TAM 18,18,7,Taylor Heinicke pass incomplete short middle intended for Logan Thomas,3.570,2.320
3,11:50,4,4,TAM 18,18,10,Dustin Hopkins 36 yard field goal good,2.320,3.000
3,11:46,,,WAS 35,18,10,"Dustin Hopkins kicks off 65 yards, touchback.",0.000,0.610
3,11:46,1,10,TAM 25,18,10,Leonard Fournette right tackle for 3 yards (tackle by Ronald Darby and Kamren Curl),0.610,0.470
3,11:09,2,7,TAM 28,18,10,Tom Brady pass incomplete deep right intended for Mike Evans,0.470,-0.230
3,11:05,3,7,TAM 28,18,10,Tom Brady pass incomplete short left intended for Chris Godwin,-0.230,-1.500
3,11:02,4,7,TAM 28,18,10,Bradley Pinion punts 30 yards out of bounds,-1.500,-1.730
3,10:53,1,10,WAS 42,18,10,Antonio Gibson left tackle for 3 yards (tackle by Lavonte David),1.730,1.590
3,10:11,2,7,WAS 45,18,10,Taylor Heinicke pass incomplete short left intended for Cam Sims (defended by Jason Pierre-Paul),1.590,0.890
3,10:07,3,7,WAS 45,18,10,"Taylor Heinicke left end for 15 yards (tackle by Kevin Minter). Penalty on Brandon Scherff: Offensive Holding, 10 yards (no play)",0.890,-0.430
3,9:45,3,17,WAS 35,18,10,Taylor Heinicke pass complete short right to Logan Thomas for 12 yards (tackle by Carlton Davis and Mike Edwards),-0.430,-0.260
3,9:02,4,5,WAS 47,18,10,"Tress Way punts 46 yards, touchback.",-0.260,-0.280
3,8:53,1,10,TAM 20,18,10,Ke'Shawn Vaughn left tackle for 3 yards (tackle by Jonathan Allen and Chase Young),0.280,0.140
3,8:08,2,7,TAM 23,18,10,Tom Brady pass incomplete short left intended for Chris Godwin,0.140,-0.560
3,8:04,3,7,TAM 23,18,10,Tom Brady pass complete short right to Mike Evans for 13 yards (tackle by Jimmy Moreland),-0.560,1.330
3,7:24,1,10,TAM 36,18,10,Ke'Shawn Vaughn left tackle for 6 yards (tackle by Jimmy Moreland),1.330,1.600
3,6:50,2,4,TAM 42,18,10,Tom Brady pass incomplete deep left intended for Mike Evans,1.600,0.890
3,6:44,3,4,TAM 42,18,10,"Tom Brady pass complete short middle to Cameron Brate for 14 yards (tackle by Jeremy Reaves). Cameron Brate fumbles (forced by Jeremy Reaves), recovered by Cameron Brate at WAS-44",0.890,2.650
3,6:03,1,10,WAS 44,18,10,"Ke'Shawn Vaughn left guard for 5 yards (tackle by Kamren Curl and Daron Payne). Ke'Shawn Vaughn fumbles (forced by Daron Payne), recovered by Jonathan Bostic at WAS-39",2.650,-1.530
3,5:53,1,10,WAS 39,18,10,Taylor Heinicke pass complete deep left to Cam Sims for 19 yards (tackle by Jamel Dean),1.530,2.790
3,5:32,1,10,TAM 42,18,10,Antonio Gibson up the middle for -1 yards (tackle by Jason Pierre-Paul and Sean Murphy-Bunting),2.790,2.110
3,4:53,2,11,TAM 43,18,10,Taylor Heinicke up the middle for 13 yards (tackle by Antoine Winfield),2.110,3.580
3,4:13,1,10,TAM 30,18,10,"Antonio Gibson left end for 3 yards (tackle by Sean Murphy-Bunting). Penalty on Sean Murphy-Bunting: Horse Collar Tackle, 14 yards",3.580,4.710
3,3:51,1,10,TAM 13,18,10,Taylor Heinicke pass complete short left to Cam Sims for 6 yards (tackle by Antoine Winfield),4.710,5.150
3,3:06,2,4,TAM 7,18,10,Antonio Gibson right guard for -1 yards (tackle by Antoine Winfield),5.150,4.100
3,2:26,3,5,TAM 8,18,16,"Taylor Heinicke left end for 8 yards, touchdown",4.100,7.000
3,2:14,,,TAM 2,18,16,"Two Point Attempt: Taylor Heinicke pass complete to Logan Thomas, conversion fails",1.000,-1.000
3,2:14,,,WAS 35,18,16,"Dustin Hopkins kicks off 65 yards, touchback.",0.000,0.610
3,2:14,1,10,TAM 25,18,16,Tom Brady pass incomplete deep left intended for Chris Godwin,0.610,0.060
3,2:08,2,10,TAM 25,18,16,Tom Brady pass complete short middle to Chris Godwin for 7 yards (tackle by Jimmy Moreland),0.060,0.300
3,1:22,3,3,TAM 32,18,16,Tom Brady pass complete short middle to Cameron Brate for 23 yards (tackle by Jeremy Reaves),0.300,2.590
3,0:44,1,10,WAS 45,18,16,Leonard Fournette up the middle for 5 yards (tackle by Jeremy Reaves),2.590,2.720
3,0:01,2,5,WAS 40,18,16,Tom Brady pass complete deep middle to Mike Evans for 17 yards (tackle by Jeremy Reaves),2.720,4.040
Quarter,Time,Down,ToGo,Location,TAM,WAS,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,WAS 23,18,16,Tom Brady pass complete short middle to Leonard Fournette for 8 yards (tackle by Jonathan Bostic),4.040,4.750
4,14:18,2,2,WAS 15,18,16,Tom Brady sacked by Daron Payne for -5 yards,4.750,3.200
4,13:38,3,7,WAS 20,18,16,Tom Brady pass incomplete short right intended for Antonio Brown,3.200,2.120
4,13:35,4,7,WAS 20,21,16,Ryan Succop 38 yard field goal good,2.120,3.000
4,13:32,,,TAM 35,21,16,"Bradley Pinion kicks off 65 yards, touchback.",0.000,0.610
4,13:32,1,10,WAS 25,21,16,Taylor Heinicke pass incomplete short right,0.610,0.060
4,13:27,2,10,WAS 25,21,16,Taylor Heinicke pass complete short right to Antonio Gibson for 1 yard (tackle by Lavonte David),0.060,-0.490
4,12:49,3,9,WAS 26,21,16,Taylor Heinicke pass incomplete short right intended for Logan Thomas (defended by Jordan Whitehead),-0.490,-1.630
4,12:44,4,9,WAS 26,21,16,Tress Way punts 43 yards downed by Jeremy Sprinkle,-1.630,-1.000
4,12:33,1,10,TAM 31,21,16,Tom Brady pass complete deep right to Mike Evans for 20 yards (tackle by Cole Holcomb),1.000,2.320
4,11:53,1,10,WAS 49,21,16,Leonard Fournette up the middle for 17 yards (tackle by Jeremy Reaves),2.320,3.450
4,11:14,1,10,WAS 32,21,16,Scott Miller right end for 8 yards (tackle by Jeremy Reaves),3.450,3.980
4,10:44,2,2,WAS 24,21,16,Leonard Fournette left tackle for 2 yards (tackle by Cole Holcomb and Mychal Kendricks),3.980,4.110
4,10:04,1,10,WAS 22,21,16,Tom Brady pass complete deep right to Mike Evans for 19 yards (tackle by Ronald Darby and Cole Holcomb),4.110,6.510
4,9:17,1,3,WAS 3,21,16,Tom Brady pass incomplete short right intended for Cameron Brate,6.510,5.530
4,9:14,2,3,WAS 3,27,16,"Leonard Fournette left guard for 3 yards, touchdown",5.530,7.000
4,9:11,,,WAS 15,28,16,Ryan Succop kicks extra point good,0.000,0.000
4,9:11,,,TAM 35,28,16,"Bradley Pinion kicks off 65 yards, touchback.",0.000,0.610
4,9:11,1,10,WAS 25,28,16,Taylor Heinicke pass complete short left to Jeremy Sprinkle for 8 yards (tackle by Jamel Dean),0.610,1.140
4,8:35,2,2,WAS 33,28,16,Antonio Gibson left end for 4 yards (tackle by Jamel Dean),1.140,1.400
4,7:59,1,10,WAS 37,28,16,Taylor Heinicke pass complete deep right to Cam Sims for 23 yards (tackle by Carlton Davis),1.400,2.920
4,7:24,1,10,TAM 40,28,16,Taylor Heinicke pass complete short right to Logan Thomas for 4 yards (tackle by Lavonte David),2.920,2.910
4,6:59,2,6,TAM 36,28,16,Taylor Heinicke pass complete short right to Antonio Gibson for 3 yards (tackle by Carlton Davis),2.910,2.610
4,6:32,3,3,TAM 33,28,16,Taylor Heinicke pass complete short middle to Logan Thomas for 5 yards (tackle by Lavonte David),2.610,3.710
4,6:08,1,10,TAM 28,28,16,Taylor Heinicke pass complete short middle to J.D. McKissic for 1 yard (tackle by Lavonte David and Kevin Minter),3.710,3.300
4,5:32,2,9,TAM 27,28,16,Taylor Heinicke pass complete deep middle to Terry McLaurin for 16 yards (tackle by Carlton Davis),3.300,4.840
4,5:06,1,10,TAM 11,28,16,Taylor Heinicke pass incomplete short right intended for Logan Thomas,4.840,4.140
4,5:02,2,10,TAM 11,28,16,Taylor Heinicke pass incomplete short middle intended for Cam Sims (defended by Lavonte David),4.140,3.130
4,4:57,3,10,TAM 11,28,22,"Taylor Heinicke pass complete short left to Steven Sims for 11 yards, touchdown",3.130,7.000
4,4:51,,,TAM 15,28,23,Dustin Hopkins kicks extra point good,0.000,0.000
4,4:51,,,WAS 35,28,23,"Dustin Hopkins kicks off 50 yards, returned by Jaydon Mickens for 8 yards (tackle by Peyton Barber)",0.000,0.480
4,4:48,1,10,TAM 23,28,23,Leonard Fournette left guard for 2 yards (tackle by Cole Holcomb),0.480,0.200
4,4:06,2,8,TAM 25,28,23,Tom Brady pass complete deep left to Mike Evans for 35 yards (tackle by Kendall Fuller),0.200,2.920
4,4:00,1,10,WAS 40,28,23,Leonard Fournette right end for 13 yards (tackle by Mychal Kendricks),2.920,3.780
4,3:50,,,,,,Timeout #1 by Washington Football Team,,
4,3:50,1,10,WAS 27,28,23,Leonard Fournette left tackle for 1 yard (tackle by Cole Holcomb),3.780,3.370
4,3:46,,,,,,Timeout #2 by Washington Football Team,,
4,3:46,2,9,WAS 26,28,23,Tom Brady sacked by Daron Payne for -9 yards,3.370,1.490
4,3:40,,,,,,Timeout #3 by Washington Football Team,,
4,3:40,3,18,WAS 35,28,23,Tom Brady pass complete short middle to Chris Godwin for 16 yards (tackle by Kamren Curl),1.490,2.310
4,2:54,4,2,WAS 19,31,23,Ryan Succop 37 yard field goal good,2.310,3.000
4,2:49,,,TAM 35,31,23,"Bradley Pinion kicks off 65 yards, touchback.",0.000,0.610
4,2:49,1,10,WAS 25,31,23,Taylor Heinicke pass complete deep middle to Terry McLaurin for 16 yards (tackle by Jamel Dean). Penalty on Ross Cockrell: Defensive Holding (Declined),0.610,1.660
4,2:41,1,10,WAS 41,31,23,Taylor Heinicke pass complete short right to Cam Sims for 10 yards (tackle by Carlton Davis). Penalty on Jamel Dean: Defensive Holding (Declined),1.660,2.320
4,2:31,1,10,TAM 49,31,23,Taylor Heinicke pass incomplete short middle intended for Cam Sims,2.320,1.780
4,2:27,2,10,TAM 49,31,23,Taylor Heinicke pass incomplete short left intended for J.D. McKissic (defended by Mike Edwards),1.780,1.090
4,2:22,3,10,TAM 49,31,23,Taylor Heinicke sacked by Lavonte David for -11 yards,1.090,-0.720
4,2:00,4,21,WAS 40,31,23,Taylor Heinicke pass incomplete deep right intended for Logan Thomas (defended by Carlton Davis),-0.720,-2.920
4,1:51,1,10,WAS 40,31,23,Tom Brady kneels for -1 yards,2.920,2.240
4,1:10,2,11,WAS 41,31,23,Tom Brady kneels for no gain,2.240,1.550
4,0:35,3,11,WAS 41,31,23,Tom Brady kneels for -1 yards,1.550,0.460
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
