Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Nico Collins,HOU,6,4,30,0,3,17,4.3,13,3.3,16.2,2,2.0,0,0.0,0,78.5
Noah Brown,HOU,5,3,57,0,3,39,13.0,18,6.0,10.0,0,,0,0.0,0,99.6
Tank Dell,HOU,4,3,16,0,1,5,1.7,11,3.7,5.3,0,,0,0.0,0,81.2
Dalton Schultz,HOU,5,2,5,0,1,1,0.5,4,2.0,1.4,0,,0,0.0,0,47.9
Devin Singletary,HOU,2,2,13,0,1,-4,-2.0,17,8.5,-2.0,0,,0,0.0,0,93.7
Andrew Beck,HOU,1,1,8,0,0,6,6.0,2,2.0,6.0,0,,0,0.0,0,100.0
Mike Boone,HOU,1,1,11,0,1,2,2.0,9,9.0,2.0,1,1.0,0,0.0,0,112.5
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Adam Thielen,CAR,11,8,72,0,2,33,4.1,39,4.9,4.3,1,8.0,2,18.2,0,90.0
Jonathan Mingo,CAR,5,4,62,0,2,34,8.5,28,7.0,8.8,0,,1,20.0,0,118.3
Raheem Blackshear,CAR,2,2,26,0,1,0,0.0,26,13.0,0.0,1,2.0,0,0.0,0,118.7
DJ Chark,CAR,4,2,23,0,1,19,9.5,4,2.0,17.8,0,,1,25.0,0,67.7
Chuba Hubbard,CAR,2,2,26,0,2,0,0.0,26,13.0,0.0,1,2.0,0,0.0,0,118.7
Tommy Tremble,CAR,3,2,4,1,2,2,1.0,2,1.0,-0.3,0,,0,0.0,0,109.7
Terrace Marshall Jr.,CAR,1,1,9,0,,10,10.0,-1,-1.0,10.0,0,,0,0.0,0,104.2
Stephen Sullivan,CAR,1,1,13,0,1,11,11.0,2,2.0,11.0,0,,0,0.0,0,118.7
Hayden Hurst,CAR,2,0,0,0,,0,,0,,4.5,0,,1,50.0,0,39.6
