Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Saquon Barkley,NYG,10,8,79,1,4,15,1.9,64,8.0,3.9,3,2.7,1,10.0,0,132.9
Golden Tate,NYG,10,8,85,0,4,53,6.6,32,4.0,6.5,1,8.0,0,0.0,0,102.1
Evan Engram,NYG,7,4,40,1,2,27,6.8,13,3.3,3.9,0,,0,0.0,0,113.1
Bennie Fowler,NYG,2,2,21,0,1,13,6.5,8,4.0,6.5,1,2.0,0,0.0,0,110.4
Cody Latimer,NYG,3,2,28,0,2,28,14.0,0,0.0,16.7,0,,0,0.0,0,96.5
Darius Slayton,NYG,5,2,50,2,2,46,23.0,4,2.0,19.0,0,,1,20.0,0,116.7
Rhett Ellison,NYG,2,1,-1,0,,-1,-1.0,0,0.0,2.0,0,,0,0.0,0,56.2
Wayne Gallman,NYG,1,1,20,0,,4,4.0,16,16.0,4.0,1,1.0,0,0.0,0,118.7
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Danny Amendola,DET,8,8,95,0,5,58,7.3,37,4.6,7.3,0,,0,0.0,0,116.1
Kenny Golladay,DET,8,6,123,2,5,100,16.7,23,3.8,19.1,0,,0,0.0,0,156.2
Marvin Jones,DET,5,4,22,0,,20,5.0,2,0.5,11.0,0,,0,0.0,1,45.4
J.D. McKissic,DET,3,3,2,0,,-3,-1.0,5,1.7,-1.0,0,,0,0.0,0,79.2
Marvin Hall,DET,1,1,49,1,1,45,45.0,4,4.0,45.0,0,,0,0.0,0,158.3
T.J. Hockenson,DET,1,1,21,0,1,13,13.0,8,8.0,13.0,0,,0,0.0,0,118.7
Ty Johnson,DET,4,1,13,0,0,4,4.0,9,9.0,11.5,0,,1,25.0,0,40.6
Logan Thomas,DET,1,1,17,0,1,9,9.0,8,8.0,9.0,0,,0,0.0,0,118.7
