Quarter,Time,Tm,Detail,CAR,ATL
1.0,0:17,Falcons,Jay Feely 41 yard field goal,0,3
2.0,2:40,Falcons,T.J. Duckett 7 yard rush (Jay Feely kick),0,10
3.0,5:08,Falcons,T.J. Duckett 1 yard rush (Jay Feely kick),0,17
,0:13,Falcons,Michael Vick 44 yard rush (Jay Feely kick),0,24
4.0,10:50,Falcons,Jay Feely 45 yard field goal,0,27
,2:08,Falcons,Jay Feely 49 yard field goal,0,30
