Unnamed: 0_level_0,Unnamed: 1_level_0,Offense,Offense,Offense,Offense,Defense,Defense,Defense,Defense,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams
Tm,Total,Tot,Pass,Rush,TOvr,Tot,Pass,Rush,TOvr,Tot,KO,KR,P,PR,FG/XP
Falcons,30.0,16.2,15.45,1.42,0.0,14.09,12.66,-0.96,3.24,-0.21,-3.14,0.34,0.61,-2.18,4.16
Panthers,-30.0,-14.09,-12.66,0.96,-3.24,-16.2,-15.45,-1.42,0.0,0.21,-0.34,3.14,2.18,-0.61,-4.16
