Quarter,Time,Down,ToGo,Location,NWE,PIT,Detail,EPB,EPA
1,6:02,1,10,PIT 48,7,0,Danny Woodhead right tackle for 5 yards (tackle by Bryant McFadden and James Harrison),2.390,2.520
1,5:35,2,5,PIT 43,7,0,Tom Brady pass complete short middle to Deion Branch for 17 yards (tackle by Ryan Clark),2.520,3.840
1,4:56,1,10,PIT 26,7,0,Tom Brady pass complete short right to BenJarvus Green-Ellis for 1 yard (tackle by LaMarr Woodley and James Farrior),3.840,3.430
1,4:09,2,9,PIT 25,7,0,Tom Brady pass incomplete short right intended for Deion Branch,3.430,2.740
1,4:05,3,9,PIT 25,7,0,Tom Brady pass complete short left to Wes Welker for 11 yards (tackle by William Gay),2.740,4.650
1,3:42,1,10,PIT 14,7,0,BenJarvus Green-Ellis left guard for 2 yards (tackle by Ryan Clark and James Farrior),4.650,4.330
1,3:06,2,8,PIT 12,7,0,"Tom Brady pass complete short left to Rob Gronkowski for 7 yards (tackle by James Farrior and Troy Polamalu). Penalty on BenJarvus Green-Ellis: Chop Block, 15 yards (no play)",4.330,2.340
1,2:33,2,23,PIT 27,7,0,Danny Woodhead middle for 3 yards (tackle by LaMarr Woodley),2.340,2.080
1,1:51,3,20,PIT 24,7,0,Tom Brady pass complete short right to Danny Woodhead for 12 yards (tackle by William Gay and Lawrence Timmons),2.080,2.630
1,1:07,4,8,PIT 12,10,0,Shayne Graham 31 yard field goal good,2.630,3.000
1,1:07,,,NWE 30,10,0,"Shayne Graham kicks off 65 yards, returned by Emmanuel Sanders for 26 yards (tackle by Devin McCourty)",0.000,1.000
1,0:57,1,10,PIT 31,10,0,Mewelde Moore right tackle for 3 yards (tackle by Gary Guyton and Jerod Mayo),1.000,0.870
1,0:14,2,7,PIT 34,10,0,Ben Roethlisberger pass incomplete short middle intended for Hines Ward,0.870,0.170
,,,,,,,"NWE challenged the pass completion ruling, and the original play was overturned.",,
1,0:10,3,7,PIT 34,10,0,Ben Roethlisberger pass complete short middle to Mike Wallace for 7 yards (tackle by Patrick Chung),0.170,1.660
Quarter,Time,Down,ToGo,Location,NWE,PIT,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,1,10,PIT 41,10,0,Mewelde Moore right tackle for 3 yards (tackle by Gerard Warren and Jerod Mayo),1.660,1.530
2,14:23,2,7,PIT 44,10,0,Ben Roethlisberger pass complete short right to Mewelde Moore for 6 yards (tackle by James Sanders),1.530,1.620
2,13:53,3,1,PIT 50,10,0,Mewelde Moore middle for 5 yards (tackle by Gary Guyton and Jerod Mayo),1.620,2.590
2,13:10,1,10,NWE 45,10,0,Ben Roethlisberger pass incomplete deep right intended for Emmanuel Sanders,2.590,2.040
2,13:06,2,10,NWE 45,10,0,Ben Roethlisberger pass incomplete short right intended for Emmanuel Sanders,2.040,1.360
2,13:01,3,10,NWE 45,10,0,Ben Roethlisberger sacked by Tully Banta-Cain for -8 yards,1.360,-0.260
2,12:55,4,18,PIT 47,10,0,"Daniel Sepulveda punts 53 yards, touchback",-0.260,-0.280
2,12:47,1,10,NWE 20,10,0,Tom Brady pass complete short right to Deion Branch for 9 yards (tackle by Lawrence Timmons),0.280,0.950
2,12:09,2,1,NWE 29,10,0,Tom Brady pass complete deep left to Wes Welker for 26 yards (tackle by Ike Taylor),0.950,2.590
2,11:38,1,10,PIT 45,10,0,Tom Brady pass complete short left to Wes Welker for 10 yards (tackle by Ike Taylor and Ryan Clark),2.590,3.250
2,11:00,1,10,PIT 35,10,0,Tom Brady pass incomplete deep middle intended for Brandon Tate (defended by Bryant McFadden),3.250,2.700
2,10:52,2,10,PIT 35,10,0,"Penalty on Wes Welker: False Start, 5 yards (no play)",2.700,2.030
2,10:52,2,15,PIT 40,10,0,Tom Brady pass incomplete short right intended for Aaron Hernandez,2.030,1.350
2,10:45,3,15,PIT 40,10,0,Tom Brady pass incomplete deep right intended for Aaron Hernandez (defended by Lawrence Timmons),1.350,0.590
2,10:40,4,15,PIT 40,10,0,"Zoltan Mesko punts 40 yards, touchback",0.590,-0.280
2,10:30,1,10,PIT 20,10,0,Ben Roethlisberger pass complete short left to Rashard Mendenhall for 2 yards (tackle by Patrick Chung),0.280,0.000
2,9:52,2,8,PIT 22,10,0,Rashard Mendenhall right tackle for 2 yards (tackle by Rob Ninkovich),0.000,-0.430
2,9:08,3,6,PIT 24,10,0,Ben Roethlisberger middle for 12 yards (tackle by James Sanders and Patrick Chung),-0.430,1.330
2,8:26,1,10,PIT 36,10,0,Rashard Mendenhall middle for 1 yard (tackle by Brandon Spikes),1.330,0.930
2,7:47,2,9,PIT 37,10,0,Rashard Mendenhall right tackle for 34 yards (tackle by Brandon Meriweather),0.930,3.640
2,6:58,1,10,NWE 29,10,0,Ben Roethlisberger pass complete deep right to Heath Miller for 18 yards,3.640,4.840
2,6:12,1,10,NWE 11,10,0,Rashard Mendenhall right tackle for 3 yards (tackle by Jerod Mayo and Brandon Spikes),4.840,4.700
2,5:28,2,7,NWE 8,10,0,Ben Roethlisberger pass incomplete short middle intended for Mike Wallace,4.700,3.760
2,5:22,2,7,NWE 8,10,0,Timeout #1 by Pittsburgh Steelers,4.700,3.760
2,5:22,3,7,NWE 8,10,0,"Ben Roethlisberger pass incomplete short left intended for Antwaan Randle El. Penalty on Jermaine Cunningham: Defensive Offside, 4 yards (no play)",3.760,4.670
2,5:18,3,3,NWE 4,10,0,Ben Roethlisberger pass incomplete short left intended for Antwaan Randle El,4.670,3.030
2,5:12,4,3,NWE 4,10,3,Jeff Reed 22 yard field goal good,3.030,3.000
2,5:12,,,PIT 30,10,3,"Jeff Reed kicks off 62 yards, returned by Brandon Tate for 15 yards (tackle by Crezdon Butler)",0.000,0.480
2,5:01,1,10,NWE 23,10,3,Tom Brady pass complete short left to Danny Woodhead for 10 yards (tackle by Ryan Clark),0.480,1.140
2,4:17,1,10,NWE 33,10,3,Tom Brady pass incomplete short middle intended for Wes Welker,1.140,0.590
2,4:14,2,10,NWE 33,10,3,Tom Brady pass complete short right to Wes Welker for 6 yards (tackle by Bryant McFadden),0.590,0.700
2,3:34,3,4,NWE 39,10,3,Danny Woodhead middle for 2 yards (tackle by Nick Eason and LaMarr Woodley),0.700,-0.650
2,3:03,4,2,NWE 41,10,3,"Zoltan Mesko punts 53 yards, returned by Emmanuel Sanders for 12 yards (tackle by Dane Fletcher)",-0.650,-0.040
2,2:52,1,10,PIT 18,10,3,Mewelde Moore right end for 3 yards (tackle by Devin McCourty),0.040,0.010
2,2:19,2,7,PIT 21,10,3,"Mewelde Moore right end for 6 yards (tackle by Mike Wright and Patrick Chung). Penalty on Jonathan Scott: Illegal Formation, 5 yards (no play)",0.010,-0.800
2,2:00,2,12,PIT 16,10,3,Ben Roethlisberger pass incomplete deep middle intended for Antwaan Randle El,-0.800,-1.500
2,1:54,3,12,PIT 16,10,3,Ben Roethlisberger pass incomplete deep middle intended for Heath Miller (defended by Devin McCourty),-1.500,-2.390
2,1:47,4,12,PIT 16,10,3,"Daniel Sepulveda punts 40 yards. Penalty on Keenan Lewis: Illegal Touch Kick, 5 yards",-2.390,-2.190
2,1:36,1,10,NWE 49,10,3,Danny Woodhead middle for 1 yard (tackle by Lawrence Timmons),2.190,1.780
2,1:13,2,9,NWE 50,10,3,Tom Brady pass complete short right to Deion Branch for 12 yards (tackle by Bryant McFadden),1.780,3.050
2,1:08,1,10,PIT 38,10,3,Tom Brady pass incomplete short left intended for Brandon Tate,3.050,2.510
2,1:04,2,10,PIT 38,10,3,Tom Brady pass complete short right to Deion Branch for 4 yards,2.510,2.340
2,1:01,3,6,PIT 34,10,3,Tom Brady pass incomplete short left intended for Wes Welker,2.340,1.070
2,0:56,3,6,PIT 34,10,3,Timeout #1 by New England Patriots,2.340,1.070
2,0:55,4,6,PIT 34,10,3,"Tom Brady pass complete short right to Rob Gronkowski for 11 yards (tackle by Lawrence Timmons). Penalty on Rob Gronkowski: Offensive Pass Interference, 10 yards (no play)",1.070,0.330
2,0:49,4,16,PIT 44,10,3,"Zoltan Mesko punts 30 yards, fair catch by Antwaan Randle El",0.330,0.280
2,0:42,1,10,PIT 14,10,3,Ben Roethlisberger pass complete short middle to Mewelde Moore for 12 yards (tackle by Brandon Meriweather),-0.280,0.670
2,0:28,1,10,PIT 14,10,3,Timeout #2 by Pittsburgh Steelers,-0.280,0.670
2,0:28,1,10,PIT 26,10,3,Ben Roethlisberger pass incomplete deep right intended for Heath Miller,0.670,0.130
2,0:20,2,10,PIT 26,10,3,Ben Roethlisberger pass complete short middle to Mewelde Moore for 29 yards (tackle by Sergio Brown),0.130,2.590
2,0:08,2,10,PIT 26,10,3,Timeout #2 by New England Patriots,0.130,2.590
2,0:08,1,10,NWE 45,10,3,Ben Roethlisberger pass incomplete short left intended for Heath Miller,2.590,2.040
2,0:01,1,10,NWE 45,10,3,Timeout #3 by Pittsburgh Steelers,2.590,2.040
2,0:01,2,10,NWE 45,10,3,Ben Roethlisberger pass incomplete deep right intended for Arnaz Battle (defended by Aaron Hernandez),2.040,1.360
Quarter,Time,Down,ToGo,Location,NWE,PIT,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,PIT 30,10,3,"Jeff Reed kicks off 65 yards, returned by Brandon Tate for 17 yards (tackle by Ryan Mundy)",0.000,0.410
3,14:54,1,10,NWE 22,10,3,Tom Brady pass complete short middle to BenJarvus Green-Ellis for 7 yards (tackle by James Harrison),0.410,0.810
3,14:25,2,3,NWE 29,10,3,BenJarvus Green-Ellis middle for 13 yards (tackle by Troy Polamalu),0.810,1.730
3,13:58,1,10,NWE 42,10,3,BenJarvus Green-Ellis left tackle for 2 yards (tackle by Lawrence Timmons),1.730,1.460
3,13:18,2,8,NWE 44,10,3,Tom Brady pass complete short right to BenJarvus Green-Ellis for 16 yards (tackle by James Farrior),1.460,2.920
3,12:40,1,10,PIT 40,10,3,Sammy Morris middle for 2 yards (tackle by James Harrison),2.920,2.640
3,12:11,2,8,PIT 38,10,3,Tom Brady pass complete short right to Deion Branch for 13 yards (tackle by Bryant McFadden),2.640,3.910
3,11:38,1,10,PIT 25,10,3,BenJarvus Green-Ellis middle for 2 yards (tackle by James Farrior and Chris Hoke),3.910,3.630
3,10:59,2,8,PIT 23,10,3,Tom Brady pass complete short left to Wes Welker for 13 yards (tackle by Bryant McFadden),3.630,4.910
3,10:34,1,10,PIT 10,10,3,BenJarvus Green-Ellis middle for 1 yard (tackle by James Farrior),4.910,4.380
3,9:54,2,9,PIT 9,16,3,"Tom Brady pass complete short right to Rob Gronkowski for 9 yards, touchdown",4.380,7.000
3,9:54,,,PIT 2,17,3,Shayne Graham kicks extra point good,0.000,0.000
3,9:54,,,NWE 30,17,3,"Shayne Graham kicks off 63 yards, returned by Emmanuel Sanders for 22 yards (tackle by Devin McCourty)",0.000,0.870
3,9:41,1,10,PIT 29,17,3,Ben Roethlisberger pass complete short right to Rashard Mendenhall for 3 yards (tackle by Rob Ninkovich),0.870,0.730
3,9:13,2,7,PIT 32,17,3,Rashard Mendenhall middle for -4 yards (tackle by Mike Wright and Patrick Chung),0.730,-0.490
3,8:31,3,11,PIT 28,17,3,Ben Roethlisberger sacked by Mike Wright for -10 yards,-0.490,-2.240
3,8:11,4,21,PIT 18,17,3,"Daniel Sepulveda punts 42 yards, fair catch by Julian Edelman",-2.240,-1.600
3,8:01,1,10,NWE 40,17,3,"Tom Brady pass complete short right to Alge Crumpler for 1 yard (tackle by LaMarr Woodley). Penalty on Matt Light: Offensive Holding, 10 yards (no play)",1.600,0.940
3,7:31,1,20,NWE 30,17,3,Tom Brady pass complete short right to Wes Welker for -3 yards (tackle by William Gay),0.940,-0.700
3,6:51,2,23,NWE 27,17,3,Tom Brady pass incomplete short right intended for Danny Woodhead,-0.700,-1.350
3,6:46,3,23,NWE 27,17,3,Tom Brady pass incomplete short right intended for Wes Welker,-1.350,-1.570
3,6:39,4,23,NWE 27,17,3,"Zoltan Mesko punts 50 yards, returned by Emmanuel Sanders for 10 yards (tackle by Sergio Brown)",-1.570,-1.140
3,6:29,1,10,PIT 33,17,3,Rashard Mendenhall left guard for 4 yards (tackle by Rob Ninkovich and Patrick Chung),1.140,1.130
3,5:52,2,6,PIT 37,17,3,Rashard Mendenhall middle for 7 yards (tackle by Gerard Warren and Devin McCourty),1.130,1.860
3,5:19,1,10,PIT 44,17,3,Ben Roethlisberger pass complete short right to Mike Wallace for 10 yards (tackle by Devin McCourty and Jerod Mayo),1.860,2.520
3,4:46,1,10,NWE 46,17,3,"Ben Roethlisberger pass incomplete deep right intended for Mike Wallace. Penalty on Brandon Meriweather: Defensive Pass Interference, 38 yards (no play)",2.520,5.370
3,4:39,1,8,NWE 8,17,3,Rashard Mendenhall right tackle for no gain (tackle by Devin McCourty),5.370,4.570
3,3:54,2,8,NWE 8,17,3,Ben Roethlisberger pass incomplete short middle intended for Heath Miller,4.570,3.580
3,3:47,3,8,NWE 8,17,3,Ben Roethlisberger pass incomplete short left intended for Emmanuel Sanders,3.580,2.950
3,3:44,4,8,NWE 8,17,3,Jeff Reed 26 yard field goal no good,2.950,-0.280
3,3:40,1,10,NWE 20,17,3,Tom Brady pass incomplete short left intended for Wes Welker,0.280,-0.270
3,3:34,2,10,NWE 20,17,3,Tom Brady pass complete deep middle to Brandon Tate for 45 yards (tackle by Ike Taylor),-0.270,3.250
3,2:59,1,10,PIT 35,17,3,"Penalty on Rob Gronkowski: False Start, 5 yards (no play)",3.250,2.920
3,2:42,1,15,PIT 40,17,3,Tom Brady pass complete short middle to Wes Welker for 16 yards (tackle by James Harrison),2.920,3.970
3,2:08,1,10,PIT 24,17,3,BenJarvus Green-Ellis left guard for 7 yards (tackle by Ike Taylor),3.970,4.460
3,1:32,2,3,PIT 17,17,3,BenJarvus Green-Ellis left guard for 8 yards (tackle by Larry Foote),4.460,5.140
3,0:58,1,9,PIT 9,17,3,Tom Brady pass complete short right to Deion Branch for 6 yards (tackle by Bryant McFadden),5.140,5.530
3,0:25,2,3,PIT 3,23,3,"Tom Brady middle for 3 yards, touchdown",5.530,7.000
3,0:25,,,PIT 2,23,3,Shayne Graham kicks extra point no good,0.000,-1.000
3,0:25,,,NWE 30,23,3,"Shayne Graham kicks off 63 yards, returned by Emmanuel Sanders for 22 yards (tackle by Kyle Arrington)",0.000,0.870
3,0:16,1,10,PIT 29,23,3,Ben Roethlisberger pass incomplete short left intended for Antwaan Randle El,0.870,0.330
3,0:11,2,10,PIT 29,23,3,Ben Roethlisberger pass complete short middle to Antwaan Randle El for 20 yards (tackle by Brandon Meriweather),0.330,2.190
Quarter,Time,Down,ToGo,Location,NWE,PIT,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,PIT 49,23,3,Ben Roethlisberger pass complete short right to Heath Miller for 6 yards (tackle by Shawn Crable and Patrick Chung),2.190,2.460
4,14:24,2,4,NWE 45,23,3,Ben Roethlisberger pass complete short right to Emmanuel Sanders for 8 yards (tackle by Devin McCourty),2.460,3.120
4,13:51,1,10,NWE 37,23,3,Ben Roethlisberger pass complete short left to Emmanuel Sanders for 11 yards (tackle by Devin McCourty),3.120,3.840
4,13:07,1,10,NWE 26,23,3,"Ben Roethlisberger pass complete short middle to Isaac Redman for 2 yards (tackle by Jerod Mayo). Penalty on Jonathan Scott: Offensive Holding (Offsetting), Penalty on Patrick Chung: Defensive Holding (Offsetting) (no play)",3.840,3.840
4,12:41,1,10,NWE 26,23,3,Ben Roethlisberger pass complete short middle to Mike Wallace for 20 yards (tackle by Devin McCourty),3.840,5.830
4,12:34,1,6,NWE 6,23,9,"Ben Roethlisberger pass complete short left to Emmanuel Sanders for 6 yards, touchdown",5.830,7.000
4,12:34,,,NWE 2,23,10,Jeff Reed kicks extra point good,0.000,0.000
4,12:34,,,PIT 30,23,10,"Jeff Reed kicks off 65 yards, returned by Brandon Tate for 35 yards (tackle by Ike Taylor)",0.000,1.600
4,12:02,1,10,NWE 40,23,10,BenJarvus Green-Ellis left guard for 13 yards (tackle by Ryan Clark and Larry Foote),1.600,2.460
4,11:27,1,10,PIT 47,23,10,BenJarvus Green-Ellis left tackle for 1 yard (tackle by Casey Hampton and Nick Eason),2.460,2.050
4,10:49,2,9,PIT 46,23,10,Tom Brady pass complete short middle to BenJarvus Green-Ellis for 12 yards (tackle by James Harrison),2.050,3.310
4,10:10,1,10,PIT 34,23,10,Tom Brady pass incomplete short right intended for Sammy Morris,3.310,2.770
4,10:04,2,10,PIT 34,23,10,"Tom Brady pass incomplete. Penalty on Tom Brady: Intentional Grounding, 10 yards",2.770,0.760
4,9:59,3,20,PIT 44,23,10,Tom Brady pass complete short left to Brandon Tate for 5 yards (tackle by Bryant McFadden),0.760,0.660
4,9:19,4,15,PIT 39,23,10,"Zoltan Mesko punts 28 yards, fair catch by Antwaan Randle El",0.660,0.370
4,9:12,1,10,PIT 11,23,10,Ben Roethlisberger pass complete short left to Mike Wallace for 12 yards (tackle by Kyle Arrington),-0.370,0.480
4,8:42,1,10,PIT 23,29,10,"Ben Roethlisberger pass incomplete short middle intended for Antwaan Randle El is intercepted by James Sanders at PIT-32 and returned for 32 yards, touchdown. Penalty on NWE: Unsportsmanlike Conduct, 15 yards",0.480,-7.000
4,8:32,,,,29,10,"Two Point Attempt: Tom Brady pass incomplete intended for Brandon Tate, conversion fails",1.000,-1.000
4,8:32,,,NWE 15,29,10,"Shayne Graham kicks off 64 yards, returned by Emmanuel Sanders for 26 yards (tackle by Danny Woodhead)",0.000,2.060
4,8:23,1,10,PIT 47,29,10,Ben Roethlisberger pass complete short middle to Heath Miller for 9 yards (tackle by James Sanders),2.060,2.730
4,7:59,2,1,NWE 44,29,10,Ben Roethlisberger pass complete short left to Antwaan Randle El for 6 yards (tackle by Patrick Chung). Penalty on Patrick Chung: Defensive Holding (Declined),2.730,3.050
4,7:46,1,10,NWE 38,29,10,Ben Roethlisberger pass complete short right to Antwaan Randle El for 15 yards (tackle by Patrick Chung),3.050,4.040
4,7:17,1,10,NWE 23,29,10,Ben Roethlisberger pass complete short left to Emmanuel Sanders for 8 yards (tackle by Patrick Chung). Penalty on Tully Banta-Cain: Defensive Offside (Declined),4.040,4.750
4,6:49,2,2,NWE 15,29,16,"Ben Roethlisberger pass complete short middle to Mike Wallace for 15 yards, touchdown",4.750,7.000
4,6:49,,,,29,18,"Two Point Attempt: Mewelde Moore middle, conversion succeeds",1.000,1.000
4,6:49,,,PIT 30,29,18,"Jeff Reed kicks onside 11 yards, recovered by Jerod Mayo",0.000,-2.850
4,6:42,1,10,PIT 41,29,18,BenJarvus Green-Ellis left end for 5 yards (tackle by James Harrison and Ike Taylor),2.850,2.980
4,5:59,2,5,PIT 36,29,18,Tom Brady pass complete short right to Sammy Morris for 6 yards (tackle by Bryant McFadden),2.980,3.580
4,5:17,1,10,PIT 30,29,18,BenJarvus Green-Ellis middle for 3 yards (tackle by James Harrison),3.580,3.440
4,5:12,2,7,PIT 27,29,18,BenJarvus Green-Ellis right tackle for 2 yards (tackle by Casey Hampton),3.440,3.010
4,5:12,2,7,PIT 27,29,18,Timeout #1 by Pittsburgh Steelers,3.440,3.010
4,4:31,3,5,PIT 25,35,18,"Tom Brady pass complete deep left to Rob Gronkowski for 25 yards, touchdown. Penalty on LaMarr Woodley: Roughing the Passer, 15 yards",3.010,7.000
4,4:31,,,PIT 2,36,18,Shayne Graham kicks extra point good,0.000,0.000
4,4:31,,,NWE 45,36,18,"Shayne Graham kicks off 55 yards, touchback",0.000,0.280
4,4:23,1,10,PIT 20,36,18,Ben Roethlisberger pass complete deep left to Mike Wallace for 20 yards (tackle by Kyle Arrington),0.280,1.600
4,3:50,1,10,PIT 40,36,18,Ben Roethlisberger pass complete deep left to Mike Wallace for 19 yards,1.600,2.850
4,3:44,1,10,NWE 41,36,18,Ben Roethlisberger pass complete short left to Mewelde Moore for 8 yards (tackle by Sergio Brown),2.850,3.390
4,3:15,2,2,NWE 33,36,18,Ben Roethlisberger pass incomplete deep right intended for Emmanuel Sanders,3.390,2.680
4,3:10,3,2,NWE 33,36,24,"Ben Roethlisberger pass complete deep right to Mike Wallace for 33 yards, touchdown",2.680,7.000
4,3:10,,,,36,24,"Two Point Attempt: Ben Roethlisberger pass incomplete intended for Emmanuel Sanders, conversion fails. Penalty on Devin McCourty: Illegal Contact, 1 yards (no play)",1.000,1.000
4,3:10,,,,36,26,"Two Point Attempt: Mewelde Moore right guard, conversion succeeds",1.000,1.000
4,3:10,,,PIT 30,36,26,"Jeff Reed kicks onside 10 yards, recovered by Alge Crumpler and returned for 7 yards",0.000,-3.380
4,2:57,1,10,PIT 33,36,26,"BenJarvus Green-Ellis left tackle for 3 yards (tackle by Ryan Clark). Penalty on Casey Hampton: Defensive Holding, 5 yards",3.380,3.910
4,2:49,1,10,PIT 25,36,26,BenJarvus Green-Ellis left tackle for 1 yard (tackle by James Farrior and Ryan Clark),3.910,3.500
4,2:08,2,9,PIT 24,36,26,BenJarvus Green-Ellis left tackle for 4 yards (tackle by Nick Eason and James Harrison),3.500,3.340
4,2:03,2,9,PIT 24,36,26,Timeout #2 by Pittsburgh Steelers,3.500,3.340
4,2:02,3,5,PIT 20,36,26,BenJarvus Green-Ellis left tackle for 2 yards (tackle by James Farrior and James Harrison),3.340,2.350
4,1:58,4,3,PIT 18,39,26,Shayne Graham 36 yard field goal good,2.350,3.000
4,1:58,,,NWE 30,39,26,"Shayne Graham kicks off 62 yards, returned by Isaac Redman for 20 yards (tackle by Matt Slater)",0.000,0.810
4,1:47,1,10,PIT 28,39,26,Ben Roethlisberger pass complete short middle to Antwaan Randle El for 12 yards (tackle by Jerod Mayo),0.810,1.600
4,1:25,1,10,PIT 40,39,26,Ben Roethlisberger pass complete short right to Antwaan Randle El for 13 yards (tackle by Devin McCourty),1.600,2.460
4,0:59,1,10,NWE 47,39,26,Ben Roethlisberger pass complete short middle to Heath Miller for 11 yards (tackle by Brandon Meriweather and Jerod Mayo),2.460,3.180
4,0:36,1,10,NWE 36,39,26,Ben Roethlisberger sacked by Gerard Warren and Tully Banta-Cain for -3 yards,3.180,2.230
4,0:28,1,10,NWE 36,39,26,Timeout #3 by Pittsburgh Steelers,3.180,3.180
4,0:28,1,10,NWE 36,39,26,Timeout #1 by New England Patriots,3.180,2.230
4,0:28,2,13,NWE 39,39,26,Ben Roethlisberger pass complete short right to Mewelde Moore for 24 yards (tackle by Patrick Chung),2.230,4.580
4,0:07,1,10,NWE 15,39,26,Ben Roethlisberger spiked the ball,4.580,3.950
4,0:07,2,10,NWE 15,39,26,Ben Roethlisberger pass complete short middle to Emmanuel Sanders for 8 yards (tackle by Jerod Mayo),3.950,4.680
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
