Quarter,Time,Down,ToGo,Location,SDG,OAK,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,2,5,OAK 14,0,7,Darren McFadden right guard for 2 yards (tackle by Jamal Williams),-0.390,-0.600
2,14:17,3,3,OAK 16,0,7,JaMarcus Russell middle for 4 yards (tackle by Stephen Cooper),-0.600,0.280
2,13:31,1,10,OAK 20,0,7,Darren McFadden middle for 4 yards (tackle by Stephen Cooper and Shawne Merriman),0.280,0.270
2,12:51,2,6,OAK 24,0,7,JaMarcus Russell pass incomplete short left intended for Darren McFadden (defended by Stephen Cooper),0.270,-0.430
2,12:41,3,6,OAK 24,0,7,"JaMarcus Russell pass complete short middle to Michael Bush for 10 yards (tackle by Stephen Cooper). Penalty on OAK: Illegal Shift, 5 yards (no play)",-0.430,-1.140
2,12:16,3,11,OAK 19,0,7,"JaMarcus Russell pass incomplete deep right intended for Darrius Heyward-Bey. Penalty on Quentin Jammer: Illegal Contact, 5 yards (no play)",-1.140,0.540
2,12:09,1,10,OAK 24,0,7,Michael Bush right tackle for no gain,0.540,0.000
2,11:25,2,10,OAK 24,0,7,JaMarcus Russell pass complete short left to Michael Bush for 4 yards (tackle by Shawne Merriman),0.000,-0.160
2,10:40,3,6,OAK 28,0,7,JaMarcus Russell pass complete short middle to Zach Miller for 17 yards (tackle by Steve Gregory),-0.160,1.930
2,9:55,1,10,OAK 45,0,7,Darren McFadden left tackle for -2 yards (tackle by Stephen Cooper),1.930,1.110
2,9:15,2,12,OAK 43,0,7,"Darren McFadden right tackle for 2 yards (tackle by Stephen Cooper). Darren McFadden fumbles (forced by Stephen Cooper), recovered by Stephen Cooper at OAK-45",1.110,-2.590
2,9:07,1,10,OAK 45,0,7,LaDainian Tomlinson right end for 9 yards (tackle by Chris Johnson),2.590,3.260
2,8:30,2,1,OAK 36,0,7,Darren Sproles middle for 2 yards (tackle by Ricky Brown and Richard Seymour),3.260,3.310
2,7:45,1,10,OAK 34,0,7,Philip Rivers pass complete short middle to Antonio Gates for 11 yards (tackle by Tyvon Branch),3.310,4.040
2,7:09,1,10,OAK 23,0,7,Philip Rivers pass complete short left to Brandon Manumaleuna for -2 yards (tackle by Tyvon Branch),4.040,3.230
2,6:22,2,12,OAK 25,0,7,Philip Rivers pass complete short right to Darren Sproles for no gain,3.230,2.540
2,5:37,3,12,OAK 25,0,7,Philip Rivers pass complete deep middle to Antonio Gates for 24 yards (tackle by Tyvon Branch),2.540,6.970
2,4:49,1,1,OAK 1,6,7,"LaDainian Tomlinson right guard for 1 yard, touchdown",6.970,7.000
2,,,,OAK 2,7,7,Nate Kaeding kicks extra point good,0.000,0.000
2,,,,SDG 30,7,7,"Nate Kaeding kicks off 62 yards, returned by Louis Rankin for 16 yards (tackle by Kassim Osgood)",0.000,0.540
2,4:40,1,10,OAK 24,7,7,JaMarcus Russell pass incomplete short right intended for Darrius Heyward-Bey,0.540,0.000
2,4:36,,,,7,7,Timeout #1 by Oakland Raiders,0.000,0.000
2,4:36,2,10,OAK 24,7,7,Darren McFadden left tackle for 5 yards (tackle by Travis Johnson and Tim Dobbins),0.000,-0.030
2,3:54,3,5,OAK 29,7,7,JaMarcus Russell pass incomplete short right intended for Louis Murphy (defended by Quentin Jammer),-0.030,-1.440
2,3:50,4,5,OAK 29,7,7,"Shane Lechler punts 55 yards, returned by Darren Sproles for -3 yards (tackle by Trevor Scott)",-1.440,0.320
2,3:36,1,10,SDG 13,7,7,Darren Sproles left end for -3 yards (tackle by Nnamdi Asomugha),-0.320,-1.000
2,2:57,2,13,SDG 10,7,7,Darren Sproles left tackle for 3 yards (tackle by Ricky Brown and Thomas Howard),-1.000,-1.420
2,2:40,,,,7,7,Timeout #2 by Oakland Raiders,0.000,-1.420
2,2:40,3,10,SDG 13,7,7,Philip Rivers pass incomplete deep left intended for Chris Chambers,-1.420,-2.490
2,2:34,4,10,SDG 13,7,7,"Mike Scifres punts 65 yards, returned by Johnnie Lee Higgins for 14 yards (tackle by Jacob Hester)",-2.490,-1.330
2,2:23,1,10,OAK 36,7,7,Michael Bush middle for 4 yards (tackle by Larry English),1.330,1.330
2,2:03,2,6,OAK 40,7,7,JaMarcus Russell pass complete short right to Louis Murphy for 10 yards (tackle by Stephen Cooper and Antoine Cason),1.330,2.260
2,1:56,1,10,,7,7,JaMarcus Russell pass incomplete short left intended for Johnnie Lee Higgins,2.260,1.710
2,1:52,2,10,,7,7,JaMarcus Russell pass incomplete deep left intended for Johnnie Lee Higgins,1.710,1.030
2,1:48,3,10,,7,7,JaMarcus Russell pass complete short left to Louis Murphy for 15 yards (tackle by Antonio Cromartie),1.030,3.250
2,1:31,1,10,SDG 35,7,7,JaMarcus Russell spiked the ball,3.250,2.700
2,1:27,2,10,SDG 35,7,7,JaMarcus Russell pass complete short middle to Zach Miller for 11 yards (tackle by Stephen Cooper),2.700,3.970
2,1:06,1,10,SDG 24,7,7,JaMarcus Russell pass incomplete short left intended for Johnnie Lee Higgins (defended by Stephen Cooper),3.970,3.430
2,1:02,2,10,SDG 24,7,7,Michael Bush right tackle for 5 yards (tackle by Luis Castillo),3.430,3.410
2,0:50,,,,7,7,Timeout #3 by Oakland Raiders,0.000,3.410
2,0:50,3,5,SDG 19,7,7,JaMarcus Russell pass incomplete deep middle intended for Louis Murphy,3.410,2.240
,,,,,,,"Replay Assistant challenged the pass completion ruling, and the original play was overturned.",,
2,0:43,4,5,SDG 19,7,10,Sebastian Janikowski 37 yard field goal good,2.240,3.000
2,,,,OAK 30,7,10,"Sebastian Janikowski kicks off 70 yards, returned by Darren Sproles for 59 yards (tackle by Sebastian Janikowski)",0.000,2.850
2,0:33,1,10,OAK 41,7,10,Philip Rivers pass complete short right to Darren Sproles for 4 yards (tackle by Tyvon Branch),2.850,2.850
2,0:24,2,6,OAK 37,7,10,Philip Rivers pass complete short left to Legedu Naanee for 7 yards (tackle by Thomas Howard),2.850,3.580
2,0:18,1,10,OAK 30,7,10,Philip Rivers pass complete short right to Legedu Naanee for 3 yards (tackle by Thomas Howard),3.580,3.440
2,0:11,,,,7,10,Timeout #1 by San Diego Chargers,0.000,3.440
2,0:11,2,7,OAK 27,7,10,Philip Rivers sacked by Richard Seymour for -2 yards,3.440,2.480
2,0:05,,,,7,10,Timeout #2 by San Diego Chargers,0.000,2.480
2,0:05,3,9,OAK 29,10,10,Nate Kaeding 47 yard field goal good,2.480,3.000
Quarter,Time,Down,ToGo,Location,SDG,OAK,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,OAK 30,10,10,"Sebastian Janikowski kicks off 72 yards, returned by Darren Sproles for 17 yards (tackle by Michael Mitchell)",0.000,-0.220
3,14:56,1,10,SDG 15,10,10,LaDainian Tomlinson right tackle for 11 yards (tackle by Thomas Howard and Gerard Warren),-0.220,0.670
3,14:19,1,10,SDG 26,10,10,LaDainian Tomlinson left tackle for 3 yards (tackle by Richard Seymour and Thomas Howard),0.670,0.540
3,13:38,2,7,SDG 29,10,10,Philip Rivers pass incomplete deep middle intended for Vincent Jackson (defended by Chris Johnson),0.540,-0.160
3,13:32,3,7,SDG 29,10,10,Philip Rivers pass complete short middle to Legedu Naanee for 9 yards (tackle by Trevor Scott),-0.160,1.470
3,12:56,1,10,SDG 38,10,10,"LaDainian Tomlinson middle for 3 yards (tackle by Greg Ellis). Penalty on Kassim Osgood: False Start, 5 yards (no play)",1.470,1.140
3,12:39,1,15,SDG 33,10,10,LaDainian Tomlinson left end for 2 yards (tackle by Tyvon Branch),1.140,0.520
3,12:09,2,13,SDG 35,10,10,Philip Rivers pass complete short middle to Vincent Jackson for 17 yards (tackle by Chris Johnson),0.520,2.390
3,11:30,1,10,OAK 48,10,10,"LaDainian Tomlinson left tackle for -2 yards (tackle by Trevor Scott). Penalty on Scott Mruczkowski: Offensive Holding, 10 yards (no play)",2.390,1.730
3,11:06,1,20,SDG 42,10,10,Philip Rivers pass complete deep middle to Malcom Floyd for 17 yards (tackle by Chris Johnson),1.730,2.790
3,10:23,2,3,OAK 41,10,10,Philip Rivers pass incomplete short right intended for Antonio Gates (defended by Hiram Eugene),2.790,2.080
3,10:18,3,3,OAK 41,10,10,Philip Rivers pass incomplete short middle intended for Antonio Gates is intercepted by Michael Huff at OAK-30 and returned for 7 yards,2.080,-1.400
3,10:08,1,10,OAK 37,10,10,Darren McFadden right tackle for -1 yards (tackle by Jamal Williams),1.400,0.720
3,9:34,2,11,OAK 36,10,10,JaMarcus Russell pass incomplete deep right intended for Darrius Heyward-Bey (defended by Quentin Jammer),0.720,0.040
3,9:29,3,11,OAK 36,10,10,JaMarcus Russell pass incomplete deep right intended for Louis Murphy,0.040,-0.980
3,9:22,4,11,OAK 36,10,10,"Shane Lechler punts 54 yards, returned by Darren Sproles for 8 yards (tackle by Jon Alston)",-0.980,-0.040
3,9:10,1,10,SDG 18,10,10,Philip Rivers pass incomplete short right intended for Antonio Gates (defended by Tyvon Branch),0.040,-0.490
3,9:04,2,10,SDG 18,10,10,Philip Rivers pass incomplete short right intended for LaDainian Tomlinson,-0.490,-1.170
3,8:56,3,10,SDG 18,10,10,"Nick Hardwick for no gain. Penalty on Philip Rivers: Delay of Game, 5 yards (no play)",-1.170,-1.970
3,8:51,3,15,SDG 13,10,10,Darren Sproles middle for -3 yards (tackle by Greg Ellis),-1.970,-2.490
3,8:18,4,18,SDG 10,10,10,"Mike Scifres punts 57 yards, returned by Johnnie Lee Higgins for 19 yards (tackle by Kris Wilson)",-2.490,-2.390
3,8:06,1,10,SDG 48,10,10,Darren McFadden right end for 3 yards (tackle by Antoine Cason),2.390,2.250
3,7:30,2,7,SDG 45,10,10,Michael Bush middle for 2 yards (tackle by Stephen Cooper),2.250,1.820
3,6:46,3,5,SDG 43,10,10,JaMarcus Russell pass incomplete deep right intended for Darrius Heyward-Bey,1.820,0.400
3,6:41,4,5,SDG 43,10,10,"Shane Lechler punts 43 yards, touchback",0.400,-0.280
3,6:33,1,10,SDG 20,10,10,Philip Rivers pass incomplete short right intended for Legedu Naanee,0.280,-0.270
3,6:26,2,10,SDG 20,10,10,LaDainian Tomlinson middle for 13 yards (tackle by Hiram Eugene),-0.270,1.140
3,5:44,1,10,SDG 33,10,10,"Penalty on Jeromey Clary: False Start, 5 yards (no play)",1.140,0.810
3,5:42,1,15,SDG 28,10,10,Philip Rivers pass complete short right to Jacob Hester for 5 yards (tackle by Kirk Morrison),0.810,0.590
3,4:59,2,10,SDG 33,10,10,Philip Rivers pass incomplete short middle intended for LaDainian Tomlinson,0.590,-0.100
3,4:54,,,,10,10,Timeout #1 by San Diego Chargers,0.000,-0.100
3,4:54,3,10,SDG 33,10,10,"Penalty on Philip Rivers: Taunting, 15 yards (no play)",-0.100,-2.350
3,4:54,3,25,SDG 18,10,10,"Penalty on Brandyn Dombrowski: False Start, 5 yards (no play)",-2.350,-3.630
3,4:54,3,30,SDG 13,10,10,Darren Sproles middle for 7 yards (tackle by Trevor Scott and Gerard Warren),-3.630,-2.030
3,4:18,4,23,SDG 20,10,10,"Mike Scifres punts 56 yards, returned by Johnnie Lee Higgins for 3 yards (tackle by David Binn)",-2.030,-0.740
3,4:09,1,10,OAK 27,10,10,JaMarcus Russell pass incomplete deep left intended for Darrius Heyward-Bey,0.740,0.200
3,4:04,2,10,OAK 27,10,10,Darren McFadden left tackle for 4 yards,0.200,0.040
3,3:21,3,6,OAK 31,10,10,JaMarcus Russell pass incomplete short right intended for Johnnie Lee Higgins,0.040,-1.310
3,3:16,4,6,OAK 31,10,10,"Shane Lechler punts 43 yards, muffed catch by Darren Sproles, recovered by Darren Sproles and returned for 5 yards (tackle by Jon Condo)",-1.310,-1.140
3,3:05,1,10,SDG 33,10,10,LaDainian Tomlinson left end for 2 yards (tackle by Ricky Brown and Richard Seymour),1.140,0.860
3,2:24,2,8,SDG 35,10,10,Philip Rivers pass incomplete short middle intended for Vincent Jackson (defended by Chris Johnson),0.860,0.170
3,2:20,3,8,SDG 35,10,10,Philip Rivers sacked by Greg Ellis for -5 yards,0.170,-1.370
3,1:51,4,13,SDG 30,10,10,"Mike Scifres punts 38 yards, fair catch by Johnnie Lee Higgins",-1.370,-1.070
3,1:44,1,10,OAK 32,10,10,Michael Bush right tackle for 3 yards (tackle by Ogemdi Nwagbuo),1.070,0.930
3,1:14,2,7,OAK 35,10,10,JaMarcus Russell pass complete deep middle to Zach Miller for 25 yards (tackle by Clinton Hart),0.930,2.920
3,0:32,1,10,SDG 40,10,10,Johnnie Lee Higgins right end for 19 yards (tackle by Stephen Cooper),2.920,4.170
Quarter,Time,Down,ToGo,Location,SDG,OAK,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,SDG 21,10,10,Michael Bush middle for 2 yards (tackle by Stephen Cooper and Ogemdi Nwagbuo),4.170,3.900
4,14:25,2,8,SDG 19,10,10,Darren McFadden left end for no gain (tackle by Tim Dobbins),3.900,3.180
4,13:42,3,8,SDG 19,10,10,JaMarcus Russell pass complete short middle to Zach Miller for 2 yards (tackle by Antoine Cason),3.180,2.340
4,13:42,4,6,SDG 17,10,13,Sebastian Janikowski 35 yard field goal good,2.340,3.000
4,,,,OAK 30,10,13,"Sebastian Janikowski kicks off 65 yards, returned by Darren Sproles for 18 yards (tackle by Tony Stewart)",0.000,0.480
4,12:53,1,10,SDG 23,10,13,LaDainian Tomlinson left end for 6 yards (tackle by Thomas Howard),0.480,0.740
4,12:28,2,4,SDG 29,10,13,LaDainian Tomlinson middle for 1 yard (tackle by Kirk Morrison),0.740,0.170
4,11:46,3,3,SDG 30,10,13,Philip Rivers pass complete short middle to Antonio Gates for 10 yards (tackle by Thomas Howard),0.170,1.600
4,11:03,1,10,SDG 40,10,13,Darren Sproles left end for 6 yards (tackle by Trevor Scott and Gerard Warren),1.600,1.860
4,10:25,2,4,SDG 46,10,13,Philip Rivers pass complete deep middle to Antonio Gates for 25 yards (tackle by Tyvon Branch),1.860,3.640
4,9:43,1,10,OAK 29,10,13,LaDainian Tomlinson left end for -2 yards (tackle by Thomas Howard),3.640,2.830
4,8:56,2,12,OAK 31,10,13,Philip Rivers pass incomplete short right intended for Darren Sproles (defended by Thomas Howard),2.830,2.150
4,8:52,3,12,OAK 31,10,13,Philip Rivers pass complete short middle to Darren Sproles for 15 yards (tackle by Tyvon Branch and Chris Johnson),2.150,4.510
4,8:07,1,10,OAK 16,10,13,Darren Sproles right end for 1 yard (tackle by Jon Alston),4.510,4.050
4,7:29,2,9,OAK 15,16,13,"Philip Rivers pass complete short left to Vincent Jackson for 15 yards, touchdown",4.050,7.000
4,,,,OAK 2,17,13,Nate Kaeding kicks extra point good,0.000,0.000
4,,,,SDG 30,17,13,"Nate Kaeding kicks off 60 yards, returned by Louis Rankin for 19 yards (tackle by Clinton Hart)",0.000,0.870
4,7:17,1,10,OAK 29,17,13,JaMarcus Russell pass incomplete short left intended for Darren McFadden,0.870,0.330
4,7:13,2,10,OAK 29,17,13,Michael Bush left end for 9 yards (tackle by Shawne Merriman),0.330,0.830
4,6:30,3,1,OAK 38,17,13,JaMarcus Russell middle for 2 yards,0.830,0.000
4,,,,,17,13,--,0.000,1.600
4,6:00,1,10,OAK 40,17,13,"Bruce Gradkowski pass complete short right to Michael Bush for -5 yards (tackle by Shaun Phillips). Penalty on Louis Murphy: Offensive Pass Interfere, 10 yards (no play)",1.600,0.940
4,5:27,1,20,OAK 30,17,13,Bruce Gradkowski pass complete short left to Darren McFadden for 12 yards (tackle by Eric Weddle),0.940,1.320
4,4:45,2,8,OAK 42,17,13,Bruce Gradkowski pass complete short right to Louis Murphy for 5 yards (tackle by Tim Dobbins),1.320,1.290
4,3:58,3,3,OAK 47,17,13,"Penalty on Cornell Green: False Start, 5 yards (no play)",1.290,0.630
4,3:57,3,8,OAK 42,17,13,"Bruce Gradkowski pass complete short right to Darren McFadden for 2 yards (tackle by Stephen Cooper). Penalty on Shaun Phillips: Illegal Use of Hands, 5 yards (no play)",0.630,0.000
4,,,,,17,13,--,0.000,2.060
4,3:48,1,10,OAK 47,17,13,"JaMarcus Russell pass complete short middle to Darren McFadden for 4 yards (tackle by Kevin Burnett). Penalty on Cornell Green: Offensive Holding, 10 yards (no play)",2.060,1.400
4,3:39,1,20,OAK 37,17,13,JaMarcus Russell pass complete short left to Darren McFadden for 13 yards (tackle by Stephen Cooper and Antonio Cromartie),1.400,1.920
4,2:53,2,7,,17,13,JaMarcus Russell sacked by Ogemdi Nwagbuo for -7 yards,1.920,0.300
4,2:48,,,,17,13,Timeout #1 by Oakland Raiders,0.000,0.300
4,2:48,3,14,OAK 43,17,13,JaMarcus Russell pass incomplete deep middle intended for Johnnie Lee Higgins (defended by Eric Weddle),0.300,-0.520
4,2:41,4,14,OAK 43,17,19,"JaMarcus Russell pass complete deep middle to Louis Murphy for 57 yards, touchdown",-0.520,7.000
4,,,,SDG 2,17,20,Sebastian Janikowski kicks extra point good,0.000,0.000
4,,,,OAK 30,17,20,"Sebastian Janikowski kicks off 69 yards, returned by Darren Sproles for 10 yards (tackle by Todd Watkins)",0.000,-0.370
4,2:30,1,10,SDG 11,17,20,Philip Rivers pass complete short middle to Legedu Naanee for 7 yards (tackle by Ricky Brown),-0.370,0.000
4,2:04,2,3,SDG 18,17,20,Philip Rivers pass complete short left to Vincent Jackson for 12 yards (tackle by Tyvon Branch),0.000,0.940
4,1:58,1,10,SDG 30,17,20,Philip Rivers pass complete short middle to Darren Sproles for 15 yards (tackle by Chris Johnson),0.940,1.930
4,1:50,1,10,SDG 45,17,20,Philip Rivers pass complete short middle to Legedu Naanee for 23 yards (tackle by Thomas Howard),1.930,3.450
4,1:42,1,10,OAK 32,17,20,Philip Rivers pass incomplete short right intended for Darren Sproles,3.450,2.900
4,1:38,2,10,OAK 32,17,20,Philip Rivers pass complete short middle to Darren Sproles for 9 yards (tackle by Ricky Brown),2.900,3.400
4,1:00,3,1,OAK 23,17,20,Philip Rivers pass complete short left to Antonio Gates for 13 yards (tackle by Ricky Brown and Tyvon Branch),3.400,4.910
4,0:46,,,,17,20,Timeout #2 by San Diego Chargers,0.000,4.910
4,0:46,1,10,OAK 10,17,20,Darren Sproles left tackle for 5 yards (tackle by Nnamdi Asomugha),4.910,5.150
4,0:21,,,,17,20,Timeout #2 by Oakland Raiders,0.000,5.150
4,0:21,2,5,OAK 5,23,20,"Darren Sproles middle for 5 yards, touchdown",5.150,7.000
4,,,,OAK 2,24,20,Nate Kaeding kicks extra point good,0.000,0.000
4,,,,SDG 30,24,20,"Nate Kaeding kicks off 50 yards, returned by Louis Rankin for 9 yards",0.000,0.870
4,0:12,1,10,OAK 29,24,20,JaMarcus Russell pass incomplete deep right intended for Todd Watkins is intercepted by Antoine Cason at SDG-8,0.870,0.380
4,0:01,1,10,SDG 8,24,20,Philip Rivers kneels for -1 yards,-0.380,-0.850
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
