Player,Pos
Antoine Cason,MCB
Philip Rivers,QB
LaDainian Tomlinson,RB
Jacob Hester,FB
Vincent Jackson,WR
Chris Chambers,WR
Antonio Gates,TE
Marcus McNeill,LT
Kris Dielman,LG
Nick Hardwick,C
Louis Vasquez,RG
Jeromey Clary,RT
Luis Castillo,DE
Jamal Williams,DT
Shawne Merriman,OLB
Shaun Phillips,OLB
Stephen Cooper,ILB
Kevin Burnett,ILB
Quentin Jammer,LCB
Antonio Cromartie,RCB
Steve Gregory,SS
Eric Weddle,FS
