Quarter,Time,Down,ToGo,Location,SEA,SFO,Detail,EPB,EPA
2,10:52,3,7,SEA 18,10,3,Ken Dorsey pass complete to Billy Bajema for 5 yards (tackle by Marquand Manuel),3.310,2.690
2,10:19,4,2,SEA 13,10,6,Joe Nedney 31 yard field goal good,2.690,3.000
2,,,,SFO 30,10,6,"Joe Nedney kicks off 67 yards, returned by Josh Scobey for 19 yards (tackle by Jim Maxwell)",0.000,0.410
2,10:01,1,10,SEA 22,10,6,Matt Hasselbeck pass complete to Bobby Engram for 28 yards (tackle by Mike Adams),0.410,2.260
2,9:47,1,10,SFO 50,10,6,Shaun Alexander up the middle for 8 yards (tackle by Derek Smith),2.260,2.790
2,9:23,2,2,SFO 42,10,6,Shaun Alexander left tackle for 1 yard (tackle by Mike Adams),2.790,2.210
2,8:49,3,1,SFO 41,10,6,Shaun Alexander right guard for 1 yard (tackle by Bryant Young),2.210,2.920
,,,,,,,"SFO challenged the ruling, and the play was upheld.",,
2,8:34,1,10,SFO 40,10,6,Shaun Alexander up the middle for 3 yards (tackle by Marques Douglas),2.920,2.780
2,8:07,2,7,SFO 37,10,6,Peter Warrick left end for 5 yards (tackle by Julian Peterson),2.780,2.740
2,7:37,3,2,SFO 32,10,6,Matt Hasselbeck right end for 8 yards (tackle by Andre Carter),2.740,3.970
2,6:57,1,10,SFO 24,10,6,Shaun Alexander left end for 12 yards (tackle by Shawntae Spencer),3.970,4.780
2,6:33,1,10,SFO 12,16,6,"Matt Hasselbeck pass complete to D.J. Hackett for 12 yards, touchdown",4.780,7.000
2,,,,SFO 2,17,6,Josh Brown kicks extra point good,0.000,0.000
2,,,,SEA 30,17,6,"Josh Brown kicks off 60 yards, returned by Rasheed Marshall for 28 yards (tackle by Josh Brown)",0.000,1.470
2,6:22,1,10,SFO 38,17,6,Ken Dorsey pass complete to Brandon Lloyd for 12 yards (tackle by Marcus Trufant),1.470,2.260
2,5:49,1,10,SFO 50,17,6,Ken Dorsey pass incomplete intended for Johnnie Morton,2.260,1.710
2,5:41,2,10,SFO 50,17,6,"Ken Dorsey up the middle for 6 yards (tackle by D.D. Lewis). Penalty on Kwame Harris: Face Mask (15 Yards) (Offsetting), Penalty on D.D. Lewis: Unnecessary Roughness (Offsetting) (no play)",1.710,1.710
2,4:57,2,10,SFO 50,17,6,Kevan Barlow left guard for -5 yards (tackle by Joe Tafoya),1.710,0.370
2,4:30,3,15,SFO 45,17,6,"Ken Dorsey pass complete to Arnaz Battle for 24 yards (tackle by Andre Dyson). Penalty on SFO: Illegal Shift, 5 yards (no play)",0.370,-0.300
2,4:07,3,20,SFO 40,17,6,"Penalty on Kwame Harris: False Start, 5 yards (no play)",-0.300,-0.960
2,3:41,3,25,SFO 35,17,6,"Ken Dorsey pass incomplete intended for Brandon Lloyd. Penalty on Marcus Trufant: Defensive Pass Interfere, 40 yards (no play)",-0.960,3.910
2,3:41,1,10,SEA 25,17,6,Kevan Barlow right tackle for 7 yards (tackle by LeRoy Hill and Michael Boulware),3.910,4.370
2,2:58,2,3,SEA 18,17,6,Kevan Barlow left tackle for 1 yard (tackle by Rodney Bailey),4.370,3.850
2,2:06,3,2,SEA 17,17,6,Ken Dorsey pass incomplete intended for Brandon Lloyd,3.850,2.440
2,2:04,4,2,SEA 17,17,6,"Penalty on Isaac Sopoaga: False Start, 5 yards (no play)",2.440,1.990
2,2:04,4,7,SEA 22,17,9,Joe Nedney 40 yard field goal good,1.990,3.000
2,,,,SFO 30,17,9,"Joe Nedney kicks off 63 yards, returned by Josh Scobey for 27 yards (tackle by Maurice Hicks)",0.000,1.200
2,1:54,1,10,SEA 34,17,9,Matt Hasselbeck pass complete to Joe Jurevicius for 6 yards (tackle by Bruce Thornton),1.200,1.470
2,1:38,2,4,SEA 40,17,9,Matt Hasselbeck pass complete to Mack Strong for -1 yards (tackle by Derrick Johnson),1.470,0.630
2,1:33,3,5,SEA 39,17,9,"Matt Hasselbeck pass incomplete intended for Jerramy Stevens. Penalty on Julian Peterson: Defensive Pass Interfere, 4 yards (no play)",0.630,1.800
2,1:25,1,10,SEA 43,17,9,Shaun Alexander left end for 3 yards (tackle by Marques Douglas),1.800,1.660
2,0:58,2,7,SEA 46,17,9,Matt Hasselbeck pass incomplete intended for Bobby Engram,1.660,0.960
2,0:49,3,7,SEA 46,17,9,Matt Hasselbeck pass incomplete intended for Peter Warrick,0.960,-0.320
2,0:44,4,7,SEA 46,17,9,"Tom Rouen punts 40 yards, returned by Rasheed Marshall for 4 yards (tackle by Isaiah Kacyvenski)",-0.320,-0.040
2,0:34,1,10,SFO 18,17,9,Kevan Barlow up the middle for 5 yards (tackle by Grant Wistrom),0.040,0.280
2,0:29,,,,17,9,Timeout #1 by Seattle Seahawks,0.000,0.280
2,0:29,2,5,SFO 23,17,9,Kevan Barlow right end for 2 yards (tackle by Grant Wistrom),0.280,-0.270
2,0:22,,,,17,9,Timeout #2 by Seattle Seahawks,0.000,-0.270
2,0:22,3,3,SFO 25,17,9,Ken Dorsey pass complete to Brandon Lloyd for 6 yards (tackle by Kelly Herndon and Marcus Trufant),-0.270,1.000
Quarter,Time,Down,ToGo,Location,SEA,SFO,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,SEA 30,17,9,"Josh Brown kicks off 60 yards, returned by Rasheed Marshall for 20 yards (tackle by Joe Tafoya)",0.000,0.940
3,14:55,1,10,SFO 30,17,9,Ken Dorsey pass incomplete intended for Brandon Lloyd,0.940,0.390
3,14:49,2,10,SFO 30,17,9,Kevan Barlow left tackle for 6 yards (tackle by Rocky Bernard),0.390,0.500
3,14:14,3,4,SFO 36,17,9,Ken Dorsey sacked by Rocky Bernard for -5 yards,0.500,-1.310
3,13:43,4,9,SFO 31,17,9,"Andy Lee punts 33 yards, fair catch by Jimmy Williams. Penalty on Isaiah Kacyvenski: Offensive Holding, 10 yards",-1.310,-0.670
3,13:39,1,10,SEA 26,17,9,Matt Hasselbeck pass incomplete intended for Joe Jurevicius,0.670,0.130
3,13:33,2,10,SEA 26,17,9,Matt Hasselbeck pass complete to D.J. Hackett for 8 yards (tackle by Bruce Thornton),0.130,0.500
3,12:53,3,2,SEA 34,17,9,Shaun Alexander right tackle for 3 yards (tackle by Marques Douglas),0.500,1.400
3,12:16,1,10,SEA 37,17,9,Shaun Alexander up the middle for 3 yards (tackle by Derek Smith),1.400,1.260
3,11:44,2,7,SEA 40,17,9,Matt Hasselbeck pass complete to D.J. Hackett for 16 yards (tackle by Bruce Thornton),1.260,2.650
3,11:07,1,10,SFO 44,17,9,Matt Hasselbeck pass complete to Bobby Engram for 12 yards (tackle by Shawntae Spencer),2.650,3.450
3,10:35,1,10,SFO 32,17,9,Shaun Alexander left end for -12 yards (tackle by Andre Carter),3.450,1.280
3,9:45,2,22,SFO 44,17,9,Matt Hasselbeck pass incomplete intended for Joe Jurevicius,1.280,0.630
3,9:36,3,22,SFO 44,17,9,"Penalty on D.J. Hackett: False Start, 5 yards (no play)",0.630,-0.030
3,9:36,3,27,SFO 49,17,9,Matt Hasselbeck pass complete to D.J. Hackett for 16 yards (tackle by Shawntae Spencer),-0.030,1.150
3,8:58,4,11,SFO 33,17,9,Josh Brown 51 yard field goal no good,1.150,-1.660
3,8:51,1,10,SFO 41,17,9,Maurice Hicks left guard for 50 yards (tackle by Michael Boulware),1.660,5.140
3,8:04,1,9,SEA 9,17,9,Ken Dorsey left end for 6 yards (tackle by Lofa Tatupu),5.140,5.530
3,7:12,2,3,SEA 3,17,9,Ken Dorsey pass incomplete intended for Brandon Lloyd,5.530,4.720
3,7:05,3,3,SEA 3,17,9,Ken Dorsey up the middle for -2 yards (tackle by Chartric Darby),4.720,3.010
3,6:36,4,5,SEA 5,17,12,Joe Nedney 22 yard field goal good,3.010,3.000
3,,,,SFO 30,17,12,"Joe Nedney kicks off 63 yards, returned by Josh Scobey for 20 yards (tackle by Ben Emanuel)",0.000,0.740
3,6:17,1,10,SEA 27,17,12,Matt Hasselbeck pass complete to Bobby Engram for 4 yards (tackle by Derrick Johnson),0.740,0.740
3,5:50,2,6,SEA 31,17,12,Shaun Alexander right guard for 4 yards (tackle by Derek Smith),0.740,0.560
3,5:23,3,2,SEA 35,17,12,Shaun Alexander left guard for 40 yards (tackle by Mike Adams),0.560,3.910
3,4:54,1,10,SFO 25,17,12,Maurice Morris right end for 12 yards (tackle by Mike Adams and Derek Smith),3.910,4.710
3,4:09,1,10,SFO 13,17,12,Matt Hasselbeck pass complete to Joe Jurevicius for 12 yards (tackle by Brandon Moore and Mike Adams),4.710,6.970
,,,,,,,"SFO challenged the ruling, and the original play was overturned.",,
3,3:55,1,1,SFO 1,23,12,"Shaun Alexander left guard for 1 yard, touchdown",6.970,7.000
3,,,,SFO 2,24,12,Josh Brown kicks extra point good,0.000,0.000
3,,,,SEA 30,24,12,"Josh Brown kicks off 61 yards, returned by Rasheed Marshall for 15 yards (tackle by Marquand Manuel). Rasheed Marshall fumbles (forced by Marquand Manuel), recovered by Josh Scobey at SFO-31 (tackle by Jim Maxwell)",0.000,-3.510
3,3:41,1,10,SFO 31,24,12,Shaun Alexander left end for 1 yard (tackle by Shawntae Spencer),3.510,3.100
3,3:07,2,9,SFO 30,24,12,Matt Hasselbeck pass incomplete intended for Shaun Alexander,3.100,2.410
3,3:04,3,9,SFO 30,24,12,Mack Strong up the middle for 1 yard (tackle by Andre Carter),2.410,1.500
3,2:30,4,8,SFO 29,27,12,Josh Brown 47 yard field goal good,1.500,3.000
3,,,,SEA 30,27,12,"Josh Brown kicks off 58 yards, returned by Rasheed Marshall for 17 yards (tackle by Joe Tafoya)",0.000,0.870
3,2:17,1,10,SFO 29,27,12,Ken Dorsey pass complete to Kevan Barlow for 7 yards (tackle by D.D. Lewis),0.870,1.270
3,1:44,2,3,SFO 36,27,12,Maurice Hicks left end for 23 yards (tackle by Michael Boulware),1.270,2.850
3,1:00,1,10,SEA 41,27,12,Maurice Hicks right guard for 1 yard (tackle by D.D. Lewis),2.850,2.440
3,0:23,2,9,SEA 40,27,12,Ken Dorsey pass complete to Terry Jones for 19 yards (tackle by Michael Boulware),2.440,4.170
Quarter,Time,Down,ToGo,Location,SEA,SFO,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,SEA 21,27,12,Maurice Hicks up the middle for -1 yards (tackle by Craig Terrill and Joe Tafoya),4.170,3.490
4,14:24,2,11,SEA 22,27,18,"Ken Dorsey pass complete to Brandon Lloyd for 22 yards, touchdown",3.490,7.000
4,,,,SEA 2,27,19,Joe Nedney kicks extra point good,0.000,0.000
4,,,,SFO 30,27,19,"Joe Nedney kicks off 56 yards, returned by Josh Scobey for 22 yards (tackle by Jason McAddley)",0.000,1.330
4,14:11,1,10,SEA 36,27,19,Shaun Alexander up the middle for -1 yards (tackle by Travis Hall and Andre Carter),1.330,0.660
4,13:36,2,11,SEA 35,27,19,Matt Hasselbeck pass incomplete intended for Jerramy Stevens (defended by Brandon Moore),0.660,-0.030
4,13:29,3,11,SEA 35,27,19,Matt Hasselbeck pass complete to Joe Jurevicius for 10 yards (tackle by Mike Adams),-0.030,-0.390
4,12:35,4,1,SEA 45,27,19,"Tom Rouen punts 55 yards, touchback",-0.390,-0.280
4,12:23,1,10,SFO 20,27,19,Ken Dorsey pass incomplete intended for Maurice Hicks,0.280,-0.270
4,12:16,2,10,SFO 20,27,19,Maurice Hicks left tackle for no gain (tackle by D.D. Lewis),-0.270,-0.960
4,11:34,3,10,SFO 20,27,19,Ken Dorsey pass complete to Brandon Lloyd for 7 yards (tackle by Marcus Trufant),-0.960,-1.570
4,11:01,4,3,SFO 27,27,19,"Andy Lee punts 47 yards, returned by Jimmy Williams for 15 yards (tackle by Maurice Hicks)",-1.570,-1.660
4,10:45,1,10,SEA 41,27,19,Shaun Alexander left tackle for 4 yards (tackle by Mike Adams),1.660,1.660
4,10:12,2,6,SEA 45,27,19,Matt Hasselbeck pass incomplete intended for D.J. Hackett (defended by Bruce Thornton),1.660,0.960
4,10:06,3,6,SEA 45,27,19,Matt Hasselbeck pass incomplete intended for D.J. Hackett (defended by Julian Peterson),0.960,-0.390
4,9:57,4,6,SEA 45,27,19,"Tom Rouen punts 44 yards, returned by Rasheed Marshall for 8 yards (tackle by Jean-Phillipe Darche)",-0.390,-0.150
4,9:47,1,10,SFO 19,27,19,Maurice Hicks right tackle for 1 yard (tackle by D.D. Lewis),0.150,-0.200
4,9:11,2,9,SFO 20,27,19,Ken Dorsey sacked by Rocky Bernard for -8 yards,-0.200,-2.240
4,8:31,3,17,SFO 12,27,19,"Ken Dorsey sacked by Bryce Fisher for -5 yards. Ken Dorsey fumbles (forced by Bryce Fisher), recovered by Billy Bajema at SFO-6",-2.240,-2.490
4,8:20,4,23,SFO 6,27,19,"Andy Lee punts 52 yards, returned by Jimmy Williams for 17 yards (tackle by Terry Jackson). Penalty on Cornelius Wortham: Illegal Block Above the , 10 yards",-2.490,-1.000
4,7:46,1,10,SEA 31,27,19,Shaun Alexander up the middle for 2 yards (tackle by Brandon Moore and Ronald Fields),1.000,0.730
4,7:03,2,8,SEA 33,27,19,Maurice Morris left end for 5 yards (tackle by Marques Douglas),0.730,0.700
4,6:27,3,3,SEA 38,27,19,Matt Hasselbeck pass incomplete intended for Bobby Engram,0.700,-0.850
4,6:18,4,3,SEA 38,27,19,Tom Rouen punts 38 yards,-0.850,-0.540
4,6:07,1,10,SFO 24,27,19,Ken Dorsey pass incomplete intended for Johnnie Morton,0.540,0.000
4,6:04,2,10,SFO 24,27,19,Ken Dorsey pass complete to Maurice Hicks for 4 yards (tackle by Marquand Manuel and D.D. Lewis),0.000,-0.160
4,5:24,3,6,SFO 28,27,19,Ken Dorsey pass complete to Jason McAddley for 29 yards (tackle by Marquand Manuel and Michael Boulware),-0.160,2.720
4,4:38,1,10,SEA 43,27,19,Ken Dorsey pass complete to Brandon Lloyd for 10 yards (tackle by Marquand Manuel),2.720,3.380
4,4:06,1,10,SEA 33,27,19,"Maurice Hicks right end for 1 yard (tackle by Marquand Manuel). Penalty on Arnaz Battle: Illegal Block Above the , 10 yards",3.380,2.790
4,3:53,1,19,SEA 42,27,19,Ken Dorsey pass complete to Terry Jackson for 11 yards (tackle by LeRoy Hill and D.D. Lewis),2.790,3.110
4,3:18,2,8,SEA 31,27,19,Ken Dorsey pass complete to Johnnie Morton for 11 yards (tackle by Marcus Trufant),3.110,4.240
4,2:32,1,10,SEA 20,27,19,Maurice Hicks left end for -2 yards (tackle by Lofa Tatupu),4.240,3.420
4,2:00,2,12,SEA 22,27,19,Ken Dorsey pass incomplete intended for Brandon Lloyd,3.420,2.740
4,1:55,3,12,SEA 22,27,19,Ken Dorsey pass complete to Terry Jackson for 12 yards (tackle by Lofa Tatupu and LeRoy Hill),2.740,4.910
4,1:15,1,10,SEA 10,27,19,Maurice Hicks up the middle for 2 yards (tackle by Michael Boulware and Rocky Bernard),4.910,4.570
4,0:38,2,8,SEA 8,27,19,Maurice Hicks right guard for 7 yards (tackle by D.D. Lewis),4.570,5.170
4,0:30,,,,27,19,Timeout #1 by San Francisco 49ers,0.000,5.170
4,0:30,3,1,SEA 1,27,25,"Maurice Hicks right guard for 1 yard, touchdown",5.170,7.000
,,,,,,,"Replay Assistant challenged the ruling, and the original play was overturned.",,
4,,,,,27,25,"Two Point Attempt: Ken Dorsey pass incomplete intended for Johnnie Morton, conversion fails",1.000,-1.000
4,,,,SFO 30,27,25,Joe Nedney kicks onside 14 yards,0.000,2.650
4,0:27,1,10,SFO 44,27,25,Matt Hasselbeck kneels for -1 yards,2.650,1.980
4,0:25,,,,27,25,Timeout #2 by San Francisco 49ers,0.000,1.980
4,0:25,2,11,SFO 45,27,25,Matt Hasselbeck kneels for -2 yards,1.980,1.030
4,0:23,,,,27,25,Timeout #3 by San Francisco 49ers,0.000,1.030
4,0:23,3,13,SFO 47,27,25,Matt Hasselbeck kneels for -1 yards,1.030,0.070
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
