Unnamed: 0_level_0,Unnamed: 1_level_0,Offense,Offense,Offense,Offense,Defense,Defense,Defense,Defense,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams
Tm,Total,Tot,Pass,Rush,TOvr,Tot,Pass,Rush,TOvr,Tot,KO,KR,P,PR,FG/XP
Bills,-38.0,-17.75,-14.55,-0.89,-7.6,-33.7,-27.81,-6.55,0.0,14.76,-1.36,13.67,2.65,-1.29,1.09
Chargers,38.0,33.7,27.81,6.55,0.0,17.75,14.55,0.89,7.6,-14.76,-13.67,1.36,1.29,-2.65,-1.09
