Quarter,Time,Down,ToGo,Location,TEN,CLE,Detail,EPB,EPA
1,4:55,3,5,CLE 30,0,3,Matt Hasselbeck pass complete deep middle to Lavelle Hawkins for 18 yards (tackle by Joe Haden),2.680,4.780
1,4:10,1,10,CLE 12,0,3,Javon Ringer right tackle for no gain (tackle by D'Qwell Jackson and Phil Taylor),4.780,4.100
1,3:30,2,10,CLE 12,6,3,"Matt Hasselbeck pass complete short left to Craig Stevens for 12 yards, touchdown",4.100,7.000
1,,,,CLE 2,7,3,Rob Bironas kicks extra point good,0.000,0.000
1,,,,TEN 35,7,3,"Rob Bironas kicks off 69 yards, returned by Josh Cribbs for 27 yards (tackle by Patrick Bailey)",0.000,0.480
1,3:20,1,10,CLE 23,7,3,Montario Hardesty for 4 yards (tackle by Jordan Babineaux),0.480,0.470
1,2:47,2,6,CLE 27,7,3,"Colt McCoy pass incomplete short left intended for Mohamed Massaquoi. Penalty on Jordan Babineaux: Defensive Pass Interference, 5 yards (no play)",0.470,1.070
1,2:43,1,10,CLE 32,7,3,"Colt McCoy pass incomplete deep left intended for Greg Little. Penalty on Cortland Finnegan: Defensive Holding, 5 yards (no play)",1.070,1.400
1,2:37,1,10,CLE 37,7,3,Montario Hardesty right guard for 5 yards (tackle by Jason McCourty),1.400,1.530
1,2:02,2,5,CLE 42,7,3,Montario Hardesty right guard for 4 yards (tackle by Jordan Babineaux),1.530,1.360
1,1:20,3,1,CLE 46,7,3,Colt McCoy pass complete short right to Montario Hardesty for 27 yards (tackle by Cortland Finnegan),1.360,3.780
1,0:39,1,10,TEN 27,7,3,Montario Hardesty right guard for 2 yards (tackle by Jurrell Casey),3.780,3.500
Quarter,Time,Down,ToGo,Location,TEN,CLE,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,2,8,TEN 25,7,3,"Colt McCoy for no gain. Colt McCoy fumbles, recovered by Colt McCoy at TEN-33",3.500,1.750
2,14:25,3,16,TEN 33,7,3,Colt McCoy pass incomplete short right intended for Josh Cribbs,1.750,1.150
2,14:21,4,16,TEN 33,7,6,Phil Dawson 51 yard field goal good. Penalty on Jason McCourty: Defensive Offside (Declined),1.150,3.000
2,,,,CLE 35,7,6,"Phil Dawson kicks off 69 yards, returned by Marc Mariani for 24 yards (tackle by Buster Skrine)",0.000,0.280
2,14:10,1,10,TEN 20,13,6,"Matt Hasselbeck pass complete short left to Jared Cook for 80 yards, touchdown",0.280,7.000
2,,,,CLE 2,14,6,Rob Bironas kicks extra point good,0.000,0.000
2,,,,TEN 35,14,6,"Rob Bironas kicks off 65 yards, touchback",0.000,0.280
2,13:59,1,10,CLE 20,14,6,Montario Hardesty right tackle for 5 yards (tackle by Jason McCourty),0.280,0.410
2,13:25,2,5,CLE 25,14,6,Colt McCoy pass complete short middle to Evan Moore for 15 yards (tackle by Cortland Finnegan),0.410,1.600
2,12:48,1,10,CLE 40,14,6,Colt McCoy pass complete short right to Greg Little for 1 yard (tackle by Jordan Babineaux),1.600,1.190
2,12:13,2,9,CLE 41,14,6,Colt McCoy pass complete short left to Ben Watson for 13 yards (tackle by Will Witherspoon),1.190,2.520
2,11:34,1,10,TEN 46,14,6,Montario Hardesty left guard for no gain (tackle by Shaun Smith),2.520,1.980
2,10:52,2,10,TEN 46,14,6,Colt McCoy pass incomplete deep right intended for Armond Smith,1.980,1.290
2,10:47,3,10,TEN 46,14,6,Colt McCoy pass complete short right to Josh Cribbs for 5 yards (tackle by Cortland Finnegan),1.290,0.530
2,10:13,4,5,TEN 41,14,6,"Brad Maynard punts 34 yards, fair catch by Marc Mariani",0.530,0.380
2,10:05,1,10,TEN 7,14,6,Matt Hasselbeck pass incomplete short left intended for Jared Cook,-0.380,-0.780
2,10:03,2,10,TEN 7,14,6,Chris Johnson left tackle for 1 yard (tackle by D'Qwell Jackson),-0.780,-1.300
2,9:22,3,9,TEN 8,14,6,Matt Hasselbeck pass complete short right to Chris Johnson for 5 yards (tackle by Scott Fujita),-1.300,-2.490
2,8:38,4,4,TEN 13,14,6,"Brett Kern punts 55 yards, returned by Josh Cribbs for 12 yards (tackle by Tim Shaw). Penalty on Quinton Spears: Offensive Holding (Offsetting), Penalty on Patrick Bailey: Unnecessary Roughness (Offsetting) (no play)",-2.490,-2.490
2,8:25,4,4,TEN 13,14,6,Brett Kern punts 37 yards,-2.490,-2.260
2,8:20,1,10,,14,6,Colt McCoy pass complete short right to Mohamed Massaquoi for 4 yards (tackle by Jordan Babineaux),2.260,2.250
2,7:43,2,6,TEN 46,14,6,"Penalty on Tony Pashos: False Start, 5 yards (no play)",2.250,1.580
2,7:29,2,11,CLE 49,14,6,Peyton Hillis right guard for 10 yards (tackle by Michael Griffin and William Hayes),1.580,2.210
2,6:48,3,1,TEN 41,14,6,Peyton Hillis right guard for no gain (tackle by SenDerrick Marks),2.210,0.530
2,6:08,4,1,TEN 41,14,6,Armond Smith left tackle for no gain (tackle by Michael Griffin),0.530,-1.660
2,6:02,1,10,TEN 41,14,6,Javon Ringer left guard for 1 yard (tackle by Scott Fujita),1.660,1.260
2,5:31,2,9,TEN 42,14,6,Chris Johnson right guard for 8 yards (tackle by Chris Gocong),1.260,1.620
2,4:58,3,1,,14,6,Jamie Harper right tackle for 2 yards (tackle by T.J. Ward),1.620,2.390
2,4:19,1,10,CLE 48,14,6,Chris Johnson left tackle for -1 yards (tackle by Jayme Mitchell),2.390,1.710
2,3:51,2,11,CLE 49,14,6,Matt Hasselbeck pass complete short middle to Nate Washington for 5 yards (tackle by Scott Fujita),1.710,1.690
2,3:10,3,6,CLE 44,14,6,Matt Hasselbeck pass incomplete short middle intended for Lavelle Hawkins (defended by Joe Haden),1.690,0.330
2,3:07,4,6,CLE 44,14,6,"Brett Kern punts 23 yards, returned by Josh Cribbs for 2 yards (tackle by Tommie Campbell)",0.330,-0.480
2,2:56,1,10,CLE 23,14,6,Peyton Hillis left guard for 5 yards (tackle by Dave Ball),0.480,0.610
2,2:27,2,5,CLE 28,14,6,"Colt McCoy left end for 6 yards (tackle by Cortland Finnegan). Penalty on Cortland Finnegan: Unnecessary Roughness, 15 yards",0.610,2.190
2,2:01,1,10,CLE 49,14,6,Colt McCoy sacked by Jason Jones for -10 yards,2.190,0.300
2,1:53,2,20,CLE 39,14,6,Colt McCoy pass incomplete short middle intended for Alex Smith,0.300,-0.360
,,,,,,,"Replay Assistant challenged the pass completion ruling, and the original play was overturned.",,
2,1:51,3,20,CLE 39,14,6,Colt McCoy pass complete short left to Josh Cribbs for 8 yards (tackle by Cortland Finnegan),-0.360,-0.260
2,1:44,,,,14,6,Timeout #1 by Tennessee Titans,0.000,-0.260
2,1:44,4,12,CLE 47,14,6,"Brad Maynard punts 39 yards, returned by Marc Mariani for 8 yards (tackle by Owen Marecic)",-0.260,-0.410
2,1:34,1,10,TEN 22,14,6,Javon Ringer right guard for 4 yards (tackle by T.J. Ward),0.410,0.410
2,1:07,2,6,TEN 26,14,6,Matt Hasselbeck pass complete short middle to Jared Cook for 13 yards (tackle by Sheldon Brown),0.410,1.530
2,0:54,,,,14,6,Timeout #2 by Tennessee Titans,0.000,1.530
2,0:54,1,10,TEN 39,14,6,Matt Hasselbeck pass complete short left to Nate Washington for 57 yards (tackle by Mike Adams),1.530,6.280
2,0:37,,,,14,6,Timeout #3 by Tennessee Titans,0.000,6.280
2,0:37,1,4,CLE 4,20,6,"Matt Hasselbeck pass complete short left to Damian Williams for 4 yards, touchdown. Penalty on Sheldon Brown: Defensive Pass Interference (Declined)",6.280,7.000
2,,,,CLE 2,21,6,Rob Bironas kicks extra point good,0.000,0.000
2,,,,TEN 35,21,6,Rob Bironas kicks off 52 yards,0.000,1.600
2,0:33,1,10,CLE 40,21,6,"Penalty on Joe Thomas: False Start, 5 yards (no play)",1.600,1.270
2,0:33,1,15,CLE 35,21,6,Colt McCoy pass incomplete short right intended for Montario Hardesty,1.270,0.380
2,0:30,2,15,CLE 35,21,6,Colt McCoy pass complete short left to Ben Watson for 2 yards (tackle by Cortland Finnegan),0.380,-0.030
2,0:07,3,13,CLE 37,21,6,Colt McCoy pass complete short right to Brian Robiskie for 14 yards (tackle by Cortland Finnegan),-0.030,2.320
Quarter,Time,Down,ToGo,Location,TEN,CLE,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,CLE 35,21,6,"Phil Dawson kicks off 69 yards, returned by Marc Mariani for 24 yards (tackle by Emmanuel Stephens)",0.000,0.280
3,14:54,1,10,TEN 20,21,6,Chris Johnson right tackle for 2 yards (tackle by D'Qwell Jackson),0.280,0.000
3,14:22,2,8,TEN 22,21,6,Matt Hasselbeck pass complete short middle to Chris Johnson for 6 yards (tackle by Jabaal Sheard and Ahtyba Rubin),0.000,0.100
3,13:43,3,2,TEN 28,21,6,Matt Hasselbeck pass incomplete short right intended for Jared Cook,0.100,-1.500
3,13:38,4,2,TEN 28,21,6,"Brett Kern punts 50 yards. Penalty on Greg Little: Illegal Block Above the Waist, 10 yards",-1.500,0.350
3,13:30,1,10,CLE 12,21,6,Colt McCoy pass complete short left to Josh Cribbs for 6 yards (tackle by Cortland Finnegan),-0.350,-0.070
3,13:01,2,4,CLE 18,21,6,Colt McCoy sacked by Akeem Ayers for -1 yards,-0.070,-0.840
3,12:21,3,5,CLE 17,21,6,Colt McCoy pass complete short left to Mohamed Massaquoi for 4 yards (tackle by Will Witherspoon),-0.840,-1.960
3,11:55,4,1,CLE 21,21,6,"Brad Maynard punts 45 yards, returned by Marc Mariani for 9 yards (tackle by Usama Young). Penalty on William Hayes: Illegal Block Above the Waist, 10 yards",-1.960,-1.140
3,11:44,1,10,TEN 33,21,6,Chris Johnson left tackle for 4 yards (tackle by D'Qwell Jackson),1.140,1.130
3,11:12,2,6,TEN 37,21,6,Chris Johnson left guard for 2 yards (tackle by Scott Fujita),1.130,0.700
3,10:30,3,4,TEN 39,21,6,Matt Hasselbeck pass complete short right to Lavelle Hawkins for 20 yards (tackle by Dimitri Patterson),0.700,2.850
3,10:08,1,10,CLE 41,21,6,Chris Johnson left tackle for 6 yards (tackle by Jayme Mitchell),2.850,3.120
3,9:34,2,4,CLE 35,21,6,Chris Johnson right tackle for 5 yards (tackle by Phil Taylor and D'Qwell Jackson),3.120,3.580
3,8:59,1,10,CLE 30,21,6,Chris Johnson left tackle for 5 yards (tackle by Sheldon Brown and Ahtyba Rubin),3.580,3.710
3,8:21,2,5,CLE 25,21,6,Matt Hasselbeck right end for 5 yards (tackle by Jabaal Sheard),3.710,4.240
3,7:37,1,10,CLE 20,21,6,Javon Ringer right tackle for -1 yards (tackle by D'Qwell Jackson and Jabaal Sheard),4.240,3.560
3,6:58,2,11,CLE 21,21,6,Matt Hasselbeck pass incomplete short left intended for Jared Cook (defended by Sheldon Brown),3.560,2.870
3,6:53,3,11,CLE 21,21,6,Matt Hasselbeck pass incomplete deep middle intended for Nate Washington,2.870,2.060
3,6:48,4,11,CLE 21,24,6,Rob Bironas 39 yard field goal good,2.060,3.000
3,,,,TEN 35,24,6,"Rob Bironas kicks off 48 yards, returned by Josh Cribbs for 1 yard (tackle by Jordan Babineaux)",0.000,0.040
3,6:37,1,10,CLE 18,24,6,Montario Hardesty left tackle for 2 yards (tackle by Barrett Ruud),0.040,-0.130
3,6:03,2,8,CLE 20,24,6,Colt McCoy pass complete short right to Owen Marecic for 5 yards (tackle by Jason McCourty),-0.130,-0.270
3,5:22,3,3,CLE 25,24,6,Colt McCoy pass complete short right to Montario Hardesty for 9 yards (tackle by Barrett Ruud),-0.270,1.200
3,4:43,1,10,CLE 34,24,6,Colt McCoy pass complete short middle to Josh Cribbs for 15 yards (tackle by Jason McCourty),1.200,2.190
3,4:12,1,10,CLE 49,24,6,Peyton Hillis right guard for 4 yards (tackle by Dave Ball),2.190,2.190
3,3:30,2,6,TEN 47,24,6,Colt McCoy pass incomplete short middle intended for Montario Hardesty,2.190,1.490
3,3:26,3,6,TEN 47,24,6,Colt McCoy pass complete short left to Ben Watson for 18 yards (tackle by Barrett Ruud),1.490,3.640
3,2:49,1,10,TEN 29,30,6,"Colt McCoy pass incomplete deep right intended for Peyton Hillis is intercepted by Jordan Babineaux at TEN-3 and returned for 97 yards, touchdown",3.640,-7.000
3,,,,CLE 2,31,6,Rob Bironas kicks extra point good,0.000,0.000
3,,,,TEN 35,31,6,"Rob Bironas kicks off 42 yards, returned by Owen Marecic for 8 yards (tackle by Anthony Smith)",0.000,1.000
3,2:24,1,10,CLE 31,31,6,Colt McCoy pass complete short right to Mohamed Massaquoi for 7 yards (tackle by Will Witherspoon),1.000,1.410
3,2:01,2,3,CLE 38,31,6,Colt McCoy pass incomplete short middle intended for Greg Little (defended by Cortland Finnegan),1.410,0.700
3,1:55,3,3,CLE 38,31,6,Colt McCoy pass complete short right to Ben Watson for 4 yards (tackle by Barrett Ruud),0.700,1.730
3,1:33,1,10,CLE 42,31,6,Colt McCoy pass complete short middle to Peyton Hillis for 7 yards (tackle by Cortland Finnegan and Will Witherspoon),1.730,2.130
3,1:08,2,3,CLE 49,31,6,Colt McCoy pass complete short right to Josh Cribbs for 16 yards (tackle by Jason McCourty),2.130,3.250
3,0:42,1,10,TEN 35,31,6,Colt McCoy pass complete short right to Peyton Hillis for 6 yards,3.250,3.510
3,0:14,2,4,TEN 29,31,6,Peyton Hillis right guard for 5 yards (tackle by Jurrell Casey),3.510,3.970
Quarter,Time,Down,ToGo,Location,TEN,CLE,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,TEN 24,31,6,Colt McCoy pass complete short middle to Mohamed Massaquoi for 7 yards (tackle by Jurrell Casey),3.970,4.460
4,14:40,2,3,TEN 17,31,6,Colt McCoy pass complete short left to Peyton Hillis for 2 yards (tackle by Will Witherspoon),4.460,4.170
4,13:59,3,1,TEN 15,31,6,Colt McCoy pass complete short right to Montario Hardesty for -1 yards (tackle by Barrett Ruud),4.170,2.500
4,13:22,4,2,TEN 16,31,6,Colt McCoy pass complete short right to Greg Little for 5 yards (tackle by Jason McCourty),2.500,4.840
4,12:41,1,10,TEN 11,31,6,Colt McCoy pass complete short left to Montario Hardesty for 7 yards (tackle by Will Witherspoon),4.840,5.470
4,12:03,2,3,TEN 4,31,6,"Colt McCoy pass incomplete short left intended for Evan Moore. Penalty on Alex Mack: Personal Foul, 15 yards",5.470,2.550
4,11:56,3,18,TEN 19,31,6,Colt McCoy left end for 9 yards,2.550,2.760
4,11:56,4,9,TEN 10,31,12,"Colt McCoy pass complete short middle to Ben Watson for 10 yards, touchdown",2.760,7.000
4,,,,TEN 2,31,13,Phil Dawson kicks extra point good,0.000,0.000
4,,,,CLE 35,31,13,"Phil Dawson kicks off 65 yards, touchback",0.000,0.280
4,11:36,1,10,TEN 20,31,13,Chris Johnson left guard for 6 yards (tackle by Scott Fujita),0.280,0.540
4,10:57,2,4,TEN 26,31,13,Chris Johnson right tackle for 13 yards (tackle by T.J. Ward),0.540,1.530
4,10:13,1,10,TEN 39,31,13,Chris Johnson left tackle for 1 yard (tackle by Scott Fujita and D'Qwell Jackson),1.530,1.120
4,9:33,2,9,TEN 40,31,13,Matt Hasselbeck pass incomplete deep right intended for Damian Williams,1.120,0.430
4,9:27,3,9,TEN 40,31,13,Matt Hasselbeck pass incomplete deep left intended for Damian Williams is intercepted by Mike Adams at CLE-38,0.430,-1.470
4,9:21,1,10,CLE 38,31,13,Colt McCoy pass incomplete,1.470,0.920
4,9:15,2,10,CLE 38,31,13,Colt McCoy pass complete short right to Ben Watson for 1 yard (tackle by Cortland Finnegan),0.920,0.370
4,8:39,3,9,CLE 39,31,13,Colt McCoy pass incomplete short right intended for Montario Hardesty,0.370,-0.780
4,8:35,4,9,CLE 39,31,13,Colt McCoy pass incomplete short right intended for Mohamed Massaquoi (defended by Jason McCourty),-0.780,-2.980
4,8:29,1,10,CLE 39,31,13,Chris Johnson right tackle for -2 yards (tackle by Jayme Mitchell),2.980,2.170
4,7:41,2,12,CLE 41,31,13,Chris Johnson right tackle for no gain (tackle by Jabaal Sheard),2.170,1.490
4,7:00,3,12,CLE 41,31,13,Matt Hasselbeck pass incomplete short right intended for Jared Cook,1.490,0.530
4,6:57,4,12,CLE 41,31,13,"Brett Kern punts 32 yards. Penalty on Colin McCarthy: Offensive Holding, 10 yards",0.530,-0.150
4,6:49,1,10,CLE 19,31,13,Colt McCoy pass incomplete short left intended for Josh Cribbs,0.150,-0.390
4,6:46,2,10,CLE 19,31,13,Colt McCoy pass complete short right to Mohamed Massaquoi for 11 yards (tackle by Jason McCourty),-0.390,0.940
4,6:22,1,10,CLE 30,31,13,Colt McCoy pass incomplete short middle intended for Greg Little (defended by Will Witherspoon),0.940,0.390
4,6:18,2,10,CLE 30,31,13,Colt McCoy pass incomplete short middle intended for Ben Watson (defended by Michael Griffin),0.390,-0.300
4,6:14,3,10,CLE 30,31,13,Colt McCoy pass complete short middle to Mohamed Massaquoi for 13 yards (tackle by Jason McCourty),-0.300,1.800
4,5:44,1,10,CLE 43,31,13,Colt McCoy pass complete short right to Peyton Hillis for 6 yards (tackle by Barrett Ruud),1.800,2.060
4,5:17,2,4,CLE 49,31,13,Colt McCoy pass complete short middle to Greg Little for 11 yards (tackle by Will Witherspoon),2.060,2.920
4,4:55,1,10,TEN 40,31,13,Colt McCoy pass incomplete short middle intended for Montario Hardesty,2.920,2.370
4,4:51,2,10,TEN 40,31,13,"Colt McCoy up the middle for 1 yard. Penalty on Colt McCoy: Illegal Forward Pass, 5 yards",2.370,1.160
,,,,,,,"TEN challenged the illegal forward pass ruling, and the original play was overturned.",,
4,4:22,3,14,TEN 44,31,13,Colt McCoy pass complete short middle to Greg Little for 8 yards (tackle by Cortland Finnegan),1.160,0.880
4,3:54,4,6,TEN 36,31,13,Colt McCoy pass incomplete short middle intended for Mohamed Massaquoi,0.880,-1.330
4,3:50,1,10,TEN 36,31,13,Chris Johnson left tackle for 2 yards (tackle by D'Qwell Jackson),1.330,1.060
4,3:45,,,,31,13,Timeout #1 by Cleveland Browns,0.000,1.060
4,3:45,2,8,TEN 38,31,13,Chris Johnson right tackle for 7 yards (tackle by D'Qwell Jackson),1.060,1.290
4,3:35,,,,31,13,Timeout #2 by Cleveland Browns,0.000,1.290
4,3:35,3,1,TEN 45,31,13,Chris Johnson right tackle for 5 yards (tackle by Brian Schaefering and T.J. Ward),1.290,2.260
4,3:25,,,,31,13,Timeout #3 by Cleveland Browns,0.000,2.260
4,3:25,1,10,,31,13,Chris Johnson left tackle for 3 yards (tackle by Marcus Benard),2.260,2.120
4,2:41,2,7,CLE 47,31,13,Chris Johnson right guard for 1 yard (tackle by Brian Schaefering),2.120,1.550
4,2:00,3,6,CLE 46,31,13,Jake Locker pass incomplete short right intended for Nate Washington,1.550,0.200
4,1:55,4,6,CLE 46,31,13,"Brett Kern punts 31 yards, fair catch by Josh Cribbs",0.200,0.220
4,1:49,1,10,CLE 15,31,13,Colt McCoy sacked by Derrick Morgan for 0 yards,-0.220,-0.710
4,1:22,2,10,CLE 15,31,13,Colt McCoy pass complete short middle to Montario Hardesty for 7 yards (tackle by Colin McCarthy),-0.710,-0.510
4,0:57,3,3,CLE 22,31,13,Colt McCoy pass complete short left to Greg Little for 7 yards (tackle by Akeem Ayers),-0.510,0.870
4,0:31,1,10,CLE 29,31,13,Colt McCoy pass complete short left to Jordan Norwood for 19 yards (tackle by Alterraun Verner),0.870,2.130
4,0:31,1,10,CLE 48,31,13,Colt McCoy spiked the ball,2.130,1.580
4,0:12,2,10,CLE 48,31,13,Colt McCoy pass incomplete short left intended for Josh Cribbs,1.580,0.890
4,0:07,3,10,CLE 48,31,13,Colt McCoy pass complete short right to Brian Robiskie for 3 yards (tackle by Jason McCourty),0.890,0.000
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
