Quarter,Time,Down,ToGo,Location,CHI,DET,Detail,EPB,EPA
2,10:24,2,21,DET 35,6,3,Daunte Culpepper right end for 5 yards (tackle by Alex Brown),-0.040,-0.030
2,9:40,3,16,DET 40,6,3,Daunte Culpepper pass complete short right to Will Heller for 13 yards (tackle by Hunter Hillenmeyer). Penalty on Will Heller: Offensive Pass Interfere (Declined),-0.030,0.130
2,9:14,4,3,CHI 47,6,3,"Nick Harris punts 47 yards, touchback",0.130,-0.280
2,9:05,1,10,CHI 20,6,3,Matt Forte middle for 5 yards (tackle by Ernie Sims),0.280,0.410
2,8:31,2,5,CHI 25,6,3,Matt Forte right tackle for no gain (tackle by DeAndre Levy and Ernie Sims),0.410,-0.300
2,7:49,3,5,CHI 25,6,3,"Penalty on Frank Omiyale: False Start, 5 yards (no play)",-0.300,-0.960
2,7:25,3,10,CHI 20,6,3,"Jay Cutler sacked by Cliff Avril for -7 yards. Jay Cutler fumbles (forced by Cliff Avril), recovered by Greg Olsen at CHI-15",-0.960,-2.440
2,6:40,4,15,CHI 15,6,3,"Brad Maynard punts 37 yards, returned by Dennis Northcutt for 10 yards (tackle by Tim Shaw)",-2.440,-2.790
2,6:30,1,10,CHI 42,6,3,Maurice Morris left tackle for -2 yards (tackle by Anthony Adams),2.790,1.970
2,5:54,2,12,CHI 44,6,3,Daunte Culpepper pass complete short right to Maurice Morris for 11 yards (tackle by Lance Briggs),1.970,2.740
2,5:32,3,1,CHI 33,6,3,Daunte Culpepper middle for 2 yards (tackle by Jarron Gilbert),2.740,3.510
2,4:50,1,10,CHI 31,6,3,Daunte Culpepper pass complete short middle to Jerome Felton for 13 yards (tackle by Nick Roach and Lance Briggs),3.510,4.370
2,4:13,1,10,CHI 18,6,3,Maurice Morris right end for no gain (tackle by Lance Briggs),4.370,3.800
2,3:44,2,10,CHI 18,6,3,Daunte Culpepper pass complete short left to Bryant Johnson for 6 yards (tackle by Josh Bullocks),3.800,4.030
2,3:03,3,4,CHI 12,6,9,"Daunte Culpepper pass complete short middle to Bryant Johnson for 12 yards, touchdown",4.030,7.000
2,,,,CHI 2,6,10,Jason Hanson kicks extra point good,0.000,0.000
2,,,,DET 30,6,10,"Jason Hanson kicks off 66 yards, returned by Devin Hester for 20 yards (tackle by Jake Nordin)",0.000,0.540
2,2:54,1,10,CHI 24,6,10,Jay Cutler pass complete short left to Devin Aromashodu for 8 yards (tackle by Phillip Buchanon and Kevin Hobbs),0.540,1.080
2,2:16,2,2,CHI 32,6,10,Jay Cutler pass complete short middle to Desmond Clark for 6 yards (tackle by Ernie Sims and Kevin Hobbs),1.080,1.470
2,2:00,1,10,CHI 38,6,10,Jay Cutler pass complete deep middle to Greg Olsen for 20 yards (tackle by DeAndre Levy),1.470,2.790
2,1:35,1,10,DET 42,6,10,Jay Cutler pass complete short left to Devin Aromashodu for 5 yards (tackle by Ernie Sims and Kevin Hobbs),2.790,2.920
2,1:08,2,5,DET 37,6,10,"Penalty on Frank Omiyale: False Start, 5 yards (no play)",2.920,2.240
2,1:08,2,10,DET 42,6,10,Jay Cutler pass incomplete short middle intended for Greg Olsen,2.240,1.550
2,1:03,3,10,DET 42,6,10,Jay Cutler pass complete short right to Earl Bennett for 17 yards (tackle by DeAndre Levy),1.550,3.910
2,0:54,,,,6,10,Timeout #2 by Chicago Bears,0.000,3.910
2,0:54,1,10,DET 25,6,10,Jay Cutler pass complete short right to Devin Hester for 14 yards (tackle by DeAndre Levy),3.910,4.840
2,0:29,1,10,DET 11,6,10,Jay Cutler pass complete short middle to Earl Bennett for 4 yards (tackle by Ernie Sims),4.840,4.890
2,0:20,,,,6,10,Timeout #3 by Chicago Bears,0.000,4.890
2,0:20,2,6,DET 7,6,10,Jay Cutler pass incomplete short right intended for Greg Olsen (defended by Will Peterson),4.890,3.980
2,0:15,,,,6,10,Timeout #1 by Detroit Lions,0.000,3.980
2,0:15,3,6,DET 7,12,10,"Jay Cutler pass complete short right to Greg Olsen for 7 yards, touchdown",3.980,7.000
2,,,,DET 2,13,10,Robbie Gould kicks extra point good,0.000,0.000
2,,,,CHI 30,13,10,"Robbie Gould kicks off 71 yards, returned by Derrick Williams for 16 yards (tackle by Corey Graham)",0.000,-0.220
2,0:07,1,10,DET 15,13,10,Daunte Culpepper kneels for -1 yards,-0.220,-0.820
Quarter,Time,Down,ToGo,Location,CHI,DET,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,CHI 30,13,10,"Robbie Gould kicks off 71 yards, returned by Derrick Williams for 24 yards (tackle by Tim Shaw)",0.000,0.480
3,14:55,1,10,DET 23,13,10,Maurice Morris left end for 13 yards (tackle by Josh Bullocks),0.480,1.330
3,14:22,1,10,DET 36,13,10,Daunte Culpepper sacked by Mark Anderson for -5 yards,1.330,0.120
3,13:51,2,15,DET 31,13,10,Daunte Culpepper pass incomplete short right intended for Maurice Morris,0.120,-0.560
3,13:45,3,15,DET 31,13,10,Daunte Culpepper pass complete short left to Maurice Morris for 7 yards (tackle by Lance Briggs),-0.560,-0.850
3,13:08,4,8,DET 38,13,10,--,-0.850,-2.980
3,12:58,1,10,DET 39,13,10,Jay Cutler pass incomplete short right intended for Earl Bennett,2.980,2.440
3,12:52,2,10,DET 39,13,10,Matt Forte middle for 9 yards (tackle by DeAndre Levy),2.440,2.940
3,12:17,3,1,DET 30,13,10,Matt Forte middle for 7 yards (tackle by Julian Peterson),2.940,4.040
3,11:37,1,10,DET 23,13,10,Matt Forte middle for 1 yard (tackle by Julian Peterson),4.040,3.630
3,11:00,2,9,DET 22,13,10,Jay Cutler pass incomplete short left intended for Greg Olsen (defended by Louis Delmas),3.630,2.940
3,10:54,3,9,DET 22,13,10,Jay Cutler pass complete short right to Devin Hester for 13 yards (tackle by Marvin White),2.940,5.140
3,10:09,1,9,DET 9,19,10,"Jay Cutler pass complete short right to Devin Aromashodu for 9 yards, touchdown",5.140,7.000
3,,,,DET 2,20,10,Robbie Gould kicks extra point good,0.000,0.000
3,,,,CHI 30,20,10,"Robbie Gould kicks off 69 yards, returned by Derrick Williams for 34 yards (tackle by Tim Shaw)",0.000,1.270
3,9:58,1,10,DET 35,20,10,Daunte Culpepper pass incomplete short left intended for Bryant Johnson,1.270,0.720
3,9:54,2,10,DET 35,20,10,Maurice Morris middle for 3 yards (tackle by Josh Bullocks),0.720,0.430
3,9:15,3,7,DET 38,20,10,Daunte Culpepper sacked by Alex Brown for -8 yards,0.430,-1.370
3,8:57,4,15,DET 30,20,10,"Nick Harris punts 43 yards, returned by Devin Hester for 1 yard (tackle by Jordon Dizon)",-1.370,-0.810
3,8:44,1,10,CHI 28,20,10,"Matt Forte right end for 12 yards (tackle by Louis Delmas). Penalty on Olin Kreutz: Offensive Holding, 10 yards (no play)",0.810,-0.040
3,8:12,,,,20,10,Timeout #1 by Chicago Bears,0.000,-0.040
3,8:12,1,20,CHI 18,20,10,Jay Cutler middle for 5 yards (tackle by Julian Peterson),-0.040,-0.410
3,7:27,2,15,CHI 23,20,10,Matt Forte left tackle for 2 yards (tackle by Landon Cohen and Cliff Avril),-0.410,-0.820
3,6:48,3,13,CHI 25,20,10,Jay Cutler pass complete short left to Matt Forte for 2 yards (tackle by Anthony Henry),-0.820,-1.570
3,6:12,4,11,CHI 27,20,10,"Brad Maynard punts 45 yards, returned by Dennis Northcutt for 1 yard (tackle by Corey Graham)",-1.570,-0.870
3,6:01,1,10,DET 29,20,10,Maurice Morris left tackle for 5 yards (tackle by Lance Briggs),0.870,1.000
3,5:29,2,5,DET 34,20,10,Maurice Morris right tackle for no gain (tackle by Anthony Adams),1.000,0.300
3,4:52,3,5,DET 34,20,10,Daunte Culpepper pass complete short right to Calvin Johnson for 9 yards (tackle by Zackary Bowman),0.300,1.800
3,4:33,1,10,DET 43,20,10,Daunte Culpepper pass complete short left to Calvin Johnson for 19 yards (tackle by Hunter Hillenmeyer),1.800,3.050
3,3:57,1,10,CHI 38,20,10,Daunte Culpepper pass complete short right to Maurice Morris for 8 yards (tackle by Hunter Hillenmeyer and Lance Briggs),3.050,3.590
3,3:22,2,2,CHI 30,20,10,Maurice Morris right tackle for no gain (tackle by Lance Briggs),3.590,2.870
3,2:41,3,2,CHI 30,20,10,Daunte Culpepper pass complete short right to Aaron Brown for 1 yard (tackle by Jamar Williams),2.870,1.620
3,1:56,4,1,CHI 29,20,13,Jason Hanson 48 yard field goal good,1.620,3.000
3,,,,DET 30,20,13,"Jason Hanson kicks off 65 yards, returned by Devin Hester for 20 yards (tackle by Turk McBride). Penalty on Adrian Peterson: Offensive Holding, 10 yards",0.000,-0.220
3,1:43,1,10,CHI 15,20,13,Jay Cutler pass incomplete deep right intended for Devin Aromashodu,-0.220,-0.710
3,1:37,2,10,CHI 15,20,13,Kahlil Bell middle for 11 yards (tackle by Julian Peterson),-0.710,0.670
3,1:03,1,10,CHI 26,20,13,Jay Cutler sacked by Jason Hunter for -3 yards,0.670,-0.280
3,0:30,2,13,CHI 23,20,13,Kahlil Bell left tackle for 2 yards (tackle by Grady Jackson and Louis Delmas),-0.280,-0.690
Quarter,Time,Down,ToGo,Location,CHI,DET,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,3,11,CHI 25,20,13,Jay Cutler pass incomplete deep right intended for Devin Aromashodu,-0.690,-1.700
4,14:56,4,11,CHI 25,20,13,"Brad Maynard punts 33 yards, fair catch by Dennis Northcutt",-1.700,-1.730
4,14:48,1,10,DET 42,20,13,Daunte Culpepper pass complete deep right to Calvin Johnson for 18 yards (tackle by Zackary Bowman),1.730,2.920
4,14:12,1,10,CHI 40,20,13,Maurice Morris right tackle for 5 yards (tackle by Alex Brown),2.920,3.050
4,13:39,2,5,CHI 35,20,13,Calvin Johnson right end for 4 yards (tackle by Nathan Vasher),3.050,2.870
4,12:52,3,1,CHI 31,20,13,"Penalty on Jake Nordin: False Start, 5 yards (no play)",2.870,2.210
4,12:31,3,6,CHI 36,20,13,Daunte Culpepper middle for 3 yards (tackle by Hunter Hillenmeyer),2.210,1.190
4,11:48,4,3,CHI 33,20,13,Daunte Culpepper pass complete short middle to Calvin Johnson for 12 yards (tackle by Zackary Bowman and Josh Bullocks),1.190,4.170
4,11:01,1,10,CHI 21,20,13,Daunte Culpepper pass complete short left to Bryant Johnson for 12 yards (tackle by Lance Briggs),4.170,5.140
4,10:19,1,9,CHI 9,20,13,Aaron Brown right tackle for 4 yards (tackle by Craig Steltz),5.140,5.150
4,9:42,2,5,CHI 5,20,19,"Daunte Culpepper pass complete short right to Calvin Johnson for 5 yards, touchdown",5.150,7.000
4,,,,CHI 2,20,20,Jason Hanson kicks extra point good,0.000,0.000
4,,,,DET 30,20,20,"Jason Hanson kicks off 73 yards, returned by Devin Hester for 16 yards (tackle by Kalvin Pearson)",0.000,-0.320
4,9:33,1,10,CHI 13,20,20,Matt Forte left tackle for 5 yards (tackle by DeAndre Levy and Cliff Avril),-0.320,-0.140
4,8:59,2,5,CHI 18,20,20,Jay Cutler pass incomplete short right intended for Matt Forte,-0.140,-0.830
4,8:54,3,5,CHI 18,20,20,Jay Cutler pass complete deep middle to Devin Hester for 48 yards (tackle by Will Peterson),-0.830,3.310
4,8:09,1,10,DET 34,20,20,Jay Cutler pass complete deep right to Greg Olsen for 31 yards (tackle by Marvin White),3.310,6.510
4,7:41,1,3,DET 3,20,20,Matt Forte middle for 2 yards (tackle by DeAndre Levy). Penalty on Sammie Lee Hill: Defensive Holding,6.510,6.970
4,7:25,1,1,DET 1,26,20,"Jay Cutler pass complete short left to Desmond Clark for 1 yard, touchdown",6.970,7.000
4,,,,DET 2,27,20,Robbie Gould kicks extra point good,0.000,0.000
4,,,,CHI 30,27,20,"Robbie Gould kicks off 65 yards, returned by Derrick Williams for 22 yards (tackle by Darrell McClover)",0.000,0.740
4,7:14,1,10,DET 27,27,20,Daunte Culpepper pass complete short middle to Maurice Morris for 8 yards (tackle by Lance Briggs),0.740,1.280
4,6:40,2,2,DET 35,27,20,Maurice Morris left tackle for 5 yards (tackle by Josh Bullocks),1.280,1.600
4,6:04,1,10,DET 40,27,20,Daunte Culpepper pass complete short right to Jerome Felton for 24 yards (tackle by Josh Bullocks),1.600,3.180
4,5:17,1,10,CHI 36,27,20,"Penalty on Zackary Bowman: Defensive Delay of Game, 5 yards (no play)",3.180,3.910
4,5:08,1,5,CHI 31,27,20,Daunte Culpepper pass complete short left to Aaron Brown for 17 yards (tackle by Jamar Williams and Josh Bullocks),3.910,4.650
4,4:59,1,10,CHI 14,27,20,Daunte Culpepper pass incomplete short left intended for Calvin Johnson (defended by Zackary Bowman),4.650,4.000
4,4:54,2,10,CHI 14,27,20,Daunte Culpepper pass incomplete short right intended for Dennis Northcutt,4.000,3.110
4,4:48,,,,27,20,Timeout #1 by Detroit Lions,0.000,3.110
4,4:48,3,10,CHI 14,27,20,Daunte Culpepper pass incomplete short right intended for Calvin Johnson,3.110,2.510
4,4:42,4,10,CHI 14,27,23,Jason Hanson 32 yard field goal good,2.510,3.000
4,,,,DET 30,27,23,"Jason Hanson kicks off 69 yards, returned by Devin Hester for 14 yards (tackle by Zack Follett)",0.000,-0.220
4,4:34,1,10,CHI 15,27,23,"Matt Forte middle for 4 yards (tackle by Ernie Sims). Penalty on Sammie Lee Hill: Defensive Holding, 5 yards",-0.220,0.540
4,4:30,1,10,CHI 24,27,23,Matt Forte left tackle for 6 yards (tackle by Anthony Henry),0.540,0.810
4,3:48,2,4,CHI 30,27,23,Matt Forte left tackle for 53 yards (tackle by Will Peterson),0.810,4.440
4,3:27,,,,27,23,Timeout #2 by Detroit Lions,0.000,4.440
4,3:27,1,10,DET 17,27,23,Kahlil Bell right tackle for 2 yards (tackle by Ernie Sims),4.440,4.150
4,3:09,2,8,DET 15,27,23,Kahlil Bell middle for 3 yards (tackle by Dewayne White),4.150,3.880
4,3:02,,,,27,23,Timeout #3 by Detroit Lions,0.000,3.880
4,3:02,3,5,DET 12,33,23,"Jay Cutler pass complete short right to Devin Aromashodu for 12 yards, touchdown",3.880,7.000
4,,,,DET 2,34,23,Robbie Gould kicks extra point good,0.000,0.000
4,,,,CHI 30,34,23,"Robbie Gould kicks off 68 yards, returned by Derrick Williams for 23 yards (tackle by Tim Shaw). Derrick Williams fumbles (forced by Tim Shaw), recovered by Tim Shaw at DET-24 (tackle by Derrick Williams)",0.000,-3.970
4,2:49,1,10,DET 24,34,23,Kahlil Bell middle for 4 yards (tackle by Andre Fluellen),3.970,3.970
4,2:06,2,6,DET 20,34,23,Kahlil Bell right end for -1 yards (tackle by Louis Delmas),3.970,3.140
4,2:00,3,7,DET 21,34,23,Kahlil Bell right tackle for 5 yards (tackle by Cliff Avril and DeAndre Levy),3.140,2.500
4,1:13,,,,34,23,Timeout #2 by Chicago Bears,0.000,2.500
4,1:13,4,2,DET 16,37,23,Robbie Gould 34 yard field goal good,2.500,3.000
4,,,,CHI 30,37,23,"Robbie Gould kicks off 61 yards, returned by Aaron Brown for 53 yards (tackle by Juaquin Iglesias)",0.000,3.050
4,0:59,1,10,CHI 38,37,23,Daunte Culpepper pass incomplete deep middle intended for Calvin Johnson (defended by Craig Steltz),3.050,2.510
4,0:52,2,10,CHI 38,37,23,Daunte Culpepper pass complete short right to Dennis Northcutt for 7 yards (tackle by Corey Graham),2.510,2.740
4,0:31,3,3,CHI 31,37,23,Daunte Culpepper pass complete short left to Bryant Johnson for 12 yards (tackle by Corey Graham),2.740,4.310
4,0:19,1,10,CHI 19,37,23,Daunte Culpepper spiked the ball,4.310,3.750
4,0:17,2,10,CHI 19,37,23,Daunte Culpepper pass incomplete deep right intended for Dennis Northcutt,3.750,3.030
4,0:11,3,10,CHI 19,37,23,Daunte Culpepper pass complete short middle to Will Heller for 17 yards (tackle by Hunter Hillenmeyer),3.030,3.180
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
