#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,15:00,BUF 44,1,0:15,0,Interception
2,1,13:49,BUF 16,4,2:09,24,Interception
3,1,9:29,BUF 20,5,3:04,14,Punt
4,1,4:52,BUF 1,3,1:31,9,Interception
5,1,2:28,BUF 49,3,1:39,7,Punt
6,2,9:52,BUF 41,6,3:32,59,Touchdown
7,2,4:42,BUF 38,13,4:42,54,Field Goal
8,3,13:07,BUF 39,5,2:20,24,Fumble
9,3,6:27,BUF 42,11,6:05,45,Field Goal
10,4,14:47,,0,0:14,0,Touchdown
11,4,11:32,BUF 42,6,3:52,13,Punt
12,4,5:13,CLE 48,5,2:48,48,Touchdown
13,4,1:39,BUF 44,5,1:01,27,Missed FG
