Quarter,Time,Down,ToGo,Location,CLE,BUF,Detail,EPB,EPA
1,0:16,2,8,CLE 6,6,0,Jamal Lewis up the middle for 2 yards (tackle by Kyle Williams),-0.630,-0.950
Quarter,Time,Down,ToGo,Location,CLE,BUF,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,3,6,CLE 8,6,0,"Brady Quinn pass incomplete deep left intended for Kellen Winslow Jr.. Penalty on Ko Simpson: Illegal Contact, 5 yards (no play)",-0.950,-0.320
2,14:53,1,10,CLE 13,6,0,Jamal Lewis up the middle for 2 yards (tackle by Marcus Stroud and Paul Posluszny),-0.320,-0.570
2,14:15,2,8,CLE 15,6,0,Brady Quinn pass complete short right to Kellen Winslow Jr. for 14 yards (tackle by Bryan Scott),-0.570,0.870
2,13:33,1,10,CLE 29,6,0,Brady Quinn pass complete deep middle to Braylon Edwards for 20 yards (tackle by Terrence McGee),0.870,2.190
2,12:56,1,10,CLE 49,6,0,Jamal Lewis left tackle for 1 yard (tackle by Kyle Williams),2.190,1.780
2,12:20,2,9,,6,0,Brady Quinn pass complete short left to Braylon Edwards for 18 yards (tackle by Bryan Scott),1.780,3.450
2,11:42,1,10,BUF 32,6,0,Brady Quinn pass incomplete deep right intended for Donte Stallworth,3.450,2.900
2,11:36,2,10,BUF 32,6,0,Brady Quinn pass complete short left to Braylon Edwards for 10 yards (tackle by Terrence McGee),2.900,4.110
2,10:54,1,10,BUF 22,6,0,Jamal Lewis up the middle for 4 yards (tackle by Ko Simpson and Donte Whitner),4.110,4.130
2,10:20,2,6,BUF 18,6,0,Jamal Lewis right end for 16 yards (tackle by Keith Ellison),4.130,6.740
2,9:56,,,,6,0,Timeout #2 by Buffalo Bills,0.000,6.740
2,9:56,1,2,BUF 2,12,0,"Josh Cribbs left tackle for 2 yards, touchdown",6.740,7.000
2,,,,BUF 2,13,0,Phil Dawson kicks extra point good,0.000,0.000
2,,,,CLE 30,13,0,"Phil Dawson kicks off 39 yards, returned by Fred Jackson for 10 yards (tackle by Alex Hall)",0.000,1.660
2,9:47,1,10,BUF 41,13,0,Marshawn Lynch left tackle for 2 yards (tackle by Shaun Smith and D'Qwell Jackson),1.660,1.390
2,9:11,2,8,BUF 43,13,0,Trent Edwards pass complete short left to Marshawn Lynch for 4 yards (tackle by Brandon McDonald),1.390,1.220
2,8:35,3,4,BUF 47,13,0,Fred Jackson left tackle for 19 yards (tackle by Sean Jones and Willie McGinest),1.220,3.310
2,7:58,1,10,CLE 34,13,0,Fred Jackson up the middle for 17 yards (tackle by Eric Wright),3.310,4.440
2,7:16,1,10,CLE 17,13,0,Fred Jackson up the middle for -1 yards (tackle by Andra Davis),4.440,3.720
2,6:32,2,11,CLE 18,13,6,"Trent Edwards pass complete short left to Marshawn Lynch for 18 yards, touchdown",3.720,7.000
2,,,,CLE 2,13,7,Rian Lindell kicks extra point good,0.000,0.000
2,,,,BUF 30,13,7,"Rian Lindell kicks off 70 yards, touchback",0.000,0.280
2,6:20,1,10,CLE 20,13,7,Jerome Harrison right tackle for -1 yards (tackle by Marcus Stroud),0.280,-0.460
2,5:42,2,11,CLE 19,13,7,Brady Quinn pass complete short middle to Braylon Edwards for 5 yards (tackle by Keith Ellison),-0.460,-0.430
2,5:10,3,6,CLE 24,13,7,Brady Quinn pass incomplete deep middle intended for Steve Heiden,-0.430,-1.770
2,4:50,4,6,CLE 24,13,7,"Dave Zastudil punts 38 yards, fair catch by Roscoe Parrish",-1.770,-1.470
2,4:42,1,10,BUF 38,13,7,Fred Jackson left tackle for 1 yard (tackle by Shaun Smith),1.470,1.060
2,3:59,2,9,BUF 39,13,7,Trent Edwards pass complete short middle to Steve Johnson for 11 yards (tackle by Willie McGinest),1.060,2.260
2,3:21,1,10,,13,7,Marshawn Lynch left guard for 8 yards (tackle by Shaun Smith and D'Qwell Jackson),2.260,2.790
2,2:46,2,2,CLE 42,13,7,Fred Jackson up the middle for 9 yards (tackle by D'Qwell Jackson and Corey Williams),2.790,3.380
2,2:14,1,10,CLE 33,13,7,Trent Edwards pass complete short middle to Derek Fine for 6 yards (tackle by D'Qwell Jackson),3.380,3.650
2,2:00,2,4,CLE 27,13,7,Marshawn Lynch left guard for no gain (tackle by Andra Davis),3.650,2.940
2,1:18,3,4,CLE 27,13,7,Fred Jackson right end for 5 yards (tackle by Mike Adams),2.940,4.110
2,0:44,1,10,CLE 22,13,7,Trent Edwards pass incomplete short left intended for Marshawn Lynch (defended by Santonio Thomas),4.110,3.560
2,0:40,2,10,CLE 22,13,7,Trent Edwards pass complete short right to Marshawn Lynch for 10 yards (tackle by Terry Cousin),3.560,4.780
2,0:31,1,10,CLE 12,13,7,Trent Edwards right tackle for 4 yards (tackle by Alex Hall),4.780,4.830
2,0:15,,,,13,7,Timeout #3 by Buffalo Bills,0.000,4.830
2,0:15,2,6,CLE 8,13,7,Trent Edwards pass incomplete short middle intended for Roscoe Parrish (defended by Brodney Pool),4.830,3.930
2,0:10,3,6,CLE 8,13,7,Trent Edwards pass incomplete short right intended for Roscoe Parrish,3.930,2.960
2,0:03,4,6,CLE 8,13,10,Rian Lindell 26 yard field goal good,2.960,3.000
Quarter,Time,Down,ToGo,Location,CLE,BUF,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,BUF 30,13,10,"Rian Lindell kicks off 71 yards, returned by Josh Cribbs for 26 yards (tackle by Copeland Bryan)",0.000,0.610
3,14:54,1,10,CLE 25,13,10,Jamal Lewis right guard for 3 yards (tackle by Kyle Williams and Marcus Stroud),0.610,0.470
3,14:16,2,7,CLE 28,13,10,Jamal Lewis left tackle for 1 yard (tackle by Ko Simpson),0.470,-0.100
3,13:34,3,6,CLE 29,13,10,"Brady Quinn pass complete short right to Kellen Winslow Jr. for 14 yards (tackle by Terrence McGee). Penalty on Syndric Steptoe: Offensive Pass Interference, 10 yards (no play)",-0.100,-1.510
3,13:26,3,16,CLE 19,13,10,Brady Quinn pass incomplete short right intended for Syndric Steptoe,-1.510,-2.140
3,13:21,4,16,CLE 19,13,10,Dave Zastudil punts 42 yards,-2.140,-1.530
3,13:07,1,10,BUF 39,13,10,Marshawn Lynch up the middle for 4 yards (tackle by Shaun Smith and Andra Davis),1.530,1.530
3,12:35,2,6,BUF 43,13,10,Trent Edwards pass complete short left to Marshawn Lynch for 3 yards (tackle by Andra Davis),1.530,1.220
3,12:05,3,3,BUF 46,13,10,Trent Edwards pass complete deep middle to Steve Johnson for 21 yards (tackle by Eric Wright),1.220,3.380
3,11:25,1,10,CLE 33,13,10,Marshawn Lynch right tackle for 5 yards (tackle by Eric Wright),3.380,3.510
3,10:59,2,5,CLE 28,13,10,"Fred Jackson left tackle for -9 yards (tackle by Brandon McDonald). Fred Jackson fumbles (forced by Brandon McDonald), recovered by Ahtyba Rubin at CLE-37",3.510,-1.400
3,10:47,1,10,CLE 37,13,10,Jamal Lewis right guard for 5 yards (tackle by Paul Posluszny and Kawika Mitchell),1.400,1.530
3,10:13,2,5,CLE 42,13,10,Brady Quinn left end for 8 yards (tackle by Ko Simpson),1.530,2.260
3,9:50,1,10,,13,10,Brady Quinn pass complete short right to Braylon Edwards for 5 yards (tackle by Terrence McGee),2.260,2.390
3,9:13,2,5,BUF 45,13,10,"Jason Wright up the middle for 1 yard (tackle by Ko Simpson and Marcus Stroud). Penalty on Joe Thomas: Illegal Formation, 5 yards (no play)",2.390,1.710
3,8:57,2,10,,13,10,Brady Quinn pass incomplete short left intended for Kellen Winslow Jr. (defended by Spencer Johnson),1.710,1.030
3,8:52,,,,13,10,Timeout #1 by Buffalo Bills,0.000,1.030
3,8:52,3,10,,13,10,Brady Quinn pass complete deep right to Braylon Edwards for 23 yards (tackle by Ko Simpson),1.030,3.780
3,8:21,1,10,BUF 27,13,10,Jamal Lewis up the middle for 2 yards (tackle by Kyle Williams and Paul Posluszny),3.780,3.500
3,7:45,2,8,BUF 25,13,10,Brady Quinn sacked by Kawika Mitchell for -9 yards,3.500,1.620
3,7:11,3,17,BUF 34,13,10,Brady Quinn pass complete short middle to Syndric Steptoe for 8 yards (tackle by Paul Posluszny),1.620,1.740
3,6:32,4,9,BUF 26,16,10,Phil Dawson 43 yard field goal good,1.740,3.000
3,,,,CLE 30,16,10,"Phil Dawson kicks off 42 yards, returned by Fred Jackson for 14 yards (tackle by Kris Griffin)",0.000,1.730
3,6:19,1,10,BUF 42,16,10,Trent Edwards pass complete short left to Marshawn Lynch for 1 yard (tackle by Shaun Rogers),1.730,1.320
3,5:41,2,9,BUF 43,16,10,"Trent Edwards up the middle for 6 yards (tackle by D'Qwell Jackson). Penalty on Jason Peters: Illegal Use of Hands (Offsetting), Penalty on Eric Wright: Illegal Contact (Offsetting) (no play)",1.320,1.320
3,5:33,2,9,BUF 43,16,10,Trent Edwards pass incomplete short left intended for Steve Johnson,1.320,0.630
3,5:27,3,9,BUF 43,16,10,Trent Edwards pass complete short left to Marshawn Lynch for 12 yards (tackle by D'Qwell Jackson),0.630,2.590
3,4:40,1,10,CLE 45,16,10,Fred Jackson up the middle for 8 yards (tackle by Andra Davis and Mike Adams),2.590,3.120
3,4:09,2,2,CLE 37,16,10,Fred Jackson left guard for 3 yards (tackle by Ahtyba Rubin),3.120,3.310
3,3:24,1,10,CLE 34,16,10,Trent Edwards pass incomplete short right intended for Derek Fine,3.310,2.770
3,3:18,2,10,CLE 34,16,10,Marshawn Lynch left tackle for 14 yards (tackle by Brodney Pool and D'Qwell Jackson),2.770,4.240
3,2:38,1,10,CLE 20,16,10,Fred Jackson left guard for 6 yards (tackle by Corey Williams and Mike Adams),4.240,4.640
3,1:54,2,4,CLE 14,16,10,Fred Jackson left guard for 2 yards (tackle by Shaun Rogers),4.640,4.340
3,1:11,3,2,CLE 12,16,10,Marshawn Lynch left tackle for -1 yards (tackle by D'Qwell Jackson and Andra Davis),4.340,2.670
3,0:26,4,3,CLE 13,16,13,Rian Lindell 31 yard field goal good,2.670,3.000
3,,,,BUF 30,16,13,"Rian Lindell kicks off 66 yards, muffed by Josh Cribbs, recovered by Josh Cribbs at CLV-4, and returned for 13 yards",0.000,-0.060
3,0:16,1,10,CLE 17,16,13,Brady Quinn pass complete short right to Braylon Edwards for 11 yards (tackle by Leodis McKelvin),-0.060,0.810
Quarter,Time,Down,ToGo,Location,CLE,BUF,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,CLE 28,22,13,"Jerome Harrison left tackle for 72 yards, touchdown",0.810,7.000
4,,,,BUF 2,23,13,Phil Dawson kicks extra point good,0.000,0.000
4,,,,CLE 30,23,19,"Phil Dawson kicks off 68 yards, returned by Leodis McKelvin for 98 yards, touchdown",0.000,7.000
4,,,,CLE 2,23,20,Rian Lindell kicks extra point good,0.000,0.000
4,,,,BUF 30,23,20,Rian Lindell kicks off 27 yards,0.000,1.800
4,14:33,1,10,CLE 43,23,20,Brady Quinn pass incomplete deep left intended for Donte Stallworth,1.800,1.250
4,14:27,2,10,CLE 43,23,20,"Jerome Harrison right end for 9 yards (tackle by Kawika Mitchell). Penalty on Kawika Mitchell: Unnecessary Roughness, 15 yards",1.250,3.380
4,14:01,1,10,BUF 33,23,20,Brady Quinn pass incomplete deep left intended for Braylon Edwards,3.380,2.840
4,13:54,2,10,BUF 33,23,20,Jamal Lewis right guard for 3 yards (tackle by Paul Posluszny and Keith Ellison),2.840,2.540
4,13:08,3,7,BUF 30,23,20,Brady Quinn pass complete short right to Jerome Harrison for 21 yards (tackle by George Wilson),2.540,5.140
4,12:24,1,9,BUF 9,23,20,Jamal Lewis left guard for 4 yards (tackle by Keith Ellison and Marcus Stroud),5.140,5.150
4,11:45,2,5,BUF 5,23,20,Brady Quinn pass incomplete short left intended for Jamal Lewis,5.150,4.260
4,11:40,3,5,BUF 5,23,20,Brady Quinn pass incomplete short middle intended for Braylon Edwards,4.260,3.010
4,11:35,4,5,BUF 5,26,20,Phil Dawson 22 yard field goal good,3.010,3.000
4,,,,CLE 30,26,20,"Phil Dawson kicks off 46 yards, returned by Fred Jackson for 18 yards (tackle by Shantee Orr)",0.000,1.730
4,11:26,1,10,BUF 42,26,20,Marshawn Lynch right tackle for 14 yards (tackle by Willie McGinest),1.730,2.650
4,10:44,1,10,CLE 44,26,20,Marshawn Lynch left guard for 3 yards (tackle by Shaun Rogers),2.650,2.520
4,10:06,2,7,CLE 41,26,20,Trent Edwards pass complete short middle to Marshawn Lynch for 11 yards (tackle by Eric Wright),2.520,3.580
4,9:38,1,10,CLE 30,26,20,Fred Jackson up the middle for no gain (tackle by Ahtyba Rubin),3.580,3.030
4,9:01,2,10,CLE 30,26,20,"Trent Edwards pass complete short right to Fred Jackson for 5 yards (tackle by Eric Wright). Penalty on Duke Preston: Offensive Holding, 10 yards (no play)",3.030,1.680
4,8:32,2,20,CLE 40,26,20,Trent Edwards pass incomplete short right intended for Robert Royal (defended by D'Qwell Jackson),1.680,1.020
4,8:27,3,20,CLE 40,26,20,Trent Edwards pass complete short right to Marshawn Lynch for -5 yards (tackle by Eric Wright),1.020,0.270
4,7:48,4,25,CLE 45,26,20,"Brian Moorman punts 28 yards, fair catch by Josh Cribbs",0.270,0.060
4,7:40,1,10,CLE 17,26,20,Jamal Lewis left tackle for 3 yards (tackle by Ryan Denney and Kawika Mitchell),-0.060,-0.060
4,6:59,2,7,CLE 20,26,20,Brady Quinn pass incomplete (defended by Ko Simpson),-0.060,-0.870
,,,,,,,"CLE challenged the pass completion ruling, and the original play was overturned.",,
4,6:56,3,7,CLE 20,26,20,Brady Quinn pass complete short middle to Kellen Winslow Jr. for 10 yards (tackle by Bryan Scott),-0.870,0.940
4,6:18,1,10,CLE 30,26,20,Jamal Lewis right tackle for 3 yards (tackle by Bryan Scott),0.940,0.800
4,5:39,2,7,CLE 33,26,20,Brady Quinn pass incomplete deep right intended for Braylon Edwards (defended by Terrence McGee),0.800,0.100
4,5:33,3,7,CLE 33,26,20,Brady Quinn pass incomplete short right intended for Braylon Edwards (defended by Terrence McGee),0.100,-1.180
4,5:28,4,7,CLE 33,26,20,"Dave Zastudil punts 49 yards, returned by Roscoe Parrish for 34 yards (tackle by Nick Sorensen)",-1.180,-2.390
4,5:13,1,10,CLE 48,26,20,Marshawn Lynch left tackle for 4 yards (tackle by Kamerion Wimbley),2.390,2.390
4,4:33,2,6,CLE 44,26,20,Trent Edwards pass complete short middle to Steve Johnson for 9 yards (tackle by Kamerion Wimbley),2.390,3.250
4,3:58,1,10,CLE 35,26,20,Marshawn Lynch up the middle for 6 yards (tackle by Andra Davis),3.250,3.510
4,3:23,2,4,CLE 29,26,20,Marshawn Lynch right guard for 28 yards (tackle by Eric Wright),3.510,6.970
4,2:35,,,,26,20,Timeout #2 by Buffalo Bills,0.000,6.970
4,2:35,1,1,CLE 1,26,26,"Trent Edwards up the middle for 1 yard, touchdown",6.970,7.000
4,,,,CLE 2,26,27,Rian Lindell kicks extra point good,0.000,0.000
4,,,,BUF 30,26,27,"Rian Lindell kicks off 62 yards, returned by Josh Cribbs for 25 yards (tackle by Teddy Lehman)",0.000,1.140
4,2:18,1,10,CLE 33,26,27,Brady Quinn pass complete short right to Braylon Edwards for 12 yards (tackle by Terrence McGee),1.140,1.930
4,2:13,1,10,CLE 45,26,27,Brady Quinn pass incomplete short right intended for Kellen Winslow Jr. (defended by Marcus Stroud),1.930,1.380
4,2:09,2,10,CLE 45,26,27,Brady Quinn pass complete short right to Kellen Winslow Jr. for 16 yards (tackle by Paul Posluszny),1.380,2.980
4,2:00,1,10,BUF 39,26,27,Brady Quinn pass incomplete short left intended for Donte Stallworth (defended by Leodis McKelvin),2.980,2.440
4,1:54,2,10,BUF 39,26,27,Brady Quinn pass incomplete short right intended for Kellen Winslow Jr.,2.440,1.750
4,1:50,3,10,BUF 39,26,27,Brady Quinn pass incomplete deep right intended for Braylon Edwards (defended by Terrence McGee),1.750,0.660
4,1:44,4,10,BUF 39,29,27,Phil Dawson 56 yard field goal good,0.660,3.000
4,,,,CLE 30,29,27,"Phil Dawson kicks off 45 yards, returned by Fred Jackson for 19 yards (tackle by Josh Cribbs)",0.000,1.860
4,1:33,1,10,BUF 44,29,27,Trent Edwards pass complete deep middle to Robert Royal for 22 yards (tackle by D'Qwell Jackson),1.860,3.310
4,1:03,1,10,CLE 34,29,27,Marshawn Lynch right guard for 2 yards (tackle by Willie McGinest and Shaun Rogers),3.310,3.040
4,0:56,,,,29,27,Timeout #1 by Cleveland Browns,0.000,3.040
4,0:56,2,8,CLE 32,29,27,Marshawn Lynch up the middle for 2 yards (tackle by Mike Adams),3.040,2.610
4,0:49,,,,29,27,Timeout #2 by Cleveland Browns,0.000,2.610
4,0:49,3,6,CLE 30,29,27,Marshawn Lynch left tackle for 1 yard (tackle by Corey Williams),2.610,1.540
4,0:43,,,,29,27,Timeout #3 by Cleveland Browns,0.000,1.540
4,0:43,4,5,CLE 29,29,27,Rian Lindell 47 yard field goal no good,1.540,-1.400
4,0:38,1,10,CLE 37,29,27,Brady Quinn kneels for -1 yards,1.400,0.720
4,0:35,,,,29,27,Timeout #3 by Buffalo Bills,0.000,0.720
4,0:35,2,11,CLE 36,29,27,Brady Quinn kneels for -1 yards,0.720,-0.100
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
