Player,Pos
Trent Edwards,QB
Marshawn Lynch,RB
Lee Evans,WR
Stevie Johnson,WR
Roscoe Parrish,WR
Robert Royal,TE
Jason Peters,LT
Derrick Dockery,LG
Duke Preston,C
Brad Butler,RG
Langston Walker,RT
Chris Kelsay,LDE
Marcus Stroud,LDT
Kyle Williams,RDT
Ryan Denney,RDE
Kawika Mitchell,SLB
Paul Posluszny,MLB
Keith Ellison,WLB
Terrence McGee,LCB
Jabari Greer,RCB
Donte Whitner,SS
Ko Simpson,FS
